1,336,240,352,272,15
1,1515,160,1627,320,14
3,208,528,320,624,18
4,320,240,336,272,15
4,256,464,384,624,18
5,320,448,432,560,18
7,416,416,512,512,18
8,448,400,528,480,18
8,336,416,368,480,18
17,1243,336,1275,368,15
21,176,256,256,336,16
22,320,112,368,176,15
22,336,176,384,240,16
25,128,176,160,208,15
28,1371,448,1531,624,18
30,1019,240,1067,288,15
36,32,320,64,352,17
40,720,208,752,240,16
58,704,192,736,224,16
67,1083,272,1115,304,15
67,1115,96,1211,192,16
69,1131,96,1227,192,16
71,1131,96,1227,192,16
72,1131,96,1227,192,16
73,1147,80,1243,176,16
74,1163,96,1243,176,16
76,1179,80,1275,176,16
80,1147,544,1179,576,15
84,1211,64,1323,176,16
87,923,352,955,416,18
87,1275,48,1403,176,16
88,1275,48,1403,160,16
90,192,544,272,624,18
90,939,368,971,432,18
91,1323,32,1467,160,16
96,1355,0,1563,176,16
98,480,384,560,464,18
99,368,256,400,288,16
99,512,368,592,448,18
104,576,336,640,400,18
108,528,576,576,624,24
110,640,320,688,368,18
111,1195,528,1291,624,18
115,0,256,48,304,15
116,688,176,736,224,16
125,528,208,672,336,16
128,656,208,688,240,16
129,512,224,672,352,16
131,496,208,640,352,16
132,496,208,656,336,16
133,1499,576,1547,624,18
136,656,176,704,224,16
142,1019,224,1067,272,1
144,1035,224,1083,272,1
145,1035,224,1083,272,1
146,64,256,96,304,16
146,1035,224,1083,272,1
147,1035,224,1083,272,1
148,48,256,80,304,16
149,1035,224,1083,272,1
150,1051,256,1083,272,7
151,1051,256,1083,272,7
153,1051,256,1083,272,7
153,1051,224,1099,272,1
154,624,176,672,224,16
154,1051,256,1083,272,7
154,1051,224,1099,272,1
155,672,208,720,256,1
156,1051,256,1083,288,7
157,1051,256,1083,288,7
158,1051,256,1083,288,7
159,640,208,704,272,1
159,672,208,720,256,1
159,1051,208,1099,272,1
160,608,176,656,224,16
161,656,208,688,256,1
161,1083,208,1115,256,20
162,640,224,688,272,1
162,208,336,304,432,16
162,592,176,640,240,16
163,192,336,272,416,16
163,1051,224,1099,272,1
164,1067,256,1099,288,7
164,1083,208,1115,256,14
165,624,208,672,272,1
165,128,352,224,432,16
165,1067,256,1099,288,7
165,1083,208,1115,256,14
166,608,208,672,272,1
166,96,352,192,448,16
166,576,176,624,224,16
166,1083,208,1115,256,14
167,48,368,144,448,16
168,496,176,576,272,16
168,32,368,128,464,16
168,1067,256,1115,288,7
168,1083,208,1131,256,14
169,1067,256,1115,288,7
170,592,208,656,272,1
170,640,192,688,240,16
170,1083,256,1115,288,7
170,1099,208,1131,256,14
170,1067,208,1115,272,1
170,1099,192,1147,256,14
171,592,208,656,272,1
171,560,208,592,240,16
171,1099,208,1131,256,14
172,1099,208,1131,256,14
172,1003,448,1083,528,18
173,576,208,640,272,1
173,608,208,656,256,1
173,1083,256,1115,288,7
173,1099,208,1131,256,14
174,592,256,624,288,18
174,1083,256,1131,288,7
174,1067,208,1131,272,1
174,1115,208,1163,256,14
175,576,208,640,272,1
175,1083,256,1131,304,7
175,1115,208,1147,256,14
175,1067,208,1131,272,1
175,1115,208,1163,272,14
175,1483,544,1531,608,24
176,560,208,624,272,1
176,544,176,608,224,16
176,1083,256,1131,304,7
176,1035,496,1179,624,18
176,1115,208,1147,256,14
177,560,208,624,272,1
177,1099,256,1147,304,7
177,1131,192,1179,240,14
178,544,208,608,288,1
178,560,208,640,288,1
178,1099,256,1147,304,7
178,1083,208,1147,272,1
180,1099,256,1147,304,7
180,1099,256,1131,288,7
180,1131,192,1179,240,14
180,1099,208,1163,272,1
180,1131,208,1179,256,14
181,528,208,608,288,1
181,1115,256,1147,304,7
181,1131,192,1179,240,14
181,1099,208,1163,272,1
182,528,208,592,288,1
182,528,176,592,224,16
182,1115,256,1147,304,7
182,1099,208,1163,272,1
182,1131,192,1179,240,14
183,512,208,592,288,1
183,1115,256,1163,304,7
183,1099,208,1163,272,1
184,512,208,592,288,1
184,1115,256,1163,304,7
184,1147,192,1195,256,14
184,1099,208,1179,272,1
185,192,336,288,448,16
185,496,192,576,288,1
185,1115,256,1163,304,7
185,1115,208,1179,272,1
186,496,208,576,288,1
186,1131,256,1179,304,7
186,1147,192,1195,256,14
186,1163,192,1211,256,14
186,1115,192,1195,272,1
187,480,208,560,288,1
187,528,208,576,256,15
187,1131,256,1163,304,7
187,1115,208,1179,272,1
187,1147,192,1195,256,14
188,112,336,224,464,16
188,480,208,560,288,1
188,1131,256,1179,304,7
188,1115,208,1195,272,1
188,1163,192,1211,256,14
189,464,192,544,272,1
189,1115,256,1179,320,7
189,1163,192,1211,256,14
190,48,336,176,496,16
190,464,192,544,272,1
190,1131,256,1179,320,7
190,1115,192,1195,272,1
190,1163,192,1211,256,14
190,1179,176,1227,256,14
191,448,192,528,288,1
191,1131,256,1179,320,7
191,1115,192,1195,272,1
191,1179,192,1227,256,14
191,1163,192,1211,256,14
192,432,192,512,288,1
192,0,352,96,496,16
192,1131,256,1195,320,7
192,1179,192,1227,256,14
192,1115,192,1195,272,1
193,416,192,512,288,1
193,1131,256,1195,320,7
193,1179,192,1243,256,14
193,1115,192,1211,288,1
194,400,192,496,288,1
194,1131,256,1195,320,7
194,1179,192,1227,256,14
195,384,192,480,288,1
195,1131,256,1195,320,7
195,1179,176,1227,256,14
195,1115,192,1211,288,1
196,368,192,464,288,1
196,1131,256,1195,320,7
196,1179,192,1227,272,14
196,1115,192,1211,288,1
197,352,192,448,288,1
197,528,288,640,400,18
197,1131,272,1195,336,7
197,1179,192,1227,272,14
197,1115,192,1195,288,1
198,336,192,448,288,1
198,1115,272,1179,336,7
198,1115,208,1195,288,1
199,320,208,416,288,1
199,1115,272,1179,336,7
199,1163,192,1211,256,14
199,1099,208,1195,304,1
199,1179,192,1243,272,14
200,272,192,384,304,1
200,1099,272,1163,336,7
200,1099,208,1179,288,1
201,272,192,368,288,1
201,1083,272,1147,336,7
201,1083,208,1179,304,1
201,1147,192,1195,272,14
202,240,192,352,304,1
202,1083,272,1147,336,7
202,1131,192,1179,272,14
202,1067,208,1163,304,1
203,208,192,320,304,1
203,1067,272,1131,336,7
203,1115,192,1163,272,14
203,1067,208,1147,288,1
204,176,192,288,288,1
204,1051,272,1115,336,7
204,1115,176,1163,256,14
204,1051,192,1147,288,1
205,128,176,240,288,1
205,1035,272,1099,336,7
205,1099,176,1147,256,14
205,1035,192,1131,288,1
206,96,176,208,304,1
206,1019,256,1083,336,7
206,1083,176,1131,256,14
206,1003,192,1115,288,1
207,64,176,176,288,1
207,1003,256,1067,352,7
207,1051,176,1115,256,14
207,987,192,1083,288,1
208,0,176,144,304,1
208,971,256,1051,336,7
208,1035,176,1099,256,14
208,955,176,1067,288,1
209,0,176,96,304,1
209,955,256,1019,336,7
209,1019,176,1067,256,14
210,923,256,1019,352,7
210,987,176,1051,256,14
211,907,256,987,352,7
211,971,176,1035,256,14
211,891,192,1003,288,1
212,875,272,955,352,7
212,939,176,1003,272,14
212,859,192,971,304,1
213,843,272,939,352,7
213,907,176,971,272,14
214,811,272,891,352,7
214,795,192,923,304,1
215,795,272,875,352,7
215,843,176,907,256,14
215,779,176,891,288,1
216,752,272,832,352,7
216,736,176,848,320,1
216,763,272,827,352,7
216,811,192,875,272,14
217,720,272,800,368,7
217,704,192,832,320,1
218,688,272,768,352,7
218,752,176,832,288,14
219,656,272,736,368,7
219,640,192,768,320,1
220,624,272,704,352,7
220,592,192,720,320,1
221,592,272,672,368,7
221,560,176,704,320,1
222,560,288,640,368,7
222,608,160,672,256,14
223,512,288,608,368,7
223,576,176,640,272,14
224,480,288,560,368,7
225,432,288,528,384,7
225,256,272,336,352,22
226,400,304,480,368,7
227,352,304,432,384,7
228,304,288,400,384,7
229,256,304,336,384,7
230,208,288,304,384,7
230,0,240,192,400,22
231,160,304,240,400,7
232,96,304,192,400,7
233,48,304,160,400,7
233,1547,400,1579,448,15
234,0,304,80,416,7
258,208,384,240,416,15
258,368,560,432,624,15
283,1243,512,1435,640,16
285,272,576,320,624,15
289,1355,416,1499,544,20
