1,1082,184,1108,211,17
2,1082,184,1108,211,17
7,1108,184,1135,211,17
8,1108,184,1135,211,17
8,1557,501,1584,528,17
8,316,343,343,396,16
9,1108,184,1135,211,17
9,316,343,343,396,16
10,316,343,343,396,16
14,660,607,686,633,17
15,448,422,475,448,17
16,765,316,792,369,16
16,607,607,633,633,24
18,422,422,448,448,17
19,739,316,765,369,17
24,976,184,1082,264,16
26,1029,158,1056,184,17
27,607,316,660,343,17
30,950,158,976,184,17
30,792,554,818,580,17
32,316,237,343,264,22
33,712,158,897,264,16
34,686,158,844,264,16
34,1240,343,1293,396,17
34,396,580,422,607,17
34,1372,528,1399,554,17
35,818,132,844,158,17
35,369,580,396,607,17
35,343,580,396,607,17
35,818,158,844,184,17
36,607,132,818,264,16
36,316,580,343,607,17
36,290,237,316,264,17
36,422,580,448,607,17
36,396,580,422,607,17
37,580,501,607,528,17
38,712,132,739,158,17
38,290,343,316,396,17
39,1240,528,1267,554,17
41,422,501,448,528,22
42,343,580,369,607,17
43,0,422,79,501,20
43,950,316,1003,369,17
44,1320,105,1346,132,24
44,1478,105,1504,132,24
45,1267,105,1293,132,24
46,818,316,871,369,17
48,712,343,765,396,17
48,1108,79,1135,105,22
49,1372,79,1399,105,24
49,1346,105,1372,132,24
49,1267,105,1293,132,24
50,1293,105,1320,132,24
50,1214,105,1240,132,24
51,712,580,739,607,17
51,1240,105,1267,132,24
51,1161,105,1188,132,24
52,1056,79,1082,105,24
53,818,52,844,105,24
55,1029,52,1056,79,24
55,686,52,712,79,24
55,924,79,950,132,24
56,976,52,1003,79,24
57,792,79,818,105,24
57,1003,105,1029,132,24
58,818,79,844,105,24
59,765,79,792,105,24
61,633,79,660,105,24
62,1531,237,1557,290,20
62,1478,290,1531,316,20
62,448,79,475,105,24
63,712,105,739,132,24
65,396,105,422,132,24
68,158,79,184,105,24
69,1267,237,1293,264,20
69,1320,237,1346,264,20
71,237,79,264,132,24
72,1161,237,1188,264,20
72,1214,237,1240,264,20
73,1557,422,1584,448,20
73,1531,422,1557,448,22
73,1135,237,1161,264,20
74,1135,237,1161,264,20
74,1531,422,1557,448,20
75,739,211,765,237,22
76,1240,105,1267,132,20
78,1056,211,1082,237,20
80,1293,316,1320,343,20
81,871,237,897,264,20
82,1320,316,1346,343,17
82,1293,316,1346,343,17
83,976,158,1003,184,20
84,1320,369,1346,422,18
84,818,211,871,237,20
84,739,211,765,237,20
84,1320,316,1346,343,22
85,1320,316,1346,343,22
85,1240,264,1267,290,20
86,1320,316,1346,343,22
86,1320,580,1346,607,18
87,1346,607,1372,633,18
88,1372,448,1399,475,18
88,1108,264,1135,290,17
89,712,237,739,264,20
89,686,237,712,264,20
91,660,264,686,290,20
93,897,211,924,237,20
94,792,237,818,264,20
95,1188,528,1214,554,18
97,1584,580,1610,633,24
97,1082,264,1108,290,17
98,1240,343,1267,369,22
100,1240,580,1267,607,22
101,1320,396,1346,422,17
102,554,290,580,316,20
103,554,290,580,316,20
107,1531,343,1584,396,22
108,1293,290,1346,343,22
109,448,290,475,316,20
109,897,369,976,448,18
111,1346,554,1372,580,22
111,1399,554,1425,580,22
111,475,264,501,290,20
111,343,580,369,607,19
113,1478,316,1531,369,16
113,871,396,950,475,18
113,1267,554,1293,607,17
113,396,290,422,316,20
113,712,211,739,237,20
114,1504,290,1584,369,16
115,1557,343,1610,396,16
115,1557,316,1610,396,16
115,448,290,475,316,23
116,712,237,739,264,20
116,448,290,475,316,23
117,1504,343,1584,422,16
117,448,290,475,316,20
118,739,448,818,501,18
119,950,448,1029,528,18
120,607,290,633,316,23
120,1029,290,1082,316,18
121,1003,475,1056,554,18
121,1056,264,1108,316,18
121,396,316,422,343,23
121,924,580,950,633,23
122,396,316,422,343,20
123,501,290,528,316,20
124,844,158,897,211,20
125,871,343,924,422,18
125,1135,554,1214,607,18
126,1267,448,1293,475,22
126,844,237,871,264,20
126,686,290,712,316,20
128,924,369,976,422,18
128,924,369,976,448,18
129,739,290,765,316,23
129,950,343,1003,448,18
131,976,369,1029,448,18
131,924,237,950,264,20
131,712,237,739,290,20
133,1029,396,1082,475,18
133,1135,580,1161,607,24
133,739,237,765,290,20
134,1082,554,1135,607,17
136,1293,290,1346,343,18
136,1082,396,1161,475,18
139,1135,448,1188,501,18
139,871,237,897,290,17
141,1161,475,1214,528,18
142,739,264,765,290,17
143,1188,501,1240,554,18
144,924,237,950,264,20
144,1425,528,1531,633,18
144,1188,501,1267,580,18
145,1478,554,1531,607,18
146,1531,580,1584,633,18
147,1240,580,1320,633,18
152,1293,290,1346,343,18
152,1293,290,1372,343,18
153,607,290,633,316,17
153,1557,369,1584,396,17
160,1188,396,1267,475,18
161,1214,396,1267,475,18
162,712,264,739,290,20
162,1531,343,1557,369,20
162,1214,422,1267,475,18
162,1214,396,1267,475,18
163,686,264,712,290,17
163,1214,396,1267,501,18
163,1214,422,1267,475,18
164,686,264,712,290,20
164,396,290,422,316,17
164,1214,422,1267,528,18
165,660,264,686,290,20
165,369,290,396,343,17
165,1188,422,1267,554,18
165,1214,422,1293,554,18
166,343,290,369,343,17
167,1425,448,1478,554,18
167,316,290,343,343,17
167,633,264,660,290,20
168,290,290,316,343,17
169,1108,396,1161,475,18
169,264,290,290,343,17
169,264,316,290,343,17
169,1214,475,1320,580,18
169,1214,448,1346,580,18
169,1240,475,1346,580,18
170,237,290,264,343,17
170,1188,290,1214,316,18
170,1108,422,1161,475,18
171,1531,528,1584,580,18
171,1108,396,1161,501,18
172,1267,501,1399,633,18
172,1161,290,1214,343,18
172,475,264,528,290,20
174,475,475,528,501,19
174,105,316,132,369,17
174,1108,422,1188,528,18
175,316,343,369,369,17
176,1293,237,1320,290,16
176,26,316,79,369,17
176,1108,448,1214,554,18
177,422,501,448,554,19
177,1135,237,1161,264,15
178,501,79,554,132,16
178,475,264,501,290,17
178,396,501,422,554,19
179,475,26,528,79,16
180,580,105,633,158,20
180,607,105,633,158,20
180,1135,501,1240,633,18
180,1161,501,1240,607,18
181,1161,528,1240,633,18
181,1425,554,1478,633,18
181,1425,554,1478,607,18
182,448,0,475,52,16
182,264,580,290,633,19
183,422,79,475,132,16
183,211,316,264,369,20
184,396,0,448,52,16
186,369,52,422,105,16
186,369,52,422,132,16
186,316,264,343,290,20
186,316,264,343,316,20
187,448,105,475,132,20
187,369,132,396,184,16
188,343,52,396,105,16
189,105,158,184,211,16
189,316,105,343,158,16
189,290,26,369,105,16
189,26,343,105,422,20
189,1082,211,1108,237,20
190,290,26,343,105,16
190,211,237,237,290,20
191,158,422,184,448,17
192,1056,211,1082,237,20
192,475,79,501,105,20
192,580,158,607,184,20
193,1056,211,1082,237,23
193,211,105,237,132,16
193,739,316,765,343,18
194,501,79,528,105,20
194,184,105,211,132,16
194,158,0,211,26,16
194,1056,211,1082,237,20
196,844,264,871,290,20
196,132,0,184,52,16
196,132,0,211,52,16
196,1029,211,1056,237,20
196,1108,237,1135,264,15
197,844,290,871,316,18
197,1082,448,1135,501,18
198,52,-26,132,52,16
198,633,343,660,369,17
198,844,290,871,316,18
199,528,158,554,184,23
200,475,79,501,105,20
200,158,158,184,184,22
201,1029,343,1135,448,18
203,1161,343,1188,369,24
203,1293,501,1372,580,18
204,1003,343,1108,448,18
205,1135,554,1214,633,18
206,950,211,976,237,16
206,528,264,554,290,20
207,501,448,554,501,17
207,1188,369,1214,396,17
207,950,211,976,237,23
209,950,211,976,237,23
210,924,211,976,237,23
211,1029,396,1214,580,18
213,712,290,792,369,18
214,950,211,976,237,20
214,1082,422,1346,580,18
214,924,211,950,237,16
215,950,211,976,237,17
215,1346,448,1372,501,18
215,924,211,950,237,16
216,396,290,422,316,20
216,1372,475,1399,501,18
216,924,211,950,237,20
217,528,343,554,369,18
217,1399,132,1425,158,20
217,924,211,950,237,20
218,924,211,950,237,20
218,976,237,1003,264,17
219,924,211,950,237,23
222,1188,554,1293,633,18
222,633,290,660,316,17
222,976,237,1003,264,17
223,1161,316,1188,343,18
223,1267,580,1293,607,18
223,897,211,924,237,20
224,396,290,422,316,17
224,607,290,633,316,20
224,950,237,976,264,17
224,1478,105,1504,132,20
225,1108,448,1135,475,18
225,1135,343,1240,422,16
225,422,396,448,448,18
226,607,290,633,316,20
226,1372,448,1399,475,22
227,950,237,976,264,17
227,1478,105,1504,132,20
227,871,211,897,237,16
228,316,316,343,343,17
228,1188,264,1214,290,18
229,1399,290,1452,343,20
229,580,290,686,369,18
230,1135,369,1267,475,16
230,1399,475,1425,501,22
231,1399,501,1425,528,23
232,924,237,950,264,17
232,1584,580,1610,607,18
232,1425,528,1452,554,23
