2,891,256,939,288,13
3,907,256,939,288,13
4,907,256,939,288,13
5,907,256,939,288,13
6,907,256,939,288,13
7,907,256,939,288,13
8,907,256,939,288,13
9,907,256,939,288,13
10,907,256,939,288,13
11,907,256,939,288,13
12,907,256,939,288,13
13,907,256,939,288,13
17,1323,528,1435,624,18
20,923,256,955,304,13
23,923,256,971,304,13
24,923,256,971,304,13
26,160,416,192,448,15
26,923,256,971,304,13
30,96,432,128,464,15
30,1019,224,1051,256,7
31,1019,224,1051,256,7
32,64,448,80,480,15
32,1019,224,1051,256,7
33,1019,224,1067,256,7
33,939,240,1003,304,13
34,1019,224,1051,256,7
35,1019,224,1051,256,7
35,1067,272,1099,304,17
35,939,256,1003,320,13
36,1019,224,1067,256,7
36,939,256,1003,320,13
37,939,256,1003,320,13
38,480,240,528,288,17
38,1035,224,1067,256,7
38,939,256,1003,320,13
39,1035,224,1067,256,7
39,955,256,1003,320,13
40,464,240,512,304,17
40,1035,224,1067,256,7
40,955,256,1003,320,13
40,891,224,923,256,17
41,464,240,512,288,17
41,528,240,560,272,16
41,1035,224,1067,256,7
41,955,256,1019,320,13
42,1035,224,1067,256,7
42,955,256,1019,320,13
43,448,240,496,288,17
43,1035,224,1067,256,7
43,955,256,1019,320,13
44,448,240,496,288,17
44,955,256,1019,320,13
45,939,192,971,224,16
45,955,256,1019,320,13
46,955,256,1019,320,13
47,432,240,480,288,17
47,939,192,971,224,16
47,955,256,1019,320,13
48,432,240,480,288,17
48,512,240,544,272,16
48,955,256,1035,336,13
49,971,256,1051,336,13
50,416,240,464,288,17
50,720,96,752,128,15
50,971,256,1051,336,13
51,971,256,1035,336,13
52,971,256,1035,320,13
53,955,256,1051,336,13
54,971,256,1067,336,13
55,971,256,1067,336,13
56,971,256,1067,336,13
57,384,240,432,288,15
57,971,256,1067,336,13
58,1051,208,1099,256,7
58,971,256,1051,336,13
59,1051,208,1099,256,7
59,987,256,1067,336,13
60,987,256,1067,336,13
61,1051,208,1099,256,7
61,971,256,1067,352,13
62,480,240,512,272,16
62,608,544,672,624,18
62,923,576,971,624,24
62,1051,208,1099,256,7
62,987,256,1083,352,13
63,608,560,672,624,18
63,859,560,939,624,18
63,1051,208,1099,256,7
63,971,256,1067,352,13
64,608,560,672,624,18
64,875,576,923,624,18
64,971,256,1067,352,13
65,1067,208,1099,256,7
65,971,256,1083,336,13
66,1163,240,1195,272,16
66,971,256,1083,352,13
67,400,304,432,336,17
67,1067,208,1115,256,7
67,971,256,1083,352,13
