9,891,224,923,256,5
12,891,224,923,256,5
16,891,208,939,256,5
19,939,0,1083,80,24
23,875,208,923,256,5
25,1275,560,1339,624,24
25,875,208,923,256,5
26,352,320,384,352,17
26,875,208,923,256,5
27,875,208,939,256,5
29,384,288,416,336,18
29,875,192,939,256,5
30,875,192,939,256,5
31,939,320,1003,384,19
31,875,192,939,256,5
32,939,320,1019,384,19
32,875,192,939,256,5
33,891,192,955,256,5
34,891,192,955,272,5
35,955,320,1035,416,19
35,891,192,971,272,5
36,891,192,955,256,5
37,971,320,1051,400,19
37,891,192,955,272,5
38,971,336,1051,416,19
38,891,192,971,272,5
39,891,192,971,272,5
40,971,336,1083,432,19
40,907,192,987,272,5
41,907,192,987,272,5
42,907,176,1003,272,5
43,907,176,1003,272,5
44,144,560,208,624,19
44,907,176,1003,272,5
45,923,176,1035,272,5
46,923,160,1035,272,5
47,875,576,923,624,24
47,923,160,1035,272,5
48,939,160,1067,272,5
49,192,416,224,448,15
49,955,160,1083,288,5
50,955,160,1099,288,5
51,811,112,875,176,20
51,971,144,1115,288,5
52,811,112,891,176,20
52,987,144,1147,304,5
53,827,112,891,176,20
53,1003,144,1163,304,5
54,1019,128,1195,320,5
55,1019,288,1051,320,17
55,1051,128,1259,320,5
56,1083,112,1291,320,5
57,1307,576,1355,624,18
57,1099,96,1355,336,5
58,1179,64,1435,368,5
59,1227,16,1547,384,5
60,1307,0,1627,400,5
64,859,96,923,160,20
64,859,272,971,368,18
66,1211,496,1243,528,23
68,891,288,1019,384,18
69,907,288,1035,384,18
71,1115,416,1323,640,19
73,971,160,1019,208,20
84,448,352,480,384,22
84,1275,464,1323,512,19
84,1179,160,1243,240,16
84,1483,560,1547,624,18
85,1195,160,1259,240,16
86,987,144,1035,208,20
86,1451,464,1563,624,18
88,416,368,448,400,22
97,1067,48,1115,96,20
98,1403,176,1515,288,16
99,1403,176,1499,272,13
100,1499,480,1627,640,18
100,1419,176,1531,288,13
101,1419,176,1531,272,13
102,1435,176,1547,288,13
103,1435,176,1547,288,13
104,1435,176,1547,272,13
105,1419,176,1547,288,13
106,1419,160,1563,272,13
106,1003,592,1035,624,22
107,1435,160,1579,272,13
108,939,0,1003,64,20
108,1419,144,1563,272,13
109,1435,144,1579,256,13
110,1435,144,1579,272,13
111,1419,128,1595,272,13
112,1435,128,1595,272,13
113,1435,128,1611,272,13
114,1419,112,1595,272,13
115,1435,112,1611,256,13
116,1419,112,1627,288,13
117,1435,128,1627,304,13
118,763,352,843,432,19
118,1419,160,1627,336,13
119,704,384,768,464,19
119,1419,192,1627,352,13
120,656,384,704,448,18
120,624,400,688,464,19
120,1419,192,1627,352,13
121,528,384,608,480,19
121,592,384,656,448,18
121,1419,192,1627,368,13
122,448,320,480,352,20
122,1419,176,1627,352,13
123,1435,144,1627,368,13
124,448,128,480,176,20
124,1435,112,1627,352,13
125,1467,112,1627,368,13
126,1499,96,1627,352,13
137,891,368,971,448,19
166,923,160,955,192,20
174,240,352,400,512,19
175,320,288,368,336,22
176,144,368,288,528,19
177,96,384,256,528,19
178,224,592,256,624,22
178,496,192,528,224,22
179,432,592,464,624,22
192,512,592,544,624,22
197,64,352,176,448,20
198,0,384,64,480,20
198,352,176,384,224,22
198,1499,240,1563,336,14
200,1403,240,1483,320,14
201,1355,240,1435,320,14
201,1275,240,1307,272,16
202,512,304,544,336,20
202,576,272,784,448,18
202,1227,240,1259,272,16
202,1323,240,1403,336,14
202,923,192,955,256,16
203,480,288,704,464,18
203,1307,240,1371,320,14
203,1515,208,1627,304,16
204,1259,240,1339,320,14
204,1483,208,1595,320,16
205,1227,240,1307,336,14
205,1451,208,1579,320,16
206,1211,224,1291,320,14
206,859,368,939,432,17
207,1179,224,1275,336,14
208,1163,224,1259,336,14
208,1403,192,1515,304,16
209,1163,224,1243,336,14
209,1387,192,1531,320,16
210,1163,224,1259,336,14
210,1003,240,1035,272,16
210,1387,192,1515,304,16
211,1147,224,1259,352,14
211,1035,224,1067,272,14
211,1387,192,1531,304,16
212,752,384,832,464,17
212,1163,224,1275,336,14
212,1387,176,1531,304,16
213,1163,224,1275,352,14
213,1387,176,1563,320,16
214,1179,208,1291,352,14
214,1019,224,1051,256,14
214,859,224,875,256,15
214,1403,176,1579,336,16
215,1195,208,1323,368,14
215,859,224,875,256,15
215,1019,224,1051,256,14
215,1419,160,1595,320,16
216,1227,208,1355,368,14
216,859,224,875,256,15
216,1435,160,1611,320,16
217,1259,192,1387,384,14
217,1467,160,1627,336,16
218,1307,192,1451,368,14
218,1499,144,1627,336,16
219,1323,176,1499,400,14
220,1387,176,1563,432,14
220,1051,224,1083,256,14
221,1435,192,1627,416,14
222,1067,208,1099,256,14
223,704,224,736,256,20
224,1003,224,1051,272,16
224,1067,208,1115,256,14
227,1099,208,1147,256,14
230,1115,208,1163,272,14
231,1131,208,1163,256,14
232,1131,208,1179,256,14
233,1131,208,1179,272,14
234,1131,208,1195,272,14
235,64,576,112,624,22
236,688,208,720,240,20
236,1147,208,1211,272,14
237,672,208,720,240,20
237,1163,208,1211,272,14
238,1179,208,1227,256,14
240,1195,208,1243,272,14
240,1051,272,1099,336,17
242,1211,192,1291,256,14
243,1227,192,1291,272,14
244,1227,192,1307,272,14
245,1243,192,1323,272,14
246,1259,176,1339,272,14
247,1275,176,1355,272,14
248,1291,176,1371,272,14
