1,1355,64,1403,128,16
5,0,352,32,384,18
5,128,368,160,400,18
6,48,352,80,384,18
7,96,352,128,384,18
7,208,368,240,400,18
8,256,368,288,400,18
9,144,256,176,288,20
9,176,352,208,384,18
12,320,352,352,384,18
17,528,352,560,384,18
17,512,352,544,384,18
18,560,352,592,384,18
20,768,384,800,416,18
20,624,336,672,384,18
21,368,128,400,160,15
21,432,112,464,144,20
22,400,128,432,160,15
23,432,128,464,160,15
24,464,128,496,160,15
24,752,336,800,384,18
24,768,352,800,384,18
25,784,336,832,384,18
25,795,352,827,384,18
26,827,352,875,400,18
27,859,352,907,400,18
28,576,128,608,160,15
29,0,64,32,96,15
29,1019,368,1051,416,18
30,16,64,48,96,15
30,939,368,987,416,18
32,1003,384,1051,432,18
32,987,384,1035,432,18
33,16,0,48,32,15
33,1019,384,1067,432,18
34,1051,400,1099,448,18
35,1083,400,1131,464,18
37,0,16,32,48,15
37,1131,416,1211,480,18
37,1131,400,1195,464,18
39,1211,432,1291,496,18
40,1243,432,1323,512,18
40,1131,400,1163,432,18
42,1195,416,1227,448,18
43,1355,464,1467,560,18
44,1403,496,1515,592,18
44,923,288,955,320,18
45,843,208,875,240,20
45,1467,512,1579,624,18
46,939,288,971,320,18
47,1275,480,1307,512,18
47,1339,480,1371,512,18
47,955,288,987,320,18
47,1371,464,1419,512,18
48,1387,496,1419,528,18
48,971,288,1003,320,18
49,1467,496,1531,560,18
50,1403,528,1451,576,18
50,1483,528,1531,576,18
50,987,288,1035,336,18
51,1467,560,1499,592,18
51,1387,448,1419,480,18
51,1435,512,1467,544,18
52,1467,480,1515,528,18
52,1499,544,1531,576,18
52,1019,304,1051,336,18
53,1531,496,1563,544,18
53,1035,304,1067,336,18
53,1563,512,1595,544,18
53,1563,560,1611,608,18
54,1035,304,1083,336,18
55,1051,304,1099,336,18
56,923,112,955,144,15
56,1067,288,1115,336,18
57,1051,352,1099,400,18
58,1099,304,1147,352,18
59,1115,304,1163,352,18
59,1067,256,1099,288,20
60,1147,320,1179,352,18
60,1099,368,1147,416,18
62,1163,320,1227,368,18
62,1131,384,1179,432,18
63,1179,320,1227,368,18
64,1163,400,1227,448,18
69,608,112,640,144,15
69,1243,448,1307,496,18
73,1019,48,1051,80,16
76,1563,592,1595,624,18
76,1403,560,1435,592,18
81,656,112,688,144,15
81,779,240,811,288,18
82,784,240,816,288,18
82,656,112,688,144,15
98,1259,240,1291,272,20
101,592,112,624,160,15
102,496,128,544,176,15
102,592,112,624,144,15
103,496,112,544,160,15
104,496,112,544,160,15
105,480,112,528,160,15
107,576,80,608,128,15
107,464,96,512,160,15
108,464,96,512,144,15
109,448,96,496,144,15
112,432,80,464,128,15
114,400,80,448,128,15
115,400,80,432,128,15
115,544,64,576,96,15
115,352,32,400,80,15
115,1547,256,1579,288,15
116,560,112,592,144,15
117,368,48,400,80,15
118,544,96,576,128,15
118,320,0,368,48,15
118,528,48,560,80,15
119,512,32,544,64,15
119,544,96,576,128,15
120,1115,32,1163,80,24
121,320,32,352,64,15
121,891,48,923,80,15
122,304,16,336,64,15
124,480,16,512,48,15
126,336,64,368,96,15
126,224,0,272,32,15
127,592,112,624,160,15
128,240,0,288,48,15
129,224,0,272,32,15
129,544,80,576,112,15
129,496,80,528,128,15
132,656,112,688,144,15
134,656,112,688,144,15
134,464,48,496,96,15
136,432,48,480,96,15
142,448,64,480,96,15
143,576,128,608,160,15
144,368,0,416,48,15
147,352,16,384,48,15
149,320,0,352,32,15
152,368,0,400,32,15
153,592,32,624,64,15
155,352,64,384,96,15
156,496,80,528,128,15
158,480,64,512,112,15
159,608,112,656,160,15
160,608,112,656,160,15
161,608,128,640,160,15
163,464,80,496,112,15
164,400,32,464,96,15
168,592,128,624,160,15
170,907,64,939,96,15
172,32,64,64,96,15
173,720,128,752,160,15
174,272,0,304,32,15
174,1419,272,1451,304,15
178,464,0,496,32,15
178,224,0,256,32,15
179,272,16,320,64,15
181,80,48,112,80,15
183,240,48,272,96,15
184,544,96,576,144,15
185,208,48,240,96,15
186,704,112,736,144,15
187,400,64,432,96,15
188,624,128,656,160,15
189,528,96,560,128,15
189,624,128,656,160,15
