frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,10,1241,550,1287,550,1241,594,1287,594
1,10,857,593,873,593,857,609,873,609
1,6,1174,550,1219,550,1174,594,1219,594
2,10,1251,549,1298,549,1251,594,1298,594
2,10,857,592,874,592,857,609,874,609
2,6,1182,549,1228,549,1182,594,1228,594
3,10,1261,547,1309,547,1261,593,1309,593
3,10,857,592,874,592,857,609,874,609
3,6,1191,547,1237,547,1191,593,1237,593
4,10,1271,545,1320,545,1271,593,1320,593
4,10,858,592,875,592,858,609,875,609
4,6,1200,545,1247,545,1200,593,1247,593
5,10,1282,544,1332,544,1282,592,1332,592
5,10,858,592,875,592,858,609,875,609
5,6,1209,544,1257,544,1209,592,1257,592
6,10,1293,542,1344,542,1293,591,1344,591
6,10,859,591,876,591,859,609,876,609
6,6,1218,542,1268,542,1218,591,1268,591
7,10,1305,540,1357,540,1305,591,1357,591
7,10,859,591,876,591,859,609,876,609
7,6,1228,540,1279,540,1228,591,1279,591
8,10,1317,538,1370,538,1317,590,1370,590
8,10,859,591,877,591,859,608,877,608
8,6,1238,538,1290,538,1238,590,1290,590
9,10,1329,536,1384,536,1329,589,1384,589
9,10,860,591,877,591,860,608,877,608
9,6,1248,536,1302,536,1248,589,1302,589
10,10,1342,534,1399,534,1342,589,1399,589
10,10,860,591,878,591,860,608,878,608
10,6,1259,534,1314,534,1259,588,1314,588
11,10,1356,532,1414,532,1356,588,1414,588
11,10,861,590,878,590,861,608,878,608
11,6,1271,532,1327,532,1271,588,1327,588
12,10,1370,530,1429,530,1370,587,1429,587
12,10,861,590,879,590,861,608,879,608
12,6,1283,530,1341,530,1283,587,1341,587
13,10,1384,527,1446,527,1384,586,1446,586
13,10,861,590,880,590,861,608,880,608
13,6,1295,527,1355,527,1295,586,1355,586
14,10,1400,525,1463,525,1400,585,1463,585
14,10,862,590,880,590,862,608,880,608
14,6,1308,525,1369,525,1308,585,1369,585
15,10,1416,523,1480,523,1416,585,1480,585
15,10,862,589,881,589,862,608,881,608
15,6,1322,522,1384,522,1322,585,1384,585
16,10,1432,520,1499,520,1432,584,1499,584
16,10,863,589,881,589,863,608,881,608
16,6,1336,520,1400,520,1336,583,1400,583
17,10,1450,517,1518,517,1450,583,1518,583
17,10,863,589,882,589,863,608,882,608
17,6,1350,517,1417,517,1350,582,1417,582
18,10,1468,514,1539,514,1468,582,1539,582
18,10,863,589,882,589,863,608,882,608
18,6,1366,514,1434,514,1366,581,1434,581
19,10,1487,511,1560,511,1487,581,1560,581
19,10,864,589,883,589,864,608,883,608
19,6,1382,511,1452,511,1382,580,1452,580
20,10,1507,508,1582,508,1507,579,1582,579
20,10,864,588,884,588,864,608,884,608
20,6,1399,508,1471,508,1399,579,1471,579
21,10,1528,505,1605,505,1528,578,1605,578
21,10,865,588,884,588,865,607,884,607
21,6,1416,505,1491,505,1416,578,1491,578
22,10,1550,501,1628,501,1550,577,1628,577
22,10,865,588,885,588,865,607,885,607
22,6,1435,501,1512,501,1435,577,1512,577
23,10,1573,497,1628,497,1573,576,1628,576
23,10,865,588,885,588,865,607,885,607
23,6,1454,497,1534,497,1454,576,1534,576
24,10,866,587,886,587,866,607,886,607
24,6,1475,493,1557,493,1475,574,1557,574
25,10,866,587,886,587,866,607,886,607
25,6,1496,490,1581,490,1496,573,1581,573
26,10,867,587,887,587,867,607,887,607
26,6,1519,485,1607,485,1519,571,1607,571
27,10,867,587,888,587,867,607,888,607
27,6,1543,481,1628,481,1543,570,1628,570
28,10,868,586,888,586,868,607,888,607
28,6,1568,476,1628,476,1568,568,1628,568
29,10,868,586,889,586,868,607,889,607
30,10,869,586,889,586,869,607,889,607
31,10,869,585,891,585,869,607,891,607
32,10,870,585,892,585,870,606,892,606
33,10,871,584,893,584,871,606,893,606
34,10,872,584,894,584,872,606,894,606
35,10,873,583,896,583,873,606,896,606
