frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,6,933,584,954,584,933,606,954,606
2,6,935,584,956,584,935,605,956,605
3,6,936,583,958,583,936,605,958,605
4,6,938,583,960,583,938,605,960,605
5,6,940,583,962,583,940,605,962,605
6,6,942,579,964,579,942,602,964,602
7,6,944,579,966,579,944,601,966,601
8,6,946,578,969,578,946,601,969,601
9,6,948,577,971,577,948,600,971,600
10,6,950,577,973,577,950,601,973,601
11,6,952,577,976,577,952,601,976,601
12,6,954,577,978,577,954,601,978,601
13,6,956,577,980,577,956,601,980,601
14,6,958,576,982,576,958,601,982,601
15,6,960,576,985,576,960,600,985,600
16,6,962,575,987,575,962,600,987,600
17,6,964,574,990,574,964,600,990,600
18,6,967,574,993,574,967,600,993,600
19,6,969,573,995,573,969,600,995,600
20,6,972,573,998,573,972,599,998,599
21,6,974,572,1001,572,974,599,1001,599
22,6,977,574,1004,574,977,601,1004,601
23,6,979,574,1007,574,979,601,1007,601
24,6,982,574,1010,574,982,602,1010,602
25,6,984,573,1013,573,984,602,1013,602
26,6,987,573,1016,573,987,601,1016,601
27,6,990,572,1019,572,990,601,1019,601
28,6,993,572,1022,572,993,601,1022,601
29,6,996,571,1026,571,996,601,1026,601
30,6,999,571,1029,571,999,601,1029,601
31,6,1002,570,1033,570,1002,601,1033,601
32,6,1005,570,1037,570,1005,601,1037,601
33,6,1009,569,1040,569,1009,601,1040,601
34,6,1012,568,1044,568,1012,600,1044,600
35,6,1016,567,1048,567,1016,600,1048,600
36,6,1019,567,1053,567,1019,600,1053,600
37,6,1023,566,1057,566,1023,600,1057,600
38,6,1027,565,1062,565,1027,599,1062,599
39,6,1031,564,1066,564,1031,599,1066,599
40,6,1036,563,1071,563,1036,599,1071,599
41,6,1040,562,1076,562,1040,598,1076,598
42,6,1044,561,1081,561,1044,598,1081,598
43,6,1049,560,1087,560,1049,598,1087,598
44,6,1054,559,1092,559,1054,597,1092,597
45,6,1059,558,1098,558,1059,597,1098,597
46,6,1064,557,1104,557,1064,596,1104,596
47,6,1069,556,1110,556,1069,596,1110,596
48,6,1075,554,1116,554,1075,596,1116,596
49,6,1080,553,1122,553,1080,595,1122,595
50,6,1086,552,1129,552,1086,595,1129,595
51,6,1092,550,1136,550,1092,594,1136,594
52,6,1099,549,1143,549,1099,594,1143,594
53,6,1105,548,1151,548,1105,593,1151,593
54,6,1112,546,1159,546,1112,593,1159,593
55,6,1119,545,1167,545,1119,592,1167,592
