frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
120,5,873,231,887,231,873,247,887,247
121,5,877,235,891,235,877,251,891,251
122,5,881,235,895,235,881,251,895,251
123,5,886,229,900,229,886,245,900,245
124,5,889,224,903,224,889,243,903,243
125,5,893,227,909,227,893,246,909,246
126,5,898,228,914,228,898,247,914,247
127,5,904,225,920,225,904,244,920,244
128,5,909,225,925,225,909,244,925,244
129,5,915,229,931,229,915,248,931,248
130,5,920,226,936,226,920,248,936,248
131,5,927,222,943,222,927,244,943,244
132,5,932,224,950,224,932,246,950,246
133,5,937,229,957,229,937,251,957,251
134,5,944,232,964,232,944,254,964,254
135,5,952,230,972,230,952,252,972,252
136,5,958,233,980,233,958,255,980,255
137,5,966,234,988,234,966,256,988,256
138,5,974,232,995,232,974,254,995,254
139,5,983,228,1006,228,983,252,1006,252
140,5,993,230,1016,230,993,254,1016,254
141,5,1002,232,1027,232,1002,259,1027,259
142,5,1011,231,1038,231,1011,260,1038,260
143,5,1021,229,1048,229,1021,258,1048,258
144,5,1032,226,1059,226,1032,255,1059,255
145,5,1044,224,1071,224,1044,253,1071,253
146,5,1056,222,1084,222,1056,254,1084,254
147,5,1065,222,1096,222,1065,254,1096,254
148,5,1076,225,1107,225,1076,257,1107,257
149,5,1086,227,1118,227,1086,259,1118,259
150,5,1096,227,1129,227,1096,262,1129,262
151,5,1105,230,1140,230,1105,267,1140,267
152,5,1118,232,1153,232,1118,269,1153,269
153,5,1130,232,1167,232,1130,270,1167,270
154,5,1145,232,1184,232,1145,272,1184,272
155,5,1162,233,1202,233,1162,276,1202,276
156,5,1181,230,1225,230,1181,276,1225,276
157,5,1204,227,1254,227,1204,278,1254,278
158,5,1230,228,1283,228,1230,282,1283,282
159,5,1258,231,1313,231,1258,287,1313,287
160,5,1291,233,1350,233,1291,294,1350,294
161,5,1330,235,1393,235,1330,299,1393,299
162,5,1375,232,1444,232,1375,303,1444,303
163,5,1429,232,1507,232,1429,309,1507,309
164,5,1497,230,1582,230,1497,317,1582,317
165,5,1578,227,1627,227,1578,328,1627,328
244,5,915,227,930,227,915,241,930,241
245,5,917,229,932,229,917,243,932,243
246,5,919,233,934,233,919,247,934,247
247,5,923,232,938,232,923,246,938,246
248,5,925,230,940,230,925,244,940,244
249,5,929,230,944,230,929,244,944,244
250,5,932,228,947,228,932,242,947,242
251,5,935,230,950,230,935,244,950,244
252,5,941,230,954,230,941,244,954,244
253,5,944,233,957,233,944,247,957,247
254,5,948,236,961,236,948,250,961,250
255,5,952,235,966,235,952,250,966,250
256,5,956,232,972,232,956,246,972,246
257,5,959,229,975,229,959,244,975,244
258,5,964,226,981,226,964,242,981,242
259,5,968,226,985,226,968,242,985,242
260,5,974,227,991,227,974,243,991,243
261,5,978,226,995,226,978,242,995,242
262,5,983,226,1000,226,983,242,1000,242
263,5,990,226,1008,226,990,242,1008,242
264,5,995,227,1014,227,995,245,1014,245
265,5,1002,229,1022,229,1002,248,1022,248
266,5,1007,230,1028,230,1007,250,1028,250
267,5,1014,232,1036,232,1014,253,1036,253
268,5,1021,230,1043,230,1021,252,1043,252
269,5,1029,232,1051,232,1029,255,1051,255
270,5,1038,234,1060,234,1038,258,1060,258
271,5,1048,232,1071,232,1048,256,1071,256
272,5,1056,231,1081,231,1056,255,1081,255
273,5,1066,231,1091,231,1066,255,1091,255
274,5,1077,230,1104,230,1077,255,1104,255
275,5,1088,229,1116,229,1088,255,1116,255
276,5,1101,231,1129,231,1101,259,1129,259
277,5,1113,229,1144,229,1113,261,1144,261
278,5,1129,228,1161,228,1129,259,1161,259
279,5,1143,223,1177,223,1143,257,1177,257
280,5,1162,222,1197,222,1162,258,1197,258
281,5,1178,222,1215,222,1178,260,1215,260
282,5,1197,226,1235,226,1197,265,1235,265
283,5,1216,227,1258,227,1216,268,1258,268
284,5,1239,224,1282,224,1239,266,1282,266
285,5,1265,223,1309,223,1265,268,1309,268
286,5,1293,217,1341,217,1293,267,1341,267
287,5,1326,216,1377,216,1326,267,1377,267
288,5,1362,211,1416,211,1362,267,1416,267
289,5,1404,204,1462,204,1404,266,1462,266
290,5,1451,201,1517,201,1451,268,1517,268
291,5,1507,203,1577,203,1507,277,1577,277
292,5,1574,210,1626,210,1574,290,1626,290
