frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
4,13,713,240,723,240,713,252,723,252
5,13,712,238,722,238,712,250,722,250
6,13,711,236,721,236,711,248,721,248
7,13,710,235,720,235,710,247,720,247
8,13,709,234,719,234,709,246,719,246
9,13,709,233,719,233,709,245,719,245
10,13,709,233,719,233,709,245,719,245
10,13,182,245,201,245,182,263,201,263
11,13,709,234,719,234,709,246,719,246
11,13,174,248,192,248,174,263,192,263
12,13,710,235,720,235,710,247,720,247
12,13,165,250,182,250,165,265,182,265
13,13,710,235,720,235,710,247,720,247
13,13,159,251,176,251,159,266,176,266
14,13,712,235,722,235,712,247,722,247
14,13,152,253,168,253,152,268,168,268
15,13,715,238,725,238,715,250,725,250
15,13,145,257,162,257,145,272,162,272
16,13,718,240,728,240,718,252,728,252
16,13,139,260,156,260,139,275,156,275
17,13,723,241,733,241,723,253,733,253
17,13,134,262,151,262,134,276,151,276
18,13,729,242,739,242,729,254,739,254
18,13,131,265,148,265,131,279,148,279
19,13,737,243,747,243,737,255,747,255
19,13,130,267,147,267,130,282,147,282
20,13,747,243,757,243,747,255,757,255
20,13,130,269,147,269,130,284,147,284
21,13,758,242,768,242,758,254,768,254
21,13,132,269,149,269,132,284,149,284
22,13,771,242,781,242,771,254,781,254
22,13,135,270,152,270,135,285,152,285
23,13,785,242,795,242,785,254,795,254
23,13,139,270,156,270,139,286,156,286
24,13,800,242,810,242,800,254,810,254
24,13,144,270,161,270,144,286,161,286
25,13,816,241,826,241,816,253,826,253
25,13,149,269,166,269,149,286,166,286
26,13,832,240,842,240,832,252,842,252
26,13,155,268,172,268,155,285,172,285
27,13,849,239,859,239,849,251,859,251
27,13,161,268,180,268,161,285,180,285
28,13,867,238,877,238,867,250,877,250
28,13,169,267,188,267,169,284,188,284
29,13,887,238,897,238,887,250,897,250
29,13,178,267,197,267,178,284,197,284
30,13,907,238,917,238,907,250,917,250
30,13,187,267,207,267,187,284,207,284
31,13,931,239,941,239,931,251,941,251
31,13,198,266,218,266,198,283,218,283
32,13,954,237,966,237,954,250,966,250
32,13,210,263,235,263,210,285,235,285
33,13,980,234,992,234,980,247,992,247
33,13,224,261,249,261,224,283,249,283
34,13,1009,232,1021,232,1009,247,1021,247
34,13,240,258,265,258,240,280,265,280
35,13,1041,232,1053,232,1041,247,1053,247
35,13,259,258,287,258,259,284,287,284
36,13,1073,238,1085,238,1073,253,1085,253
36,13,280,260,308,260,280,286,308,286
37,13,1108,242,1120,242,1108,257,1120,257
37,13,302,261,330,261,302,287,330,287
38,13,1144,243,1156,243,1144,259,1156,259
38,13,325,261,355,261,325,289,355,289
39,13,1181,248,1193,248,1181,264,1193,264
39,13,351,263,379,263,351,291,379,291
40,13,1221,249,1233,249,1221,265,1233,265
40,13,376,263,404,263,376,291,404,291
41,13,1262,247,1274,247,1262,263,1274,263
41,13,402,259,430,259,402,287,430,287
42,13,1304,241,1316,241,1304,257,1316,257
42,13,427,252,455,252,427,280,455,280
43,13,1348,242,1360,242,1348,258,1360,258
43,13,453,245,484,245,453,277,484,277
44,13,1392,244,1404,244,1392,260,1404,260
44,13,480,246,511,246,480,278,511,278
45,13,1437,242,1453,242,1437,260,1453,260
45,13,507,244,541,244,507,276,541,276
46,13,1484,246,1500,246,1484,264,1500,264
46,13,533,244,567,244,533,276,567,276
47,13,1535,251,1550,251,1535,269,1550,269
47,13,563,248,597,248,563,280,597,280
48,13,1585,254,1602,254,1585,272,1602,272
48,13,592,252,626,252,592,284,626,284
49,13,620,251,656,251,620,285,656,285
50,13,649,248,685,248,649,283,685,283
51,13,680,248,717,248,680,284,717,284
52,13,709,248,750,248,709,287,750,287
53,13,740,248,783,248,740,286,783,286
54,13,771,249,816,249,771,288,816,288
55,13,805,252,850,252,805,291,850,291
56,13,839,251,886,251,839,293,886,293
57,13,871,251,920,251,871,295,920,295
58,13,902,251,957,251,902,296,957,296
59,13,934,252,989,252,934,299,989,299
60,13,966,252,1022,252,966,301,1022,301
61,13,996,252,1054,252,996,303,1054,303
62,13,1024,252,1085,252,1024,306,1085,306
63,13,1053,253,1116,253,1053,311,1116,311
64,13,1081,254,1147,254,1081,316,1147,316
65,13,1111,255,1182,255,1111,318,1182,318
66,13,1142,257,1216,257,1142,323,1216,323
67,13,1175,260,1253,260,1175,330,1253,330
68,13,1208,259,1294,259,1208,335,1294,335
69,13,1245,262,1332,262,1245,341,1332,341
70,13,1284,263,1379,263,1284,345,1379,345
71,13,1324,262,1423,262,1324,351,1423,351
72,13,1367,264,1474,264,1367,360,1474,360
73,13,1413,265,1530,265,1413,371,1530,371
74,13,1463,269,1586,269,1463,381,1586,381
75,13,1516,272,1627,272,1516,393,1627,393
