frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,6,1240,233,1276,233,1240,266,1276,266
2,6,1245,234,1281,234,1245,267,1281,267
3,6,1249,236,1285,236,1249,269,1285,269
4,6,1257,238,1288,238,1257,272,1288,272
5,6,1260,237,1295,237,1260,272,1295,272
8,6,1280,238,1316,238,1280,273,1316,273
10,6,1293,243,1329,243,1293,278,1329,278
10,7,489,270,505,270,489,288,505,288
11,6,1298,241,1335,241,1298,275,1335,275
11,7,477,269,493,269,477,287,493,287
12,7,470,268,486,268,470,286,486,286
13,7,459,270,475,270,459,288,475,288
14,7,448,272,464,272,448,290,464,290
15,7,437,274,453,274,437,292,453,292
16,7,424,274,440,274,424,292,440,292
17,6,1316,236,1359,236,1316,280,1359,280
17,7,412,274,428,274,412,292,428,292
18,6,1320,235,1364,235,1320,280,1364,280
18,7,399,275,415,275,399,293,415,293
19,6,1322,238,1366,238,1322,284,1366,284
19,7,386,277,402,277,386,295,402,295
20,6,1325,239,1370,239,1325,285,1370,285
20,7,372,280,388,280,372,298,388,298
21,6,1325,238,1374,238,1325,285,1374,285
21,7,357,279,373,279,357,297,373,297
22,6,1329,235,1377,235,1329,282,1377,282
22,7,340,278,356,278,340,296,356,296
23,6,1331,234,1379,234,1331,281,1379,281
23,7,322,280,338,280,322,298,338,298
24,6,1332,235,1380,235,1332,282,1380,282
24,7,304,283,320,283,304,301,320,301
25,6,1333,235,1381,235,1333,283,1381,283
25,7,284,283,303,283,284,303,303,303
26,6,1335,231,1387,231,1335,281,1387,281
26,7,266,281,285,281,266,301,285,301
27,6,1337,227,1391,227,1337,279,1391,279
27,7,247,278,266,278,247,298,266,298
28,6,1340,228,1395,228,1340,280,1395,280
28,7,226,279,246,279,226,299,246,299
29,6,1341,228,1401,228,1341,283,1401,283
29,7,203,282,227,282,203,302,227,302
30,6,1344,227,1404,227,1344,283,1404,283
30,7,183,284,205,284,183,304,205,304
31,6,1351,221,1411,221,1351,277,1411,277
31,7,162,279,184,279,162,301,184,301
32,6,1355,218,1415,218,1355,275,1415,275
32,7,141,277,163,277,141,299,163,299
33,6,1355,216,1419,216,1355,278,1419,278
33,7,118,285,140,285,118,307,140,307
34,6,1356,224,1421,224,1356,286,1421,286
34,7,93,302,119,302,93,326,119,326
35,6,1360,227,1425,227,1360,289,1425,289
35,7,72,319,98,319,72,343,98,343
36,6,1362,220,1427,220,1362,288,1427,288
36,7,48,330,73,330,48,354,73,354
37,6,1365,217,1433,217,1365,285,1433,285
37,7,21,336,49,336,21,362,49,362
38,6,1368,221,1439,221,1368,289,1439,289
38,7,0,350,25,350,0,376,25,376
39,6,1371,224,1446,224,1371,298,1446,298
40,6,1377,233,1452,233,1377,307,1452,307
41,6,1388,233,1464,233,1388,307,1464,307
42,6,1398,232,1478,232,1398,308,1478,308
43,6,1408,237,1492,237,1408,316,1492,316
44,6,1418,240,1506,240,1418,321,1506,321
45,6,1434,240,1522,240,1434,326,1522,326
46,6,1451,240,1543,240,1451,328,1543,328
47,6,1471,237,1567,237,1471,328,1567,328
48,6,1490,233,1590,233,1490,328,1590,328
49,6,1509,230,1615,230,1509,326,1615,326
50,6,1533,227,1625,227,1533,324,1625,324
51,6,1557,224,1626,224,1557,321,1626,321
52,6,1582,219,1624,219,1582,316,1624,316
127,7,0,415,38,415,0,470,38,470
128,7,42,413,94,413,42,472,94,472
129,7,97,417,149,417,97,476,149,476
130,7,157,422,209,422,157,482,209,482
131,7,214,420,266,420,214,480,266,480
132,7,274,420,326,420,274,480,326,480
133,7,338,422,390,422,338,482,390,482
134,7,404,422,456,422,404,482,456,482
135,7,472,421,526,421,472,486,526,486
136,7,541,421,597,421,541,484,597,484
137,7,613,421,670,421,613,489,670,489
138,7,689,425,748,425,689,496,748,496
139,7,771,430,833,430,771,505,833,505
140,7,854,438,919,438,854,516,919,516
141,7,948,449,1017,449,948,527,1017,527
142,7,1042,453,1118,453,1042,539,1118,539
143,7,1145,464,1230,464,1145,556,1230,556
144,7,1258,484,1344,484,1258,578,1344,578
145,7,1376,506,1474,506,1376,609,1474,609
146,7,1504,534,1615,534,1504,651,1615,651
151,2,1194,200,1210,200,1194,217,1210,217
151,5,1195,220,1210,220,1195,237,1210,237
152,2,1235,204,1251,204,1235,221,1251,221
152,5,1236,225,1251,225,1236,242,1251,242
153,2,1272,206,1288,206,1272,223,1288,223
153,5,1272,226,1287,226,1272,243,1287,243
154,2,1303,207,1319,207,1303,224,1319,224
154,5,1304,228,1319,228,1304,245,1319,245
155,2,1329,204,1349,204,1329,224,1349,224
155,5,1329,227,1349,227,1329,246,1349,246
156,2,1352,202,1372,202,1352,219,1372,219
157,2,1372,198,1392,198,1372,215,1392,215
162,5,1436,217,1456,217,1436,240,1456,240
163,5,1445,222,1465,222,1445,245,1465,245
164,5,1451,227,1471,227,1451,250,1471,250
165,2,1459,204,1479,204,1459,225,1479,225
165,5,1457,230,1477,230,1457,252,1477,252
166,2,1466,208,1486,208,1466,229,1486,229
166,5,1464,234,1484,234,1464,256,1484,256
167,2,1472,210,1492,210,1472,231,1492,231
167,5,1472,236,1492,236,1472,258,1492,258
168,2,1479,212,1499,212,1479,233,1499,233
168,5,1479,237,1499,237,1479,259,1499,259
169,2,1486,219,1506,219,1486,240,1506,240
169,5,1485,245,1505,245,1485,267,1505,267
170,2,1494,223,1517,223,1494,246,1517,246
170,5,1493,249,1516,249,1493,273,1516,273
171,2,1505,227,1528,227,1505,250,1528,250
171,5,1505,253,1528,253,1505,277,1528,277
172,2,1517,225,1540,225,1517,248,1540,248
172,5,1516,251,1539,251,1516,275,1539,275
173,2,1529,223,1552,223,1529,246,1552,246
173,5,1528,249,1551,249,1528,273,1551,273
174,2,1542,225,1565,225,1542,248,1565,248
174,5,1540,252,1563,252,1540,276,1563,276
175,2,1554,227,1578,227,1554,250,1578,250
175,5,1553,255,1577,255,1553,279,1577,279
176,2,1568,220,1592,220,1568,246,1592,246
176,5,1566,249,1590,249,1566,275,1590,275
177,2,1585,217,1609,217,1585,243,1609,243
177,5,1580,246,1608,246,1580,273,1608,273
178,2,1598,217,1622,217,1598,243,1622,243
178,5,1593,246,1621,246,1593,273,1621,273
295,7,79,294,94,294,79,312,94,312
295,14,520,246,530,246,520,256,530,256
296,7,94,295,109,295,94,313,109,313
296,14,538,245,548,245,538,255,548,255
297,7,111,294,126,294,111,312,126,312
297,14,558,243,568,243,558,253,568,253
298,7,128,295,143,295,128,313,143,313
298,14,576,244,586,244,576,254,586,254
299,7,145,295,160,295,145,313,160,313
299,14,597,245,607,245,597,255,607,255
300,7,163,293,178,293,163,311,178,311
300,14,620,240,630,240,620,254,630,254
