frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,11,944,592,962,592,944,610,962,610
1,4,1391,519,1461,519,1391,586,1461,586
1,1,1241,522,1309,522,1241,587,1309,587
2,11,945,592,963,592,945,610,963,610
2,4,1409,516,1482,516,1409,585,1482,585
2,1,1254,519,1324,519,1254,586,1324,586
3,2,881,604,891,604,881,614,891,614
3,11,946,591,965,591,946,610,965,610
3,4,1429,512,1504,512,1429,584,1504,584
3,1,1268,516,1340,516,1268,585,1340,585
4,2,881,604,891,604,881,614,891,614
4,11,947,591,966,591,947,610,966,610
4,4,1450,509,1528,509,1450,583,1528,583
4,1,1283,513,1357,513,1283,585,1357,585
5,2,882,604,892,604,882,614,892,614
5,11,948,591,967,591,948,610,967,610
5,4,1473,505,1554,505,1473,582,1554,582
5,1,1299,509,1376,509,1299,583,1376,583
6,2,882,604,892,604,882,614,892,614
6,11,949,591,969,591,949,610,969,610
6,4,1497,500,1581,500,1497,581,1581,581
6,1,1317,505,1396,505,1317,582,1396,582
7,2,882,604,892,604,882,614,892,614
7,11,951,591,970,591,951,610,970,610
7,4,1523,496,1611,496,1523,579,1611,579
7,1,1335,501,1417,501,1335,581,1417,581
8,2,882,604,893,604,882,614,893,614
8,11,952,591,971,591,952,610,971,610
8,4,1551,491,1628,491,1551,578,1628,578
8,1,1355,497,1441,497,1355,580,1441,580
9,2,883,604,893,604,883,614,893,614
9,11,953,590,973,590,953,610,973,610
9,1,1376,492,1466,492,1376,578,1466,578
10,2,883,604,894,604,883,614,894,614
10,11,954,590,974,590,954,610,974,610
10,1,1400,487,1493,487,1400,576,1493,576
11,2,883,604,894,604,883,614,894,614
11,11,956,590,976,590,956,610,976,610
11,1,1425,481,1523,481,1425,574,1523,574
12,2,884,604,894,604,884,614,894,614
12,11,957,589,977,589,957,610,977,610
12,1,1453,475,1556,475,1453,573,1556,573
13,2,884,603,895,603,884,614,895,614
13,11,958,589,979,589,958,609,979,609
13,1,1484,468,1591,468,1484,570,1591,570
14,2,885,603,895,603,885,614,895,614
14,11,960,589,980,589,960,609,980,609
14,1,1518,460,1628,460,1518,568,1628,568
15,2,885,603,896,603,885,614,896,614
15,11,961,588,982,588,961,609,982,609
15,1,1555,452,1628,452,1555,565,1628,565
16,2,885,603,896,603,885,614,896,614
16,11,963,588,984,588,963,609,984,609
17,2,886,603,896,603,886,614,896,614
17,11,964,588,985,588,964,609,985,609
18,2,886,603,897,603,886,614,897,614
18,11,966,587,987,587,966,609,987,609
19,2,886,603,897,603,886,614,897,614
19,11,967,587,989,587,967,609,989,609
20,2,887,603,898,603,887,614,898,614
20,11,969,587,991,587,969,608,991,608
21,2,887,602,898,602,887,613,898,613
21,11,970,586,993,586,970,608,993,608
22,2,888,601,899,601,888,612,899,612
22,11,972,585,995,585,972,607,995,607
23,2,888,601,899,601,888,612,899,612
23,11,974,584,997,584,974,607,997,607
24,2,888,600,900,600,888,611,900,611
24,11,976,583,999,583,976,606,999,606
25,2,889,600,900,600,889,611,900,611
25,11,977,582,1001,582,977,605,1001,605
26,2,889,600,901,600,889,611,901,611
26,11,979,582,1003,582,979,605,1003,605
27,2,890,599,901,599,890,611,901,611
27,11,981,581,1005,581,981,605,1005,605
28,2,890,599,901,599,890,611,901,611
28,11,983,581,1007,581,983,605,1007,605
29,2,890,599,902,599,890,611,902,611
29,11,985,580,1009,580,985,604,1009,604
30,2,891,599,902,599,891,610,902,610
30,11,987,580,1012,580,987,604,1012,604
31,2,891,599,903,599,891,610,903,610
31,11,989,579,1014,579,989,604,1014,604
32,2,892,599,903,599,892,610,903,610
32,11,991,579,1016,579,991,604,1016,604
33,2,892,598,904,598,892,610,904,610
33,11,993,578,1019,578,993,603,1019,603
34,2,893,598,905,598,893,610,905,610
34,11,996,578,1021,578,996,603,1021,603
35,2,893,598,905,598,893,610,905,610
35,11,998,577,1024,577,998,603,1024,603
36,2,893,598,906,598,893,610,906,610
36,11,1000,577,1027,577,1000,603,1027,603
37,2,894,599,906,599,894,611,906,611
37,11,1003,577,1030,577,1003,604,1030,604
38,2,895,599,907,599,895,611,907,611
38,11,1005,577,1033,577,1005,604,1033,604
39,2,895,599,907,599,895,612,907,612
39,11,1008,577,1035,577,1008,604,1035,604
40,2,895,599,908,599,895,612,908,612
40,11,1010,576,1038,576,1010,604,1038,604
41,2,896,599,908,599,896,612,908,612
41,11,1013,576,1041,576,1013,604,1041,604
42,2,896,599,909,599,896,612,909,612
42,11,1016,575,1045,575,1016,604,1045,604
43,2,897,599,910,599,897,612,910,612
43,11,1019,575,1048,575,1019,603,1048,603
44,2,897,599,910,599,897,612,910,612
44,11,1022,574,1051,574,1022,603,1051,603
45,2,898,599,911,599,898,612,911,612
45,11,1025,573,1055,573,1025,603,1055,603
46,2,899,599,911,599,899,612,911,612
46,11,1028,573,1058,573,1028,603,1058,603
47,2,899,599,912,599,899,611,912,611
47,11,1031,572,1062,572,1031,602,1062,602
48,2,900,599,913,599,900,611,913,611
48,11,1034,571,1066,571,1034,602,1066,602
49,2,900,598,913,598,900,611,913,611
49,11,1038,570,1070,570,1038,602,1070,602
50,2,901,598,914,598,901,611,914,611
50,11,1041,570,1074,570,1041,602,1074,602
51,2,901,598,915,598,901,611,915,611
51,11,1045,569,1078,569,1045,602,1078,602
52,2,902,598,915,598,902,611,915,611
52,11,1049,568,1083,568,1049,601,1083,601
53,2,902,598,916,598,902,611,916,611
53,11,1053,567,1087,567,1053,601,1087,601
54,2,903,598,917,598,903,611,917,611
54,11,1057,566,1092,566,1057,601,1092,601
55,2,904,598,917,598,904,611,917,611
55,11,1061,566,1097,566,1061,600,1097,600
56,2,904,597,918,597,904,611,918,611
56,11,1066,565,1102,565,1066,600,1102,600
57,2,905,597,919,597,905,611,919,611
57,11,1070,564,1107,564,1070,600,1107,600
58,2,905,597,919,597,905,611,919,611
58,11,1074,563,1112,563,1074,599,1112,599
59,2,906,597,920,597,906,611,920,611
59,11,1079,562,1117,562,1079,599,1117,599
60,2,907,597,921,597,907,611,921,611
60,11,1084,561,1122,561,1084,599,1122,599
61,2,907,597,921,597,907,611,921,611
61,11,1088,560,1128,560,1088,598,1128,598
62,2,908,597,922,597,908,611,922,611
62,11,1093,559,1134,559,1093,598,1134,598
63,2,909,596,923,596,909,611,923,611
63,11,1099,558,1140,558,1099,598,1140,598
64,2,909,596,924,596,909,611,924,611
64,11,1104,556,1146,556,1104,597,1146,597
65,2,910,596,924,596,910,611,924,611
65,11,1110,555,1152,555,1110,597,1152,597
66,2,910,596,925,596,910,611,925,611
66,11,1116,554,1159,554,1116,596,1159,596
67,2,911,596,926,596,911,611,926,611
67,11,1122,553,1166,553,1122,596,1166,596
68,2,912,596,927,596,912,611,927,611
68,11,1128,551,1173,551,1128,596,1173,596
69,2,912,596,927,596,912,610,927,610
69,11,1135,550,1181,550,1135,595,1181,595
70,2,913,595,928,595,913,610,928,610
70,11,1142,548,1189,548,1142,595,1189,595
71,2,914,595,929,595,914,610,929,610
71,11,1149,547,1197,547,1149,594,1197,594
72,2,915,595,930,595,915,610,930,610
72,11,1157,545,1206,545,1157,594,1206,594
73,2,915,595,931,595,915,610,931,610
73,11,1165,543,1215,543,1165,593,1215,593
74,2,916,595,932,595,916,610,932,610
74,11,1173,542,1225,542,1173,592,1225,592
75,2,917,595,932,595,917,610,932,610
75,11,1182,540,1235,540,1182,592,1235,592
76,2,918,594,933,594,918,610,933,610
76,11,1191,538,1246,538,1191,591,1246,591
77,2,918,594,934,594,918,610,934,610
77,11,1201,536,1257,536,1201,590,1257,590
78,2,919,594,935,594,919,610,935,610
78,11,1211,534,1268,534,1211,590,1268,590
79,2,920,594,936,594,920,610,936,610
79,11,1222,531,1281,531,1222,589,1281,589
80,2,921,594,937,594,921,610,937,610
80,11,1233,529,1294,529,1233,588,1294,588
81,2,922,593,938,593,922,610,938,610
81,11,1245,526,1308,526,1245,587,1308,587
82,2,922,593,939,593,922,610,939,610
82,11,1258,524,1322,524,1258,586,1322,586
83,2,923,593,940,593,923,610,940,610
83,11,1271,521,1338,521,1271,585,1338,585
84,2,924,593,941,593,924,610,941,610
84,11,1286,518,1355,518,1286,584,1355,584
85,2,925,593,942,593,925,609,942,609
85,11,1301,514,1372,514,1301,583,1372,583
86,2,926,593,943,593,926,609,943,609
86,11,1317,511,1391,511,1317,582,1391,582
87,2,927,592,944,592,927,609,944,609
87,11,1335,507,1411,507,1335,581,1411,581
88,2,928,592,945,592,928,609,945,609
88,11,1354,503,1433,503,1354,580,1433,580
89,2,929,592,946,592,929,609,946,609
89,11,1374,499,1457,499,1374,578,1457,578
90,2,930,592,947,592,930,609,947,609
90,11,1396,494,1482,494,1396,576,1482,576
91,2,931,591,948,591,931,609,948,609
91,11,1420,489,1509,489,1420,575,1509,575
92,2,932,591,949,591,932,609,949,609
92,11,1445,483,1539,483,1445,573,1539,573
93,2,933,591,951,591,933,609,951,609
93,11,1473,478,1571,478,1473,571,1571,571
94,2,934,591,952,591,934,609,952,609
94,11,1504,471,1607,471,1504,569,1607,569
94,3,883,603,893,603,883,613,893,613
95,2,935,591,953,591,935,609,953,609
95,11,1537,464,1628,464,1537,566,1628,566
95,3,884,603,894,603,884,613,894,613
96,2,936,590,954,590,936,609,954,609
96,3,884,603,894,603,884,613,894,613
97,2,937,590,956,590,937,609,956,609
97,3,884,603,895,603,884,613,895,613
98,2,938,590,957,590,938,608,957,608
98,3,885,602,895,602,885,613,895,613
99,2,939,590,958,590,939,608,958,608
99,3,885,602,895,602,885,613,895,613
100,2,940,589,959,589,940,608,959,608
100,3,885,602,896,602,885,613,896,613
101,2,941,589,961,589,941,608,961,608
101,3,886,602,896,602,886,613,896,613
102,2,942,589,962,589,942,608,962,608
102,3,886,602,897,602,886,613,897,613
103,2,944,588,963,588,944,608,963,608
103,3,886,602,897,602,886,613,897,613
104,2,945,588,965,588,945,608,965,608
104,3,887,602,897,602,887,613,897,613
105,2,946,588,966,588,946,608,966,608
105,3,887,602,898,602,887,613,898,613
106,2,947,588,968,588,947,608,968,608
106,3,888,602,898,602,888,613,898,613
107,2,949,587,969,587,949,608,969,608
107,3,888,602,899,602,888,613,899,613
108,2,950,587,971,587,950,608,971,608
108,3,888,602,899,602,888,613,899,613
109,2,951,587,972,587,951,607,972,607
109,3,889,602,900,602,889,612,900,612
110,2,953,586,974,586,953,607,974,607
110,3,889,601,900,601,889,612,900,612
111,2,954,586,976,586,954,607,976,607
111,3,889,601,901,601,889,612,901,612
112,2,956,586,977,586,956,607,977,607
112,3,890,601,901,601,890,612,901,612
113,2,957,585,979,585,957,607,979,607
113,3,890,601,901,601,890,612,901,612
114,2,959,585,981,585,959,607,981,607
114,3,891,601,902,601,891,612,902,612
115,2,960,585,983,585,960,607,983,607
115,3,891,601,902,601,891,612,902,612
116,2,962,584,984,584,962,607,984,607
116,3,892,601,903,601,892,612,903,612
117,2,963,584,986,584,963,607,986,607
117,3,892,601,903,601,892,612,903,612
118,2,965,584,988,584,965,606,988,606
118,3,892,601,904,601,892,612,904,612
119,2,967,583,990,583,967,606,990,606
119,3,893,601,904,601,893,612,904,612
120,2,968,583,992,583,968,606,992,606
120,3,893,601,905,601,893,612,905,612
121,2,970,582,994,582,970,606,994,606
121,3,894,600,905,600,894,612,905,612
122,2,972,582,996,582,972,606,996,606
122,3,894,600,906,600,894,612,906,612
123,2,974,582,998,582,974,606,998,606
123,3,895,600,906,600,895,612,906,612
124,2,976,578,1001,578,976,603,1001,603
124,3,895,598,907,598,895,609,907,609
125,2,978,577,1003,577,978,602,1003,602
125,3,896,597,908,597,896,609,908,609
126,2,980,577,1005,577,980,602,1005,602
126,3,896,597,908,597,896,609,908,609
127,2,982,576,1007,576,982,601,1007,601
127,3,897,596,909,596,897,608,909,608
128,2,984,575,1010,575,984,601,1010,601
128,3,897,596,909,596,897,608,909,608
129,2,986,574,1012,574,986,600,1012,600
129,3,897,596,910,596,897,608,910,608
130,2,988,574,1015,574,988,600,1015,600
130,3,898,595,910,595,898,608,910,608
131,2,990,573,1017,573,990,600,1017,600
131,3,898,595,911,595,898,607,911,607
132,2,993,572,1020,572,993,599,1020,599
132,3,899,595,911,595,899,607,911,607
133,2,995,572,1023,572,995,599,1023,599
133,3,900,595,912,595,900,607,912,607
134,2,997,571,1026,571,997,599,1026,599
134,3,900,594,913,594,900,607,913,607
135,2,1000,570,1029,570,1000,599,1029,599
135,3,901,594,913,594,901,607,913,607
136,2,1003,570,1031,570,1003,598,1031,598
136,3,901,594,914,594,901,607,914,607
137,2,1005,569,1035,569,1005,598,1035,598
137,3,902,594,914,594,902,607,914,607
138,2,1008,568,1038,568,1008,598,1038,598
138,3,902,594,915,594,902,607,915,607
139,2,1011,570,1041,570,1011,600,1041,600
139,3,903,596,916,596,903,609,916,609
140,2,1013,570,1044,570,1013,600,1044,600
140,3,903,596,916,596,903,609,916,609
141,2,1016,569,1047,569,1016,600,1047,600
141,3,904,596,917,596,904,610,917,610
142,2,1019,569,1051,569,1019,600,1051,600
142,3,904,597,918,597,904,610,918,610
143,2,1023,568,1055,568,1023,600,1055,600
143,3,905,597,918,597,905,610,918,610
144,2,1026,568,1058,568,1026,600,1058,600
144,3,906,597,919,597,906,610,919,610
145,2,1029,567,1062,567,1029,600,1062,600
145,3,906,597,920,597,906,610,920,610
146,2,1032,566,1066,566,1032,600,1066,600
146,3,907,597,920,597,907,610,920,610
147,2,1036,566,1070,566,1036,599,1070,599
147,3,907,597,921,597,907,610,921,610
148,2,1040,565,1074,565,1040,599,1074,599
148,3,908,596,922,596,908,610,922,610
149,2,1043,564,1079,564,1043,599,1079,599
149,3,909,596,923,596,909,610,923,610
150,2,1047,563,1083,563,1047,599,1083,599
150,3,909,596,923,596,909,610,923,610
151,2,1051,562,1088,562,1051,598,1088,598
151,3,910,596,924,596,910,610,924,610
152,2,1056,561,1093,561,1056,598,1093,598
152,3,911,596,925,596,911,610,925,610
