frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
94,8,940,603,952,603,940,613,952,613
95,8,941,603,952,603,941,613,952,613
96,8,941,602,953,602,941,613,953,613
97,8,942,602,954,602,942,613,954,613
98,8,943,602,955,602,943,613,955,613
99,8,944,602,955,602,944,613,955,613
100,8,944,602,956,602,944,613,956,613
101,8,945,602,957,602,945,613,957,613
102,8,946,602,958,602,946,613,958,613
103,8,947,602,959,602,947,613,959,613
104,8,947,602,959,602,947,613,959,613
105,8,948,602,960,602,948,613,960,613
106,8,949,602,961,602,949,613,961,613
107,8,949,602,962,602,949,612,962,612
108,8,950,601,962,601,950,612,962,612
109,8,950,601,963,601,950,612,963,612
110,8,951,601,964,601,951,612,964,612
111,8,952,601,964,601,952,612,964,612
112,8,953,601,965,601,953,612,965,612
113,8,953,601,966,601,953,612,966,612
114,8,954,601,967,601,954,612,967,612
115,8,955,601,968,601,955,612,968,612
116,8,955,601,968,601,955,612,968,612
117,8,956,601,969,601,956,612,969,612
118,8,957,601,970,601,957,612,970,612
119,8,958,601,971,601,958,612,971,612
120,8,958,600,972,600,958,612,972,612
121,8,959,600,973,600,959,612,973,612
122,8,960,600,973,600,960,612,973,612
123,8,961,600,974,600,961,612,974,612
124,8,962,600,975,600,962,612,975,612
125,8,962,600,976,600,962,612,976,612
126,8,963,600,977,600,963,612,977,612
127,8,964,597,978,597,964,609,978,609
128,8,965,597,979,597,965,609,979,609
129,8,966,596,980,596,966,608,980,608
130,8,967,596,981,596,967,608,981,608
131,8,968,596,982,596,968,608,982,608
132,8,968,595,983,595,968,608,983,608
133,8,969,595,984,595,969,607,984,607
134,8,970,595,985,595,970,607,985,607
135,8,971,594,986,594,971,607,986,607
136,8,972,594,987,594,972,607,987,607
137,8,973,594,988,594,973,607,988,607
138,8,974,594,989,594,974,607,989,607
139,8,975,594,990,594,975,607,990,607
140,8,976,594,991,594,976,607,991,607
141,8,977,593,992,593,977,607,992,607
142,8,978,593,993,593,978,606,993,606
143,8,979,595,994,595,979,609,994,609
144,8,980,596,996,596,980,609,996,609
145,8,981,596,997,596,981,609,997,609
