frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,3,1073,569,1105,569,1073,601,1105,601
1,4,904,601,915,601,904,612,915,612
2,3,1077,569,1109,569,1077,601,1109,601
2,4,904,601,916,601,904,612,916,612
3,3,1081,568,1114,568,1081,600,1114,600
3,4,905,600,916,600,905,612,916,612
4,3,1085,567,1118,567,1085,600,1118,600
4,4,905,600,917,600,905,612,917,612
5,3,1089,566,1123,566,1089,600,1123,600
5,4,906,600,918,600,906,612,918,612
6,3,1093,565,1128,565,1093,600,1128,600
6,4,907,600,918,600,907,612,918,612
7,3,1098,565,1133,565,1098,599,1133,599
7,4,907,600,919,600,907,612,919,612
8,3,1103,564,1139,564,1103,599,1139,599
8,4,908,600,919,600,908,612,919,612
9,3,1107,563,1144,563,1107,599,1144,599
9,4,908,600,920,600,908,612,920,612
10,3,1113,562,1150,562,1113,598,1150,598
10,4,909,600,921,600,909,612,921,612
11,3,1118,561,1156,561,1118,598,1156,598
11,4,909,600,921,600,909,612,921,612
12,3,1123,560,1162,560,1123,598,1162,598
12,4,910,600,922,600,910,612,922,612
13,3,1129,559,1168,559,1129,597,1168,597
13,4,910,599,923,599,910,611,923,611
14,3,1135,558,1175,558,1135,597,1175,597
14,4,911,599,923,599,911,611,923,611
15,3,1141,556,1182,556,1141,596,1182,596
15,4,912,599,924,599,912,611,924,611
16,3,1148,555,1189,555,1148,596,1189,596
16,4,912,599,925,599,912,611,925,611
17,3,1154,554,1197,554,1154,596,1197,596
17,4,913,599,925,599,913,611,925,611
18,3,1161,553,1205,553,1161,595,1205,595
18,4,914,599,926,599,914,611,926,611
19,3,1169,551,1213,551,1169,595,1213,595
19,4,914,599,927,599,914,611,927,611
20,3,1177,550,1222,550,1177,594,1222,594
20,4,915,599,927,599,915,611,927,611
21,3,1185,548,1231,548,1185,594,1231,594
21,4,915,599,928,599,915,611,928,611
22,3,1193,547,1241,547,1193,593,1241,593
22,4,916,598,929,598,916,611,929,611
23,3,1202,545,1251,545,1202,592,1251,592
23,4,917,598,930,598,917,611,930,611
24,3,1211,543,1261,543,1211,592,1261,592
24,4,917,598,930,598,917,611,930,611
25,3,1221,541,1273,541,1221,591,1273,591
25,4,918,598,931,598,918,611,931,611
26,3,1232,539,1284,539,1232,590,1284,590
26,4,919,598,932,598,919,611,932,611
27,3,1243,537,1297,537,1243,590,1297,590
27,4,920,598,933,598,920,611,933,611
28,3,1254,535,1310,535,1254,589,1310,589
28,4,920,598,934,598,920,611,934,611
29,3,1267,533,1324,533,1267,588,1324,588
