frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,9,942,593,958,593,942,608,958,608
1,6,920,593,935,593,920,609,935,609
1,2,1044,563,1079,563,1044,597,1079,597
2,9,943,593,959,593,943,608,959,608
2,6,921,593,936,593,921,609,936,609
2,2,1048,563,1084,563,1048,597,1084,597
3,9,944,592,960,592,944,609,960,609
3,6,921,593,937,593,921,609,937,609
3,2,1052,562,1088,562,1052,597,1088,597
4,9,945,592,962,592,945,609,962,609
4,6,922,593,938,593,922,609,938,609
4,2,1056,561,1093,561,1056,597,1093,597
5,9,946,592,963,592,946,609,963,609
5,6,923,593,939,593,923,609,939,609
5,2,1060,560,1098,560,1060,597,1098,597
6,9,947,592,964,592,947,609,964,609
6,6,924,592,940,592,924,609,940,609
6,2,1065,560,1103,560,1065,597,1103,597
7,9,948,592,965,592,948,609,965,609
7,6,925,592,941,592,925,609,941,609
7,2,1069,559,1108,559,1069,597,1108,597
8,9,949,592,966,592,949,609,966,609
8,6,926,592,942,592,926,609,942,609
8,2,1074,558,1113,558,1074,596,1113,596
9,9,951,592,967,592,951,609,967,609
9,6,927,592,943,592,927,609,943,609
9,2,1079,557,1119,557,1079,596,1119,596
10,9,952,592,969,592,952,609,969,609
10,6,927,592,944,592,927,609,944,609
10,2,1084,556,1125,556,1084,596,1125,596
11,9,953,591,970,591,953,608,970,608
11,6,928,592,945,592,928,609,945,609
11,2,1089,555,1131,555,1089,595,1131,595
12,9,954,591,971,591,954,608,971,608
12,6,929,592,946,592,929,609,946,609
12,2,1095,553,1137,553,1095,595,1137,595
13,9,955,591,973,591,955,608,973,608
13,6,930,591,947,591,930,609,947,609
13,2,1100,552,1144,552,1100,595,1144,595
14,9,956,591,974,591,956,608,974,608
14,6,931,591,949,591,931,608,949,608
14,14,507,603,510,603,507,611,510,611
14,2,1106,551,1151,551,1106,594,1151,594
15,9,957,591,975,591,957,608,975,608
15,6,932,591,950,591,932,608,950,608
15,14,506,603,509,603,506,611,509,611
15,2,1112,549,1158,549,1112,594,1158,594
16,9,959,590,977,590,959,608,977,608
16,6,933,591,951,591,933,608,951,608
16,14,504,603,507,603,504,611,507,611
16,2,1119,548,1165,548,1119,593,1165,593
17,9,960,590,978,590,960,608,978,608
17,6,934,590,952,590,934,608,952,608
17,14,502,603,506,603,502,610,506,610
17,2,1126,546,1173,546,1126,593,1173,593
18,9,961,590,979,590,961,608,979,608
18,6,935,590,953,590,935,608,953,608
18,14,501,603,504,603,501,610,504,610
18,2,1133,545,1181,545,1133,592,1181,592
19,9,962,590,981,590,962,608,981,608
19,6,936,590,954,590,936,608,954,608
19,14,499,602,502,602,499,610,502,610
19,2,1140,543,1189,543,1140,592,1189,592
20,9,964,589,982,589,964,608,982,608
20,6,937,590,956,590,937,608,956,608
20,14,497,602,501,602,497,610,501,610
20,2,1148,542,1198,542,1148,591,1198,591
21,9,965,589,984,589,965,608,984,608
21,6,938,590,957,590,938,608,957,608
21,14,496,602,499,602,496,610,499,610
21,2,1156,540,1208,540,1156,590,1208,590
22,9,966,589,985,589,966,608,985,608
22,6,939,589,958,589,939,608,958,608
22,14,494,602,497,602,494,610,497,610
22,2,1164,538,1217,538,1164,590,1217,590
23,9,968,589,987,589,968,608,987,608
23,6,941,589,959,589,941,608,959,608
23,14,492,602,496,602,492,610,496,610
23,2,1173,536,1228,536,1173,589,1228,589
24,9,969,588,989,588,969,608,989,608
24,6,942,589,961,589,942,608,961,608
24,14,491,602,494,602,491,610,494,610
24,2,1182,534,1238,534,1182,588,1238,588
25,9,971,588,990,588,971,607,990,607
25,6,943,589,962,589,943,608,962,608
25,14,489,602,492,602,489,610,492,610
25,2,1192,531,1250,531,1192,588,1250,588
26,9,972,588,992,588,972,607,992,607
26,6,944,588,963,588,944,608,963,608
26,14,487,602,491,602,487,610,491,610
26,2,1202,529,1262,529,1202,587,1262,587
27,9,974,588,993,588,974,607,993,607
27,6,945,588,965,588,945,607,965,607
27,14,485,602,489,602,485,610,489,610
27,2,1213,526,1274,526,1213,586,1274,586
28,9,975,587,995,587,975,607,995,607
28,6,947,588,966,588,947,607,966,607
28,14,483,602,487,602,483,610,487,610
28,2,1225,524,1288,524,1225,585,1288,585
29,9,977,587,997,587,977,607,997,607
29,6,948,587,968,587,948,607,968,607
29,14,482,602,485,602,482,610,485,610
29,2,1237,521,1302,521,1237,584,1302,584
30,9,978,587,999,587,978,607,999,607
30,6,949,587,969,587,949,607,969,607
30,14,480,602,483,602,480,610,483,610
30,2,1250,518,1317,518,1250,583,1317,583
31,9,980,586,1000,586,980,607,1000,607
31,6,950,587,971,587,950,607,971,607
31,14,478,601,482,601,478,610,482,610
31,2,1264,515,1333,515,1264,582,1333,582
32,9,982,586,1002,586,982,607,1002,607
32,6,952,587,972,587,952,607,972,607
32,14,476,601,480,601,476,610,480,610
32,2,1279,511,1350,511,1279,581,1350,581
33,9,983,586,1004,586,983,607,1004,607
33,6,953,586,974,586,953,607,974,607
33,14,474,601,478,601,474,610,478,610
33,2,1295,508,1369,508,1295,579,1369,579
34,9,985,585,1006,585,985,607,1006,607
34,6,954,586,975,586,954,607,975,607
34,14,472,601,476,601,472,610,476,610
34,2,1311,504,1388,504,1311,578,1388,578
35,9,987,585,1008,585,987,606,1008,606
35,6,956,586,977,586,956,607,977,607
35,14,470,601,474,601,470,610,474,610
35,2,1329,500,1409,500,1329,577,1409,577
36,9,988,585,1010,585,988,606,1010,606
36,6,957,585,978,585,957,606,978,606
36,14,468,601,472,601,468,610,472,610
36,2,1349,495,1432,495,1349,575,1432,575
37,9,990,584,1012,584,990,606,1012,606
37,6,959,585,980,585,959,606,980,606
37,14,466,601,470,601,466,610,470,610
37,2,1370,490,1456,490,1370,573,1456,573
38,9,992,584,1014,584,992,606,1014,606
38,6,960,585,982,585,960,606,982,606
38,14,464,601,468,601,464,610,468,610
38,2,1393,485,1483,485,1393,572,1483,572
39,9,994,584,1016,584,994,606,1016,606
39,6,962,584,984,584,962,606,984,606
39,14,462,601,466,601,462,610,466,610
39,2,1417,479,1511,479,1417,570,1511,570
40,9,996,583,1019,583,996,606,1019,606
40,6,963,584,985,584,963,606,985,606
40,14,460,601,464,601,460,610,464,610
40,2,1444,473,1542,473,1444,567,1542,567
41,9,998,583,1021,583,998,606,1021,606
41,6,965,584,987,584,965,606,987,606
41,14,458,600,462,600,458,609,462,609
41,2,1473,467,1576,467,1473,565,1576,565
42,9,1000,583,1023,583,1000,606,1023,606
42,6,966,583,989,583,966,606,989,606
42,14,456,600,460,600,456,609,460,609
42,2,1506,459,1614,459,1506,562,1614,562
43,9,1002,582,1025,582,1002,605,1025,605
43,6,968,583,991,583,968,606,991,606
43,14,453,600,458,600,453,609,458,609
43,2,1541,451,1628,451,1541,560,1628,560
44,9,1004,582,1028,582,1004,605,1028,605
44,6,970,582,993,582,970,606,993,606
44,14,451,600,456,600,451,609,456,609
45,9,1006,581,1030,581,1006,605,1030,605
45,6,972,582,995,582,972,605,995,605
45,14,449,600,453,600,449,609,453,609
46,9,1008,581,1033,581,1008,605,1033,605
46,6,973,582,997,582,973,605,997,605
46,14,447,600,451,600,447,609,451,609
47,9,1011,581,1035,581,1011,605,1035,605
47,6,975,581,999,581,975,605,999,605
47,14,445,600,449,600,445,609,449,609
48,9,1013,580,1038,580,1013,605,1038,605
48,6,977,581,1001,581,977,605,1001,605
48,14,442,600,447,600,442,609,447,609
49,9,1015,580,1040,580,1015,605,1040,605
49,6,979,580,1003,580,979,605,1003,605
49,14,440,600,444,600,440,609,444,609
50,9,1018,579,1043,579,1018,604,1043,604
50,6,981,580,1006,580,981,605,1006,605
50,14,438,600,442,600,438,609,442,609
51,9,1020,579,1046,579,1020,604,1046,604
51,6,983,579,1008,579,983,604,1008,604
51,14,435,599,440,599,435,609,440,609
52,9,1023,578,1049,578,1023,604,1049,604
52,6,985,579,1010,579,985,604,1010,604
52,14,433,599,437,599,433,609,437,609
53,9,1025,578,1052,578,1025,604,1052,604
53,6,987,579,1013,579,987,604,1013,604
53,14,430,599,435,599,430,609,435,609
54,9,1028,577,1055,577,1028,604,1055,604
54,6,989,578,1015,578,989,604,1015,604
54,14,428,599,433,599,428,609,433,609
55,9,1031,577,1058,577,1031,603,1058,603
55,6,991,578,1018,578,991,604,1018,604
55,14,425,599,430,599,425,609,430,609
56,9,1034,576,1061,576,1034,603,1061,603
56,6,993,577,1020,577,993,604,1020,604
56,14,423,599,428,599,423,609,428,609
57,9,1037,576,1064,576,1037,603,1064,603
57,6,996,576,1023,576,996,603,1023,603
57,14,420,599,425,599,420,609,425,609
58,9,1039,575,1067,575,1039,603,1067,603
58,6,998,576,1026,576,998,603,1026,603
58,14,417,599,423,599,417,609,423,609
59,9,1043,574,1071,574,1043,603,1071,603
59,6,1001,575,1028,575,1001,603,1028,603
59,14,415,598,420,598,415,608,420,608
60,9,1046,574,1074,574,1046,602,1074,602
60,6,1003,575,1031,575,1003,603,1031,603
60,14,412,598,417,598,412,608,417,608
61,9,1049,573,1078,573,1049,602,1078,602
61,6,1006,574,1034,574,1006,603,1034,603
61,14,409,598,415,598,409,608,415,608
62,9,1052,573,1082,573,1052,602,1082,602
62,6,1008,574,1037,574,1008,602,1037,602
62,14,407,598,412,598,407,608,412,608
63,9,1056,572,1086,572,1056,602,1086,602
63,6,1011,573,1040,573,1011,602,1040,602
63,14,404,598,409,598,404,608,409,608
64,9,1059,571,1089,571,1059,602,1089,602
64,6,1014,572,1043,572,1014,602,1043,602
64,14,401,598,407,598,401,608,407,608
65,9,1063,571,1094,571,1063,601,1094,601
65,6,1017,572,1047,572,1017,602,1047,602
65,14,398,598,404,598,398,608,404,608
66,9,1066,570,1098,570,1066,601,1098,601
66,6,1020,571,1050,571,1020,601,1050,601
66,14,395,597,401,597,395,608,401,608
67,9,1070,569,1102,569,1070,601,1102,601
67,6,1023,570,1054,570,1023,601,1054,601
67,14,392,597,398,597,392,608,398,608
68,9,1074,568,1106,568,1074,601,1106,601
68,6,1026,570,1057,570,1026,601,1057,601
68,14,389,597,395,597,389,608,395,608
69,9,1079,568,1112,568,1079,600,1112,600
69,6,1029,569,1061,569,1029,601,1061,601
69,14,387,597,393,597,387,608,393,608
70,9,1083,567,1117,567,1083,600,1117,600
70,6,1033,568,1066,568,1033,600,1066,600
70,14,385,597,391,597,385,608,391,608
71,9,1088,566,1122,566,1088,600,1122,600
71,6,1037,567,1070,567,1037,600,1070,600
71,14,382,597,388,597,382,608,388,608
72,9,1093,565,1128,565,1093,599,1128,599
72,6,1041,567,1075,567,1041,600,1075,600
72,14,379,597,386,597,379,608,386,608
73,9,1099,564,1134,564,1099,599,1134,599
73,6,1046,566,1080,566,1046,600,1080,600
73,14,377,596,383,596,377,608,383,608
74,9,1104,563,1140,563,1104,599,1140,599
74,6,1050,565,1085,565,1050,599,1085,599
74,14,374,596,380,596,374,607,380,607
75,9,1109,562,1146,562,1109,598,1146,598
75,6,1054,564,1090,564,1054,599,1090,599
75,14,371,596,378,596,371,607,378,607
76,9,1115,561,1152,561,1115,598,1152,598
76,6,1059,563,1095,563,1059,599,1095,599
76,14,368,596,375,596,368,607,375,607
77,9,1121,560,1158,560,1121,598,1158,598
77,6,1063,562,1100,562,1063,598,1100,598
77,14,365,596,372,596,365,607,372,607
78,9,1127,559,1165,559,1127,597,1165,597
78,6,1068,561,1105,561,1068,598,1105,598
78,14,362,596,369,596,362,607,369,607
79,9,1133,558,1172,558,1133,597,1172,597
79,6,1073,560,1111,560,1073,598,1111,598
79,14,359,595,366,595,359,607,366,607
80,9,1139,557,1179,557,1139,597,1179,597
80,6,1078,559,1117,559,1078,597,1117,597
80,14,356,595,363,595,356,607,363,607
81,9,1146,556,1186,556,1146,596,1186,596
81,6,1083,558,1123,558,1083,597,1123,597
81,14,353,595,360,595,353,607,360,607
82,9,1152,555,1194,555,1152,596,1194,596
82,6,1089,557,1129,557,1089,596,1129,596
82,14,349,595,356,595,349,607,356,607
83,9,1159,553,1202,553,1159,595,1202,595
83,6,1094,556,1135,556,1094,596,1135,596
83,14,346,595,353,595,346,607,353,607
84,9,1167,552,1210,552,1167,595,1210,595
84,6,1100,554,1141,554,1100,596,1141,596
84,14,342,595,350,595,342,607,350,607
85,9,1174,551,1218,551,1174,594,1218,594
85,6,1106,553,1148,553,1106,595,1148,595
85,14,339,594,346,594,339,607,346,607
86,9,1182,549,1227,549,1182,594,1227,594
86,6,1112,552,1155,552,1112,595,1155,595
86,14,335,594,343,594,335,606,343,606
87,9,1190,548,1236,548,1190,593,1236,593
87,6,1118,550,1162,550,1118,594,1162,594
87,14,331,594,339,594,331,606,339,606
88,9,1198,546,1246,546,1198,593,1246,593
88,6,1125,549,1170,549,1125,594,1170,594
88,14,327,594,335,594,327,606,335,606
89,9,1207,545,1255,545,1207,592,1255,592
89,6,1132,547,1178,547,1132,593,1178,593
89,14,323,594,331,594,323,606,331,606
90,9,1216,543,1266,543,1216,592,1266,592
90,6,1139,546,1186,546,1139,593,1186,593
90,14,319,593,327,593,319,606,327,606
91,9,1226,541,1276,541,1226,591,1276,591
91,6,1146,544,1195,544,1146,592,1195,592
91,14,315,593,323,593,315,606,323,606
92,9,1236,539,1288,539,1236,590,1288,590
92,6,1154,542,1203,542,1154,591,1203,591
92,14,311,593,319,593,311,606,319,606
93,9,1246,537,1300,537,1246,590,1300,590
93,6,1162,541,1213,541,1162,591,1213,591
93,14,306,593,315,593,306,606,315,606
94,9,1257,535,1312,535,1257,589,1312,589
94,6,1170,539,1222,539,1170,590,1222,590
94,14,302,593,310,593,302,606,310,606
95,9,1269,533,1325,533,1269,588,1325,588
95,6,1179,537,1233,537,1179,590,1233,590
95,14,297,592,306,592,297,606,306,606
96,9,1281,531,1338,531,1281,587,1338,587
96,6,1188,535,1243,535,1188,589,1243,589
96,14,293,592,301,592,293,605,301,605
97,9,1294,528,1353,528,1294,586,1353,586
97,6,1198,532,1254,532,1198,588,1254,588
97,14,288,592,297,592,288,605,297,605
98,9,1307,526,1368,526,1307,586,1368,586
98,6,1208,530,1266,530,1208,587,1266,587
98,14,283,592,292,592,283,605,292,605
99,9,1321,523,1384,523,1321,585,1384,585
99,6,1219,528,1279,528,1219,586,1279,586
99,14,278,591,287,591,278,605,287,605
100,9,1336,520,1401,520,1336,584,1401,584
100,6,1231,525,1292,525,1231,585,1292,585
100,14,272,591,282,591,272,605,282,605
101,9,1352,517,1419,517,1352,583,1419,583
101,6,1242,522,1305,522,1242,584,1305,584
101,14,267,591,277,591,267,605,277,605
102,9,1369,514,1438,514,1369,582,1438,582
102,6,1255,520,1320,520,1255,583,1320,583
102,14,262,591,271,591,262,605,271,605
103,9,1387,511,1458,511,1387,580,1458,580
103,6,1269,516,1336,516,1269,582,1336,582
103,14,256,590,266,590,256,605,266,605
104,9,1406,507,1480,507,1406,579,1480,579
104,6,1283,513,1352,513,1283,581,1352,581
104,14,250,590,260,590,250,604,260,604
105,9,1427,503,1503,503,1427,577,1503,577
105,6,1298,509,1370,509,1298,580,1370,580
105,14,244,590,254,590,244,604,254,604
106,9,1449,499,1528,499,1449,576,1528,576
106,6,1314,506,1388,506,1314,579,1388,579
106,14,238,589,249,589,238,604,249,604
107,9,1472,494,1554,494,1472,574,1554,574
107,6,1331,502,1408,502,1331,577,1408,577
107,14,232,589,243,589,232,604,243,604
108,9,1497,489,1582,489,1497,573,1582,573
108,6,1350,498,1429,498,1350,576,1429,576
108,14,225,589,236,589,225,604,236,604
109,9,1525,484,1613,484,1525,571,1613,571
109,6,1370,493,1452,493,1370,574,1452,574
109,14,219,589,230,589,219,604,230,604
110,9,1555,478,1628,478,1555,569,1628,569
110,6,1392,488,1477,488,1392,572,1477,572
110,14,212,588,223,588,212,604,223,604
111,6,1415,482,1504,482,1415,570,1504,570
111,14,205,588,216,588,205,603,216,603
112,6,1440,477,1533,477,1440,568,1533,568
112,14,197,588,209,588,197,603,209,603
113,6,1467,470,1564,470,1467,566,1564,566
113,14,190,587,202,587,190,603,202,603
114,6,1496,463,1598,463,1496,564,1598,564
114,14,182,587,195,587,182,603,195,603
115,6,1529,456,1628,456,1529,561,1628,561
115,14,174,587,187,587,174,603,187,603
116,6,1566,447,1628,447,1566,558,1628,558
116,14,166,586,179,586,166,603,179,603
117,14,158,586,171,586,158,603,171,603
118,14,149,585,162,585,149,602,162,602
119,14,140,585,154,585,140,602,154,602
120,14,131,585,145,585,131,602,145,602
121,14,121,584,136,584,121,602,136,602
122,14,111,584,126,584,111,602,126,602
123,14,100,583,115,583,100,601,115,601
124,14,89,583,105,583,89,601,105,601
125,14,78,582,94,582,78,601,94,601
126,14,66,582,83,582,66,601,83,601
127,14,54,581,71,581,54,600,71,600
128,14,40,581,58,581,40,600,58,600
129,14,27,580,45,580,27,600,45,600
130,14,13,580,31,580,13,600,31,600
131,14,1,579,17,579,1,599,17,599
166,8,1586,597,1608,597,1586,611,1608,611
167,8,1518,598,1539,598,1518,612,1539,612
168,8,1456,598,1475,598,1456,612,1475,612
169,8,1415,598,1434,598,1415,612,1434,612
170,8,1411,598,1429,598,1411,612,1429,612
171,8,1397,598,1415,598,1397,612,1415,612
172,8,1373,599,1391,599,1373,612,1391,612
173,8,1341,599,1359,599,1341,612,1359,612
174,8,1303,598,1320,598,1303,611,1320,611
175,8,1263,597,1279,597,1263,610,1279,610
176,8,1224,598,1240,598,1224,610,1240,610
177,8,1187,598,1202,598,1187,610,1202,610
178,8,1152,598,1166,598,1152,610,1166,610
179,8,1125,598,1139,598,1125,610,1139,610
180,8,1100,598,1114,598,1100,610,1114,610
181,8,1078,598,1092,598,1078,610,1092,610
182,8,1058,598,1072,598,1058,610,1072,610
183,8,1044,598,1058,598,1044,610,1058,610
184,8,1031,598,1045,598,1031,610,1045,610
185,8,1020,598,1033,598,1020,610,1033,610
186,8,1009,598,1023,598,1009,610,1023,610
187,8,1000,598,1014,598,1000,610,1014,610
188,8,993,598,1007,598,993,610,1007,610
189,8,987,598,1001,598,987,610,1001,610
190,8,982,598,996,598,982,610,996,610
191,8,977,599,991,599,977,611,991,611
192,8,972,600,986,600,972,612,986,612
193,8,968,600,982,600,968,612,982,612
194,8,965,600,979,600,965,612,979,612
195,8,962,600,976,600,962,612,976,612
196,8,959,600,974,600,959,612,974,612
197,8,957,599,972,599,957,612,972,612
198,8,955,599,970,599,955,612,970,612
199,8,953,599,968,599,953,612,968,612
200,8,952,599,966,599,952,612,966,612
201,8,950,599,965,599,950,612,965,612
202,8,949,599,963,599,949,612,963,612
203,8,948,599,962,599,948,612,962,612
204,8,947,599,962,599,947,612,962,612
205,8,946,599,961,599,946,612,961,612
206,8,945,599,960,599,945,612,960,612
207,8,945,599,960,599,945,612,960,612
208,8,944,599,959,599,944,612,959,612
209,8,944,599,959,599,944,612,959,612
210,8,944,599,959,599,944,612,959,612
211,8,943,599,959,599,943,613,959,613
212,8,943,599,959,599,943,613,959,613
213,8,943,600,959,600,943,614,959,614
214,8,943,600,959,600,943,614,959,614
215,8,943,600,959,600,943,614,959,614
216,8,943,600,959,600,943,614,959,614
217,8,943,599,959,599,943,613,959,613
218,8,943,599,959,599,943,613,959,613
219,8,943,599,960,599,943,613,960,613
220,8,943,598,960,598,943,613,960,613
221,8,944,598,960,598,944,612,960,612
222,8,944,597,961,597,944,612,961,612
223,8,944,597,961,597,944,612,961,612
224,8,945,597,962,597,945,611,962,611
225,8,945,596,962,596,945,611,962,611
226,8,946,596,963,596,946,610,963,610
227,8,946,595,963,595,946,610,963,610
228,8,947,594,964,594,947,609,964,609
229,8,947,594,965,594,947,609,965,609
230,8,948,593,965,593,948,609,965,609
231,8,948,593,966,593,948,609,966,609
232,8,949,593,967,593,949,609,967,609
233,8,950,593,968,593,950,609,968,609
234,8,950,593,968,593,950,609,968,609
235,8,951,593,969,593,951,609,969,609
236,8,952,593,970,593,952,609,970,609
237,8,953,593,971,593,953,609,971,609
238,8,953,593,972,593,953,609,972,609
239,8,954,593,973,593,954,610,973,610
240,8,955,593,974,593,955,610,974,610
241,8,956,593,975,593,956,610,975,610
242,8,957,593,976,593,957,610,976,610
243,8,958,593,977,593,958,610,977,610
244,8,959,593,979,593,959,610,979,610
245,8,960,593,979,593,960,610,979,610
246,8,960,593,980,593,960,610,980,610
247,8,961,593,981,593,961,611,981,611
248,8,961,593,982,593,961,611,982,611
249,8,962,593,982,593,962,611,982,611
250,8,963,593,983,593,963,611,983,611
251,8,963,593,984,593,963,611,984,611
252,8,964,592,985,592,964,611,985,611
