frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,799,207,809,207,799,217,809,217
2,5,799,207,809,207,799,217,809,217
3,5,796,215,806,215,796,225,806,225
4,5,789,208,799,208,789,218,799,218
5,5,786,201,796,201,786,211,796,211
6,5,786,208,796,208,786,218,796,218
7,5,785,218,795,218,785,228,795,228
8,5,780,217,790,217,780,227,790,227
9,5,776,212,786,212,776,222,786,222
10,5,773,212,783,212,773,222,783,222
11,5,770,213,780,213,770,223,780,223
12,5,768,215,778,215,768,225,778,225
13,5,766,221,776,221,766,231,776,231
14,5,761,219,771,219,761,229,771,229
15,5,758,215,768,215,758,225,768,225
16,5,755,212,765,212,755,222,765,222
17,5,751,211,764,211,751,225,764,225
18,5,749,213,762,213,749,227,762,227
19,5,749,213,762,213,749,227,762,227
20,5,747,209,760,209,747,223,760,223
21,5,745,207,758,207,745,221,758,221
22,5,745,205,758,205,745,219,758,219
23,5,745,204,758,204,745,218,758,218
24,5,744,206,757,206,744,220,757,220
25,5,744,207,757,207,744,221,757,221
26,5,744,204,757,204,744,218,757,218
27,5,745,202,758,202,745,216,758,216
28,5,746,201,759,201,746,215,759,215
29,5,746,202,759,202,746,216,759,216
30,5,747,204,760,204,747,218,760,218
31,5,748,201,761,201,748,215,761,215
32,5,748,201,761,201,748,215,761,215
33,5,748,201,761,201,748,215,761,215
34,5,748,198,761,198,748,212,761,212
35,5,747,197,760,197,747,211,760,211
36,5,746,200,759,200,746,214,759,214
37,5,744,201,757,201,744,215,757,215
38,5,743,201,756,201,743,215,756,215
39,5,742,201,755,201,742,215,755,215
40,5,740,202,753,202,740,216,753,216
41,5,738,206,751,206,738,220,751,220
42,5,736,212,749,212,736,226,749,226
43,5,735,212,748,212,735,226,748,226
44,5,734,211,747,211,734,225,747,225
45,5,732,212,745,212,732,226,745,226
46,5,731,211,744,211,731,225,744,225
47,5,730,212,743,212,730,226,743,226
48,5,729,217,742,217,729,231,742,231
49,5,729,218,742,218,729,232,742,232
50,5,728,213,741,213,728,227,741,227
51,5,726,212,739,212,726,226,739,226
52,5,724,218,737,218,724,232,737,232
53,5,722,222,735,222,722,236,735,236
54,5,720,230,733,230,720,244,733,244
55,5,713,228,730,228,713,245,730,245
56,5,710,219,727,219,710,236,727,236
57,5,709,210,726,210,709,227,726,227
58,5,706,212,723,212,706,231,723,231
59,5,701,215,718,215,701,234,718,234
60,5,696,214,713,214,696,233,713,233
61,5,692,214,709,214,692,233,709,233
62,5,688,212,705,212,688,231,705,231
63,5,683,207,701,207,683,226,701,226
64,5,679,206,697,206,679,225,697,225
65,5,673,209,691,209,673,228,691,228
66,5,668,211,686,211,668,230,686,230
67,5,664,209,682,209,664,228,682,228
68,5,660,202,678,202,660,221,678,221
69,5,656,199,674,199,656,218,674,218
70,5,653,205,671,205,653,224,671,224
71,5,649,210,667,210,649,229,667,229
72,5,647,211,665,211,647,230,665,230
73,5,646,212,664,212,646,231,664,231
74,5,646,209,664,209,646,228,664,228
75,5,645,205,663,205,645,224,663,224
76,5,646,203,664,203,646,222,664,222
77,5,647,205,665,205,647,224,665,224
78,5,649,209,667,209,649,229,667,229
79,5,651,201,669,201,651,221,669,221
80,5,654,192,672,192,654,212,672,212
81,5,658,187,676,187,658,208,676,208
82,5,664,181,682,181,664,202,682,202
83,5,669,177,687,177,669,198,687,198
84,5,674,174,692,174,674,196,692,196
85,5,681,176,699,176,681,199,699,199
86,5,686,185,704,185,686,208,704,208
87,5,690,197,709,197,690,219,709,219
88,5,694,207,715,207,694,230,715,230
89,5,698,210,719,210,698,233,719,233
90,5,701,210,721,210,701,234,721,234
91,5,705,215,725,215,705,239,725,239
92,5,710,221,730,221,710,246,730,246
93,5,715,224,739,224,715,249,739,249
94,5,720,227,744,227,720,252,744,252
95,5,724,224,749,224,724,250,749,250
