frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,14,961,597,969,597,961,606,969,606
1,8,1204,563,1242,563,1204,596,1242,596
2,14,961,597,970,597,961,606,970,606
2,8,1209,562,1248,562,1209,596,1248,596
3,14,962,597,970,597,962,606,970,606
3,8,1215,561,1254,561,1215,595,1254,595
4,14,962,597,971,597,962,605,971,605
4,8,1220,560,1260,560,1220,595,1260,595
5,14,963,597,971,597,963,605,971,605
5,8,1226,559,1267,559,1226,595,1267,595
6,14,963,599,972,599,963,608,972,608
6,8,1232,561,1273,561,1232,597,1273,597
7,14,964,599,972,599,964,608,972,608
7,8,1238,561,1280,561,1238,597,1280,597
8,14,964,600,973,600,964,608,973,608
8,8,1245,560,1287,560,1245,597,1287,597
9,14,965,600,974,600,965,608,974,608
9,8,1251,559,1294,559,1251,597,1294,597
10,14,965,600,974,600,965,609,974,609
10,8,1258,558,1302,558,1258,596,1302,596
11,14,966,600,975,600,966,609,975,609
11,8,1265,558,1310,558,1265,596,1310,596
12,14,967,600,976,600,967,609,976,609
12,8,1273,557,1318,557,1273,596,1318,596
13,14,967,600,976,600,967,609,976,609
13,8,1281,556,1327,556,1281,596,1327,596
14,14,968,600,977,600,968,609,977,609
14,8,1289,555,1336,555,1289,596,1336,596
15,14,969,600,978,600,969,609,978,609
15,8,1297,554,1345,554,1297,595,1345,595
16,14,969,600,978,600,969,609,978,609
16,8,1306,553,1355,553,1306,595,1355,595
17,14,970,600,979,600,970,609,979,609
17,8,1315,551,1365,551,1315,594,1365,594
18,14,971,600,980,600,971,609,980,609
18,8,1325,550,1376,550,1325,594,1376,594
19,14,971,600,981,600,971,609,981,609
19,8,1335,549,1387,549,1335,594,1387,594
20,14,972,600,981,600,972,609,981,609
20,8,1345,547,1398,547,1345,593,1398,593
21,14,973,600,982,600,973,609,982,609
21,8,1356,546,1410,546,1356,593,1410,593
22,14,973,599,983,599,973,609,983,609
22,8,1368,544,1423,544,1368,592,1423,592
23,14,974,599,984,599,974,609,984,609
23,8,1380,543,1436,543,1380,592,1436,592
24,14,975,599,985,599,975,609,985,609
24,8,1393,541,1450,541,1393,591,1450,591
25,14,976,599,985,599,976,609,985,609
25,8,1406,539,1465,539,1406,590,1465,590
26,14,977,599,986,599,977,609,986,609
26,8,1420,537,1481,537,1420,590,1481,590
27,14,977,599,987,599,977,609,987,609
27,8,1435,535,1497,535,1435,589,1497,589
28,14,978,599,988,599,978,609,988,609
28,8,1451,533,1514,533,1451,588,1514,588
29,14,979,599,989,599,979,609,989,609
29,8,1467,531,1533,531,1467,588,1533,588
30,14,980,599,990,599,980,608,990,608
30,8,1485,529,1552,529,1485,587,1552,587
31,14,981,598,991,598,981,608,991,608
31,8,1503,526,1572,526,1503,586,1572,586
32,14,982,598,992,598,982,608,992,608
32,8,1523,523,1594,523,1523,585,1594,585
33,14,983,598,993,598,983,608,993,608
33,8,1544,521,1617,521,1544,584,1617,584
34,14,984,598,994,598,984,608,994,608
34,8,1566,518,1628,518,1566,583,1628,583
35,14,985,598,995,598,985,608,995,608
36,14,986,598,996,598,986,608,996,608
37,14,987,598,997,598,987,608,997,608
38,14,988,598,998,598,988,608,998,608
39,14,989,597,1000,597,989,608,1000,608
40,14,990,597,1001,597,990,608,1001,608
41,14,991,597,1002,597,991,608,1002,608
42,14,992,597,1003,597,992,608,1003,608
43,14,994,597,1004,597,994,608,1004,608
44,14,995,597,1006,597,995,608,1006,608
45,14,996,597,1007,597,996,607,1007,607
46,14,997,596,1008,596,997,607,1008,607
47,14,998,596,1010,596,998,607,1010,607
48,14,1000,596,1011,596,1000,607,1011,607
49,14,1001,596,1012,596,1001,607,1012,607
50,14,1002,596,1014,596,1002,607,1014,607
51,14,1004,595,1015,595,1004,607,1015,607
52,14,1005,595,1017,595,1005,607,1017,607
53,14,1007,595,1018,595,1007,607,1018,607
54,14,1008,595,1020,595,1008,607,1020,607
55,14,1010,595,1022,595,1010,607,1022,607
56,14,1011,594,1023,594,1011,606,1023,606
57,14,1013,594,1025,594,1013,606,1025,606
58,14,1014,594,1027,594,1014,606,1027,606
59,14,1016,594,1028,594,1016,606,1028,606
59,3,931,602,941,602,931,612,941,612
60,14,1018,594,1030,594,1018,606,1030,606
60,3,931,602,941,602,931,612,941,612
61,14,1019,593,1032,593,1019,606,1032,606
61,3,932,602,942,602,932,612,942,612
62,14,1021,593,1034,593,1021,606,1034,606
