frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,9,1006,583,1029,583,1006,606,1029,606
1,9,433,582,456,582,433,605,456,605
1,6,972,582,995,582,972,606,995,606
2,9,1009,582,1032,582,1009,605,1032,605
2,9,429,582,452,582,429,605,452,605
2,6,974,582,997,582,974,605,997,605
3,9,1011,582,1034,582,1011,605,1034,605
3,9,424,581,448,581,424,605,448,605
3,6,976,582,999,582,976,605,999,605
4,9,1013,581,1037,581,1013,605,1037,605
4,9,419,581,444,581,419,605,444,605
4,6,977,581,1001,581,977,605,1001,605
5,9,1016,581,1040,581,1016,605,1040,605
5,9,415,581,439,581,415,605,439,605
5,6,979,581,1004,581,979,605,1004,605
6,9,1018,581,1042,581,1018,605,1042,605
6,9,410,580,435,580,410,605,435,605
6,6,981,580,1006,580,981,605,1006,605
7,9,1020,580,1045,580,1020,605,1045,605
7,9,405,580,430,580,405,605,430,605
7,6,983,580,1008,580,983,605,1008,605
8,9,1023,580,1048,580,1023,605,1048,605
8,9,400,579,425,579,400,604,425,604
8,6,986,579,1011,579,986,604,1011,604
9,9,1026,579,1051,579,1026,604,1051,604
9,9,394,579,420,579,394,604,420,604
9,6,988,579,1013,579,988,604,1013,604
10,9,1028,579,1054,579,1028,604,1054,604
10,9,389,578,415,578,389,604,415,604
10,6,990,578,1016,578,990,604,1016,604
11,9,1031,578,1057,578,1031,604,1057,604
11,9,384,578,410,578,384,604,410,604
11,6,992,578,1018,578,992,604,1018,604
12,9,1034,578,1060,578,1034,604,1060,604
12,9,378,577,405,577,378,604,405,604
12,6,994,577,1021,577,994,604,1021,604
13,9,1036,577,1063,577,1036,604,1063,604
13,9,373,577,400,577,373,603,400,603
13,6,997,577,1023,577,997,604,1023,604
14,9,1039,577,1066,577,1039,603,1066,603
14,9,367,576,394,576,367,603,394,603
14,6,999,576,1026,576,999,603,1026,603
15,9,1042,576,1069,576,1042,603,1069,603
15,9,361,576,389,576,361,603,389,603
15,6,1001,576,1029,576,1001,603,1029,603
16,9,1045,576,1073,576,1045,603,1073,603
16,9,355,575,383,575,355,603,383,603
16,6,1004,575,1032,575,1004,603,1032,603
17,9,1048,575,1076,575,1048,603,1076,603
17,9,349,574,377,574,349,603,377,603
