frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,927,236,946,236,927,253,946,253
2,5,927,236,946,236,927,253,946,253
3,5,934,233,953,233,934,250,953,250
4,5,936,233,955,233,936,250,955,250
5,5,938,235,957,235,938,252,957,252
6,5,941,234,960,234,941,251,960,251
7,5,943,234,962,234,943,251,962,251
8,5,945,235,964,235,945,252,964,252
9,5,958,233,977,233,958,250,977,250
10,5,963,232,983,232,963,249,983,249
11,5,966,235,986,235,966,252,986,252
12,5,971,237,991,237,971,254,991,254
13,5,975,236,995,236,975,253,995,253
14,5,981,237,1001,237,981,254,1001,254
15,5,985,239,1009,239,985,260,1009,260
16,5,993,245,1017,245,993,266,1017,266
17,5,996,248,1020,248,996,269,1020,269
18,5,1004,247,1033,247,1004,274,1033,274
19,5,1008,243,1037,243,1008,270,1037,270
20,5,1016,238,1045,238,1016,265,1045,265
21,5,1024,235,1053,235,1024,263,1053,263
22,5,1032,232,1061,232,1032,260,1061,260
23,5,1040,231,1069,231,1040,259,1069,259
24,5,1051,230,1081,230,1051,262,1081,262
25,5,1059,230,1092,230,1059,262,1092,262
26,5,1071,233,1104,233,1071,265,1104,265
27,5,1083,236,1116,236,1083,268,1116,268
28,5,1098,236,1131,236,1098,268,1131,268
29,5,1111,235,1144,235,1111,267,1144,267
30,5,1126,232,1165,232,1126,268,1165,268
31,5,1139,231,1187,231,1139,273,1187,273
32,5,1163,234,1205,234,1163,279,1205,279
33,5,1183,236,1227,236,1183,282,1227,282
34,5,1209,236,1253,236,1209,282,1253,282
35,5,1233,231,1289,231,1233,286,1289,286
36,5,1266,231,1326,231,1266,291,1326,291
37,5,1304,230,1364,230,1304,292,1364,292
38,5,1344,230,1416,230,1344,298,1416,298
39,5,1395,231,1471,231,1395,308,1471,308
40,5,1456,231,1544,231,1456,315,1544,315
41,5,1532,234,1624,234,1532,327,1624,327
63,5,900,239,910,239,900,249,910,249
64,5,901,240,911,240,901,250,911,250
65,5,899,236,909,236,899,246,909,246
66,5,900,234,910,234,900,244,910,244
67,5,901,235,911,235,901,245,911,245
68,5,905,235,915,235,905,245,915,245
68,1,894,206,904,206,894,216,904,216
69,5,907,234,917,234,907,244,917,244
69,1,895,204,905,204,895,214,905,214
70,5,909,234,919,234,909,244,919,244
70,1,895,204,905,204,895,214,905,214
71,5,910,231,920,231,910,241,920,241
71,1,896,201,906,201,896,211,906,211
72,5,911,231,921,231,911,241,921,241
72,1,897,200,907,200,897,210,907,210
73,5,912,234,922,234,912,244,922,244
