frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,14,634,247,652,247,634,269,652,269
1,14,637,217,649,217,637,235,649,235
2,14,639,248,657,248,639,270,657,270
2,14,642,217,654,217,642,235,654,235
3,14,644,250,662,250,644,272,662,272
3,14,647,219,659,219,647,237,659,237
4,14,648,254,666,254,648,276,666,276
4,14,651,223,663,223,651,241,663,241
5,14,653,253,671,253,653,275,671,275
5,14,656,221,668,221,656,239,668,239
6,14,658,249,676,249,658,271,676,271
6,14,661,217,673,217,661,235,673,235
7,14,663,248,681,248,663,270,681,270
7,14,666,215,678,215,666,233,678,233
8,14,668,251,686,251,668,273,686,273
8,14,671,218,683,218,671,236,683,236
9,14,674,254,692,254,674,276,692,276
9,14,677,221,689,221,677,239,689,239
10,14,680,252,698,252,680,274,698,274
10,14,682,219,694,219,682,237,694,237
11,14,686,252,704,252,686,274,704,274
11,14,687,218,699,218,687,236,699,236
12,14,692,254,710,254,692,276,710,276
12,14,693,220,705,220,693,238,705,238
13,14,698,254,716,254,698,276,716,276
13,14,699,219,711,219,699,237,711,237
14,14,705,251,723,251,705,273,723,273
14,14,706,216,718,216,706,234,718,234
15,14,712,250,730,250,712,272,730,272
15,14,713,214,725,214,713,232,725,232
16,14,719,251,737,251,719,277,737,277
16,14,721,214,733,214,721,232,733,232
17,14,727,253,745,253,727,279,745,279
17,14,729,215,741,215,729,233,741,233
18,14,735,250,753,250,735,276,753,276
18,14,737,212,749,212,737,230,749,230
19,14,742,248,760,248,742,274,760,274
19,14,744,209,756,209,744,227,756,227
20,14,750,250,769,250,750,276,769,276
20,14,751,208,765,208,751,230,765,230
21,14,759,249,778,249,759,275,778,275
21,14,760,206,774,206,760,228,774,228
22,14,768,246,787,246,768,272,787,272
22,14,769,202,783,202,769,224,783,224
23,14,776,244,795,244,776,270,795,270
23,14,777,199,791,199,777,221,791,221
24,14,785,247,804,247,785,275,804,275
24,14,786,201,800,201,786,223,800,223
25,14,795,249,814,249,795,277,814,277
25,14,796,202,810,202,796,224,810,224
26,14,805,248,824,248,805,276,824,276
26,14,806,200,820,200,806,222,820,222
27,14,814,246,836,246,814,279,836,279
27,14,814,196,831,196,814,219,831,219
28,14,826,247,848,247,826,280,848,280
28,14,826,195,846,195,826,218,846,218
29,14,837,251,859,251,837,284,859,284
29,14,837,197,857,197,837,220,857,220
30,14,850,252,872,252,850,285,872,285
30,14,850,196,870,196,850,219,870,219
31,14,861,249,885,249,861,284,885,284
31,14,862,193,882,193,862,216,882,216
32,14,873,254,897,254,873,289,897,289
32,14,874,196,894,196,874,219,894,219
33,14,886,256,910,256,886,291,910,291
33,14,888,196,908,196,888,219,908,219
34,14,900,257,924,257,900,292,924,292
34,14,902,195,922,195,902,224,922,224
35,14,914,258,938,258,914,293,938,293
35,14,916,194,936,194,916,223,936,223
36,14,927,255,959,255,927,296,959,296
36,14,930,191,953,191,930,226,953,226
37,14,943,261,975,261,943,302,975,302
37,14,946,194,969,194,946,229,969,229
38,14,959,261,991,261,959,302,991,302
38,14,962,191,985,191,962,226,985,226
39,14,977,261,1009,261,977,302,1009,302
39,14,980,188,1003,188,980,223,1003,223
40,14,995,265,1027,265,995,310,1027,310
40,14,998,191,1022,191,998,228,1022,228
41,14,1014,270,1046,270,1014,315,1046,315
41,14,1017,193,1041,193,1017,230,1041,230
42,14,1034,271,1066,271,1034,316,1066,316
42,14,1038,190,1062,190,1038,227,1062,227
43,14,1055,272,1087,272,1055,317,1087,317
43,14,1059,187,1083,187,1059,224,1083,224
44,5,1015,234,1028,234,1015,249,1028,249
44,14,1077,271,1113,271,1077,323,1113,323
44,14,1079,183,1108,183,1079,226,1108,226
