frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,2,913,595,928,595,913,610,928,610
1,8,1219,526,1290,526,1219,588,1290,588
1,1,882,601,892,601,882,612,892,612
2,2,914,596,929,596,914,610,929,610
2,8,1232,524,1304,524,1232,587,1304,587
2,1,882,601,893,601,882,612,893,612
3,2,915,596,930,596,915,610,930,610
3,8,1245,521,1320,521,1245,586,1320,586
3,1,883,602,893,602,883,612,893,612
4,2,916,596,930,596,916,610,930,610
4,8,1259,518,1336,518,1259,585,1336,585
4,1,883,602,894,602,883,612,894,612
5,2,916,596,931,596,916,610,931,610
5,8,1274,515,1354,515,1274,584,1354,584
5,1,883,602,894,602,883,612,894,612
6,2,917,596,932,596,917,611,932,611
6,8,1290,511,1372,511,1290,583,1372,583
6,1,884,602,895,602,884,613,895,613
7,2,918,596,933,596,918,611,933,611
7,8,1307,508,1393,508,1307,583,1393,583
7,1,884,602,895,602,884,613,895,613
8,2,919,596,934,596,919,611,934,611
8,8,1326,504,1414,504,1326,581,1414,581
8,1,885,602,895,602,885,613,895,613
9,2,920,596,935,596,920,611,935,611
9,8,1346,499,1438,499,1346,580,1438,580
9,1,885,602,896,602,885,613,896,613
10,2,920,596,936,596,920,611,936,611
10,8,1367,495,1463,495,1367,578,1463,578
10,1,885,603,896,603,885,613,896,613
11,2,921,596,937,596,921,611,937,611
11,8,1391,489,1491,489,1391,577,1491,577
11,1,886,603,897,603,886,613,897,613
12,2,922,596,938,596,922,611,938,611
12,8,1416,484,1521,484,1416,575,1521,575
12,1,886,603,897,603,886,614,897,614
13,2,923,596,939,596,923,612,939,612
13,8,1444,478,1554,478,1444,573,1554,573
13,1,887,603,898,603,887,614,898,614
14,2,924,596,940,596,924,611,940,611
14,8,1475,471,1590,471,1475,570,1590,570
14,1,887,603,898,603,887,614,898,614
15,2,925,596,941,596,925,612,941,612
15,8,1509,463,1628,463,1509,568,1628,568
15,1,888,603,899,603,888,614,899,614
16,2,926,596,942,596,926,612,942,612
16,8,1546,455,1628,455,1546,565,1628,565
16,1,888,603,899,603,888,614,899,614
17,2,926,596,943,596,926,612,943,612
17,1,888,603,900,603,888,614,900,614
18,2,927,595,944,595,927,612,944,612
18,1,889,603,900,603,889,614,900,614
19,2,928,595,945,595,928,611,945,611
19,1,889,602,901,602,889,614,901,614
20,2,929,595,946,595,929,611,946,611
20,1,890,602,901,602,890,614,901,614
21,2,930,595,947,595,930,611,947,611
21,1,890,602,902,602,890,614,902,614
22,2,931,594,948,594,931,611,948,611
22,1,891,602,902,602,891,614,902,614
23,2,932,594,949,594,932,611,949,611
23,1,891,602,903,602,891,613,903,613
24,2,933,594,951,594,933,611,951,611
24,1,892,602,904,602,892,614,904,614
25,2,934,594,952,594,934,611,952,611
25,1,892,602,904,602,892,613,904,613
26,2,936,593,953,593,936,611,953,611
