frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,13,927,602,940,602,927,613,940,613
1,13,651,601,663,601,651,612,663,612
1,3,1462,534,1522,534,1462,592,1522,592
1,1,1007,592,1026,592,1007,610,1026,610
2,13,927,601,941,601,927,613,941,613
2,13,650,601,663,601,650,612,663,612
2,3,1480,532,1543,532,1480,591,1543,591
2,1,1009,591,1028,591,1009,610,1028,610
3,13,928,601,941,601,928,613,941,613
3,13,649,601,662,601,649,612,662,612
3,3,1500,529,1564,529,1500,591,1564,591
3,1,1011,591,1030,591,1011,610,1030,610
4,13,929,600,942,600,929,612,942,612
4,13,648,600,661,600,648,612,661,612
4,3,1521,525,1587,525,1521,588,1587,588
4,1,1013,590,1032,590,1013,609,1032,609
5,13,929,600,943,600,929,612,943,612
5,13,647,600,660,600,647,612,660,612
5,3,1543,522,1611,522,1543,587,1611,587
5,1,1015,590,1034,590,1015,609,1034,609
6,13,930,600,944,600,930,612,944,612
6,13,646,600,659,600,646,611,659,611
6,3,1566,519,1628,519,1566,586,1628,586
6,1,1016,589,1036,589,1016,608,1036,608
7,13,931,600,944,600,931,612,944,612
7,13,645,600,659,600,645,611,659,611
7,3,1591,515,1628,515,1591,585,1628,585
7,1,1018,589,1038,589,1018,608,1038,608
8,13,931,600,945,600,931,612,945,612
8,13,644,600,658,600,644,611,658,611
8,1,1020,589,1040,589,1020,608,1040,608
9,13,932,599,946,599,932,612,946,612
9,13,644,599,657,599,644,611,657,611
9,1,1022,588,1042,588,1022,608,1042,608
10,13,933,599,947,599,933,611,947,611
10,13,643,599,656,599,643,611,656,611
10,1,1024,588,1044,588,1024,608,1044,608
11,13,934,599,947,599,934,611,947,611
11,13,642,599,655,599,642,611,655,611
11,1,1026,588,1047,588,1026,608,1047,608
12,13,934,599,948,599,934,611,948,611
12,13,641,599,654,599,641,611,654,611
12,1,1028,587,1049,587,1028,608,1049,608
13,13,935,599,949,599,935,611,949,611
13,13,640,599,653,599,640,611,653,611
13,1,1030,587,1051,587,1030,607,1051,607
14,13,936,599,950,599,936,611,950,611
14,13,639,599,652,599,639,611,652,611
14,1,1032,587,1053,587,1032,607,1053,607
15,13,936,596,951,596,936,608,951,608
15,13,638,596,651,596,638,608,651,608
15,1,1035,583,1056,583,1035,604,1056,604
16,13,937,595,951,595,937,608,951,608
16,13,637,595,650,595,637,608,650,608
16,1,1037,583,1058,583,1037,604,1058,604
17,13,938,595,952,595,938,608,952,608
17,13,636,595,650,595,636,607,650,607
17,1,1039,582,1061,582,1039,603,1061,603
18,13,939,594,953,594,939,607,953,607
18,13,635,594,649,594,635,607,649,607
18,1,1041,581,1063,581,1041,603,1063,603
19,13,939,594,954,594,939,607,954,607
19,13,633,595,648,595,633,607,648,607
19,1,1044,581,1066,581,1044,603,1066,603
20,13,940,594,955,594,940,607,955,607
20,13,632,595,647,595,632,608,647,608
20,1,1046,581,1068,581,1046,603,1068,603
21,13,941,594,956,594,941,607,956,607
21,13,631,595,646,595,631,607,646,607
21,1,1048,580,1071,580,1048,602,1071,602
22,13,942,594,956,594,942,607,956,607
22,13,630,595,645,595,630,607,645,607
22,1,1051,580,1074,580,1051,602,1074,602
23,13,942,594,957,594,942,607,957,607
23,13,629,595,644,595,629,607,644,607
23,1,1053,579,1076,579,1053,602,1076,602
24,13,943,594,958,594,943,607,958,607
24,13,628,594,643,594,628,607,643,607
24,1,1056,579,1079,579,1056,602,1079,602
25,13,944,593,959,593,944,607,959,607
25,13,627,594,642,594,627,607,642,607
25,1,1058,578,1082,578,1058,601,1082,601
26,13,945,593,960,593,945,606,960,606
26,13,626,594,641,594,626,607,641,607
26,1,1061,578,1085,578,1061,601,1085,601
27,13,946,593,961,593,946,606,961,606
27,13,625,594,640,594,625,607,640,607
27,1,1064,577,1088,577,1064,601,1088,601
28,13,947,593,962,593,947,606,962,606
28,13,624,594,638,594,624,607,638,607
28,1,1067,577,1091,577,1067,601,1091,601
29,13,947,593,963,593,947,606,963,606
29,13,623,593,637,593,623,607,637,607
29,1,1069,576,1094,576,1069,601,1094,601
30,13,948,592,964,592,948,606,964,606
30,13,621,593,636,593,621,607,636,607
30,1,1072,576,1097,576,1072,600,1097,600
31,13,949,595,965,595,949,609,965,609
31,13,620,596,635,596,620,609,635,609
31,1,1075,578,1100,578,1075,603,1100,603
32,13,950,595,966,595,950,609,966,609
32,13,619,596,634,596,619,609,634,609
32,1,1078,578,1104,578,1078,603,1104,603
33,13,951,595,967,595,951,609,967,609
33,13,618,596,633,596,618,609,633,609
33,1,1081,578,1107,578,1081,603,1107,603
34,13,952,595,968,595,952,609,968,609
