frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,13,1169,554,1216,554,1169,596,1216,596
1,13,95,542,151,542,95,591,151,591
2,13,1176,553,1224,553,1176,595,1224,595
2,13,79,541,137,541,79,591,137,591
3,13,1183,552,1231,552,1183,595,1231,595
3,13,63,539,122,539,63,590,122,590
4,13,1190,551,1239,551,1190,594,1239,594
4,13,45,537,106,537,45,590,106,590
5,13,1197,550,1247,550,1197,594,1247,594
5,13,28,535,90,535,28,589,90,589
6,13,1204,548,1256,548,1204,594,1256,594
6,13,9,533,73,533,9,588,73,588
7,13,1212,547,1265,547,1212,593,1265,593
7,13,1,531,55,531,1,588,55,588
8,13,1220,545,1273,545,1220,593,1273,593
8,13,1,529,37,529,1,587,37,587
9,13,1228,544,1283,544,1228,592,1283,592
10,13,1236,543,1292,543,1236,592,1292,592
11,13,1245,541,1302,541,1245,591,1302,591
12,13,1254,539,1312,539,1254,590,1312,590
13,13,1263,538,1322,538,1263,590,1322,590
14,13,1272,536,1333,536,1272,589,1333,589
15,13,1282,534,1344,534,1282,589,1344,589
16,13,1292,533,1355,533,1292,588,1355,588
17,13,1302,531,1367,531,1302,587,1367,587
18,13,1313,529,1379,529,1313,587,1379,587
19,13,1324,527,1392,527,1324,586,1392,586
20,13,1335,525,1405,525,1335,585,1405,585
21,13,1359,521,1431,521,1359,584,1431,584
22,13,1385,516,1460,516,1385,582,1460,582
23,13,1412,511,1492,511,1412,580,1492,580
24,13,1442,506,1526,506,1442,579,1526,579
25,13,1474,500,1562,500,1474,577,1562,577
26,13,1508,494,1601,494,1508,574,1601,574
27,13,1545,487,1628,487,1545,572,1628,572
36,4,519,572,531,572,519,602,531,602
37,4,515,571,528,571,515,602,528,602
38,4,512,571,525,571,512,602,525,602
39,4,508,570,521,570,508,602,521,602
40,4,505,569,519,569,505,602,519,602
41,4,502,569,516,569,502,601,516,601
42,4,499,568,513,568,499,601,513,601
43,4,496,568,511,568,496,601,511,601
44,4,494,567,509,567,494,601,509,601
45,4,492,567,507,567,492,601,507,601
46,4,490,566,505,566,490,601,505,601
47,4,489,566,504,566,489,600,504,600
48,4,488,566,503,566,488,600,503,600
49,4,483,565,499,565,483,600,499,600
50,4,476,564,493,564,476,600,493,600
51,4,469,563,486,563,469,599,486,599
52,4,461,562,479,562,461,599,479,599
53,4,453,561,471,561,453,599,471,599
54,4,445,560,463,560,445,599,463,599
55,4,436,559,455,559,436,598,455,598
56,4,426,558,446,558,426,598,446,598
57,4,417,557,437,557,417,597,437,597
58,4,406,555,428,555,406,597,428,597
59,4,395,554,417,554,395,597,417,597
60,4,383,553,406,553,383,596,406,596
61,4,370,551,394,551,370,596,394,596
62,4,356,550,382,550,356,595,382,595
63,4,341,548,368,548,341,595,368,595
64,4,326,546,354,546,326,594,354,594
65,4,309,544,339,544,309,594,339,594
66,4,292,542,323,542,292,593,323,593
67,4,273,541,306,541,273,592,306,592
68,4,254,538,288,538,254,592,288,592
69,4,232,539,269,539,232,594,269,594
70,4,210,537,249,537,210,594,249,594
71,4,184,535,225,535,184,594,225,594
72,4,156,533,200,533,156,593,200,593
73,4,127,530,174,530,127,593,174,593
74,4,94,527,145,527,94,592,145,592
75,4,59,523,114,523,59,591,114,591
76,4,21,520,80,520,21,590,80,590
77,4,1,516,44,516,1,589,44,589
115,3,1595,595,1616,595,1595,611,1616,611
116,3,1554,596,1574,596,1554,611,1574,611
117,3,1515,596,1534,596,1515,611,1534,611
118,7,1599,595,1620,595,1599,611,1620,611
118,3,1478,597,1497,597,1478,611,1497,611
119,7,1559,596,1580,596,1559,611,1580,611
119,3,1443,597,1461,597,1443,611,1461,611
120,7,1522,596,1541,596,1522,611,1541,611
120,3,1410,597,1427,597,1410,611,1427,611
121,7,1489,595,1508,595,1489,609,1508,609
121,3,1381,596,1398,596,1381,610,1398,610
122,7,1459,594,1478,594,1459,609,1478,609
122,3,1354,596,1370,596,1354,609,1370,609
123,7,1431,595,1449,595,1431,609,1449,609
123,3,1328,596,1344,596,1328,609,1344,609
124,7,1404,595,1421,595,1404,609,1421,609
124,3,1304,596,1320,596,1304,609,1320,609
125,7,1378,595,1395,595,1378,609,1395,609
125,3,1281,596,1296,596,1281,610,1296,610
126,7,1354,596,1370,596,1354,609,1370,609
126,3,1258,596,1273,596,1258,610,1273,610
127,7,1331,596,1347,596,1331,609,1347,609
127,3,1237,597,1251,597,1237,610,1251,610
128,7,1309,596,1324,596,1309,609,1324,609
128,3,1216,597,1231,597,1216,610,1231,610
129,7,1288,596,1303,596,1288,609,1303,609
129,3,1197,597,1211,597,1197,610,1211,610
130,7,1270,596,1285,596,1270,609,1285,609
130,3,1180,597,1194,597,1180,610,1194,610
131,7,1254,596,1268,596,1254,610,1268,610
131,3,1165,597,1179,597,1165,610,1179,610
132,7,1238,596,1252,596,1238,610,1252,610
132,3,1150,597,1164,597,1150,610,1164,610
133,7,1223,597,1237,597,1223,610,1237,610
133,3,1135,597,1149,597,1135,610,1149,610
134,7,1208,597,1222,597,1208,610,1222,610
134,3,1121,597,1135,597,1121,610,1135,610
135,7,1194,597,1208,597,1194,610,1208,610
135,3,1108,597,1122,597,1108,610,1122,610
136,7,1181,597,1195,597,1181,610,1195,610
136,3,1095,597,1109,597,1095,610,1109,610
137,7,1168,597,1182,597,1168,610,1182,610
137,3,1083,597,1096,597,1083,610,1096,610
138,7,1155,597,1169,597,1155,610,1169,610
138,3,1071,598,1084,598,1071,610,1084,610
139,7,1143,598,1157,598,1143,611,1157,611
139,3,1059,598,1072,598,1059,611,1072,611
140,7,1131,598,1145,598,1131,611,1145,611
140,3,1047,598,1060,598,1047,611,1060,611
141,7,1118,598,1132,598,1118,611,1132,611
141,3,1035,598,1048,598,1035,611,1048,611
142,7,1108,598,1122,598,1108,611,1122,611
142,3,1025,598,1038,598,1025,611,1038,611
143,7,1100,598,1113,598,1100,611,1113,611
143,3,1017,598,1030,598,1017,611,1030,611
144,7,1093,598,1106,598,1093,611,1106,611
144,3,1010,598,1023,598,1010,611,1023,611
145,7,1087,598,1101,598,1087,611,1101,611
145,3,1004,598,1018,598,1004,611,1018,611
146,7,1083,598,1096,598,1083,611,1096,611
146,3,1000,598,1013,598,1000,611,1013,611
147,7,1079,598,1092,598,1079,611,1092,611
147,3,996,598,1009,598,996,611,1009,611
148,7,1076,598,1089,598,1076,611,1089,611
148,3,992,598,1006,598,992,611,1006,611
149,7,1073,598,1087,598,1073,611,1087,611
149,3,989,598,1003,598,989,611,1003,611
150,7,1071,598,1084,598,1071,611,1084,611
150,3,987,598,1000,598,987,611,1000,611
151,7,1069,598,1083,598,1069,611,1083,611
151,3,985,598,998,598,985,611,998,611
152,7,1068,598,1081,598,1068,611,1081,611
152,3,983,598,997,598,983,611,997,611
153,7,1067,598,1080,598,1067,611,1080,611
153,3,981,598,995,598,981,611,995,611
154,7,1066,597,1080,597,1066,611,1080,611
154,3,980,598,994,598,980,611,994,611
155,7,1065,597,1079,597,1065,611,1079,611
155,3,979,598,993,598,979,611,993,611
156,7,1065,597,1079,597,1065,611,1079,611
156,3,979,597,992,597,979,611,992,611
157,7,1065,597,1079,597,1065,611,1079,611
157,3,978,597,992,597,978,611,992,611
158,7,1065,597,1080,597,1065,611,1080,611
158,3,978,597,992,597,978,611,992,611
159,7,1066,597,1080,597,1066,611,1080,611
159,3,977,597,992,597,977,611,992,611
160,7,1067,597,1081,597,1067,611,1081,611
160,3,977,597,992,597,977,611,992,611
161,7,1067,596,1082,596,1067,611,1082,611
161,3,977,597,992,597,977,611,992,611
162,7,1069,596,1083,596,1069,611,1083,611
162,3,978,596,992,596,978,611,992,611
163,7,1070,596,1085,596,1070,611,1085,611
163,3,978,596,993,596,978,611,993,611
164,7,1071,596,1086,596,1071,611,1086,611
164,3,979,596,994,596,979,611,994,611
165,7,1073,596,1088,596,1073,610,1088,610
165,3,979,596,994,596,979,610,994,610
166,7,1074,595,1089,595,1074,610,1089,610
166,3,980,596,995,596,980,610,995,610
167,7,1075,595,1090,595,1075,610,1090,610
167,3,980,595,995,595,980,610,995,610
168,7,1076,595,1091,595,1076,610,1091,610
168,3,981,595,996,595,981,610,996,610
169,7,1077,595,1093,595,1077,610,1093,610
169,3,981,595,997,595,981,610,997,610
170,7,1078,595,1094,595,1078,610,1094,610
170,3,982,595,997,595,982,610,997,610
171,7,1079,595,1095,595,1079,610,1095,610
171,3,982,595,998,595,982,610,998,610
172,7,1080,595,1096,595,1080,610,1096,610
172,3,983,595,999,595,983,610,999,610
173,7,1082,594,1098,594,1082,610,1098,610
173,3,984,595,999,595,984,610,999,610
174,7,1083,594,1099,594,1083,610,1099,610
174,3,984,594,1000,594,984,610,1000,610
175,7,1084,594,1100,594,1084,610,1100,610
175,3,985,594,1001,594,985,610,1001,610
176,7,1085,594,1102,594,1085,610,1102,610
176,3,986,594,1002,594,986,610,1002,610
177,7,1087,594,1103,594,1087,610,1103,610
177,3,986,594,1003,594,986,610,1003,610
178,7,1088,594,1105,594,1088,610,1105,610
178,3,987,594,1003,594,987,610,1003,610
179,7,1090,594,1106,594,1090,610,1106,610
179,3,988,594,1004,594,988,610,1004,610
180,7,1091,593,1108,593,1091,610,1108,610
180,3,989,594,1005,594,989,610,1005,610
181,7,1093,593,1110,593,1093,610,1110,610
181,3,990,593,1006,593,990,610,1006,610
182,7,1095,593,1112,593,1095,610,1112,610
182,3,991,593,1007,593,991,610,1007,610
183,7,1096,593,1114,593,1096,610,1114,610
183,3,992,593,1009,593,992,610,1009,610
184,7,1098,593,1115,593,1098,609,1115,609
184,3,993,593,1010,593,993,610,1010,610
185,7,1100,592,1117,592,1100,609,1117,609
185,3,994,593,1011,593,994,609,1011,609
186,7,1102,592,1120,592,1102,609,1120,609
186,3,995,592,1012,592,995,609,1012,609
187,7,1104,592,1122,592,1104,609,1122,609
187,3,996,592,1013,592,996,609,1013,609
188,7,1106,592,1124,592,1106,609,1124,609
188,3,997,592,1015,592,997,609,1015,609
189,7,1108,592,1126,592,1108,609,1126,609
189,3,998,592,1016,592,998,609,1016,609
190,7,1110,591,1128,591,1110,609,1128,609
190,3,1000,592,1017,592,1000,609,1017,609
191,7,1112,591,1131,591,1112,609,1131,609
191,3,1001,591,1019,591,1001,609,1019,609
192,7,1115,591,1133,591,1115,609,1133,609
192,3,1002,591,1020,591,1002,609,1020,609
193,7,1117,591,1136,591,1117,609,1136,609
193,3,1004,591,1022,591,1004,609,1022,609
194,7,1120,590,1138,590,1120,609,1138,609
194,3,1005,591,1023,591,1005,609,1023,609
195,7,1122,590,1141,590,1122,609,1141,609
195,3,1006,590,1025,590,1006,609,1025,609
196,7,1125,590,1144,590,1125,609,1144,609
196,3,1008,590,1027,590,1008,609,1027,609
197,7,1127,590,1147,590,1127,609,1147,609
197,3,1010,590,1029,590,1010,609,1029,609
198,7,1130,590,1150,590,1130,609,1150,609
198,3,1011,590,1030,590,1011,609,1030,609
199,7,1133,590,1153,590,1133,609,1153,609
199,3,1013,590,1032,590,1013,609,1032,609
200,7,1136,589,1156,589,1136,609,1156,609
200,3,1015,589,1034,589,1015,609,1034,609
201,7,1139,589,1159,589,1139,609,1159,609
201,3,1016,589,1036,589,1016,609,1036,609
202,7,1142,589,1162,589,1142,609,1162,609
202,3,1018,589,1038,589,1018,609,1038,609
203,5,931,603,941,603,931,614,941,614
203,7,1145,589,1166,589,1145,609,1166,609
203,3,1020,589,1040,589,1020,609,1040,609
204,5,931,603,941,603,931,614,941,614
204,7,1148,589,1169,589,1148,609,1169,609
204,3,1022,589,1042,589,1022,609,1042,609
205,5,932,603,942,603,932,614,942,614
205,7,1152,589,1173,589,1152,609,1173,609
205,3,1024,589,1045,589,1024,609,1045,609
206,5,932,603,942,603,932,614,942,614
206,7,1155,588,1176,588,1155,609,1176,609
206,3,1026,588,1047,588,1026,609,1047,609
207,5,932,603,943,603,932,614,943,614
207,7,1159,588,1180,588,1159,609,1180,609
207,3,1028,588,1049,588,1028,609,1049,609
208,5,933,603,943,603,933,614,943,614
208,7,1163,588,1184,588,1163,609,1184,609
208,3,1031,588,1052,588,1031,609,1052,609
209,5,933,603,944,603,933,614,944,614
209,7,1166,588,1188,588,1166,609,1188,609
209,3,1033,588,1054,588,1033,609,1054,609
210,5,934,603,945,603,934,614,945,614
210,7,1170,587,1192,587,1170,609,1192,609
210,3,1035,587,1057,587,1035,609,1057,609
211,5,934,603,945,603,934,614,945,614
211,7,1174,587,1197,587,1174,609,1197,609
211,3,1038,587,1060,587,1038,608,1060,608
212,5,935,603,946,603,935,614,946,614
212,7,1179,587,1201,587,1179,609,1201,609
