frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,10,1426,48,1599,48,1426,224,1599,224
2,10,1512,18,1626,18,1512,226,1626,226
52,12,1184,173,1218,173,1184,227,1218,227
53,12,1198,173,1234,173,1198,227,1234,227
54,12,1211,169,1250,169,1211,222,1250,222
55,12,1225,170,1264,170,1225,224,1264,224
56,12,1240,173,1281,173,1240,230,1281,230
57,12,1257,171,1300,171,1257,232,1300,232
58,12,1276,166,1320,166,1276,229,1320,229
59,12,1296,162,1341,162,1296,227,1341,227
60,12,1317,158,1364,158,1317,227,1364,227
61,12,1340,147,1393,147,1340,219,1393,219
62,12,1366,141,1419,141,1366,217,1419,217
63,12,1393,142,1451,142,1393,221,1451,221
64,12,1423,141,1482,141,1423,222,1482,222
65,12,1458,132,1522,132,1458,221,1522,221
66,12,1497,122,1571,122,1497,218,1571,218
67,12,1542,115,1625,115,1542,218,1625,218
96,14,555,247,565,247,555,259,565,259
97,14,559,247,569,247,559,259,569,259
98,14,563,251,573,251,563,263,573,263
99,14,569,252,579,252,569,264,579,264
99,14,519,249,529,249,519,261,529,261
100,14,575,249,585,249,575,261,585,261
100,14,525,246,535,246,525,258,535,258
101,14,581,246,591,246,581,258,591,258
101,14,531,243,541,243,531,255,541,255
102,14,589,245,599,245,589,257,599,257
102,14,539,242,549,242,539,254,549,254
103,14,598,245,608,245,598,257,608,257
103,14,548,242,558,242,548,254,558,254
104,14,608,243,618,243,608,255,618,255
104,14,559,240,569,240,559,252,569,252
105,14,619,243,629,243,619,255,629,255
105,14,570,240,580,240,570,252,580,252
106,14,629,244,639,244,629,256,639,256
106,14,579,241,589,241,579,253,589,253
107,14,642,246,652,246,642,258,652,258
107,14,592,244,602,244,592,256,602,256
108,14,656,246,666,246,656,258,666,258
108,14,606,244,616,244,606,256,616,256
109,14,671,244,681,244,671,256,681,256
109,14,621,242,631,242,621,254,631,254
110,14,686,244,696,244,686,256,696,256
110,14,636,242,646,242,636,254,646,254
111,14,702,247,712,247,702,259,712,259
