frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,960,595,976,595,960,610,976,610
1,14,1127,569,1153,569,1127,594,1153,594
2,5,961,595,977,595,961,610,977,610
2,14,1132,568,1159,568,1132,594,1159,594
3,5,963,595,978,595,963,610,978,610
3,14,1138,567,1166,567,1138,593,1166,593
4,5,964,595,979,595,964,610,979,610
4,14,1145,566,1172,566,1145,593,1172,593
5,5,965,595,981,595,965,610,981,610
5,14,1151,565,1179,565,1151,593,1179,593
6,5,966,594,982,594,966,610,982,610
6,14,1158,564,1186,564,1158,592,1186,592
7,5,967,594,983,594,967,610,983,610
7,14,1165,563,1194,563,1165,592,1194,592
8,5,968,594,984,594,968,610,984,610
8,14,1172,561,1202,561,1172,591,1202,591
9,5,970,594,986,594,970,610,986,610
9,14,1179,560,1210,560,1179,590,1210,590
10,5,971,594,987,594,971,610,987,610
10,14,1187,559,1218,559,1187,590,1218,590
11,5,972,593,989,593,972,610,989,610
11,14,1195,558,1227,558,1195,589,1227,589
12,5,973,593,990,593,973,610,990,610
12,14,1204,556,1236,556,1204,589,1236,589
13,5,975,593,991,593,975,610,991,610
13,14,1212,555,1246,555,1212,588,1246,588
14,10,915,603,925,603,915,613,925,613
14,5,976,593,993,593,976,610,993,610
14,14,1222,554,1256,554,1222,587,1256,587
15,10,915,603,925,603,915,613,925,613
15,5,977,593,994,593,977,609,994,609
15,14,1231,552,1266,552,1231,586,1266,586
16,10,916,603,926,603,916,613,926,613
16,5,979,592,996,592,979,609,996,609
16,14,1241,550,1277,550,1241,586,1277,586
17,10,916,602,927,602,916,613,927,613
17,5,980,592,997,592,980,609,997,609
17,14,1252,549,1289,549,1252,585,1289,585
18,10,917,602,927,602,917,613,927,613
18,5,981,592,999,592,981,609,999,609
18,14,1263,547,1301,547,1263,584,1301,584
19,10,917,602,928,602,917,613,928,613
19,6,901,603,911,603,901,613,911,613
19,5,983,592,1001,592,983,609,1001,609
19,14,1275,545,1314,545,1275,583,1314,583
20,10,918,602,928,602,918,613,928,613
20,6,902,603,912,603,902,613,912,613
20,5,984,592,1002,592,984,609,1002,609
20,14,1287,543,1327,543,1287,582,1327,582
21,10,918,602,929,602,918,613,929,613
21,6,902,603,912,603,902,613,912,613
21,5,986,591,1004,591,986,609,1004,609
21,14,1300,541,1341,541,1300,581,1341,581
22,10,919,602,930,602,919,613,930,613
22,6,903,603,913,603,903,613,913,613
22,5,987,591,1005,591,987,609,1005,609
22,14,1314,539,1356,539,1314,580,1356,580
23,10,919,602,930,602,919,613,930,613
23,6,903,602,913,602,903,613,913,613
23,5,989,591,1007,591,989,609,1007,609
23,14,1328,537,1372,537,1328,579,1372,579
24,10,920,602,931,602,920,613,931,613
24,6,904,602,914,602,904,613,914,613
24,5,990,591,1009,591,990,609,1009,609
24,14,1344,534,1388,534,1344,578,1388,578
25,10,921,602,931,602,921,613,931,613
25,6,904,602,914,602,904,613,914,613
25,5,992,590,1011,590,992,609,1011,609
25,14,1360,532,1406,532,1360,577,1406,577
26,10,921,602,932,602,921,613,932,613
26,6,904,602,915,602,904,613,915,613
26,5,994,590,1012,590,994,609,1012,609
26,14,1377,529,1425,529,1377,575,1425,575
27,10,922,602,933,602,922,613,933,613
27,6,905,602,915,602,905,613,915,613
27,5,995,590,1014,590,995,609,1014,609
27,14,1395,526,1445,526,1395,574,1445,574
28,10,922,602,933,602,922,612,933,612
28,6,905,602,916,602,905,613,916,613
28,5,997,590,1016,590,997,608,1016,608
28,14,1415,523,1466,523,1415,573,1466,573
29,10,923,602,934,602,923,612,934,612
29,6,906,602,917,602,906,613,917,613
29,5,998,589,1018,589,998,608,1018,608
29,14,1436,520,1488,520,1436,571,1488,571
30,10,923,601,934,601,923,612,934,612
30,6,906,602,917,602,906,613,917,613
30,5,1000,589,1020,589,1000,608,1020,608
30,14,1458,516,1513,516,1458,569,1513,569
31,10,924,601,935,601,924,612,935,612
31,6,907,602,918,602,907,613,918,613
31,5,1002,589,1022,589,1002,608,1022,608
31,14,1482,512,1539,512,1482,568,1539,568
32,10,925,601,936,601,925,612,936,612
32,6,907,602,918,602,907,613,918,613
32,5,1004,589,1023,589,1004,608,1023,608
32,14,1508,508,1567,508,1508,566,1567,566
33,10,925,601,936,601,925,612,936,612
33,6,908,602,919,602,908,612,919,612
33,5,1005,588,1025,588,1005,608,1025,608
33,14,1536,504,1597,504,1536,564,1597,564
34,10,926,601,937,601,926,612,937,612
34,6,908,602,919,602,908,612,919,612
34,5,1007,588,1027,588,1007,608,1027,608
34,14,1566,499,1628,499,1566,561,1628,561
35,10,926,601,938,601,926,612,938,612
35,6,909,601,920,601,909,612,920,612
35,5,1009,588,1030,588,1009,608,1030,608
36,10,927,601,938,601,927,612,938,612
36,6,909,601,920,601,909,612,920,612
36,5,1011,587,1032,587,1011,608,1032,608
37,10,928,601,939,601,928,612,939,612
37,6,910,601,921,601,910,612,921,612
37,5,1013,587,1034,587,1013,608,1034,608
38,10,928,601,940,601,928,612,940,612
38,6,910,601,922,601,910,612,922,612
38,5,1015,587,1036,587,1015,608,1036,608
39,10,929,601,941,601,929,612,941,612
39,6,911,601,922,601,911,612,922,612
39,5,1017,587,1038,587,1017,607,1038,607
40,10,930,600,941,600,930,612,941,612
40,6,911,601,923,601,911,612,923,612
40,5,1019,586,1040,586,1019,607,1040,607
41,10,930,600,942,600,930,612,942,612
41,6,912,601,923,601,912,612,923,612
41,5,1021,586,1043,586,1021,607,1043,607
42,10,931,598,943,598,931,609,943,609
42,6,912,598,924,598,912,610,924,610
42,5,1023,583,1045,583,1023,604,1045,604
43,10,931,597,943,597,931,609,943,609
43,6,913,598,924,598,913,609,924,609
43,5,1025,582,1047,582,1025,604,1047,604
44,10,932,597,944,597,932,609,944,609
44,6,914,597,925,597,914,609,925,609
44,5,1028,581,1050,581,1028,603,1050,603
45,10,933,596,945,596,933,608,945,608
45,6,914,597,926,597,914,609,926,609
45,5,1030,581,1052,581,1030,603,1052,603
46,10,933,596,946,596,933,608,946,608
46,6,915,597,926,597,915,608,926,608
46,5,1032,580,1055,580,1032,603,1055,603
47,10,934,596,946,596,934,608,946,608
47,6,915,596,927,596,915,608,927,608
47,5,1034,580,1058,580,1034,602,1058,602
48,10,935,595,947,595,935,608,947,608
48,6,916,596,928,596,916,608,928,608
48,5,1037,579,1060,579,1037,602,1060,602
49,10,936,595,948,595,936,608,948,608
49,6,916,596,928,596,916,608,928,608
49,5,1039,578,1063,578,1039,602,1063,602
50,10,936,595,949,595,936,607,949,607
50,6,917,596,929,596,917,608,929,608
50,5,1042,578,1066,578,1042,601,1066,601
51,10,937,595,949,595,937,607,949,607
51,6,917,595,929,595,917,607,929,607
51,5,1044,577,1068,577,1044,601,1068,601
52,10,938,595,950,595,938,607,950,607
52,6,918,595,930,595,918,607,930,607
52,5,1047,577,1071,577,1047,601,1071,601
