frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,10,1298,211,1323,211,1298,236,1323,236
1,2,1223,224,1238,224,1223,236,1238,236
2,10,1307,212,1333,212,1307,235,1333,235
2,2,1230,223,1245,223,1230,235,1245,235
3,10,1320,212,1343,212,1320,235,1343,235
3,2,1236,223,1251,223,1236,235,1251,235
4,10,1329,211,1353,211,1329,236,1353,236
4,2,1242,224,1257,224,1242,236,1257,236
5,10,1339,212,1363,212,1339,237,1363,237
5,2,1248,225,1263,225,1248,237,1263,237
6,10,1349,212,1373,212,1349,237,1373,237
6,2,1254,225,1269,225,1254,237,1269,237
7,10,1360,212,1384,212,1360,237,1384,237
7,2,1260,225,1275,225,1260,237,1275,237
8,10,1370,211,1396,211,1370,238,1396,238
8,2,1266,226,1281,226,1266,238,1281,238
9,10,1379,211,1405,211,1379,237,1405,237
9,2,1272,227,1287,227,1272,239,1287,239
10,10,1390,210,1416,210,1390,236,1416,236
10,2,1278,226,1293,226,1278,238,1293,238
11,10,1402,208,1427,208,1402,236,1427,236
11,2,1283,225,1298,225,1283,237,1298,237
12,10,1412,208,1442,208,1412,236,1442,236
12,2,1288,225,1303,225,1288,237,1303,237
13,10,1423,207,1453,207,1423,235,1453,235
13,2,1292,225,1307,225,1292,237,1307,237
14,10,1433,206,1462,206,1433,234,1462,234
14,2,1297,224,1312,224,1297,236,1312,236
15,10,1444,205,1475,205,1444,237,1475,237
15,2,1301,224,1316,224,1301,236,1316,236
16,10,1456,204,1488,204,1456,236,1488,236
16,2,1309,223,1321,223,1309,235,1321,235
17,10,1466,202,1498,202,1466,234,1498,234
17,2,1313,222,1327,222,1313,234,1327,234
18,10,1477,201,1509,201,1477,233,1509,233
18,2,1316,221,1330,221,1316,233,1330,233
19,10,1488,199,1520,199,1488,231,1520,231
19,2,1319,219,1333,219,1319,231,1333,231
20,10,1498,197,1532,197,1498,233,1532,233
20,2,1322,219,1336,219,1322,231,1336,231
21,10,1509,197,1543,197,1509,233,1543,233
21,2,1325,220,1339,220,1325,232,1339,232
22,10,1521,195,1558,195,1521,232,1558,232
22,2,1328,217,1346,217,1328,231,1346,231
23,1,1142,226,1156,226,1142,240,1156,240
23,10,1533,193,1570,193,1533,231,1570,231
23,2,1331,215,1349,215,1331,229,1349,229
24,1,1140,228,1154,228,1140,242,1154,242
24,10,1542,195,1580,195,1542,232,1580,232
24,2,1335,217,1350,217,1335,231,1350,231
25,1,1137,230,1151,230,1137,244,1151,244
25,10,1554,196,1594,196,1554,235,1594,235
25,2,1336,219,1351,219,1336,233,1351,233
26,1,1134,229,1148,229,1134,243,1148,243
26,10,1566,195,1605,195,1566,235,1605,235
26,2,1339,218,1354,218,1339,232,1354,232
27,1,1131,229,1145,229,1131,243,1145,243
27,10,1578,194,1618,194,1578,234,1618,234
27,2,1342,217,1357,217,1342,231,1357,231
28,1,1128,231,1142,231,1128,245,1142,245
28,10,1593,192,1625,192,1593,234,1625,234
28,2,1343,219,1358,219,1343,233,1358,233
29,1,1125,228,1140,228,1125,243,1140,243
29,10,1607,190,1626,190,1607,234,1626,234
29,2,1344,219,1359,219,1344,233,1359,233
30,1,1122,227,1137,227,1122,242,1137,242
30,2,1346,218,1361,218,1346,232,1361,232
31,1,1119,228,1134,228,1119,243,1134,243
31,2,1348,219,1363,219,1348,233,1363,233
32,1,1116,228,1131,228,1116,243,1131,243
32,2,1350,218,1365,218,1350,233,1365,233
32,7,1117,262,1127,262,1117,272,1127,272
33,1,1113,227,1128,227,1113,242,1128,242
33,2,1352,217,1367,217,1352,232,1367,232
33,7,1114,261,1124,261,1114,271,1124,271
34,1,1110,227,1125,227,1110,242,1125,242
34,2,1354,217,1369,217,1354,232,1369,232
34,7,1111,262,1121,262,1111,272,1121,272
35,1,1107,228,1122,228,1107,243,1122,243
35,2,1356,217,1371,217,1356,232,1371,232
35,7,1108,263,1118,263,1108,273,1118,273
36,1,1104,228,1119,228,1104,243,1119,243
36,2,1358,216,1374,216,1358,232,1374,232
36,7,1105,263,1115,263,1105,273,1115,273
37,1,1101,228,1116,228,1101,243,1116,243
37,2,1360,216,1376,216,1360,232,1376,232
37,7,1102,263,1112,263,1102,273,1112,273
38,1,1098,228,1113,228,1098,243,1113,243
38,2,1363,216,1379,216,1363,232,1379,232
38,7,1099,264,1109,264,1099,274,1109,274
39,1,1095,227,1110,227,1095,242,1110,242
39,2,1366,215,1382,215,1366,231,1382,231
39,7,1096,264,1106,264,1096,274,1106,274
40,1,1092,226,1107,226,1092,241,1107,241
40,2,1370,214,1386,214,1370,230,1386,230
40,7,1093,264,1103,264,1093,274,1103,274
41,1,1089,226,1104,226,1089,241,1104,241
41,2,1374,214,1390,214,1374,230,1390,230
41,7,1090,264,1100,264,1090,274,1100,274
42,1,1086,226,1101,226,1086,241,1101,241
42,2,1379,213,1395,213,1379,229,1395,229
42,7,1088,262,1098,262,1088,272,1098,272
43,1,1084,225,1099,225,1084,240,1099,240
43,2,1391,211,1401,211,1391,227,1401,227
43,7,1086,262,1096,262,1086,272,1096,272
44,1,1082,224,1097,224,1082,239,1097,239
44,7,1084,262,1094,262,1084,272,1094,272
45,1,1080,224,1095,224,1080,239,1095,239
45,7,1082,262,1092,262,1082,272,1092,272
46,1,1078,225,1093,225,1078,240,1093,240
46,7,1081,263,1091,263,1081,273,1091,273
47,1,1077,224,1092,224,1077,239,1092,239
47,7,1080,262,1090,262,1080,272,1090,272
48,1,1078,224,1097,224,1078,241,1097,241
48,7,1080,262,1092,262,1080,272,1092,272
49,1,1078,224,1097,224,1078,241,1097,241
49,7,1080,263,1092,263,1080,273,1092,273
50,1,1078,224,1097,224,1078,241,1097,241
50,2,1430,207,1448,207,1430,226,1448,226
50,7,1082,263,1092,263,1082,273,1092,273
51,1,1078,223,1097,223,1078,240,1097,240
51,2,1440,206,1458,206,1440,225,1458,225
51,7,1082,262,1094,262,1082,273,1094,273
52,1,1079,223,1098,223,1079,240,1098,240
52,2,1450,205,1468,205,1450,224,1468,224
52,7,1083,262,1095,262,1083,273,1095,273
53,1,1080,223,1099,223,1080,240,1099,240
53,2,1460,205,1478,205,1460,224,1478,224
53,7,1085,263,1097,263,1085,274,1097,274
54,1,1082,223,1101,223,1082,240,1101,240
54,2,1471,205,1489,205,1471,224,1489,224
54,7,1087,263,1099,263,1087,274,1099,274
55,1,1084,223,1103,223,1084,240,1103,240
55,2,1483,204,1501,204,1483,223,1501,223
55,7,1089,263,1101,263,1089,274,1101,274
56,1,1087,221,1106,221,1087,238,1106,238
56,2,1495,204,1513,204,1495,223,1513,223
56,7,1092,263,1104,263,1092,274,1104,274
57,1,1090,221,1109,221,1090,238,1109,238
57,2,1504,202,1529,202,1504,225,1529,225
57,7,1095,263,1107,263,1095,273,1107,273
58,1,1094,220,1113,220,1094,237,1113,237
58,2,1518,200,1543,200,1518,223,1543,223
58,7,1099,262,1111,262,1099,272,1111,272
59,1,1100,220,1122,220,1100,239,1122,239
59,2,1534,199,1559,199,1534,222,1559,222
59,7,1104,262,1116,262,1104,272,1116,272
60,1,1106,219,1128,219,1106,238,1128,238
60,2,1552,198,1577,198,1552,221,1577,221
60,7,1110,262,1121,262,1110,273,1121,273
61,1,1113,219,1135,219,1113,238,1135,238
61,2,1571,197,1596,197,1571,220,1596,220
61,7,1117,262,1128,262,1117,273,1128,273
62,1,1119,219,1141,219,1119,238,1141,238
62,2,1590,196,1615,196,1590,219,1615,219
62,7,1123,262,1134,262,1123,273,1134,273
63,1,1125,218,1147,218,1125,237,1147,237
63,2,1609,192,1627,192,1609,221,1627,221
63,7,1132,262,1146,262,1132,274,1146,274
64,1,1131,217,1154,217,1131,236,1154,236
64,7,1138,262,1152,262,1138,274,1152,274
65,1,1138,218,1161,218,1138,237,1161,237
65,7,1144,263,1158,263,1144,275,1158,275
66,1,1143,219,1166,219,1143,238,1166,238
66,7,1149,264,1163,264,1149,276,1163,276
67,1,1148,219,1171,219,1148,238,1171,238
67,7,1154,264,1168,264,1154,276,1168,276
68,1,1153,219,1176,219,1153,238,1176,238
68,7,1159,264,1173,264,1159,276,1173,276
69,1,1157,218,1180,218,1157,237,1180,237
69,7,1163,264,1177,264,1163,276,1177,276
70,1,1161,217,1184,217,1161,236,1184,236
70,7,1167,263,1181,263,1167,275,1181,275
71,1,1165,217,1188,217,1165,236,1188,236
71,7,1171,263,1185,263,1171,275,1185,275
72,1,1169,217,1192,217,1169,236,1192,236
72,7,1175,264,1189,264,1175,276,1189,276
73,1,1172,217,1195,217,1172,236,1195,236
73,7,1178,265,1192,265,1178,277,1192,277
74,1,1176,219,1199,219,1176,238,1199,238
74,7,1181,266,1195,266,1181,278,1195,278
75,1,1179,218,1202,218,1179,238,1202,238
75,7,1184,267,1198,267,1184,279,1198,279
76,1,1182,218,1205,218,1182,238,1205,238
76,7,1187,267,1201,267,1187,279,1201,279
77,1,1185,217,1208,217,1185,237,1208,237
77,7,1190,267,1204,267,1190,280,1204,280
78,1,1187,217,1210,217,1187,237,1210,237
78,7,1192,267,1206,267,1192,280,1206,280
79,1,1189,217,1212,217,1189,237,1212,237
79,7,1194,267,1208,267,1194,280,1208,280
80,1,1191,216,1214,216,1191,236,1214,236
80,7,1196,266,1210,266,1196,279,1210,279
81,1,1193,216,1216,216,1193,236,1216,236
81,7,1198,266,1212,266,1198,279,1212,279
82,1,1195,218,1218,218,1195,238,1218,238
82,7,1200,268,1214,268,1200,281,1214,281
82,14,1051,233,1061,233,1051,245,1061,245
83,1,1197,219,1220,219,1197,239,1220,239
83,7,1202,269,1216,269,1202,282,1216,282
83,14,1052,234,1062,234,1052,246,1062,246
84,1,1199,219,1222,219,1199,239,1222,239
84,7,1204,269,1218,269,1204,282,1218,282
84,14,1053,234,1063,234,1053,246,1063,246
85,1,1200,219,1223,219,1200,239,1223,239
85,7,1205,269,1219,269,1205,282,1219,282
85,14,1054,234,1064,234,1054,246,1064,246
86,1,1201,219,1224,219,1201,239,1224,239
86,7,1206,269,1220,269,1206,282,1220,282
