frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,1290,538,1345,538,1290,591,1345,591
1,8,983,596,1000,596,983,610,1000,610
2,5,1303,536,1360,536,1303,590,1360,590
2,8,984,595,1001,595,984,610,1001,610
3,5,1317,533,1375,533,1317,590,1375,590
3,8,986,595,1003,595,986,610,1003,610
4,5,1332,531,1392,531,1332,589,1392,589
4,8,987,595,1004,595,987,610,1004,610
5,5,1348,528,1410,528,1348,588,1410,588
5,8,988,595,1006,595,988,610,1006,610
6,5,1365,525,1429,525,1365,587,1429,587
6,8,990,595,1007,595,990,610,1007,610
7,5,1383,522,1449,522,1383,586,1449,586
7,8,991,594,1009,594,991,610,1009,610
8,5,1402,519,1471,519,1402,585,1471,585
8,8,993,594,1011,594,993,610,1011,610
9,5,1423,515,1495,515,1423,584,1495,584
9,8,994,594,1012,594,994,610,1012,610
10,5,1446,512,1520,512,1446,582,1520,582
10,8,996,594,1014,594,996,610,1014,610
11,5,1470,507,1547,507,1470,581,1547,581
11,8,997,594,1016,594,997,610,1016,610
12,5,1496,503,1577,503,1496,579,1577,579
12,8,999,593,1017,593,999,610,1017,610
13,5,1525,498,1609,498,1525,578,1609,578
13,8,1000,593,1019,593,1000,610,1019,610
14,5,1556,493,1628,493,1556,576,1628,576
14,8,1002,593,1021,593,1002,610,1021,610
15,8,1004,593,1023,593,1004,610,1023,610
16,8,1005,593,1024,593,1005,610,1024,610
17,8,1006,592,1026,592,1006,609,1026,609
18,8,1008,592,1027,592,1008,609,1027,609
19,8,1009,592,1029,592,1009,609,1029,609
20,8,1011,592,1031,592,1011,609,1031,609
21,8,1012,592,1032,592,1012,609,1032,609
22,8,1014,591,1034,591,1014,609,1034,609
23,8,1016,591,1036,591,1016,609,1036,609
24,8,1017,591,1038,591,1017,609,1038,609
25,8,1019,591,1040,591,1019,609,1040,609
26,8,1021,591,1041,591,1021,609,1041,609
27,5,921,603,931,603,921,613,931,613
27,8,1022,590,1043,590,1022,609,1043,609
28,5,921,603,931,603,921,613,931,613
28,8,1024,590,1045,590,1024,609,1045,609
29,5,922,603,932,603,922,613,932,613
29,8,1026,590,1047,590,1026,609,1047,609
30,5,922,602,932,602,922,613,932,613
30,8,1028,590,1049,590,1028,608,1049,608
31,5,923,602,933,602,923,613,933,613
31,8,1030,589,1051,589,1030,608,1051,608
32,5,923,602,934,602,923,613,934,613
32,8,1031,589,1053,589,1031,608,1053,608
33,5,924,602,934,602,924,613,934,613
33,8,1033,589,1055,589,1033,608,1055,608
34,5,924,602,935,602,924,613,935,613
34,8,1035,589,1058,589,1035,608,1058,608
35,5,925,602,935,602,925,613,935,613
35,8,1037,588,1060,588,1037,608,1060,608
36,5,925,602,936,602,925,613,936,613
36,8,1039,588,1062,588,1039,608,1062,608
37,5,926,602,936,602,926,613,936,613
37,8,1042,588,1064,588,1042,608,1064,608
38,5,926,602,937,602,926,613,937,613
38,8,1044,587,1067,587,1044,608,1067,608
39,5,927,602,938,602,927,613,938,613
39,8,1046,587,1069,587,1046,608,1069,608
40,5,927,602,938,602,927,612,938,612
40,8,1048,587,1072,587,1048,607,1072,607
41,5,928,602,939,602,928,612,939,612
41,8,1050,587,1074,587,1050,607,1074,607
42,5,929,601,940,601,929,612,940,612
42,8,1053,586,1077,586,1053,607,1077,607
43,5,929,601,940,601,929,612,940,612
43,8,1055,586,1079,586,1055,607,1079,607
44,5,930,601,941,601,930,612,941,612
44,8,1057,586,1082,586,1057,607,1082,607
45,5,930,601,942,601,930,612,942,612
45,8,1060,585,1085,585,1060,607,1085,607
46,5,931,601,942,601,931,612,942,612
46,8,1063,585,1087,585,1063,607,1087,607
47,5,932,601,943,601,932,612,943,612
47,8,1065,585,1090,585,1065,607,1090,607
48,5,932,601,944,601,932,612,944,612
48,8,1068,584,1093,584,1068,607,1093,607
49,5,933,601,944,601,933,612,944,612
49,8,1070,584,1096,584,1070,606,1096,606
50,5,933,601,945,601,933,612,945,612
50,8,1073,583,1099,583,1073,606,1099,606
51,5,934,601,946,601,934,612,946,612
51,8,1076,583,1102,583,1076,606,1102,606
52,5,935,601,946,601,935,612,946,612
52,8,1079,583,1106,583,1079,606,1106,606
53,5,935,601,947,601,935,612,947,612
53,8,1082,582,1109,582,1082,606,1109,606
54,5,936,600,948,600,936,612,948,612
54,8,1085,582,1112,582,1085,606,1112,606
55,5,937,600,949,600,937,612,949,612
55,8,1088,582,1116,582,1088,606,1116,606
56,5,937,600,949,600,937,612,949,612
56,8,1091,581,1119,581,1091,606,1119,606
57,5,938,600,950,600,938,612,950,612
57,8,1095,581,1123,581,1095,605,1123,605
58,5,939,600,951,600,939,612,951,612
58,8,1098,580,1127,580,1098,605,1127,605
59,5,940,600,952,600,940,612,952,612
59,8,1102,580,1131,580,1102,605,1131,605
60,5,940,600,952,600,940,612,952,612
60,8,1105,579,1134,579,1105,605,1134,605
61,5,941,600,953,600,941,612,953,612
61,8,1109,579,1138,579,1109,605,1138,605
62,5,942,600,954,600,942,612,954,612
62,8,1113,578,1143,578,1113,605,1143,605
63,5,943,599,955,599,943,612,955,612
63,8,1116,578,1147,578,1116,604,1147,604
64,5,943,599,956,599,943,612,956,612
64,8,1120,577,1151,577,1120,604,1151,604
65,5,944,599,957,599,944,612,957,612
65,8,1124,577,1156,577,1124,604,1156,604
66,5,945,599,958,599,945,612,958,612
66,8,1129,576,1160,576,1129,604,1160,604
67,5,946,599,958,599,946,612,958,612
67,8,1133,576,1165,576,1133,604,1165,604
68,5,946,599,959,599,946,612,959,612
68,8,1137,575,1170,575,1137,604,1170,604
69,5,947,599,960,599,947,612,960,612
69,8,1142,574,1175,574,1142,603,1175,603
70,5,948,599,961,599,948,612,961,612
70,8,1147,574,1180,574,1147,603,1180,603
71,5,949,599,962,599,949,612,962,612
71,8,1152,573,1186,573,1152,603,1186,603
72,5,950,599,963,599,950,612,963,612
72,8,1157,573,1191,573,1157,603,1191,603
73,5,951,598,964,598,951,611,964,611
73,8,1162,572,1197,572,1162,603,1197,603
74,5,952,598,965,598,952,611,965,611
74,8,1167,571,1203,571,1167,602,1203,602
75,5,953,598,966,598,953,611,966,611
75,8,1173,570,1209,570,1173,602,1209,602
76,5,953,598,967,598,953,611,967,611
76,8,1178,569,1215,569,1178,602,1215,602
77,5,954,598,968,598,954,611,968,611
77,8,1184,569,1221,569,1184,601,1221,601
78,5,955,598,969,598,955,611,969,611
78,8,1190,568,1228,568,1190,601,1228,601
79,5,956,597,970,597,956,611,970,611
79,8,1196,567,1235,567,1196,601,1235,601
80,5,957,597,971,597,957,611,971,611
80,8,1203,566,1242,566,1203,601,1242,601
81,5,958,597,972,597,958,611,972,611
81,8,1210,565,1249,565,1210,600,1249,600
82,5,959,597,973,597,959,611,973,611
82,8,1217,564,1257,564,1217,600,1257,600
83,5,960,597,974,597,960,611,974,611
83,8,1224,563,1265,563,1224,600,1265,600
84,5,961,597,975,597,961,611,975,611
84,8,1231,562,1273,562,1231,599,1273,599
85,5,962,597,976,597,962,611,976,611
85,8,1239,561,1282,561,1239,599,1282,599
86,5,963,596,978,596,963,611,978,611
86,8,1247,560,1291,560,1247,599,1291,599
87,5,964,596,979,596,964,611,979,611
87,8,1256,559,1300,559,1256,598,1300,598
88,5,965,596,980,596,965,611,980,611
88,8,1264,558,1310,558,1264,598,1310,598
89,5,966,596,981,596,966,611,981,611
89,8,1273,557,1320,557,1273,597,1320,597
90,5,968,596,982,596,968,611,982,611
90,8,1283,555,1330,555,1283,597,1330,597
91,5,969,596,984,596,969,610,984,610
91,8,1293,554,1341,554,1293,597,1341,597
92,5,970,596,985,596,970,610,985,610
92,8,1303,553,1353,553,1303,596,1353,596
93,5,971,595,986,595,971,610,986,610
93,8,1314,551,1365,551,1314,596,1365,596
94,5,972,595,988,595,972,610,988,610
94,8,1326,550,1377,550,1326,595,1377,595
95,5,973,595,989,595,973,610,989,610
95,8,1337,548,1390,548,1337,595,1390,595
96,5,975,595,990,595,975,610,990,610
96,8,1349,547,1403,547,1349,594,1403,594
97,5,976,595,991,595,976,610,991,610
97,8,1361,545,1416,545,1361,594,1416,594
98,5,977,595,993,595,977,610,993,610
98,8,1373,543,1430,543,1373,593,1430,593
99,5,978,594,994,594,978,610,994,610
99,8,1387,542,1445,542,1387,592,1445,592
100,5,979,594,995,594,979,610,995,610
100,8,1401,540,1460,540,1401,592,1460,592
101,5,981,594,997,594,981,610,997,610
101,8,1415,538,1476,538,1415,591,1476,591
102,5,982,594,998,594,982,610,998,610
102,8,1430,536,1493,536,1430,591,1493,591
103,5,983,594,1000,594,983,610,1000,610
103,8,1447,535,1511,535,1447,591,1511,591
104,5,984,594,1001,594,984,610,1001,610
104,8,1464,532,1530,532,1464,590,1530,590
105,5,986,594,1002,594,986,610,1002,610
105,8,1481,530,1549,530,1481,589,1549,589
106,5,987,594,1004,594,987,610,1004,610
106,8,1501,528,1570,528,1501,589,1570,589
107,5,988,594,1005,594,988,611,1005,611
107,8,1520,526,1592,526,1520,588,1592,588
108,5,990,594,1007,594,990,611,1007,611
108,8,1542,523,1616,523,1542,588,1616,588
109,5,991,594,1008,594,991,611,1008,611
109,8,1564,520,1628,520,1564,587,1628,587
110,5,993,593,1010,593,993,611,1010,611
110,8,1589,517,1628,517,1589,586,1628,586
111,5,994,593,1012,593,994,611,1012,611
112,5,995,593,1013,593,995,610,1013,610
113,5,997,593,1015,593,997,611,1015,611
114,5,999,593,1016,593,999,610,1016,610
115,5,1000,593,1018,593,1000,610,1018,610
116,5,1002,592,1020,592,1002,610,1020,610
117,5,1003,592,1022,592,1003,610,1022,610
118,5,1005,592,1023,592,1005,610,1023,610
119,5,1007,592,1025,592,1007,610,1025,610
120,5,1008,591,1027,591,1008,610,1027,610
121,5,1010,591,1029,591,1010,610,1029,610
122,5,1012,590,1031,590,1012,609,1031,609
123,5,1013,589,1033,589,1013,608,1033,608
124,5,1015,588,1035,588,1015,608,1035,608
125,5,1017,588,1037,588,1017,608,1037,608
126,5,1019,588,1039,588,1019,608,1039,608
127,5,1021,588,1041,588,1021,607,1041,607
128,5,1023,587,1043,587,1023,607,1043,607
129,5,1025,587,1046,587,1025,607,1046,607
130,5,1027,587,1048,587,1027,607,1048,607
131,5,1029,586,1050,586,1029,607,1050,607
132,5,1031,586,1052,586,1031,607,1052,607
133,5,1033,586,1055,586,1033,607,1055,607
133,3,929,602,939,602,929,612,939,612
134,5,1036,583,1057,583,1036,604,1057,604
134,3,929,599,940,599,929,609,940,609
135,5,1038,582,1060,582,1038,603,1060,603
135,3,930,599,940,599,930,609,940,609
136,5,1040,581,1062,581,1040,603,1062,603
136,3,931,598,941,598,931,609,941,609
137,5,1043,581,1065,581,1043,603,1065,603
137,3,931,598,942,598,931,608,942,608
138,5,1045,580,1068,580,1045,602,1068,602
138,3,932,598,942,598,932,608,942,608
139,5,1047,574,1070,574,1047,596,1070,596
139,3,932,593,942,593,932,603,942,603
140,5,1049,585,1072,585,1049,608,1072,608
140,3,933,605,943,605,933,615,943,615
141,5,1051,607,1074,607,1051,629,1074,629
141,3,932,624,943,624,932,635,943,635
142,5,1058,617,1081,617,1058,641,1081,641
142,3,937,634,947,634,937,645,947,645
143,5,1059,622,1083,622,1059,646,1083,646
143,3,936,638,947,638,936,649,947,649
144,5,1060,624,1084,624,1060,647,1084,647
144,3,934,640,945,640,934,650,945,650
145,5,1064,618,1088,618,1064,642,1088,642
145,3,936,635,947,635,936,646,947,646
146,5,1069,604,1094,604,1069,628,1094,628
146,3,939,623,950,623,939,634,950,634
147,5,1068,585,1093,585,1068,610,1093,610
147,3,936,607,947,607,936,618,947,618
148,5,1071,569,1096,569,1071,594,1096,594
148,3,937,592,948,592,937,603,948,603
149,5,1075,558,1101,558,1075,583,1101,583
149,3,938,582,949,582,938,593,949,593
150,5,1079,562,1104,562,1079,588,1104,588
150,3,939,586,950,586,939,597,950,597
151,5,1082,564,1108,564,1082,590,1108,590
151,3,940,588,951,588,940,599,951,599
152,5,1085,566,1112,566,1085,592,1112,592
152,3,940,590,952,590,940,601,952,601
153,5,1089,568,1115,568,1089,594,1115,594
153,3,941,592,952,592,941,603,952,603
154,5,1094,578,1121,578,1094,605,1121,605
154,3,943,600,955,600,943,612,955,612
155,5,1097,571,1125,571,1097,598,1125,598
155,3,944,596,955,596,944,608,955,608
156,5,1099,556,1127,556,1099,584,1127,584
156,3,943,584,955,584,943,595,955,595
157,5,1095,545,1123,545,1095,573,1123,573
157,3,936,572,948,572,936,583,948,583
158,5,1108,538,1137,538,1108,567,1137,567
158,3,944,566,956,566,944,577,956,577
159,5,1116,534,1146,534,1116,563,1146,563
159,3,949,562,960,562,949,573,960,573
160,5,1116,534,1147,534,1116,563,1147,563
160,3,946,561,958,561,946,573,958,573
161,5,1119,537,1150,537,1119,566,1150,566
161,3,945,564,957,564,945,576,957,576
162,5,1130,541,1161,541,1130,571,1161,571
162,3,952,572,964,572,952,584,964,584
163,5,1125,555,1156,555,1125,586,1156,586
163,3,946,587,958,587,946,599,958,599
164,5,1131,573,1162,573,1131,604,1162,604
164,3,948,603,960,603,948,615,960,615
165,5,1137,581,1169,581,1137,612,1169,612
165,3,950,610,962,610,950,622,962,622
166,5,1142,578,1175,578,1142,610,1175,610
166,3,951,608,963,608,951,621,963,621
167,5,1147,576,1180,576,1147,608,1180,608
167,3,952,607,964,607,952,619,964,619
168,5,1153,574,1186,574,1153,607,1186,607
168,3,952,606,965,606,952,618,965,618
169,5,1158,572,1192,572,1158,605,1192,605
169,3,953,604,966,604,953,617,966,617
170,5,1164,571,1198,571,1164,604,1198,604
170,3,954,603,967,603,954,616,967,616
171,5,1169,569,1205,569,1169,603,1205,603
171,3,955,603,968,603,955,615,968,615
172,5,1175,568,1211,568,1175,602,1211,602
172,3,956,602,968,602,956,614,968,614
173,5,1182,566,1218,566,1182,602,1218,602
173,3,957,601,969,601,957,614,969,614
174,5,1188,565,1225,565,1188,601,1225,601
174,3,957,601,970,601,957,613,970,613
175,5,1195,564,1232,564,1195,600,1232,600
175,3,958,600,971,600,958,613,971,613
176,5,1201,562,1240,562,1201,600,1240,600
176,3,959,600,972,600,959,613,972,613
177,5,1208,561,1247,561,1208,599,1247,599
177,3,960,599,973,599,960,612,973,612
178,5,1216,560,1256,560,1216,598,1256,598
178,3,961,599,974,599,961,612,974,612
179,5,1223,558,1264,558,1223,598,1264,598
179,3,962,599,975,599,962,612,975,612
180,5,1231,557,1273,557,1231,597,1273,597
180,3,963,598,976,598,963,612,976,612
181,5,1240,556,1282,556,1240,597,1282,597
181,3,964,598,977,598,964,611,977,611
182,5,1248,554,1291,554,1248,596,1291,596
182,3,965,598,978,598,965,611,978,611
183,5,1257,553,1301,553,1257,595,1301,595
183,3,966,598,980,598,966,611,980,611
184,5,1266,551,1311,551,1266,595,1311,595
184,3,967,597,981,597,967,611,981,611
185,5,1276,550,1322,550,1276,594,1322,594
185,3,968,597,982,597,968,611,982,611
186,5,1286,548,1333,548,1286,594,1333,594
186,3,969,597,983,597,969,611,983,611
187,5,1297,547,1345,547,1297,593,1345,593
187,3,970,597,984,597,970,611,984,611
188,5,1308,545,1357,545,1308,593,1357,593
188,3,971,597,985,597,971,611,985,611
189,5,1319,543,1369,543,1319,592,1369,592
189,3,972,597,986,597,972,611,986,611
190,5,1331,542,1383,542,1331,591,1383,591
190,3,973,596,987,596,973,610,987,610
191,5,1344,540,1397,540,1344,591,1397,591
191,3,974,596,989,596,974,610,989,610
192,5,1357,538,1411,538,1357,590,1411,590
192,3,975,596,990,596,975,610,990,610
193,5,1371,536,1427,536,1371,589,1427,589
193,3,976,596,991,596,976,610,991,610
194,5,1386,533,1443,533,1386,588,1443,588
194,3,978,596,992,596,978,610,992,610
195,5,1401,531,1460,531,1401,587,1460,587
195,3,979,596,994,596,979,610,994,610
196,5,1418,529,1478,529,1418,587,1478,587
196,3,980,595,995,595,980,610,995,610
197,5,1435,526,1498,526,1435,586,1498,586
197,3,981,595,996,595,981,610,996,610
198,5,1454,523,1518,523,1454,585,1518,585
198,3,982,595,997,595,982,610,997,610
199,5,1473,520,1539,520,1473,584,1539,584
199,3,984,595,999,595,984,610,999,610
200,5,1494,517,1562,517,1494,583,1562,583
200,3,985,595,1000,595,985,610,1000,610
201,5,1516,514,1587,514,1516,582,1587,582
201,3,986,594,1001,594,986,610,1001,610
202,5,1539,511,1613,511,1539,580,1613,580
202,3,987,594,1003,594,987,610,1003,610
203,5,1564,507,1628,507,1564,579,1628,579
203,3,989,594,1004,594,989,610,1004,610
204,3,990,594,1006,594,990,610,1006,610
205,3,991,594,1007,594,991,609,1007,609
206,3,993,594,1009,594,993,609,1009,609
207,3,994,593,1010,593,994,609,1010,609
208,3,995,593,1012,593,995,609,1012,609
209,3,997,593,1013,593,997,609,1013,609
210,3,998,593,1015,593,998,609,1015,609
210,1,921,602,932,602,921,613,932,613
211,3,1000,593,1016,593,1000,609,1016,609
