frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
24,7,888,257,898,257,888,267,898,267
25,7,889,259,899,259,889,269,899,269
26,7,890,259,900,259,890,269,900,269
27,7,891,259,901,259,891,269,901,269
28,7,892,259,902,259,892,269,902,269
29,7,893,261,903,261,893,271,903,271
30,7,894,262,904,262,894,272,904,272
31,7,894,260,904,260,894,270,904,270
32,7,895,260,905,260,895,270,905,270
33,7,896,261,906,261,896,271,906,271
34,7,897,261,907,261,897,271,907,271
35,7,897,262,907,262,897,272,907,272
36,7,898,262,908,262,898,272,908,272
37,7,898,261,908,261,898,271,908,271
38,7,898,261,908,261,898,271,908,271
39,7,900,260,910,260,900,270,910,270
40,7,900,260,910,260,900,270,910,270
41,7,901,262,911,262,901,272,911,272
42,7,901,263,911,263,901,273,911,273
43,7,902,263,912,263,902,273,912,273
44,7,902,263,912,263,902,273,912,273
45,7,902,263,912,263,902,273,912,273
46,7,902,263,912,263,902,273,912,273
47,7,904,262,914,262,904,272,914,272
48,7,904,262,914,262,904,273,914,273
49,7,904,263,914,263,904,274,914,274
50,7,904,263,916,263,904,273,916,273
51,7,903,263,915,263,903,273,915,273
52,7,902,264,914,264,902,277,914,277
53,7,901,266,913,266,901,279,913,279
54,7,900,266,912,266,900,279,912,279
55,7,899,264,911,264,899,277,911,277
56,7,900,261,912,261,900,273,912,273
57,7,899,259,911,259,899,271,911,271
58,7,898,258,910,258,898,270,910,270
59,7,897,259,909,259,897,271,909,271
60,7,897,262,911,262,897,276,911,276
61,7,896,265,910,265,896,279,910,279
62,7,896,266,910,266,896,280,910,280
63,7,896,267,910,267,896,281,910,281
64,7,896,269,910,269,896,283,910,283
65,7,896,270,910,270,896,284,910,284
66,7,896,269,910,269,896,283,910,283
67,7,896,270,910,270,896,284,910,284
68,7,896,272,910,272,896,286,910,286
69,7,896,271,910,271,896,285,910,285
70,7,896,271,910,271,896,285,910,285
70,14,919,227,929,227,919,237,929,237
71,7,897,273,911,273,897,287,911,287
71,14,919,229,929,229,919,239,929,239
72,7,898,274,912,274,898,288,912,288
72,14,919,230,929,230,919,240,929,240
73,7,899,272,913,272,899,286,913,286
73,14,919,228,929,228,919,238,929,238
74,7,900,272,914,272,900,286,914,286
74,14,920,227,930,227,920,237,930,237
75,7,903,275,917,275,903,289,917,289
75,14,921,229,931,229,921,239,931,239
76,7,904,274,918,274,904,288,918,288
76,14,922,227,932,227,922,237,932,237
77,7,906,272,920,272,906,286,920,286
77,14,923,224,933,224,923,234,933,234
78,7,907,273,921,273,907,287,921,287
78,14,924,224,934,224,924,234,934,234
79,7,909,275,923,275,909,289,923,289
79,14,925,226,935,226,925,236,935,236
80,7,911,275,925,275,911,289,925,289
80,14,926,226,936,226,926,236,936,236
81,7,913,274,927,274,913,288,927,288
