frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,12,1359,581,1391,581,1359,608,1391,608
2,12,1380,580,1413,580,1380,608,1413,608
3,12,1402,579,1435,579,1402,608,1435,608
4,12,1424,578,1459,578,1424,608,1459,608
5,12,1448,577,1484,577,1448,607,1484,607
6,12,1474,576,1511,576,1474,607,1511,607
7,12,1500,576,1539,576,1500,607,1539,607
8,12,1529,575,1569,575,1529,607,1569,607
9,12,1560,574,1602,574,1560,607,1602,607
10,12,1592,568,1628,568,1592,603,1628,603
45,11,331,602,344,602,331,614,344,614
46,11,347,602,361,602,347,614,361,614
47,11,363,602,377,602,363,614,377,614
48,11,379,602,392,602,379,614,392,614
49,11,395,602,408,602,395,614,408,614
50,11,410,602,423,602,410,614,423,614
51,11,425,602,437,602,425,614,437,614
52,11,440,602,452,602,440,614,452,614
53,11,453,601,465,601,453,613,465,613
54,11,466,601,478,601,466,613,478,613
55,11,479,601,491,601,479,613,491,613
56,11,491,601,504,601,491,613,504,613
57,11,504,601,516,601,504,612,516,612
58,11,516,601,528,601,516,612,528,612
59,11,528,601,540,601,528,612,540,612
60,11,540,600,551,600,540,612,551,612
61,11,551,600,563,600,551,612,563,612
62,11,563,600,574,600,563,611,574,611
63,11,574,600,586,600,574,611,586,611
64,11,585,600,597,600,585,611,597,611
65,11,595,599,607,599,595,611,607,611
66,11,605,599,617,599,605,610,617,610
67,11,614,597,626,597,614,609,626,609
68,11,624,597,635,597,624,608,635,608
69,11,633,597,645,597,633,608,645,608
70,11,642,596,654,596,642,607,654,607
71,11,651,595,662,595,651,607,662,607
72,11,659,595,671,595,659,607,671,607
73,11,668,596,680,596,668,608,680,608
74,11,677,596,688,596,677,608,688,608
75,11,685,596,697,596,685,608,697,608
76,11,693,596,705,596,693,607,705,607
77,11,702,595,713,595,702,607,713,607
78,11,710,595,722,595,710,607,722,607
79,11,717,595,729,595,717,607,729,607
80,11,724,595,736,595,724,607,736,607
81,11,731,595,743,595,731,607,743,607
82,11,738,595,750,595,738,607,750,607
83,11,745,596,757,596,745,608,757,608
84,11,752,596,764,596,752,608,764,608
85,11,758,597,771,597,758,610,771,610
86,11,765,597,777,597,765,610,777,610
87,11,771,597,784,597,771,610,784,610
88,11,778,598,790,598,778,610,790,610
89,11,784,598,797,598,784,610,797,610
90,11,791,598,803,598,791,610,803,610
91,11,797,598,810,598,797,610,810,610
