frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
56,13,27,236,50,236,27,260,50,260
57,13,81,230,104,230,81,254,104,254
58,13,135,225,158,225,135,249,158,249
59,13,187,222,210,222,187,246,210,246
60,13,241,222,264,222,241,246,264,246
61,13,292,221,317,221,292,248,317,248
62,13,343,216,368,216,343,243,368,243
63,13,391,209,416,209,391,236,416,236
64,13,440,204,465,204,440,231,465,231
65,13,487,201,512,201,487,228,512,228
65,14,24,279,42,279,24,297,42,297
66,13,534,201,559,201,534,228,559,228
66,14,75,280,89,280,75,299,89,299
67,13,580,203,605,203,580,230,605,230
67,14,124,286,138,286,124,302,138,302
68,13,624,203,649,203,624,230,649,230
68,14,169,288,183,288,169,304,183,304
69,13,667,201,692,201,667,228,692,228
69,14,214,285,226,285,214,305,226,305
70,13,709,199,734,199,709,226,734,226
70,14,254,284,268,284,254,304,268,304
71,13,750,200,775,200,750,229,775,229
71,14,291,285,304,285,291,305,304,305
72,13,790,203,815,203,790,232,815,232
72,14,328,287,341,287,328,307,341,307
73,13,826,206,851,206,826,235,851,235
73,14,361,290,374,290,361,309,374,309
74,13,860,208,887,208,860,238,887,238
74,14,389,293,405,293,389,312,405,312
75,13,893,209,920,209,893,239,920,239
75,14,417,294,433,294,417,313,433,313
76,13,921,205,948,205,921,235,948,235
76,14,441,292,457,292,441,311,457,311
77,13,946,199,973,199,946,229,973,229
77,14,461,286,477,286,461,305,477,305
78,13,967,196,995,196,967,226,995,226
78,14,477,284,493,284,477,303,493,303
79,13,987,197,1015,197,987,229,1015,229
79,14,492,288,508,288,492,307,508,307
80,13,1005,200,1034,200,1005,234,1034,234
80,14,505,293,521,293,505,312,521,312
81,13,1019,200,1048,200,1019,234,1048,234
81,14,514,296,530,296,514,315,530,315
82,1,515,199,525,199,515,212,525,212
82,13,1031,196,1063,196,1031,231,1063,231
82,14,520,294,536,294,520,313,536,313
83,1,520,195,530,195,520,208,530,208
83,13,1043,191,1074,191,1043,226,1074,226
83,14,525,291,541,291,525,310,541,310
84,1,526,190,536,190,526,203,536,203
84,13,1056,185,1088,185,1056,217,1088,217
84,14,531,287,547,287,531,306,547,306
85,1,530,186,540,186,530,199,540,199
85,13,1070,182,1100,182,1070,216,1100,216
85,14,535,283,551,283,535,303,551,303
86,1,532,184,542,184,532,197,542,197
86,13,1079,178,1109,178,1079,212,1109,212
86,14,537,282,553,282,537,302,553,302
87,1,533,183,543,183,533,196,543,196
87,13,1088,175,1118,175,1088,209,1118,209
87,14,538,282,554,282,538,302,554,302
88,1,532,181,544,181,532,196,544,196
88,13,1096,175,1128,175,1096,211,1128,211
88,14,539,283,553,283,539,302,553,302
89,1,531,186,543,186,531,201,543,201
89,13,1103,181,1135,181,1103,217,1135,217
89,14,538,289,552,289,538,308,552,308
90,1,527,189,539,189,527,204,539,204
90,13,1107,186,1139,186,1107,222,1139,222
90,14,534,293,548,293,534,312,548,312
91,1,519,191,531,191,519,204,531,204
91,13,1107,189,1139,189,1107,225,1139,225
91,14,525,296,539,296,525,315,539,315
92,1,507,194,519,194,507,207,519,207
92,13,1103,192,1136,192,1103,230,1136,230
92,14,513,300,527,300,513,319,527,319
93,1,490,195,504,195,490,208,504,208
93,13,1096,195,1130,195,1096,233,1130,233
93,14,497,303,511,303,497,322,511,322
94,1,472,196,486,196,472,209,486,209
94,13,1087,196,1121,196,1087,234,1121,234
94,14,480,305,494,305,480,324,494,324
95,1,451,200,465,200,451,214,465,214
95,13,1074,199,1108,199,1074,239,1108,239
95,14,459,311,473,311,459,330,473,330
96,1,427,204,441,204,427,218,441,218
96,13,1057,204,1091,204,1057,244,1091,244
96,14,435,317,449,317,435,336,449,336
97,1,398,204,412,204,398,218,412,218
97,13,1038,203,1072,203,1038,243,1072,243
97,14,407,319,421,319,407,338,421,338
98,1,368,200,382,200,368,214,382,214
98,13,1017,196,1051,196,1017,237,1051,237
98,14,377,316,391,316,377,335,391,335
99,1,336,198,350,198,336,212,350,212
99,13,993,194,1030,194,993,238,1030,238
99,14,346,316,360,316,346,335,360,335
100,1,302,197,316,197,302,211,316,211
100,13,969,194,1006,194,969,238,1006,238
100,14,312,317,326,317,312,336,326,336
101,1,265,194,279,194,265,208,279,208
101,13,942,191,981,191,942,237,981,237
101,14,276,316,290,316,276,335,290,335
102,1,226,189,240,189,226,203,240,203
102,13,914,190,953,190,914,238,953,238
102,14,237,314,251,314,237,333,251,333
103,1,182,185,196,185,182,199,196,199
103,13,881,190,921,190,881,238,921,238
103,14,193,310,209,310,193,332,209,332
104,1,132,177,147,177,132,192,147,192
104,13,845,186,885,186,845,234,885,234
104,14,144,307,160,307,144,328,160,328
105,1,79,172,94,172,79,187,94,187
105,13,805,186,847,186,805,235,847,235
105,14,92,305,108,305,92,329,108,329
106,1,19,172,35,172,19,189,35,189
106,13,761,189,805,189,761,239,805,239
106,14,35,309,51,309,35,333,51,333
107,13,710,192,757,192,710,242,757,242
108,13,655,192,702,192,655,245,702,245
109,13,597,195,644,195,597,253,644,253
110,13,536,197,583,197,536,255,583,255
111,13,473,198,520,198,473,256,520,256
112,13,403,200,457,200,403,261,457,261
113,13,328,200,382,200,328,264,382,264
114,13,249,201,308,201,249,267,308,267
115,13,165,199,227,199,165,270,227,270
116,13,73,200,143,200,73,273,143,273
117,13,0,199,52,199,0,274,52,274
123,14,1563,253,1573,253,1563,267,1573,267
124,14,1504,251,1514,251,1504,265,1514,265
125,14,1445,248,1455,248,1445,262,1455,262
126,14,1391,242,1401,242,1391,256,1401,256
127,14,1341,241,1351,241,1341,255,1351,255
127,14,1592,246,1618,246,1592,270,1618,270
128,14,1292,238,1302,238,1292,252,1302,252
128,14,1544,248,1567,248,1544,269,1567,269
129,14,1246,239,1256,239,1246,253,1256,253
129,14,1501,246,1521,246,1501,269,1521,269
130,14,1202,236,1212,236,1202,250,1212,250
130,14,1458,244,1477,244,1458,266,1477,266
130,14,1608,259,1623,259,1608,281,1623,281
131,14,1159,234,1169,234,1159,248,1169,248
131,14,1418,243,1438,243,1418,265,1438,265
131,14,1563,258,1578,258,1563,280,1578,280
132,14,1119,234,1129,234,1119,246,1129,246
132,14,1379,242,1397,242,1379,264,1397,264
132,14,1521,257,1536,257,1521,279,1536,279
133,14,1082,234,1092,234,1082,246,1092,246
133,14,1344,242,1362,242,1344,264,1362,264
133,14,1483,256,1498,256,1483,278,1498,278
134,14,1045,230,1055,230,1045,244,1055,244
134,14,1310,240,1328,240,1310,262,1328,262
134,14,1448,255,1463,255,1448,277,1463,277
135,14,1010,228,1020,228,1010,242,1020,242
135,14,1280,236,1298,236,1280,258,1298,258
135,14,1417,251,1432,251,1417,273,1432,273
136,14,980,227,990,227,980,241,990,241
136,14,1253,234,1271,234,1253,256,1271,256
136,14,1389,249,1404,249,1389,271,1404,271
137,14,953,229,963,229,953,243,963,243
137,14,1229,233,1247,233,1229,256,1247,256
137,14,1364,248,1379,248,1364,270,1379,270
138,14,927,226,939,226,927,240,939,240
138,14,1208,227,1226,227,1208,250,1226,250
138,14,1343,241,1358,241,1343,263,1358,263
139,14,906,218,918,218,906,232,918,232
139,14,1191,216,1213,216,1191,240,1213,240
139,14,1326,230,1341,230,1326,252,1341,252
140,14,888,209,900,209,888,223,900,223
140,14,1178,205,1200,205,1178,229,1200,229
140,14,1313,219,1328,219,1313,241,1328,241
141,14,873,204,885,204,873,218,885,218
141,14,1168,199,1190,199,1168,223,1190,223
141,14,1303,214,1318,214,1303,236,1318,236
142,14,861,203,873,203,861,217,873,217
142,14,1162,199,1184,199,1162,223,1184,223
142,14,1297,215,1312,215,1297,237,1312,237
143,14,851,205,863,205,851,219,863,219
143,14,1158,200,1180,200,1158,226,1180,226
143,14,1292,218,1307,218,1292,240,1307,240
144,14,844,206,856,206,844,220,856,220
144,14,1157,202,1179,202,1157,228,1179,228
144,14,1289,221,1305,221,1289,245,1305,245
145,14,838,204,850,204,838,218,850,218
145,14,1159,200,1181,200,1159,226,1181,226
145,14,1290,219,1308,219,1290,243,1308,243
145,14,1188,199,1198,199,1188,209,1198,209
146,14,834,206,846,206,834,220,846,220
146,14,1163,200,1185,200,1163,226,1185,226
146,14,1293,219,1311,219,1293,243,1311,243
146,14,1189,199,1199,199,1189,209,1199,209
147,14,830,214,842,214,830,228,842,228
147,14,1166,207,1188,207,1166,235,1188,235
147,14,1293,227,1313,227,1293,251,1313,251
148,14,824,220,836,220,824,234,836,234
148,14,1169,212,1191,212,1169,240,1191,240
148,14,1294,233,1314,233,1294,257,1314,257
149,14,818,217,830,217,818,231,830,231
149,14,1173,209,1197,209,1173,239,1197,239
149,14,1296,232,1316,232,1296,256,1316,256
150,14,813,212,825,212,813,226,825,226
150,14,1178,206,1202,206,1178,236,1202,236
150,14,1299,230,1319,230,1299,254,1319,254
151,14,805,211,817,211,805,225,817,225
151,14,1181,206,1205,206,1181,236,1205,236
151,14,1299,231,1319,231,1299,255,1319,255
152,14,795,209,807,209,795,223,807,223
152,14,1179,203,1206,203,1179,237,1206,237
152,14,1297,229,1317,229,1297,255,1317,255
152,14,1164,206,1173,206,1164,217,1173,217
153,14,784,209,796,209,784,221,796,221
153,14,1179,203,1206,203,1179,237,1206,237
153,14,1295,230,1315,230,1295,256,1315,256
153,14,1156,206,1165,206,1156,218,1165,218
154,14,773,212,785,212,773,225,785,225
154,14,1179,206,1206,206,1179,240,1206,240
154,14,1292,233,1312,233,1292,259,1312,259
154,14,1148,209,1157,209,1148,221,1157,221
155,14,762,215,774,215,762,228,774,228
155,14,1179,209,1206,209,1179,243,1206,243
155,14,1289,236,1309,236,1289,262,1309,262
155,14,1140,212,1150,212,1140,224,1150,224
156,14,751,216,763,216,751,229,763,229
156,14,1179,210,1206,210,1179,244,1206,244
156,14,1287,238,1309,238,1287,264,1309,264
156,14,1132,212,1142,212,1132,225,1142,225
157,14,739,218,751,218,739,231,751,231
157,14,1179,212,1206,212,1179,246,1206,246
157,14,1284,240,1306,240,1284,266,1306,266
157,14,1123,214,1133,214,1123,227,1133,227
158,14,727,221,739,221,727,234,739,234
158,14,1179,215,1206,215,1179,249,1206,249
158,14,1281,244,1303,244,1281,270,1303,270
158,14,1114,217,1124,217,1114,231,1124,231
159,14,715,223,727,223,715,236,727,236
159,14,1179,217,1206,217,1179,251,1206,251
159,14,1278,247,1300,247,1278,273,1300,273
159,14,1105,218,1115,218,1105,233,1115,233
160,14,702,222,714,222,702,235,714,235
160,14,1179,216,1206,216,1179,250,1206,250
160,14,1274,247,1296,247,1274,273,1296,273
160,14,1095,218,1105,218,1095,233,1105,233
161,14,688,223,700,223,688,236,700,236
161,14,1179,214,1209,214,1179,254,1209,254
161,14,1269,248,1291,248,1269,274,1291,274
161,14,1084,220,1094,220,1084,234,1094,234
162,14,673,225,685,225,673,238,685,238
162,14,1179,216,1209,216,1179,256,1209,256
162,14,1264,250,1286,250,1264,276,1286,276
162,14,1073,222,1083,222,1073,236,1083,236
163,14,657,227,669,227,657,240,669,240
163,14,1177,216,1209,216,1177,259,1209,259
163,14,1259,250,1281,250,1259,280,1281,280
163,14,1061,223,1071,223,1061,237,1071,237
164,14,641,227,653,227,641,240,653,240
164,14,1178,215,1210,215,1178,258,1210,258
164,14,1254,250,1276,250,1254,280,1276,280
164,14,1049,222,1059,222,1049,236,1059,236
165,14,625,227,637,227,625,240,637,240
165,14,1180,212,1213,212,1180,259,1213,259
165,14,1249,250,1271,250,1249,280,1271,280
165,14,1037,220,1047,220,1037,235,1047,235
166,14,609,229,621,229,609,242,621,242
166,14,1180,212,1216,212,1180,262,1216,262
166,14,1244,252,1266,252,1244,282,1266,282
166,14,1024,221,1034,221,1024,236,1034,236
167,14,592,231,604,231,592,244,604,244
167,14,1185,213,1221,213,1185,263,1221,263
167,14,1243,254,1265,254,1243,284,1265,284
