frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,14,1019,594,1031,594,1019,606,1031,606
1,2,1247,555,1289,555,1247,596,1289,596
2,14,1020,594,1033,594,1020,606,1033,606
2,2,1255,555,1298,555,1255,596,1298,596
3,14,1022,594,1034,594,1022,606,1034,606
3,2,1264,554,1307,554,1264,596,1307,596
4,14,1024,594,1036,594,1024,607,1036,607
4,2,1273,553,1317,553,1273,596,1317,596
5,14,1025,594,1038,594,1025,607,1038,607
5,2,1283,552,1328,552,1283,596,1328,596
6,14,1027,594,1040,594,1027,607,1040,607
6,2,1292,550,1338,550,1292,595,1338,595
7,14,1029,594,1041,594,1029,607,1041,607
7,2,1303,549,1350,549,1303,595,1350,595
8,14,1031,594,1043,594,1031,606,1043,606
8,2,1313,548,1361,548,1313,594,1361,594
9,14,1032,594,1045,594,1032,606,1045,606
9,2,1324,546,1373,546,1324,594,1373,594
10,14,1034,594,1047,594,1034,606,1047,606
10,2,1336,544,1386,544,1336,593,1386,593
11,14,1036,593,1049,593,1036,606,1049,606
11,2,1348,543,1400,543,1348,593,1400,593
12,6,911,603,921,603,911,613,921,613
12,14,1038,593,1051,593,1038,606,1051,606
12,2,1361,541,1413,541,1361,592,1413,592
13,6,911,603,921,603,911,613,921,613
13,14,1040,593,1053,593,1040,606,1053,606
13,2,1374,539,1428,539,1374,591,1428,591
14,6,911,603,922,603,911,613,922,613
14,14,1042,593,1055,593,1042,606,1055,606
14,2,1388,537,1443,537,1388,591,1443,591
15,6,912,603,922,603,912,613,922,613
15,5,611,602,622,602,611,613,622,613
15,14,1044,592,1057,592,1044,606,1057,606
15,2,1403,535,1460,535,1403,590,1460,590
16,6,912,602,923,602,912,613,923,613
16,5,610,602,621,602,610,613,621,613
16,14,1046,592,1059,592,1046,606,1059,606
16,2,1420,532,1479,532,1420,589,1479,589
17,6,913,602,923,602,913,613,923,613
17,5,609,602,620,602,609,613,620,613
17,14,1048,592,1062,592,1048,606,1062,606
17,2,1437,530,1498,530,1437,588,1498,588
18,6,913,602,924,602,913,613,924,613
18,5,608,602,619,602,608,613,619,613
18,14,1050,592,1064,592,1050,605,1064,605
18,2,1456,527,1518,527,1456,588,1518,588
19,6,914,602,924,602,914,613,924,613
19,5,607,602,618,602,607,613,618,613
19,14,1053,592,1066,592,1053,605,1066,605
19,2,1476,525,1540,525,1476,587,1540,587
20,6,914,602,925,602,914,613,925,613
20,5,606,602,617,602,606,613,617,613
20,14,1055,591,1069,591,1055,605,1069,605
20,2,1497,521,1563,521,1497,586,1563,586
21,6,915,602,926,602,915,613,926,613
21,5,605,602,616,602,605,613,616,613
21,14,1057,591,1071,591,1057,605,1071,605
21,2,1519,518,1588,518,1519,585,1588,585
22,6,915,602,926,602,915,613,926,613
22,5,604,602,615,602,604,613,615,613
22,14,1060,591,1074,591,1060,605,1074,605
22,2,1543,515,1614,515,1543,583,1614,583
23,6,916,602,927,602,916,613,927,613
23,5,603,602,614,602,603,613,614,613
23,14,1062,590,1077,590,1062,605,1077,605
23,2,1568,511,1628,511,1568,582,1628,582
24,6,916,602,927,602,916,613,927,613
24,5,601,602,612,602,601,612,612,612
24,14,1065,590,1079,590,1065,605,1079,605
25,6,917,602,928,602,917,613,928,613
25,5,600,602,611,602,600,612,611,612
25,14,1067,590,1082,590,1067,605,1082,605
26,6,918,602,928,602,918,612,928,612
26,5,599,601,610,601,599,612,610,612
26,14,1070,590,1085,590,1070,604,1085,604
27,6,918,602,929,602,918,612,929,612
27,5,598,601,609,601,598,612,609,612
27,14,1072,589,1087,589,1072,604,1087,604
28,6,919,601,930,601,919,612,930,612
28,5,597,601,608,601,597,612,608,612
28,14,1075,589,1090,589,1075,604,1090,604
29,6,919,601,930,601,919,612,930,612
29,5,595,601,607,601,595,612,607,612
29,14,1078,589,1093,589,1078,604,1093,604
30,6,920,601,931,601,920,612,931,612
30,5,594,601,606,601,594,612,606,612
30,14,1081,588,1096,588,1081,604,1096,604
31,6,920,601,931,601,920,612,931,612
31,5,593,601,604,601,593,612,604,612
31,14,1083,588,1099,588,1083,604,1099,604
32,6,921,601,932,601,921,612,932,612
32,5,592,601,603,601,592,612,603,612
32,14,1086,588,1102,588,1086,604,1102,604
33,6,921,601,933,601,921,612,933,612
33,5,590,601,602,601,590,612,602,612
33,14,1089,587,1105,587,1089,603,1105,603
34,6,922,601,933,601,922,612,933,612
34,5,589,601,601,601,589,612,601,612
34,14,1092,587,1109,587,1092,603,1109,603
35,6,923,601,934,601,923,612,934,612
35,5,588,601,600,601,588,612,600,612
35,14,1096,587,1112,587,1096,603,1112,603
36,6,923,601,935,601,923,612,935,612
36,5,587,601,598,601,587,612,598,612
36,14,1099,586,1115,586,1099,603,1115,603
37,6,924,601,935,601,924,612,935,612
37,5,585,600,597,600,585,612,597,612
37,14,1102,586,1119,586,1102,603,1119,603
38,6,924,600,936,600,924,612,936,612
38,5,584,600,596,600,584,612,596,612
38,14,1105,586,1122,586,1105,603,1122,603
39,6,925,600,937,600,925,612,937,612
39,5,583,600,595,600,583,612,595,612
39,14,1109,585,1126,585,1109,602,1126,602
40,6,926,600,937,600,926,612,937,612
40,5,581,600,593,600,581,612,593,612
40,14,1112,585,1130,585,1112,602,1130,602
41,6,926,600,938,600,926,612,938,612
41,5,580,600,592,600,580,612,592,612
41,14,1116,584,1133,584,1116,602,1133,602
42,6,927,600,939,600,927,612,939,612
42,5,578,600,591,600,578,612,591,612
42,14,1119,584,1137,584,1119,602,1137,602
43,6,927,600,939,600,927,612,939,612
43,5,577,600,589,600,577,612,589,612
43,14,1123,584,1141,584,1123,602,1141,602
44,6,928,600,940,600,928,612,940,612
44,5,576,600,588,600,576,612,588,612
44,14,1127,583,1145,583,1127,601,1145,601
45,6,929,600,941,600,929,612,941,612
45,5,574,600,587,600,574,612,587,612
45,14,1131,583,1149,583,1131,601,1149,601
46,6,929,600,942,600,929,612,942,612
46,5,573,599,585,599,573,612,585,612
46,14,1135,582,1154,582,1135,601,1154,601
47,6,930,600,942,600,930,612,942,612
47,5,571,599,584,599,571,612,584,612
47,14,1139,582,1158,582,1139,601,1158,601
48,6,931,599,943,599,931,612,943,612
48,5,570,599,582,599,570,612,582,612
48,14,1143,581,1162,581,1143,601,1162,601
49,6,931,599,944,599,931,612,944,612
49,5,568,599,581,599,568,612,581,612
49,14,1147,581,1167,581,1147,600,1167,600
50,6,932,599,945,599,932,612,945,612
50,5,567,599,580,599,567,612,580,612
50,14,1152,580,1172,580,1152,600,1172,600
51,6,933,599,945,599,933,612,945,612
