frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,8,895,206,920,206,895,230,920,230
2,8,898,211,923,211,898,235,923,235
3,8,902,214,927,214,902,238,927,238
4,8,907,214,932,214,907,238,932,238
5,8,912,213,937,213,912,237,937,237
6,8,917,215,942,215,917,239,942,239
7,8,922,215,947,215,922,239,947,239
8,8,927,215,952,215,927,240,952,240
9,8,932,213,957,213,932,238,957,238
10,8,937,211,962,211,937,236,962,236
11,8,942,208,967,208,942,233,967,233
12,8,948,206,973,206,948,231,973,231
13,8,953,204,978,204,953,229,978,229
14,8,958,203,986,203,958,228,986,228
15,8,964,204,992,204,964,229,992,229
16,8,970,208,998,208,970,233,998,233
17,8,977,211,1005,211,977,240,1005,240
18,8,984,215,1012,215,984,244,1012,244
19,8,986,216,1020,216,986,246,1020,246
20,8,992,214,1026,214,992,244,1026,244
21,8,998,207,1032,207,998,239,1032,239
22,8,1005,207,1039,207,1005,239,1039,239
23,8,1012,210,1046,210,1012,242,1046,242
24,8,1020,208,1054,208,1020,240,1054,240
25,8,1028,205,1062,205,1028,238,1062,238
26,8,1033,199,1070,199,1033,237,1070,237
27,8,1042,197,1079,197,1042,235,1079,235
28,8,1051,196,1088,196,1051,234,1088,234
29,8,1061,193,1098,193,1061,231,1098,231
30,8,1072,190,1115,190,1072,230,1115,230
31,8,1084,190,1127,190,1084,230,1127,230
32,8,1089,186,1143,186,1089,233,1143,233
33,8,1103,186,1157,186,1103,236,1157,236
34,8,1115,187,1175,187,1115,237,1175,237
35,8,1131,183,1182,183,1131,233,1182,233
36,8,1150,174,1208,174,1150,226,1208,226
37,8,1162,164,1229,164,1162,225,1229,225
38,8,1184,165,1251,165,1184,226,1251,226
39,8,1207,167,1274,167,1207,228,1274,228
40,8,1232,167,1300,167,1232,232,1300,232
41,8,1255,166,1336,166,1255,239,1336,239
42,8,1283,158,1368,158,1283,235,1368,235
43,8,1318,145,1407,145,1318,229,1407,229
44,8,1355,139,1452,139,1355,225,1452,225
45,8,1401,132,1506,132,1401,229,1506,229
46,8,1453,129,1566,129,1453,236,1566,236
47,8,1513,126,1626,126,1513,244,1626,244
93,14,938,194,952,194,938,212,952,212
94,14,942,194,956,194,942,212,956,212
95,14,946,191,960,191,946,209,960,209
96,14,951,186,964,186,951,206,964,206
97,14,954,183,967,183,954,203,967,203
98,14,958,180,971,180,958,200,971,200
99,14,961,173,977,173,961,195,977,195
100,14,965,167,981,167,965,189,981,189
101,14,969,162,985,162,969,184,985,184
102,14,972,161,988,161,972,183,988,183
103,14,976,162,992,162,976,184,992,184
104,14,980,163,996,163,980,185,996,185
105,14,984,161,1000,161,984,183,1000,183
106,14,987,160,1003,160,987,182,1003,182
107,14,991,156,1007,156,991,179,1007,179
108,14,995,149,1011,149,995,172,1011,172
109,14,999,143,1015,143,999,166,1015,166
110,14,1005,145,1025,145,1005,170,1025,170
111,14,1009,164,1029,164,1009,189,1029,189
112,14,1014,187,1034,187,1014,212,1034,212
113,14,1018,207,1038,207,1018,232,1038,232
114,14,1021,213,1041,213,1021,238,1041,238
115,14,1026,209,1046,209,1026,234,1046,234
115,7,1391,571,1423,571,1391,686,1423,686
116,14,1032,190,1052,190,1032,215,1052,215
116,7,1469,603,1514,603,1469,730,1514,730
117,14,1039,169,1059,169,1039,194,1059,194
117,7,1574,646,1627,646,1574,802,1627,802
118,14,1047,156,1067,156,1047,181,1067,181
119,14,1051,153,1078,153,1051,181,1078,181
120,14,1058,152,1085,152,1058,180,1085,180
121,14,1066,147,1093,147,1066,175,1093,175
122,14,1075,140,1102,140,1075,168,1102,168
123,14,1084,128,1111,128,1084,162,1111,162
124,14,1093,122,1120,122,1093,156,1120,156
125,14,1103,120,1134,120,1103,157,1134,157
126,14,1114,114,1145,114,1114,151,1145,151
127,14,1126,107,1157,107,1126,144,1157,144
128,14,1139,101,1171,101,1139,141,1171,141
129,14,1152,95,1184,95,1152,139,1184,139
130,8,919,210,930,210,919,224,930,224
130,14,1167,88,1207,88,1167,135,1207,135
130,14,919,226,929,226,919,236,929,236
131,8,917,210,928,210,917,224,928,224
131,14,1190,80,1230,80,1190,127,1230,127
131,14,917,226,927,226,917,236,927,236
132,8,915,210,926,210,915,224,926,224
132,14,1213,68,1257,68,1213,118,1257,118
132,14,916,226,926,226,916,236,926,236
133,8,913,208,924,208,913,222,924,222
133,14,1238,53,1282,53,1238,109,1282,109
133,14,914,224,924,224,914,234,924,234
134,8,912,203,923,203,912,217,923,217
