frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,10,1017,589,1036,589,1017,608,1036,608
1,6,971,589,991,589,971,608,991,608
2,10,1018,588,1038,588,1018,608,1038,608
2,6,973,589,992,589,973,608,992,608
3,10,1020,588,1040,588,1020,608,1040,608
3,6,974,588,994,588,974,608,994,608
4,10,1022,588,1042,588,1022,608,1042,608
4,6,975,588,995,588,975,608,995,608
5,10,1024,588,1044,588,1024,608,1044,608
5,6,977,588,997,588,977,608,997,608
6,10,1026,587,1046,587,1026,608,1046,608
6,6,978,588,999,588,978,608,999,608
7,10,1028,587,1049,587,1028,608,1049,608
7,6,980,587,1000,587,980,608,1000,608
8,10,1030,587,1051,587,1030,608,1051,608
8,6,981,587,1002,587,981,608,1002,608
9,10,1032,587,1053,587,1032,607,1053,607
9,6,983,587,1004,587,983,608,1004,608
10,10,1034,586,1055,586,1034,607,1055,607
10,6,984,587,1005,587,984,607,1005,607
11,10,1036,586,1057,586,1036,607,1057,607
11,6,986,586,1007,586,986,607,1007,607
12,10,1038,586,1059,586,1038,607,1059,607
12,6,987,586,1009,586,987,607,1009,607
13,10,1040,585,1062,585,1040,607,1062,607
13,6,989,586,1011,586,989,607,1011,607
14,10,1042,585,1064,585,1042,607,1064,607
14,6,991,585,1012,585,991,607,1012,607
15,10,1044,585,1066,585,1044,607,1066,607
15,6,992,585,1014,585,992,607,1014,607
16,10,1046,584,1069,584,1046,607,1069,607
16,6,994,585,1016,585,994,607,1016,607
17,10,1048,584,1071,584,1048,607,1071,607
17,6,996,584,1018,584,996,607,1018,607
18,10,1051,584,1074,584,1051,607,1074,607
18,6,998,584,1020,584,998,607,1020,607
19,10,1054,583,1077,583,1054,606,1077,606
19,6,1000,584,1023,584,1000,606,1023,606
20,10,1057,583,1081,583,1057,606,1081,606
20,6,1002,583,1026,583,1002,606,1026,606
21,10,1060,582,1084,582,1060,606,1084,606
21,6,1005,583,1028,583,1005,606,1028,606
22,10,1064,582,1088,582,1064,606,1088,606
22,6,1007,582,1031,582,1007,606,1031,606
23,10,1067,581,1092,581,1067,606,1092,606
23,6,1010,582,1034,582,1010,606,1034,606
24,10,1071,581,1096,581,1071,605,1096,605
24,6,1013,581,1037,581,1013,606,1037,606
25,10,1074,580,1100,580,1074,605,1100,605
25,6,1015,581,1040,581,1015,605,1040,605
26,10,1078,580,1104,580,1078,605,1104,605
26,6,1018,580,1043,580,1018,605,1043,605
27,10,1081,579,1108,579,1081,605,1108,605
27,6,1021,580,1047,580,1021,605,1047,605
28,10,1085,579,1112,579,1085,605,1112,605
28,6,1024,579,1050,579,1024,605,1050,605
