frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
163,1,1014,198,1046,198,1014,231,1046,231
164,1,1020,198,1052,198,1020,231,1052,231
165,1,1026,198,1058,198,1026,231,1058,231
166,1,1033,198,1065,198,1033,231,1065,231
167,1,1038,198,1070,198,1038,231,1070,231
168,1,1045,199,1077,199,1045,232,1077,232
169,1,1050,197,1085,197,1050,232,1085,232
170,1,1058,197,1092,197,1058,232,1092,232
171,1,1066,197,1104,197,1066,232,1104,232
172,1,1074,195,1110,195,1074,234,1110,234
173,1,1083,195,1121,195,1083,235,1121,235
174,1,1091,195,1131,195,1091,235,1131,235
175,1,1101,191,1142,191,1101,233,1142,233
176,1,1111,189,1153,189,1111,231,1153,231
177,1,1123,184,1166,184,1123,230,1166,230
178,1,1133,182,1179,182,1133,229,1179,229
179,1,1146,180,1194,180,1146,228,1194,228
180,1,1158,178,1211,178,1158,230,1211,230
181,1,1173,177,1226,177,1173,230,1226,230
182,1,1187,173,1246,173,1187,229,1246,229
183,1,1203,173,1266,173,1203,231,1266,231
184,1,1223,168,1286,168,1223,231,1286,231
185,1,1243,166,1310,166,1243,230,1310,230
186,1,1264,163,1335,163,1264,232,1335,232
187,1,1288,156,1365,156,1288,230,1365,230
188,1,1317,152,1396,152,1317,232,1396,232
189,1,1346,146,1434,146,1346,231,1434,231
190,1,1377,139,1471,139,1377,231,1471,231
191,1,1416,130,1521,130,1416,230,1521,230
192,1,1462,121,1575,121,1462,230,1575,230
193,1,1515,110,1626,110,1515,230,1626,230
