frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,9,1006,585,1030,585,1006,609,1030,609
1,6,1048,584,1073,584,1048,608,1073,608
1,12,481,589,491,589,481,610,491,610
2,9,1009,585,1033,585,1009,609,1033,609
2,6,1051,584,1076,584,1051,609,1076,609
2,12,477,589,487,589,477,611,487,611
3,9,1012,584,1036,584,1012,609,1036,609
3,6,1055,583,1080,583,1055,609,1080,609
3,12,473,589,484,589,473,611,484,611
4,9,1014,584,1039,584,1014,609,1039,609
4,6,1058,583,1084,583,1058,609,1084,609
4,12,469,588,480,588,469,611,480,611
5,9,1017,583,1043,583,1017,609,1043,609
5,6,1061,583,1087,583,1061,608,1087,608
5,12,465,588,476,588,465,611,476,611
6,9,1020,583,1046,583,1020,609,1046,609
6,6,1065,582,1091,582,1065,609,1091,609
6,12,461,588,472,588,461,611,472,611
7,9,1023,583,1049,583,1023,609,1049,609
7,6,1068,582,1095,582,1068,609,1095,609
7,12,456,588,468,588,456,611,468,611
8,9,1026,582,1052,582,1026,609,1052,609
8,6,1072,581,1099,581,1072,608,1099,608
8,12,452,587,464,587,452,611,464,611
9,9,1029,582,1056,582,1029,609,1056,609
9,6,1076,581,1104,581,1076,608,1104,608
9,12,448,587,459,587,448,611,459,611
10,9,1032,581,1059,581,1032,609,1059,609
10,6,1080,580,1108,580,1080,608,1108,608
10,12,443,587,455,587,443,611,455,611
11,9,1035,581,1063,581,1035,608,1063,608
11,6,1084,580,1112,580,1084,608,1112,608
11,12,438,586,451,586,438,610,451,610
12,9,1038,578,1066,578,1038,606,1066,606
12,6,1088,577,1117,577,1088,605,1117,605
12,12,434,583,446,583,434,608,446,608
13,9,1041,577,1070,577,1041,605,1070,605
13,6,1092,576,1121,576,1092,605,1121,605
13,12,429,583,442,583,429,607,442,607
14,9,1045,576,1074,576,1045,605,1074,605
14,6,1096,575,1126,575,1096,604,1126,604
14,12,424,582,437,582,424,607,437,607
15,9,1048,575,1078,575,1048,604,1078,604
15,6,1100,574,1131,574,1100,604,1131,604
15,12,419,581,432,581,419,607,432,607
16,9,1052,574,1082,574,1052,604,1082,604
16,6,1105,573,1135,573,1105,604,1135,604
16,12,414,581,428,581,414,606,428,606
17,9,1055,574,1086,574,1055,604,1086,604
17,6,1109,572,1140,572,1109,603,1140,603
17,12,409,580,423,580,409,606,423,606
18,9,1059,573,1090,573,1059,603,1090,603
18,6,1114,572,1145,572,1114,603,1145,603
18,12,403,579,418,579,403,606,418,606
19,9,1063,572,1094,572,1063,603,1094,603
19,6,1119,571,1151,571,1119,603,1151,603
19,12,398,579,413,579,398,605,413,605
20,9,1067,572,1098,572,1067,603,1098,603
20,6,1123,570,1156,570,1123,603,1156,603
20,12,393,578,408,578,393,605,408,605
21,9,1071,571,1103,571,1071,603,1103,603
21,6,1128,570,1161,570,1128,602,1161,602
21,12,387,577,403,577,387,605,403,605
22,9,1075,570,1107,570,1075,603,1107,603
22,6,1133,569,1167,569,1133,602,1167,602
22,12,382,577,398,577,382,605,398,605
23,9,1079,570,1112,570,1079,602,1112,602
23,6,1139,568,1173,568,1139,602,1173,602
23,12,376,576,392,576,376,605,392,605
24,9,1083,569,1117,569,1083,602,1117,602
24,6,1144,568,1179,568,1144,602,1179,602
24,12,370,576,387,576,370,604,387,604
25,9,1087,568,1121,568,1087,602,1121,602
25,6,1149,567,1185,567,1149,602,1185,602
25,12,364,575,381,575,364,604,381,604
26,9,1092,568,1126,568,1092,602,1126,602
26,6,1155,566,1191,566,1155,602,1191,602
26,12,358,574,376,574,358,604,376,604
27,9,1096,567,1132,567,1096,602,1132,602
27,6,1160,565,1197,565,1160,602,1197,602
27,12,352,574,370,574,352,604,370,604
28,9,1101,566,1137,566,1101,602,1137,602
28,6,1166,564,1203,564,1166,601,1203,601
28,12,346,573,364,573,346,604,364,604
29,9,1105,565,1142,565,1105,601,1142,601
