frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,7,1428,242,1471,242,1428,287,1471,287
2,7,1442,241,1485,241,1442,286,1485,286
3,7,1457,241,1500,241,1457,286,1500,286
4,7,1472,243,1525,243,1472,288,1525,288
5,7,1487,247,1540,247,1487,292,1540,292
6,7,1505,248,1558,248,1505,293,1558,293
7,7,1528,251,1580,251,1528,302,1580,302
8,7,1545,258,1599,258,1545,309,1599,309
9,7,1564,265,1621,265,1564,318,1621,318
10,7,1590,266,1626,266,1590,324,1626,324
44,7,14,327,33,327,14,352,33,352
45,7,36,326,58,326,36,349,58,349
46,7,62,319,87,319,62,347,87,347
47,7,87,316,112,316,87,344,112,344
48,7,110,317,141,317,110,342,141,342
49,7,143,315,162,315,143,338,162,338
50,7,169,314,186,314,169,337,186,337
51,7,195,312,214,312,195,336,214,336
52,7,222,312,241,312,222,336,241,336
53,7,250,312,266,312,250,336,266,336
54,7,276,307,297,307,276,330,297,330
55,7,300,311,324,311,300,336,324,336
56,7,330,311,356,311,330,336,356,336
57,7,360,309,386,309,360,332,386,332
58,7,389,309,414,309,389,331,414,331
59,7,419,310,443,310,419,333,443,333
60,7,450,308,473,308,450,331,473,331
61,7,481,304,507,304,481,330,507,330
62,7,513,300,539,300,513,327,539,327
63,7,545,298,571,298,545,325,571,325
64,7,578,299,604,299,578,326,604,326
65,7,611,301,637,301,611,328,637,328
66,7,644,299,670,299,644,326,670,326
67,7,678,296,704,296,678,323,704,323
68,7,711,299,737,299,711,326,737,326
69,7,743,299,773,299,743,331,773,331
70,7,777,300,807,300,777,332,807,332
71,7,811,301,841,301,811,333,841,333
72,7,844,302,874,302,844,334,874,334
73,7,879,305,909,305,879,337,909,337
74,7,911,308,945,308,911,340,945,340
75,7,944,310,978,310,944,342,978,342
76,7,977,312,1011,312,977,344,1011,344
77,7,1009,316,1043,316,1009,348,1043,348
78,7,1039,318,1072,318,1039,356,1072,356
79,7,1068,321,1102,321,1068,359,1102,359
80,7,1096,325,1130,325,1096,362,1130,362
81,7,1123,329,1162,329,1123,368,1162,368
82,7,1149,335,1188,335,1149,376,1188,376
83,7,1174,340,1219,340,1174,384,1219,384
84,7,1199,346,1244,346,1199,390,1244,390
85,7,1225,351,1270,351,1225,395,1270,395
86,7,1252,356,1297,356,1252,400,1297,400
87,7,1279,360,1329,360,1279,410,1329,410
88,7,1308,366,1361,366,1308,421,1361,421
89,7,1333,374,1395,374,1333,435,1395,435
90,7,1365,382,1427,382,1365,443,1427,443
91,7,1400,391,1462,391,1400,452,1462,452
92,7,1435,402,1501,402,1435,467,1501,467
93,7,1475,416,1541,416,1475,481,1541,481
94,7,1517,426,1597,426,1517,500,1597,500
95,7,1569,443,1626,443,1569,526,1626,526
