frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
2,1,909,603,919,603,909,613,919,613
3,1,909,603,920,603,909,613,920,613
4,1,910,603,920,603,910,614,920,614
5,1,910,603,921,603,910,614,921,614
6,1,911,603,921,603,911,614,921,614
7,1,911,603,922,603,911,614,922,614
8,1,912,603,922,603,912,614,922,614
9,1,912,603,923,603,912,614,923,614
10,1,913,603,924,603,913,614,924,614
11,1,913,603,924,603,913,614,924,614
12,1,914,603,925,603,914,614,925,614
13,1,915,603,925,603,915,614,925,614
14,1,915,603,926,603,915,614,926,614
15,1,916,603,927,603,916,613,927,613
16,1,916,602,927,602,916,613,927,613
17,1,917,602,928,602,917,613,928,613
18,1,918,601,929,601,918,612,929,612
19,1,918,601,930,601,918,612,930,612
20,1,919,601,930,601,919,612,930,612
21,1,919,600,931,600,919,612,931,612
22,1,920,600,931,600,920,612,931,612
23,1,920,600,932,600,920,612,932,612
24,1,921,600,933,600,921,612,933,612
25,1,921,600,933,600,921,612,933,612
26,1,922,600,934,600,922,611,934,611
27,1,923,600,934,600,923,611,934,611
28,1,923,600,935,600,923,611,935,611
29,1,924,600,935,600,924,611,935,611
30,1,924,597,936,597,924,609,936,609
31,1,925,596,937,596,925,608,937,608
32,1,925,596,937,596,925,608,937,608
33,1,926,596,938,596,926,608,938,608
34,1,926,595,939,595,926,607,939,607
35,1,927,595,939,595,927,607,939,607
36,1,928,595,940,595,928,607,940,607
37,1,928,595,941,595,928,607,941,607
38,1,929,595,941,595,929,607,941,607
39,1,930,595,942,595,930,607,942,607
40,1,930,594,943,594,930,607,943,607
41,1,931,594,943,594,931,607,943,607
42,1,931,594,944,594,931,607,944,607
43,1,932,594,945,594,932,607,945,607
44,1,933,594,946,594,933,607,946,607
45,1,934,594,947,594,934,607,947,607
46,1,934,594,947,594,934,607,947,607
47,1,935,596,948,596,935,609,948,609
48,1,936,596,949,596,936,609,949,609
49,1,936,596,950,596,936,609,950,609
50,1,937,596,951,596,937,610,951,610
51,1,938,596,951,596,938,610,951,610
52,1,939,596,952,596,939,610,952,610
53,1,939,596,953,596,939,610,953,610
54,1,940,596,954,596,940,610,954,610
55,1,941,596,955,596,941,610,955,610
56,1,942,596,956,596,942,610,956,610
57,1,943,596,957,596,943,610,957,610
58,1,944,596,958,596,944,610,958,610
59,1,944,596,959,596,944,610,959,610
60,1,945,596,960,596,945,610,960,610
61,1,946,596,961,596,946,610,961,610
62,1,947,596,962,596,947,610,962,610
63,1,948,596,963,596,948,610,963,610
64,1,949,595,964,595,949,610,964,610
65,1,950,595,965,595,950,610,965,610
66,1,951,595,966,595,951,610,966,610
67,1,952,595,967,595,952,610,967,610
68,1,953,595,968,595,953,610,968,610
69,1,954,595,969,595,954,610,969,610
70,1,955,595,970,595,955,610,970,610
71,1,956,594,972,594,956,610,972,610
72,1,957,594,973,594,957,610,973,610
73,1,958,594,974,594,958,610,974,610
74,1,959,594,975,594,959,609,975,609
75,1,961,594,976,594,961,609,976,609
76,1,962,593,978,593,962,609,978,609
77,1,963,593,979,593,963,609,979,609
78,1,964,593,980,593,964,609,980,609
79,1,965,593,982,593,965,609,982,609
80,1,967,593,983,593,967,609,983,609
81,1,968,592,985,592,968,609,985,609
82,1,969,592,986,592,969,609,986,609
83,1,970,592,988,592,970,609,988,609
84,1,972,592,989,592,972,609,989,609
85,1,973,592,991,592,973,609,991,609
86,1,975,591,992,591,975,609,992,609
87,1,976,591,994,591,976,609,994,609
88,1,978,591,995,591,978,608,995,608
89,1,979,591,997,591,979,608,997,608
90,8,925,602,937,602,925,612,937,612
90,1,981,590,999,590,981,608,999,608
91,8,926,602,937,602,926,612,937,612
91,1,982,590,1000,590,982,608,1000,608
92,8,926,602,938,602,926,612,938,612
92,1,984,590,1002,590,984,608,1002,608
93,8,927,602,939,602,927,612,939,612
93,1,985,589,1004,589,985,608,1004,608
94,8,927,602,939,602,927,612,939,612
94,1,987,589,1006,589,987,608,1006,608
95,8,928,602,940,602,928,612,940,612
95,1,989,589,1008,589,989,608,1008,608
96,8,929,602,941,602,929,612,941,612
96,1,990,589,1010,589,990,608,1010,608
97,8,929,602,941,602,929,612,941,612
97,1,992,588,1012,588,992,608,1012,608
98,8,930,602,942,602,930,612,942,612
98,1,994,588,1014,588,994,607,1014,607
99,8,930,602,943,602,930,612,943,612
99,1,996,588,1015,588,996,607,1015,607
100,8,931,601,943,601,931,612,943,612
100,1,997,588,1017,588,997,607,1017,607
101,8,932,601,944,601,932,612,944,612
101,1,999,587,1019,587,999,607,1019,607
102,8,932,601,944,601,932,612,944,612
102,1,1001,587,1021,587,1001,607,1021,607
103,8,933,601,945,601,933,612,945,612
103,1,1002,587,1023,587,1002,607,1023,607
104,8,933,601,946,601,933,612,946,612
104,1,1004,586,1025,586,1004,607,1025,607
105,8,934,601,946,601,934,612,946,612
105,1,1006,586,1027,586,1006,607,1027,607
106,8,934,601,947,601,934,612,947,612
106,1,1008,586,1029,586,1008,607,1029,607
107,8,935,601,948,601,935,612,948,612
107,1,1009,586,1031,586,1009,607,1031,607
108,8,936,601,948,601,936,612,948,612
108,1,1011,585,1033,585,1011,606,1033,606
109,8,936,601,949,601,936,612,949,612
109,1,1013,585,1035,585,1013,606,1035,606
110,8,937,601,950,601,937,612,950,612
110,1,1015,585,1037,585,1015,606,1037,606
111,8,938,601,950,601,938,612,950,612
111,1,1017,584,1039,584,1017,606,1039,606
112,8,938,600,951,600,938,612,951,612
112,1,1019,584,1042,584,1019,606,1042,606
113,8,939,600,952,600,939,612,952,612
113,1,1021,583,1044,583,1021,606,1044,606
114,8,940,600,953,600,940,612,953,612
114,1,1023,583,1046,583,1023,606,1046,606
115,8,940,600,953,600,940,612,953,612
115,1,1026,583,1049,583,1026,606,1049,606
116,8,941,600,954,600,941,612,954,612
116,1,1028,582,1051,582,1028,605,1051,605
117,8,942,600,955,600,942,612,955,612
117,1,1030,582,1054,582,1030,605,1054,605
118,8,942,600,956,600,942,612,956,612
118,1,1032,582,1056,582,1032,605,1056,605
119,8,943,600,956,600,943,612,956,612
119,1,1035,581,1059,581,1035,605,1059,605
120,8,944,600,957,600,944,612,957,612
120,1,1037,581,1062,581,1037,605,1062,605
121,8,944,600,958,600,944,612,958,612
121,1,1040,580,1065,580,1040,605,1065,605
122,8,945,602,959,602,945,614,959,614
122,1,1042,583,1067,583,1042,608,1067,608
123,8,946,602,960,602,946,614,960,614
123,1,1045,583,1070,583,1045,608,1070,608
124,8,947,603,960,603,947,615,960,615
124,1,1048,583,1073,583,1048,608,1073,608
125,8,947,603,961,603,947,615,961,615
125,1,1050,583,1076,583,1050,608,1076,608
126,8,948,603,962,603,948,615,962,615
126,1,1053,582,1080,582,1053,608,1080,608
127,8,949,603,963,603,949,615,963,615
127,1,1056,582,1083,582,1056,608,1083,608
128,8,950,603,964,603,950,615,964,615
128,1,1059,582,1086,582,1059,608,1086,608
129,8,950,603,965,603,950,616,965,616
129,1,1062,581,1090,581,1062,608,1090,608
130,8,951,603,965,603,951,616,965,616
130,1,1065,581,1093,581,1065,608,1093,608
131,8,952,603,966,603,952,616,966,616
131,1,1069,581,1097,581,1069,608,1097,608
132,8,953,603,967,603,953,616,967,616
132,1,1072,580,1100,580,1072,608,1100,608
133,8,954,603,968,603,954,616,968,616
133,1,1075,580,1104,580,1075,608,1104,608
134,8,954,603,969,603,954,616,969,616
134,1,1079,579,1108,579,1079,608,1108,608
135,8,955,603,970,603,955,616,970,616
135,1,1082,578,1112,578,1082,607,1112,607
136,8,956,603,971,603,956,616,971,616
136,1,1086,578,1116,578,1086,607,1116,607
137,8,957,603,972,603,957,616,972,616
137,1,1090,577,1121,577,1090,607,1121,607
138,8,958,600,973,600,958,613,973,613
138,1,1094,574,1125,574,1094,604,1125,604
139,8,959,599,974,599,959,613,974,613
139,1,1098,573,1130,573,1098,604,1130,604
140,8,960,599,975,599,960,613,975,613
140,1,1102,572,1134,572,1102,603,1134,603
141,8,961,599,976,599,961,612,976,612
141,1,1107,571,1139,571,1107,603,1139,603
142,8,962,598,977,598,962,612,977,612
142,1,1111,570,1144,570,1111,603,1144,603
143,8,963,598,978,598,963,612,978,612
143,1,1116,570,1149,570,1116,602,1149,602
144,8,964,598,979,598,964,612,979,612
144,1,1121,569,1155,569,1121,602,1155,602
145,8,965,598,980,598,965,612,980,612
145,1,1126,568,1160,568,1126,601,1160,601
146,8,966,597,982,597,966,611,982,611
146,1,1131,567,1166,567,1131,601,1166,601
147,8,967,597,983,597,967,611,983,611
147,1,1136,566,1172,566,1136,601,1172,601
148,8,968,597,984,597,968,611,984,611
148,1,1141,565,1178,565,1141,600,1178,600
149,8,969,597,985,597,969,611,985,611
149,1,1147,564,1184,564,1147,600,1184,600
150,8,970,597,986,597,970,611,986,611
150,1,1153,563,1191,563,1153,600,1191,600
151,8,971,597,987,597,971,611,987,611
151,1,1159,562,1197,562,1159,599,1197,599
152,8,972,596,989,596,972,611,989,611
152,1,1165,561,1204,561,1165,599,1204,599
153,8,973,596,990,596,973,611,990,611
153,1,1172,560,1212,560,1172,599,1212,599
154,8,974,596,991,596,974,611,991,611
154,1,1179,559,1219,559,1179,598,1219,598
155,8,975,596,992,596,975,611,992,611
155,1,1186,558,1227,558,1186,598,1227,598
156,8,977,596,994,596,977,611,994,611
156,1,1193,556,1235,556,1193,597,1235,597
157,8,978,595,995,595,978,611,995,611
157,1,1201,555,1244,555,1201,597,1244,597
158,8,979,595,996,595,979,610,996,610
158,1,1209,554,1253,554,1209,597,1253,597
159,8,980,595,998,595,980,610,998,610
159,1,1217,552,1262,552,1217,596,1262,596
160,8,981,595,999,595,981,610,999,610
160,1,1226,551,1272,551,1226,596,1272,596
161,8,983,595,1000,595,983,610,1000,610
161,1,1235,550,1282,550,1235,595,1282,595
162,8,984,595,1002,595,984,610,1002,610
162,1,1245,548,1293,548,1245,594,1293,594
163,8,985,594,1003,594,985,610,1003,610
163,1,1255,546,1304,546,1255,594,1304,594
164,8,987,594,1005,594,987,610,1005,610
164,1,1265,545,1315,545,1265,593,1315,593
165,8,988,594,1006,594,988,610,1006,610
165,1,1276,543,1328,543,1276,593,1328,593
166,8,989,594,1008,594,989,610,1008,610
166,1,1288,541,1341,541,1288,592,1341,592
167,8,991,594,1009,594,991,610,1009,610
167,1,1300,539,1354,539,1300,591,1354,591
168,8,992,593,1011,593,992,610,1011,610
168,1,1313,537,1368,537,1313,591,1368,591
169,8,994,593,1012,593,994,610,1012,610
169,1,1326,535,1384,535,1326,590,1384,590
170,8,995,593,1014,593,995,610,1014,610
170,1,1340,532,1400,532,1340,589,1400,589
171,8,997,593,1016,593,997,609,1016,609
171,1,1356,530,1417,530,1356,588,1417,588
172,8,998,592,1017,592,998,609,1017,609
172,1,1372,527,1434,527,1372,587,1434,587
173,8,1000,592,1019,592,1000,609,1019,609
