frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,14,959,599,968,599,959,608,968,608
1,8,1061,568,1098,568,1061,600,1098,600
2,14,960,599,969,599,960,608,969,608
2,8,1065,568,1102,568,1065,600,1102,600
3,14,960,599,970,599,960,608,970,608
3,8,1069,567,1106,567,1069,600,1106,600
4,14,961,599,971,599,961,608,971,608
4,8,1072,566,1111,566,1072,600,1111,600
5,14,962,599,972,599,962,608,972,608
5,8,1076,566,1115,566,1076,599,1115,599
6,14,963,599,973,599,963,608,973,608
6,8,1081,565,1120,565,1081,599,1120,599
7,14,964,599,974,599,964,608,974,608
7,8,1085,564,1125,564,1085,599,1125,599
8,14,965,599,975,599,965,608,975,608
8,8,1089,563,1130,563,1089,599,1130,599
9,14,966,598,976,598,966,608,976,608
9,8,1094,562,1135,562,1094,598,1135,598
10,14,966,598,977,598,966,608,977,608
10,8,1099,561,1141,561,1099,598,1141,598
11,14,967,598,978,598,967,608,978,608
11,8,1104,560,1146,560,1104,598,1146,598
12,14,968,598,979,598,968,608,979,608
12,8,1109,559,1152,559,1109,597,1152,597
13,14,969,598,980,598,969,608,980,608
13,8,1114,558,1159,558,1114,597,1159,597
14,14,970,598,981,598,970,608,981,608
14,8,1120,557,1165,557,1120,597,1165,597
15,14,971,598,982,598,971,608,982,608
15,8,1125,556,1172,556,1125,596,1172,596
16,14,972,598,983,598,972,608,983,608
16,8,1132,555,1179,555,1132,596,1179,596
17,14,973,597,984,597,973,608,984,608
17,8,1138,553,1186,553,1138,595,1186,595
18,14,974,597,985,597,974,608,985,608
18,8,1145,552,1194,552,1145,595,1194,595
19,14,976,597,986,597,976,608,986,608
19,8,1152,551,1202,551,1152,594,1202,594
20,14,977,597,987,597,977,608,987,608
20,8,1159,549,1210,549,1159,594,1210,594
21,14,978,597,989,597,978,608,989,608
21,8,1166,548,1219,548,1166,593,1219,593
22,14,979,597,990,597,979,608,990,608
22,8,1174,546,1228,546,1174,593,1228,593
23,14,980,597,991,597,980,607,991,607
23,8,1183,544,1238,544,1183,592,1238,592
24,14,981,596,992,596,981,607,992,607
24,8,1192,542,1248,542,1192,591,1248,591
25,14,982,596,994,596,982,607,994,607
25,8,1201,541,1259,541,1201,591,1259,591
26,14,984,596,995,596,984,607,995,607
26,8,1211,539,1270,539,1211,590,1270,590
27,9,920,602,930,602,920,612,930,612
27,14,985,596,996,596,985,607,996,607
27,8,1221,537,1281,537,1221,589,1281,589
28,9,920,602,930,602,920,612,930,612
28,14,986,596,997,596,986,607,997,607
28,8,1231,535,1293,535,1231,589,1293,589
29,9,921,602,931,602,921,612,931,612
29,6,904,602,914,602,904,612,914,612
29,14,987,596,999,596,987,607,999,607
29,8,1241,533,1305,533,1241,588,1305,588
30,9,921,602,931,602,921,612,931,612
30,6,904,602,914,602,904,612,914,612
30,14,988,595,1000,595,988,607,1000,607
30,8,1252,530,1318,530,1252,587,1318,587
31,9,922,602,932,602,922,612,932,612
31,6,904,602,915,602,904,612,915,612
31,14,990,595,1001,595,990,607,1001,607
31,8,1264,528,1332,528,1264,586,1332,586
32,9,922,602,932,602,922,612,932,612
32,6,905,602,915,602,905,612,915,612
32,14,991,595,1003,595,991,607,1003,607
32,8,1277,525,1346,525,1277,586,1346,586
33,9,922,602,933,602,922,612,933,612
33,6,905,602,915,602,905,612,915,612
33,14,992,595,1004,595,992,607,1004,607
33,8,1290,523,1361,523,1290,585,1361,585
34,9,923,602,933,602,923,612,933,612
34,6,905,602,916,602,905,612,916,612
34,14,994,595,1006,595,994,607,1006,607
34,8,1304,520,1378,520,1304,584,1378,584
35,9,923,602,934,602,923,612,934,612
35,6,906,602,916,602,906,612,916,612
35,14,995,595,1007,595,995,606,1007,606
35,8,1319,517,1395,517,1319,583,1395,583
36,9,924,602,935,602,924,612,935,612
36,6,906,602,917,602,906,612,917,612
36,14,996,594,1008,594,996,606,1008,606
36,8,1335,514,1413,514,1335,581,1413,581
37,9,924,602,935,602,924,612,935,612
37,6,907,602,917,602,907,612,917,612
37,14,998,594,1010,594,998,606,1010,606
37,8,1352,510,1433,510,1352,580,1433,580
38,9,925,601,936,601,925,612,936,612
38,6,907,602,918,602,907,612,918,612
38,14,999,594,1012,594,999,606,1012,606
38,8,1370,507,1454,507,1370,579,1454,579
39,9,925,601,936,601,925,612,936,612
39,6,907,602,918,602,907,612,918,612
39,14,1001,594,1013,594,1001,606,1013,606
39,8,1389,503,1476,503,1389,578,1476,578
40,9,926,601,937,601,926,612,937,612
40,6,908,602,919,602,908,612,919,612
40,14,1002,594,1015,594,1002,606,1015,606
40,8,1410,498,1501,498,1410,576,1501,576
41,9,926,601,937,601,926,612,937,612
41,6,908,601,919,601,908,612,919,612
41,14,1004,593,1016,593,1004,606,1016,606
41,8,1433,494,1527,494,1433,574,1527,574
42,9,927,601,938,601,927,612,938,612
