frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
79,14,849,237,859,237,849,247,859,247
80,14,848,237,858,237,848,247,858,247
81,14,847,238,857,238,847,248,857,248
82,14,846,239,856,239,846,249,856,249
83,14,846,237,856,237,846,247,856,247
84,14,846,235,856,235,846,245,856,245
85,14,846,234,856,234,846,244,856,244
86,14,846,234,856,234,846,244,856,244
87,14,846,235,856,235,846,245,856,245
88,14,846,239,856,239,846,249,856,249
89,14,847,240,857,240,847,250,857,250
90,14,848,237,858,237,848,247,858,247
91,14,848,236,858,236,848,246,858,246
92,14,848,235,858,235,848,245,858,245
93,14,849,234,859,234,849,244,859,244
94,14,849,234,859,234,849,244,859,244
95,14,850,234,860,234,850,244,860,244
96,14,853,233,863,233,853,246,863,246
97,14,854,232,864,232,854,245,864,245
98,14,855,232,865,232,855,245,865,245
99,14,856,232,866,232,856,245,866,245
100,14,857,232,867,232,857,245,867,245
101,14,858,233,868,233,858,246,868,246
102,14,859,232,869,232,859,246,869,246
103,14,860,232,870,232,860,246,870,246
104,14,862,232,872,232,862,246,872,246
105,14,863,233,873,233,863,247,873,247
106,14,864,232,874,232,864,246,874,246
107,14,867,232,878,232,867,246,878,246
108,14,869,232,879,232,869,246,879,246
109,14,871,232,881,232,871,246,881,246
110,14,872,232,883,232,872,246,883,246
111,14,874,231,885,231,874,247,885,247
112,14,876,231,887,231,876,247,887,247
113,14,878,231,889,231,878,247,889,247
114,14,880,231,891,231,880,247,891,247
115,14,882,231,893,231,882,247,893,247
116,14,883,232,894,232,883,248,894,248
117,14,884,234,895,234,884,249,895,249
118,14,884,234,895,234,884,249,895,249
119,14,885,234,896,234,885,249,896,249
120,14,886,234,897,234,886,249,897,249
121,14,887,234,898,234,887,249,898,249
122,14,888,234,899,234,888,249,899,249
123,14,889,234,900,234,889,249,900,249
124,14,890,232,902,232,890,249,902,249
125,14,891,232,903,232,891,249,903,249
126,14,892,231,905,231,892,249,905,249
127,14,893,231,906,231,893,249,906,249
128,14,894,231,907,231,894,249,907,249
129,14,894,231,908,231,894,250,908,250
130,14,895,230,910,230,895,250,910,250
131,14,896,230,911,230,896,250,911,250
132,14,897,232,912,232,897,252,912,252
133,14,898,233,913,233,898,253,913,253
134,14,899,230,914,230,899,250,914,250
135,14,900,229,915,229,900,249,915,249
136,14,901,229,915,229,901,250,915,250
137,14,902,229,919,229,902,249,919,249
138,14,905,231,920,231,905,251,920,251
139,14,906,233,921,233,906,253,921,253
140,14,908,233,923,233,908,254,923,254
141,14,910,234,926,234,910,258,926,258
142,14,912,235,928,235,912,259,928,259
143,14,914,235,930,235,914,259,930,259
144,14,916,233,932,233,916,257,932,257
145,14,918,233,934,233,918,257,934,257
146,14,920,235,938,235,920,262,938,262
146,14,1338,234,1348,234,1338,245,1348,245
147,14,922,238,940,238,922,265,940,265
147,14,1343,236,1353,236,1343,249,1353,249
148,14,924,239,942,239,924,266,942,266
148,14,1348,237,1358,237,1348,250,1358,250
149,14,926,239,944,239,926,266,944,266
149,14,1350,236,1360,236,1350,250,1360,250
150,14,927,238,948,238,927,268,948,268
150,14,1353,239,1363,239,1353,249,1363,249
151,14,929,239,950,239,929,269,950,269
151,14,1358,241,1368,241,1358,251,1368,251
152,14,931,241,952,241,931,271,952,271
152,14,1359,240,1371,240,1359,252,1371,252
153,14,933,243,956,243,933,273,956,273
153,14,1364,241,1376,241,1364,255,1376,255
154,14,936,243,959,243,936,273,959,273
154,14,1367,241,1379,241,1367,255,1379,255
155,14,939,242,962,242,939,272,962,272
155,14,1372,238,1384,238,1372,254,1384,254
156,14,941,240,966,240,941,275,966,275
156,14,1377,238,1389,238,1377,252,1389,252
157,14,944,241,969,241,944,276,969,276
157,14,1382,241,1394,241,1382,255,1394,255
158,14,948,243,973,243,948,278,973,278
158,14,1385,240,1395,240,1385,256,1395,256
159,14,951,244,978,244,951,281,978,281
159,14,1389,240,1399,240,1389,256,1399,256
160,14,955,244,982,244,955,281,982,281
160,14,1393,241,1403,241,1393,255,1403,255
161,14,960,245,987,245,960,282,987,282
161,14,1398,240,1408,240,1398,256,1408,256
162,14,963,244,992,244,963,285,992,285
162,14,1402,241,1412,241,1402,257,1412,257
163,14,969,245,998,245,969,286,998,286
163,14,1406,240,1419,240,1406,257,1419,257
164,14,975,246,1004,246,975,287,1004,287
164,14,1409,239,1422,239,1409,257,1422,257
165,14,982,248,1015,248,982,292,1015,292
165,14,1417,243,1430,243,1417,259,1430,259
166,14,990,250,1023,250,990,296,1023,296
166,14,1420,242,1434,242,1420,259,1434,259
167,14,998,249,1031,249,998,297,1031,297
167,14,1423,241,1437,241,1423,259,1437,259
168,14,1006,251,1041,251,1006,302,1041,302
168,14,1430,239,1444,239,1430,257,1444,257
169,14,1015,252,1053,252,1015,305,1053,305
169,14,1437,240,1451,240,1437,258,1451,258
170,14,1026,253,1066,253,1026,311,1066,311
170,14,1442,242,1455,242,1442,257,1455,257
171,14,1040,257,1080,257,1040,315,1080,315
171,14,1446,243,1460,243,1446,257,1460,257
172,14,1054,256,1099,256,1054,321,1099,321
172,14,1453,243,1467,243,1453,259,1467,259
173,14,1068,257,1120,257,1068,327,1120,327
173,14,1458,243,1472,243,1458,257,1472,257
174,14,1088,262,1141,262,1088,334,1141,334
174,14,1465,243,1475,243,1465,257,1475,257
175,14,1109,264,1166,264,1109,341,1166,341
175,14,1471,243,1481,243,1471,257,1481,257
176,14,1134,264,1197,264,1134,350,1197,350
176,14,1475,239,1485,239,1475,255,1485,255
177,14,1162,267,1233,267,1162,364,1233,364
177,14,1478,241,1490,241,1478,259,1490,259
178,14,1197,273,1274,273,1197,379,1274,379
178,14,1480,243,1492,243,1480,261,1492,261
179,14,1239,278,1327,278,1239,400,1327,400
