frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,13,871,211,881,211,871,221,881,221
2,13,869,216,879,216,869,226,879,226
3,13,868,222,878,222,868,232,878,232
4,13,867,221,877,221,867,231,877,231
5,13,866,220,876,220,866,230,876,230
6,13,865,225,875,225,865,235,875,235
7,13,864,228,874,228,864,238,874,238
8,13,862,225,872,225,862,235,872,235
9,13,861,222,871,222,861,232,871,232
10,13,860,222,870,222,860,232,870,232
11,13,858,221,868,221,858,231,868,231
12,13,857,223,867,223,857,233,867,233
13,13,856,227,866,227,856,237,866,237
14,13,855,230,865,230,855,240,865,240
15,13,854,229,864,229,854,239,864,239
16,13,854,227,864,227,854,237,864,237
17,13,852,225,862,225,852,235,862,235
18,13,851,223,861,223,851,233,861,233
19,13,850,221,860,221,850,231,860,231
20,13,851,219,861,219,851,229,861,229
21,13,851,220,861,220,851,230,861,230
22,13,851,220,861,220,851,230,861,230
23,13,850,221,860,221,850,231,860,231
24,13,849,222,859,222,849,232,859,232
25,13,849,222,859,222,849,232,859,232
26,13,849,222,859,222,849,232,859,232
27,13,848,221,858,221,848,231,858,231
28,13,848,221,858,221,848,231,858,231
29,13,849,221,859,221,849,231,859,231
30,13,849,222,859,222,849,232,859,232
31,13,849,222,859,222,849,232,859,232
32,13,849,222,859,222,849,232,859,232
33,13,849,221,859,221,849,231,859,231
34,13,849,220,859,220,849,230,859,230
35,13,849,220,859,220,849,230,859,230
36,13,849,220,859,220,849,230,859,230
37,13,849,221,859,221,849,231,859,231
38,13,849,222,859,222,849,232,859,232
39,13,849,222,859,222,849,232,859,232
40,13,849,222,859,222,849,232,859,232
41,13,849,223,859,223,849,233,859,233
42,13,849,222,859,222,849,232,859,232
43,13,849,221,859,221,849,231,859,231
44,13,849,221,862,221,849,233,862,233
45,13,849,222,862,222,849,234,862,234
46,13,849,223,862,223,849,235,862,235
47,13,850,224,864,224,850,237,864,237
48,13,850,223,864,223,850,236,864,236
49,13,850,220,864,220,850,233,864,233
50,13,851,215,865,215,851,228,865,228
51,13,851,214,865,214,851,227,865,227
52,13,851,215,865,215,851,228,865,228
53,13,852,219,866,219,852,232,866,232
54,13,852,220,866,220,852,233,866,233
55,13,851,220,867,220,851,234,867,234
56,13,852,220,867,220,852,236,867,236
57,13,852,219,869,219,852,234,869,234
58,13,852,218,869,218,852,233,869,233
59,13,854,220,870,220,854,235,870,235
60,13,854,221,870,221,854,236,870,236
61,13,855,221,871,221,855,236,871,236
62,13,857,220,872,220,857,235,872,235
63,13,857,219,874,219,857,234,874,234
64,13,858,218,876,218,858,234,876,234
65,13,859,219,877,219,859,236,877,236
66,13,859,219,879,219,859,236,879,236
67,13,862,220,882,220,862,238,882,238
68,13,862,221,883,221,862,240,883,240
69,13,864,221,885,221,864,240,885,240
70,13,866,221,888,221,866,240,888,240
71,13,867,221,888,221,867,241,888,241
72,13,869,220,891,220,869,241,891,241
73,13,871,222,893,222,871,241,893,241
74,13,873,224,895,224,873,243,895,243
75,13,875,223,897,223,875,242,897,242
76,13,877,220,899,220,877,239,899,239
77,13,879,218,901,218,879,239,901,239
78,13,881,217,903,217,881,238,903,238
79,13,883,216,905,216,883,237,905,237
80,13,883,216,909,216,883,240,909,240
81,13,885,219,911,219,885,243,911,243
82,13,887,220,913,220,887,244,913,244
83,13,890,220,917,220,890,245,917,245
84,13,892,223,921,223,892,250,921,250
85,13,894,225,923,225,894,253,923,253
86,13,896,225,925,225,896,253,925,253
87,13,898,223,929,223,898,251,929,251
88,13,900,222,931,222,900,250,931,250
89,13,902,221,934,221,902,252,934,252
90,13,906,221,940,221,906,254,940,254
91,13,908,220,944,220,908,253,944,253
92,13,911,218,948,218,911,251,948,251
93,13,914,215,952,215,914,250,952,250
94,13,917,212,957,212,917,248,957,248
95,13,920,210,960,210,920,246,960,246
96,13,925,209,965,209,925,246,965,246
97,13,928,207,969,207,928,245,969,245
98,13,931,205,974,205,931,244,974,244
99,13,933,202,978,202,933,243,978,243
100,13,936,201,983,201,936,243,983,243
101,13,939,199,988,199,939,242,988,242
102,13,943,198,994,198,943,244,994,244
103,13,946,200,999,200,946,249,999,249
104,13,949,202,1005,202,949,251,1005,251
105,13,953,201,1012,201,953,252,1012,252
106,13,957,200,1019,200,957,254,1019,254
107,13,962,198,1027,198,962,255,1027,255
108,13,967,197,1035,197,967,254,1035,254
109,13,973,195,1046,195,973,257,1046,257
110,13,981,192,1057,192,981,258,1057,258
111,13,990,186,1069,186,990,253,1069,253
112,13,1000,177,1084,177,1000,249,1084,249
113,13,1009,174,1096,174,1009,250,1096,250
114,13,1017,173,1110,173,1017,252,1110,252
115,13,1028,167,1126,167,1028,253,1126,253
116,13,1039,167,1143,167,1039,257,1143,257
117,13,1054,170,1163,170,1054,267,1163,267
118,13,1069,171,1186,171,1069,274,1186,274
119,13,1084,165,1210,165,1084,277,1210,277
120,13,1103,160,1234,160,1103,278,1234,278
121,13,1122,156,1264,156,1122,282,1264,282
122,13,1148,148,1298,148,1148,286,1298,286
123,13,1175,136,1339,136,1175,287,1339,287
124,13,1207,121,1383,121,1207,284,1383,284
125,13,1242,114,1431,114,1242,290,1431,290
126,13,1277,110,1482,110,1277,301,1482,301
127,13,1316,100,1538,100,1316,310,1538,310
128,13,1362,88,1608,88,1362,317,1608,317
129,13,1416,73,1626,73,1416,329,1626,329
130,13,1483,58,1626,58,1483,342,1626,342
