frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
10,4,1169,217,1186,217,1169,260,1186,260
11,4,1181,214,1198,214,1181,257,1198,257
12,4,1195,216,1212,216,1195,259,1212,259
13,4,1210,216,1231,216,1210,259,1231,259
14,4,1227,212,1249,212,1227,255,1249,255
15,4,1245,206,1269,206,1245,255,1269,255
16,4,1264,200,1293,200,1264,257,1293,257
17,4,1286,201,1315,201,1286,258,1315,258
18,4,1311,197,1342,197,1311,256,1342,256
19,4,1338,194,1373,194,1338,263,1373,263
20,4,1370,196,1405,196,1370,271,1405,271
21,4,1402,197,1443,197,1402,272,1443,272
22,4,1439,194,1483,194,1439,273,1483,273
23,4,1479,194,1525,194,1479,276,1525,276
24,4,1522,191,1576,191,1522,279,1576,279
25,4,1569,182,1626,182,1569,276,1626,276
122,14,847,228,857,228,847,240,857,240
123,14,849,229,859,229,849,241,859,241
124,14,850,230,860,230,850,242,860,242
125,14,851,231,861,231,851,243,861,243
126,14,851,231,861,231,851,243,861,243
127,14,851,230,861,230,851,242,861,242
128,14,850,231,860,231,850,243,860,243
129,14,848,232,858,232,848,244,858,244
130,14,846,232,856,232,846,244,856,244
131,14,843,230,853,230,843,242,853,242
132,14,842,226,852,226,842,238,852,238
133,14,840,228,850,228,840,240,850,240
134,14,837,231,847,231,837,243,847,243
135,14,833,231,845,231,833,246,845,246
136,14,829,237,841,237,829,252,841,252
137,14,825,233,837,233,825,248,837,248
138,14,823,228,835,228,823,243,835,243
139,14,823,229,835,229,823,244,835,244
140,14,823,231,835,231,823,246,835,246
141,14,823,232,835,232,823,247,835,247
142,14,824,232,837,232,824,248,837,248
143,14,826,233,839,233,826,249,839,249
144,14,829,233,842,233,829,249,842,249
145,14,832,232,845,232,832,248,845,248
146,14,836,232,849,232,836,248,849,248
147,14,840,231,854,231,840,250,854,250
148,14,844,231,858,231,844,250,858,250
149,14,848,231,862,231,848,250,862,250
150,14,852,232,866,232,852,251,866,251
151,14,856,232,870,232,856,251,870,251
152,14,860,233,876,233,860,252,876,252
153,14,865,234,881,234,865,253,881,253
154,14,870,235,886,235,870,254,886,254
155,14,875,236,891,236,875,255,891,255
156,14,882,237,897,237,882,259,897,259
157,14,887,237,902,237,887,259,902,259
158,14,892,237,909,237,892,259,909,259
159,14,897,237,914,237,897,259,914,259
160,14,902,237,919,237,902,259,919,259
161,14,907,238,926,238,907,260,926,260
162,14,912,239,931,239,912,261,931,261
163,14,918,239,938,239,918,262,938,262
164,14,924,239,944,239,924,263,944,263
165,14,930,239,950,239,930,263,950,263
166,14,936,239,956,239,936,263,956,263
167,14,942,239,962,239,942,263,962,263
168,14,949,239,969,239,949,263,969,263
169,14,956,239,978,239,956,267,978,267
170,14,963,240,985,240,963,268,985,268
171,14,971,242,993,242,971,270,993,270
172,14,979,242,1003,242,979,274,1003,274
173,14,987,244,1011,244,987,276,1011,276
174,14,995,246,1019,246,995,278,1019,278
175,14,1003,247,1027,247,1003,279,1027,279
176,14,1013,246,1041,246,1013,282,1041,282
177,14,1023,248,1051,248,1023,284,1051,284
178,14,1034,250,1062,250,1034,286,1062,286
179,14,1046,251,1074,251,1046,287,1074,287
180,14,1059,250,1091,250,1059,291,1091,291
181,14,1072,252,1104,252,1072,293,1104,293
182,14,1086,254,1118,254,1086,295,1118,295
183,14,1100,257,1133,257,1100,300,1133,300
184,14,1116,260,1149,260,1116,303,1149,303
185,14,1133,263,1166,263,1133,310,1166,310
