frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
136,14,1068,232,1078,232,1068,243,1078,243
137,14,1071,234,1081,234,1071,245,1081,245
138,14,1073,236,1083,236,1073,247,1083,247
139,14,1075,238,1085,238,1075,249,1085,249
140,14,1075,239,1085,239,1075,250,1085,250
141,14,1077,238,1087,238,1077,249,1087,249
142,14,1077,237,1087,237,1077,248,1087,248
143,14,1076,236,1086,236,1076,247,1086,247
144,14,1074,234,1084,234,1074,245,1084,245
145,14,1073,233,1083,233,1073,244,1083,244
146,14,1070,230,1080,230,1070,242,1080,242
147,14,1069,228,1079,228,1069,240,1079,240
148,14,1068,229,1078,229,1068,241,1078,241
149,14,1066,229,1076,229,1066,241,1076,241
150,14,1065,231,1075,231,1065,243,1075,243
151,14,1063,231,1073,231,1063,243,1073,243
152,14,1062,229,1072,229,1062,241,1072,241
153,14,1060,229,1072,229,1060,241,1072,241
154,14,1059,229,1071,229,1059,241,1071,241
155,10,1016,223,1026,223,1016,235,1026,235
155,14,1058,229,1070,229,1058,241,1070,241
156,10,1014,225,1024,225,1014,237,1024,237
156,14,1058,231,1068,231,1058,243,1068,243
157,10,1012,225,1022,225,1012,237,1022,237
157,14,1057,232,1067,232,1057,244,1067,244
158,10,1010,224,1020,224,1010,236,1020,236
158,14,1056,231,1066,231,1056,243,1066,243
159,10,1008,224,1018,224,1008,236,1018,236
159,14,1057,231,1068,231,1057,243,1068,243
160,10,1006,224,1016,224,1006,236,1016,236
160,14,1056,231,1067,231,1056,243,1067,243
161,10,1008,227,1018,227,1008,239,1018,239
161,14,1056,233,1067,233,1056,245,1067,245
162,10,1007,229,1017,229,1007,241,1017,241
162,14,1056,235,1067,235,1056,247,1067,247
163,10,1007,228,1017,228,1007,240,1017,240
163,14,1057,234,1068,234,1057,246,1068,246
164,10,1007,229,1017,229,1007,241,1017,241
164,14,1059,235,1070,235,1059,248,1070,248
165,10,1007,227,1017,227,1007,239,1017,239
165,14,1060,233,1071,233,1060,246,1071,246
166,10,1007,224,1017,224,1007,236,1017,236
166,14,1061,229,1072,229,1061,242,1072,242
167,10,1008,223,1018,223,1008,235,1018,235
167,14,1063,228,1074,228,1063,241,1074,241
168,10,1009,224,1019,224,1009,236,1019,236
168,14,1066,228,1078,228,1066,242,1078,242
169,10,1010,224,1020,224,1010,236,1020,236
169,14,1068,228,1080,228,1068,242,1080,242
170,10,1010,224,1020,224,1010,236,1020,236
170,14,1070,228,1082,228,1070,244,1082,244
171,10,1011,225,1021,225,1011,237,1021,237
171,14,1072,229,1084,229,1072,245,1084,245
172,10,1012,224,1022,224,1012,236,1022,236
172,14,1074,228,1086,228,1074,244,1086,244
173,10,1012,221,1022,221,1012,233,1022,233
173,14,1076,225,1089,225,1076,241,1089,241
174,10,1014,222,1024,222,1014,233,1024,233
174,14,1077,224,1090,224,1077,240,1090,240
175,10,1014,221,1024,221,1014,232,1024,232
175,14,1082,225,1093,225,1082,239,1093,239
176,10,1014,221,1024,221,1014,232,1024,232
176,14,1084,225,1095,225,1084,239,1095,239
177,10,1015,222,1025,222,1015,233,1025,233
177,14,1086,226,1097,226,1086,240,1097,240
178,10,1015,223,1025,223,1015,234,1025,234
178,14,1088,227,1099,227,1088,241,1099,241
179,10,1015,223,1025,223,1015,234,1025,234
179,14,1090,227,1101,227,1090,241,1101,241
180,10,1016,221,1026,221,1016,232,1026,232
180,14,1092,225,1103,225,1092,239,1103,239
181,10,1017,218,1027,218,1017,229,1027,229
181,14,1094,222,1105,222,1094,236,1105,236
182,10,1017,218,1027,218,1017,229,1027,229
182,14,1096,222,1107,222,1096,236,1107,236
183,10,1019,219,1029,219,1019,229,1029,229
183,14,1101,222,1113,222,1101,239,1113,239
184,10,1020,222,1030,222,1020,232,1030,232
184,14,1104,225,1116,225,1104,242,1116,242
185,10,1021,225,1031,225,1021,235,1031,235
185,2,1004,227,1014,227,1004,240,1014,240
185,14,1107,228,1119,228,1107,245,1119,245
186,10,1022,224,1032,224,1022,234,1032,234
186,2,1004,226,1014,226,1004,239,1014,239
186,14,1110,227,1122,227,1110,244,1122,244
187,10,1023,223,1033,223,1023,233,1033,233
187,2,1005,224,1015,224,1005,237,1015,237
187,14,1114,226,1126,226,1114,243,1126,243
188,10,1024,221,1034,221,1024,231,1034,231
188,2,1006,222,1016,222,1006,235,1016,235
188,14,1117,224,1129,224,1117,241,1129,241
189,10,1025,219,1035,219,1025,229,1035,229
189,2,1007,220,1017,220,1007,233,1017,233
189,14,1121,222,1134,222,1121,241,1134,241
190,10,1026,222,1036,222,1026,232,1036,232
190,2,1008,223,1018,223,1008,236,1018,236
190,14,1124,225,1137,225,1124,244,1137,244
191,10,1027,226,1037,226,1027,236,1037,236
191,2,1009,227,1019,227,1009,240,1019,240
191,14,1128,229,1141,229,1128,248,1141,248
192,10,1028,224,1040,224,1028,236,1040,236
192,2,1010,227,1020,227,1010,240,1020,240
192,14,1132,230,1145,230,1132,249,1145,249
193,10,1029,226,1041,226,1029,238,1041,238
193,2,1011,229,1021,229,1011,242,1021,242
193,14,1136,232,1150,232,1136,251,1150,251
194,10,1030,228,1042,228,1030,240,1042,240
194,2,1012,231,1022,231,1012,244,1022,244
194,14,1140,234,1154,234,1140,253,1154,253
195,10,1032,225,1044,225,1032,237,1044,237
195,2,1013,228,1023,228,1013,241,1023,241
195,14,1145,231,1159,231,1145,250,1159,250
196,10,1034,221,1047,221,1034,234,1047,234
196,2,1014,225,1024,225,1014,238,1024,238
196,14,1150,227,1164,227,1150,246,1164,246
197,10,1036,219,1049,219,1036,232,1049,232
197,2,1015,223,1025,223,1015,236,1025,236
197,14,1155,225,1169,225,1155,244,1169,244
198,10,1037,220,1050,220,1037,233,1050,233
198,2,1016,224,1026,224,1016,237,1026,237
198,14,1160,226,1174,226,1160,245,1174,245
199,10,1039,216,1053,216,1039,232,1053,232
199,2,1016,221,1028,221,1016,235,1028,235
199,14,1165,225,1179,225,1165,244,1179,244
200,10,1043,215,1058,215,1043,229,1058,229
200,2,1018,221,1030,221,1018,235,1030,235
200,14,1171,224,1187,224,1171,244,1187,244
201,10,1045,218,1057,218,1045,231,1057,231
201,2,1019,222,1031,222,1019,236,1031,236
201,14,1177,225,1193,225,1177,245,1193,245
202,10,1047,221,1061,221,1047,233,1061,233
202,2,1021,225,1033,225,1021,239,1033,239
202,14,1183,228,1199,228,1183,248,1199,248
203,10,1049,221,1063,221,1049,233,1063,233
203,2,1022,225,1034,225,1022,239,1034,239
203,14,1191,225,1206,225,1191,248,1206,248
204,10,1052,219,1066,219,1052,231,1066,231
204,2,1024,224,1036,224,1024,238,1036,238
204,14,1198,224,1213,224,1198,247,1213,247
205,10,1054,219,1068,219,1054,231,1068,231
205,2,1026,225,1038,225,1026,239,1038,239
205,14,1205,225,1220,225,1205,248,1220,248
206,10,1059,218,1074,218,1059,233,1074,233
206,2,1028,225,1040,225,1028,239,1040,239
