frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,1,1048,219,1067,219,1048,238,1067,238
1,2,1371,198,1398,198,1371,220,1398,220
1,7,1050,262,1064,262,1050,272,1064,272
2,1,1048,219,1067,219,1048,238,1067,238
2,2,1382,197,1404,197,1382,219,1404,219
2,7,1051,261,1065,261,1051,271,1065,271
3,1,1049,219,1068,219,1049,238,1068,238
3,2,1390,197,1405,197,1390,219,1405,219
3,7,1052,261,1066,261,1052,271,1066,271
4,1,1050,219,1069,219,1050,238,1069,238
4,7,1053,261,1067,261,1053,271,1067,271
5,1,1051,218,1070,218,1051,237,1070,237
5,7,1054,261,1068,261,1054,271,1068,271
6,1,1052,218,1071,218,1052,237,1071,237
6,7,1055,261,1069,261,1055,271,1069,271
7,1,1053,219,1072,219,1053,238,1072,238
7,14,946,228,955,228,946,240,955,240
7,7,1056,262,1070,262,1056,274,1070,274
8,1,1054,219,1073,219,1054,238,1073,238
8,14,946,228,955,228,946,240,955,240
8,7,1057,262,1071,262,1057,274,1071,274
9,1,1055,219,1074,219,1055,238,1074,238
9,14,946,230,955,230,946,242,955,242
9,7,1058,262,1072,262,1058,274,1072,274
10,1,1056,219,1075,219,1056,238,1075,238
10,14,946,230,955,230,946,242,955,242
10,7,1059,262,1073,262,1059,274,1073,274
11,1,1057,219,1076,219,1057,238,1076,238
11,14,946,230,955,230,946,242,955,242
11,7,1059,262,1073,262,1059,274,1073,274
12,1,1058,219,1077,219,1058,238,1077,238
12,14,946,230,955,230,946,242,955,242
12,7,1060,263,1074,263,1060,275,1074,275
13,1,1059,220,1078,220,1059,239,1078,239
13,14,947,231,956,231,947,243,956,243
13,7,1061,264,1075,264,1061,276,1075,276
14,1,1060,220,1079,220,1060,239,1079,239
14,14,947,231,956,231,947,243,956,243
14,7,1063,264,1075,264,1063,276,1075,276
15,1,1061,219,1080,219,1061,238,1080,238
15,14,947,230,956,230,947,242,956,242
15,7,1064,263,1076,263,1064,275,1076,275
16,1,1062,219,1081,219,1062,238,1081,238
16,14,947,230,956,230,947,242,956,242
16,7,1065,263,1077,263,1065,275,1077,275
17,1,1063,219,1082,219,1063,238,1082,238
17,14,949,230,957,230,949,242,957,242
17,7,1066,263,1078,263,1066,275,1078,275
18,1,1064,219,1083,219,1064,238,1083,238
18,14,949,230,957,230,949,242,957,242
18,7,1067,263,1079,263,1067,275,1079,275
19,1,1065,219,1084,219,1065,238,1084,238
19,2,1452,189,1469,189,1452,215,1469,215
19,14,949,230,957,230,949,242,957,242
19,7,1068,263,1080,263,1068,275,1080,275
20,1,1066,219,1085,219,1066,238,1085,238
20,2,1457,189,1474,189,1457,215,1474,215
20,14,950,229,958,229,950,241,958,241
20,7,1069,263,1081,263,1069,275,1081,275
21,1,1066,219,1083,219,1066,238,1083,238
21,2,1458,189,1482,189,1458,215,1482,215
21,14,951,229,959,229,951,241,959,241
21,7,1070,263,1082,263,1070,275,1082,275
22,1,1066,219,1083,219,1066,238,1083,238
22,2,1462,189,1486,189,1462,215,1486,215
22,14,951,229,959,229,951,241,959,241
22,7,1070,263,1082,263,1070,275,1082,275
23,1,1066,219,1083,219,1066,238,1083,238
23,2,1466,189,1490,189,1466,215,1490,215
23,14,951,229,959,229,951,241,959,241
23,7,1071,263,1083,263,1071,275,1083,275
24,1,1067,219,1084,219,1067,238,1084,238
24,2,1465,188,1495,188,1465,216,1495,216
24,14,951,229,959,229,951,241,959,241
24,7,1072,263,1084,263,1072,275,1084,275
25,1,1067,217,1086,217,1067,236,1086,236
