frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,893,224,909,224,893,237,909,237
2,5,893,224,909,224,893,237,909,237
3,5,893,223,909,223,893,236,909,236
4,5,896,226,912,226,896,240,912,240
5,5,897,229,913,229,897,243,913,243
6,5,897,229,913,229,897,243,913,243
7,5,897,228,913,228,897,242,913,242
8,5,898,228,914,228,898,242,914,242
9,5,898,229,914,229,898,243,914,243
10,5,899,230,915,230,899,244,915,244
11,5,898,229,918,229,898,247,918,247
12,5,900,229,918,229,900,245,918,245
13,5,900,227,918,227,900,243,918,243
14,5,899,226,917,226,899,242,917,242
15,5,898,225,916,225,898,241,916,241
16,5,897,225,915,225,897,241,915,241
17,5,896,227,914,227,896,243,914,243
18,5,897,228,917,228,897,247,917,247
19,5,896,228,916,228,896,247,916,247
20,5,895,228,915,228,895,247,915,247
21,5,897,227,917,227,897,246,917,246
22,5,897,225,917,225,897,244,917,244
23,5,897,225,917,225,897,244,917,244
24,5,897,225,917,225,897,244,917,244
25,5,898,222,921,222,898,244,921,244
26,5,898,221,921,221,898,243,921,243
27,5,898,220,921,220,898,242,921,242
28,5,898,217,921,217,898,239,921,239
29,5,898,215,921,215,898,237,921,237
30,5,898,215,926,215,898,240,926,240
31,5,899,217,927,217,899,242,927,242
32,5,902,214,930,214,902,244,930,244
33,5,903,215,931,215,903,245,931,245
34,5,904,216,932,216,904,246,932,246
35,5,905,215,937,215,905,245,937,245
36,5,906,214,938,214,906,244,938,244
37,5,908,215,940,215,908,245,940,245
38,5,910,215,946,215,910,245,946,245
39,5,913,216,949,216,913,246,949,246
40,5,921,216,956,216,921,248,956,248
41,5,925,217,960,217,925,249,960,249
42,5,929,214,964,214,929,246,964,246
43,5,934,208,974,208,934,245,974,245
44,5,939,205,979,205,939,242,979,242
45,5,946,198,990,198,946,241,990,241
46,5,954,197,998,197,954,240,998,240
47,5,964,197,1013,197,964,242,1013,242
48,5,973,195,1026,195,973,244,1026,244
49,5,984,195,1041,195,984,244,1041,244
50,5,996,193,1060,193,996,246,1060,246
51,5,1011,183,1075,183,1011,244,1075,244
52,5,1030,183,1095,183,1030,249,1095,249
53,5,1051,183,1122,183,1051,254,1122,254
54,5,1072,181,1153,181,1072,258,1153,258
55,5,1107,181,1188,181,1107,261,1188,261
56,5,1140,168,1234,168,1140,263,1234,263
57,5,1183,160,1287,160,1183,263,1287,263
58,5,1242,150,1359,150,1242,269,1359,269
59,5,1319,138,1450,138,1319,276,1450,276
60,5,1426,119,1582,119,1426,286,1582,286
99,13,1439,200,1475,200,1439,240,1475,240
100,13,1448,201,1493,201,1448,242,1493,242
101,13,1457,200,1502,200,1457,244,1502,244
102,13,1459,202,1508,202,1459,249,1508,249
103,13,1463,205,1512,205,1463,252,1512,252
104,13,1465,204,1514,204,1465,251,1514,251
