frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,1024,588,1044,588,1024,607,1044,607
1,2,934,601,945,601,934,612,945,612
2,5,1026,588,1046,588,1026,607,1046,607
2,2,934,601,945,601,934,612,945,612
3,5,1028,587,1048,587,1028,607,1048,607
3,2,935,601,946,601,935,612,946,612
4,5,1030,587,1050,587,1030,607,1050,607
4,2,935,601,947,601,935,612,947,612
5,5,1032,587,1052,587,1032,607,1052,607
5,2,936,601,947,601,936,612,947,612
6,5,1034,587,1055,587,1034,607,1055,607
6,2,936,600,948,600,936,612,948,612
7,5,1036,586,1057,586,1036,607,1057,607
7,2,937,600,949,600,937,612,949,612
8,5,1038,586,1059,586,1038,607,1059,607
8,2,938,600,949,600,938,612,949,612
9,5,1040,586,1061,586,1040,607,1061,607
9,2,938,600,950,600,938,612,950,612
10,5,1042,585,1064,585,1042,607,1064,607
10,2,939,600,951,600,939,612,951,612
11,5,1044,585,1066,585,1044,606,1066,606
11,2,940,600,951,600,940,612,951,612
12,5,1047,585,1069,585,1047,606,1069,606
12,2,940,600,952,600,940,612,952,612
13,5,1049,584,1071,584,1049,606,1071,606
13,2,941,600,953,600,941,612,953,612
14,5,1052,584,1074,584,1052,606,1074,606
14,2,942,600,953,600,942,612,953,612
15,5,1054,584,1077,584,1054,606,1077,606
15,2,942,600,954,600,942,612,954,612
16,5,1056,583,1079,583,1056,606,1079,606
16,2,943,599,955,599,943,611,955,611
17,5,1059,583,1082,583,1059,606,1082,606
17,2,944,599,956,599,944,611,956,611
18,5,1062,582,1085,582,1062,606,1085,606
18,2,944,599,957,599,944,611,957,611
19,5,1064,582,1088,582,1064,605,1088,605
19,2,945,599,957,599,945,611,957,611
20,5,1067,582,1091,582,1067,605,1091,605
20,2,946,599,958,599,946,611,958,611
21,5,1070,581,1094,581,1070,605,1094,605
21,2,946,599,959,599,946,611,959,611
22,5,1073,581,1097,581,1073,605,1097,605
22,2,947,599,960,599,947,611,960,611
23,5,1076,580,1101,580,1076,605,1101,605
23,2,948,599,961,599,948,611,961,611
24,5,1079,580,1104,580,1079,605,1104,605
24,2,949,599,961,599,949,611,961,611
25,5,1082,580,1107,580,1082,604,1107,604
25,2,949,599,962,599,949,611,962,611
26,5,1085,579,1111,579,1085,604,1111,604
26,2,950,598,963,598,950,611,963,611
27,5,1088,579,1114,579,1088,604,1114,604
27,2,951,598,964,598,951,611,964,611
28,5,1092,578,1118,578,1092,604,1118,604
28,2,952,598,965,598,952,611,965,611
29,5,1095,578,1122,578,1095,604,1122,604
29,2,953,598,966,598,953,611,966,611
30,5,1099,577,1126,577,1099,604,1126,604
30,2,954,598,967,598,954,611,967,611
31,5,1102,577,1130,577,1102,603,1130,603
31,2,954,598,968,598,954,611,968,611
32,5,1106,576,1134,576,1106,603,1134,603
32,2,955,598,969,598,955,611,969,611
33,5,1110,575,1138,575,1110,603,1138,603
33,2,956,598,970,598,956,611,970,611
34,5,1114,575,1142,575,1114,603,1142,603
34,2,957,597,970,597,957,611,970,611
35,5,1118,574,1147,574,1118,603,1147,603
35,2,958,597,971,597,958,611,971,611
36,5,1122,574,1151,574,1122,602,1151,602
