frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,14,1023,598,1033,598,1023,608,1033,608
1,7,1104,593,1120,593,1104,609,1120,609
2,14,1021,598,1032,598,1021,608,1032,608
2,7,1102,593,1119,593,1102,609,1119,609
3,14,1020,597,1030,597,1020,608,1030,608
3,7,1102,593,1118,593,1102,609,1118,609
4,14,1019,597,1030,597,1019,607,1030,607
4,7,1102,593,1118,593,1102,609,1118,609
5,14,1019,597,1029,597,1019,607,1029,607
5,7,1102,593,1118,593,1102,609,1118,609
6,14,1019,597,1030,597,1019,607,1030,607
6,7,1103,592,1119,592,1103,608,1119,608
7,14,1019,597,1030,597,1019,607,1030,607
7,7,1104,592,1120,592,1104,608,1120,608
8,14,1020,597,1030,597,1020,607,1030,607
8,7,1105,592,1122,592,1105,608,1122,608
9,14,1021,596,1031,596,1021,607,1031,607
9,7,1107,592,1124,592,1107,608,1124,608
10,14,1022,597,1032,597,1022,607,1032,607
10,7,1109,592,1126,592,1109,609,1126,609
11,14,1023,597,1034,597,1023,608,1034,608
11,7,1111,592,1128,592,1111,609,1128,609
12,14,1024,597,1035,597,1024,608,1035,608
12,7,1114,592,1131,592,1114,609,1131,609
13,14,1026,597,1037,597,1026,608,1037,608
13,7,1116,592,1134,592,1116,609,1134,609
14,14,1028,597,1039,597,1028,608,1039,608
14,7,1120,592,1137,592,1120,609,1137,609
15,14,1030,596,1041,596,1030,608,1041,608
15,7,1123,591,1141,591,1123,609,1141,609
16,14,1031,596,1042,596,1031,607,1042,607
16,7,1125,591,1143,591,1125,609,1143,609
17,14,1032,596,1043,596,1032,607,1043,607
17,7,1127,591,1145,591,1127,609,1145,609
18,14,1033,596,1045,596,1033,607,1045,607
18,7,1129,591,1147,591,1129,609,1147,609
19,14,1034,596,1046,596,1034,607,1046,607
19,7,1131,591,1149,591,1131,609,1149,609
20,14,1035,596,1047,596,1035,607,1047,607
20,7,1133,591,1151,591,1133,609,1151,609
21,14,1037,596,1048,596,1037,607,1048,607
21,7,1135,590,1154,590,1135,609,1154,609
22,14,1038,595,1050,595,1038,607,1050,607
22,7,1137,590,1156,590,1137,609,1156,609
23,14,1039,595,1051,595,1039,607,1051,607
23,7,1139,590,1158,590,1139,609,1158,609
24,14,1040,595,1053,595,1040,607,1053,607
24,7,1141,590,1161,590,1141,609,1161,609
25,14,1042,595,1054,595,1042,607,1054,607
25,7,1144,589,1163,589,1144,608,1163,608
26,14,1043,595,1056,595,1043,607,1056,607
26,7,1146,589,1166,589,1146,608,1166,608
27,14,1045,595,1057,595,1045,607,1057,607
27,7,1149,589,1169,589,1149,608,1169,608
28,14,1046,594,1059,594,1046,607,1059,607
28,7,1151,589,1171,589,1151,608,1171,608
29,14,1048,594,1061,594,1048,607,1061,607
29,7,1154,589,1174,589,1154,608,1174,608
30,14,1050,594,1062,594,1050,607,1062,607
30,7,1157,588,1177,588,1157,608,1177,608
31,14,1051,594,1064,594,1051,606,1064,606
31,7,1160,588,1180,588,1160,608,1180,608
32,14,1053,594,1066,594,1053,606,1066,606
32,7,1163,588,1183,588,1163,608,1183,608
33,14,1055,594,1068,594,1055,606,1068,606
33,7,1166,588,1187,588,1166,608,1187,608
34,14,1057,593,1070,593,1057,606,1070,606
34,7,1169,587,1190,587,1169,608,1190,608
35,14,1059,593,1072,593,1059,606,1072,606
35,7,1172,587,1194,587,1172,608,1194,608
36,14,1061,593,1074,593,1061,606,1074,606
36,7,1176,587,1197,587,1176,607,1197,607
37,14,1063,593,1076,593,1063,606,1076,606
37,7,1179,586,1201,586,1179,607,1201,607
38,14,1065,592,1079,592,1065,606,1079,606
38,7,1183,586,1205,586,1183,607,1205,607
39,14,1067,592,1081,592,1067,606,1081,606
39,7,1187,586,1209,586,1187,607,1209,607
40,14,1070,592,1083,592,1070,606,1083,606
40,7,1190,585,1213,585,1190,607,1213,607
41,14,1072,592,1086,592,1072,605,1086,605
41,7,1194,585,1217,585,1194,607,1217,607
42,14,1074,591,1088,591,1074,605,1088,605
42,7,1199,585,1221,585,1199,607,1221,607
42,4,941,603,951,603,941,613,951,613
43,14,1077,591,1091,591,1077,605,1091,605
43,7,1203,584,1226,584,1203,607,1226,607
43,4,941,603,952,603,941,613,952,613
44,14,1079,591,1094,591,1079,605,1094,605
44,7,1207,584,1231,584,1207,606,1231,606
44,4,942,602,952,602,942,613,952,613
45,14,1082,591,1097,591,1082,605,1097,605
45,7,1212,583,1236,583,1212,606,1236,606
45,4,943,602,953,602,943,613,953,613
46,14,1085,590,1100,590,1085,605,1100,605
46,7,1217,583,1241,583,1217,606,1241,606
46,4,943,602,954,602,943,613,954,613
47,14,1088,590,1103,590,1088,605,1103,605
47,7,1222,583,1246,583,1222,606,1246,606
47,4,944,602,954,602,944,613,954,613
48,14,1091,590,1106,590,1091,604,1106,604
48,7,1227,582,1251,582,1227,606,1251,606
48,4,945,602,955,602,945,613,955,613
49,14,1094,589,1109,589,1094,604,1109,604
49,7,1232,582,1257,582,1232,606,1257,606
49,4,945,602,956,602,945,613,956,613
50,14,1097,589,1112,589,1097,604,1112,604
50,7,1237,581,1263,581,1237,606,1263,606
50,4,946,602,957,602,946,613,957,613
51,14,1100,589,1116,589,1100,604,1116,604
51,7,1243,581,1269,581,1243,605,1269,605
51,4,947,602,957,602,947,613,957,613
52,14,1103,588,1119,588,1103,604,1119,604
52,7,1249,580,1275,580,1249,605,1275,605
52,4,947,602,958,602,947,613,958,613
53,14,1107,588,1123,588,1107,604,1123,604
53,7,1255,580,1281,580,1255,605,1281,605
53,4,948,602,959,602,948,612,959,612
54,14,1111,588,1127,588,1111,603,1127,603
54,7,1261,579,1288,579,1261,605,1288,605
54,4,949,602,960,602,949,612,960,612
55,14,1114,587,1131,587,1114,603,1131,603
55,7,1268,578,1295,578,1268,605,1295,605
55,4,950,601,961,601,950,612,961,612
56,14,1118,587,1135,587,1118,603,1135,603
56,7,1275,578,1302,578,1275,605,1302,605
56,4,950,601,961,601,950,612,961,612
57,14,1122,586,1139,586,1122,603,1139,603
57,7,1282,577,1310,577,1282,604,1310,604
57,4,951,601,962,601,951,612,962,612
58,14,1125,586,1142,586,1125,603,1142,603
58,7,1288,577,1316,577,1288,604,1316,604
58,4,952,601,963,601,952,612,963,612
59,14,1129,586,1146,586,1129,603,1146,603
59,7,1293,576,1322,576,1293,604,1322,604
59,4,952,601,964,601,952,612,964,612
60,14,1132,585,1149,585,1132,602,1149,602
60,7,1299,576,1328,576,1299,604,1328,604
60,4,953,601,964,601,953,612,964,612
61,14,1135,585,1152,585,1135,602,1152,602
61,7,1305,575,1334,575,1305,604,1334,604
61,4,954,601,965,601,954,612,965,612
62,14,1138,585,1156,585,1138,602,1156,602
62,7,1311,575,1340,575,1311,603,1340,603
62,4,954,601,966,601,954,612,966,612
63,14,1141,584,1159,584,1141,602,1159,602
63,7,1317,574,1347,574,1317,603,1347,603
63,4,955,601,966,601,955,612,966,612
64,14,1145,584,1163,584,1145,602,1163,602
64,7,1323,574,1354,574,1323,603,1354,603
64,4,956,601,967,601,956,612,967,612
65,14,1148,584,1167,584,1148,602,1167,602
65,7,1330,573,1361,573,1330,603,1361,603
65,4,956,601,968,601,956,612,968,612
66,14,1152,583,1170,583,1152,601,1170,601
66,7,1336,572,1368,572,1336,603,1368,603
66,4,957,600,969,600,957,612,969,612
67,14,1156,583,1174,583,1156,601,1174,601
67,7,1343,572,1375,572,1343,602,1375,602
67,4,958,600,969,600,958,612,969,612
68,14,1160,583,1179,583,1160,601,1179,601
68,7,1350,571,1383,571,1350,602,1383,602
68,4,958,600,970,600,958,612,970,612
69,14,1164,582,1183,582,1164,601,1183,601
69,7,1358,571,1390,571,1358,602,1390,602
69,4,959,600,971,600,959,612,971,612
70,14,1168,582,1187,582,1168,601,1187,601
70,7,1365,570,1399,570,1365,602,1399,602
70,4,960,600,972,600,960,612,972,612
71,14,1172,581,1192,581,1172,600,1192,600
71,7,1373,569,1407,569,1373,602,1407,602
71,4,960,600,972,600,960,612,972,612
72,14,1176,581,1196,581,1176,600,1196,600
72,7,1381,568,1416,568,1381,601,1416,601
72,4,961,600,973,600,961,612,973,612
73,14,1181,580,1201,580,1181,600,1201,600
73,7,1390,568,1425,568,1390,601,1425,601
73,4,962,600,974,600,962,612,974,612
74,14,1185,580,1206,580,1185,600,1206,600
74,7,1398,567,1434,567,1398,601,1434,601
74,4,963,600,975,600,963,612,975,612
75,14,1190,579,1210,579,1190,600,1210,600
75,7,1407,566,1443,566,1407,601,1443,601
75,4,963,600,976,600,963,612,976,612
76,14,1195,579,1216,579,1195,599,1216,599
76,7,1417,565,1453,565,1417,600,1453,600
76,4,964,600,977,600,964,612,977,612
77,14,1200,579,1221,579,1200,599,1221,599
77,7,1426,564,1464,564,1426,600,1464,600
77,4,965,600,978,600,965,612,978,612
78,14,1205,578,1226,578,1205,599,1226,599
78,7,1437,563,1474,563,1437,600,1474,600
78,4,966,600,978,600,966,612,978,612
79,14,1210,577,1232,577,1210,599,1232,599
79,7,1447,562,1486,562,1447,599,1486,599
79,4,967,600,979,600,967,612,979,612
80,14,1216,577,1238,577,1216,599,1238,599
80,7,1458,562,1497,562,1458,599,1497,599
80,4,968,600,980,600,968,612,980,612
81,14,1222,576,1244,576,1222,598,1244,598
81,7,1469,561,1509,561,1469,599,1509,599
81,4,968,600,981,600,968,612,981,612
82,14,1228,576,1250,576,1228,598,1250,598
82,7,1481,559,1522,559,1481,598,1522,598
82,4,969,599,982,599,969,612,982,612
83,14,1234,575,1257,575,1234,598,1257,598
83,7,1493,558,1535,558,1493,598,1535,598
83,4,970,599,983,599,970,612,983,612
84,14,1240,574,1263,574,1240,597,1263,597
84,7,1506,557,1548,557,1506,597,1548,597
84,4,971,599,984,599,971,612,984,612
85,14,1246,574,1270,574,1246,597,1270,597
85,7,1519,556,1563,556,1519,597,1563,597
85,4,972,599,985,599,972,612,985,612
86,14,1253,573,1277,573,1253,597,1277,597
86,7,1533,555,1577,555,1533,597,1577,597
86,4,973,599,986,599,973,612,986,612
87,14,1260,572,1285,572,1260,596,1285,596
87,7,1548,554,1593,554,1548,596,1593,596
87,4,974,599,987,599,974,612,987,612
88,14,1268,570,1293,570,1268,595,1293,595
88,7,1563,551,1609,551,1563,594,1609,594
88,4,975,598,988,598,975,611,988,611
89,14,1275,569,1301,569,1275,594,1301,594
89,7,1579,549,1626,549,1579,594,1626,594
89,4,976,597,989,597,976,611,989,611
90,14,1283,568,1309,568,1283,594,1309,594
90,7,1596,548,1628,548,1596,593,1628,593
90,4,977,597,990,597,977,610,990,610
91,14,1291,567,1317,567,1291,593,1317,593
91,4,978,597,992,597,978,610,992,610
92,14,1300,566,1327,566,1300,592,1327,592
92,4,979,597,993,597,979,610,993,610
93,14,1309,565,1336,565,1309,592,1336,592
93,4,980,596,994,596,980,610,994,610
94,14,1318,564,1346,564,1318,591,1346,591
94,4,981,596,995,596,981,610,995,610
95,14,1327,563,1356,563,1327,591,1356,591
95,4,982,596,996,596,982,610,996,610
96,14,1337,562,1366,562,1337,590,1366,590
96,4,983,596,997,596,983,610,997,610
97,14,1348,561,1377,561,1348,590,1377,590
97,4,985,596,999,596,985,610,999,610
98,14,1359,560,1389,560,1359,589,1389,589
98,4,986,595,1000,595,986,610,1000,610
99,14,1370,558,1401,558,1370,588,1401,588
99,4,987,595,1001,595,987,610,1001,610
100,14,1382,557,1414,557,1382,588,1414,588
100,4,988,595,1003,595,988,610,1003,610
101,14,1395,557,1427,557,1395,588,1427,588
101,4,989,595,1004,595,989,610,1004,610
102,14,1408,556,1441,556,1408,588,1441,588
102,4,991,596,1005,596,991,610,1005,610
103,14,1422,555,1455,555,1422,587,1455,587
103,4,992,596,1007,596,992,610,1007,610
104,14,1436,553,1471,553,1436,587,1471,587
104,4,993,595,1008,595,993,610,1008,610
105,14,1452,552,1487,552,1452,586,1487,586
105,4,995,595,1010,595,995,610,1010,610
106,14,1468,550,1504,550,1468,585,1504,585
106,4,996,595,1011,595,996,610,1011,610
107,14,1485,549,1522,549,1485,585,1522,585
107,4,997,595,1013,595,997,610,1013,610
108,14,1503,547,1541,547,1503,584,1541,584
108,4,999,595,1014,595,999,610,1014,610
109,14,1522,545,1561,545,1522,583,1561,583
109,4,1000,595,1016,595,1000,610,1016,610
110,14,1542,543,1582,543,1542,582,1582,582
110,4,1002,595,1017,595,1002,610,1017,610
111,14,1563,541,1605,541,1563,581,1605,581
111,4,1003,595,1019,595,1003,610,1019,610
112,14,1586,538,1628,538,1586,580,1628,580
112,4,1005,594,1020,594,1005,610,1020,610
113,4,1006,594,1022,594,1006,610,1022,610
114,4,1008,594,1024,594,1008,610,1024,610
115,4,1009,594,1026,594,1009,610,1026,610
116,4,1011,594,1027,594,1011,610,1027,610
117,4,1012,593,1029,593,1012,610,1029,610
118,4,1014,593,1031,593,1014,610,1031,610
119,4,1015,593,1032,593,1015,610,1032,610
120,4,1017,593,1034,593,1017,610,1034,610
121,4,1018,593,1035,593,1018,609,1035,609
122,4,1020,592,1037,592,1020,609,1037,609
123,4,1021,592,1039,592,1021,609,1039,609
124,4,1023,592,1041,592,1023,609,1041,609
125,4,1025,592,1042,592,1025,609,1042,609
126,4,1026,592,1044,592,1026,609,1044,609
127,4,1028,591,1046,591,1028,609,1046,609
128,4,1030,591,1048,591,1030,609,1048,609
129,4,1032,591,1050,591,1032,609,1050,609
130,4,1033,591,1052,591,1033,609,1052,609
131,4,1035,591,1054,591,1035,609,1054,609
132,4,1037,591,1056,591,1037,609,1056,609
133,2,931,603,941,603,931,613,941,613
133,4,1039,591,1058,591,1039,609,1058,609
134,2,931,603,942,603,931,614,942,614
134,4,1041,591,1060,591,1041,609,1060,609
135,2,932,603,942,603,932,614,942,614
135,4,1043,591,1062,591,1043,610,1062,610
136,2,933,603,943,603,933,614,943,614
136,4,1045,591,1064,591,1045,610,1064,610
137,2,933,603,944,603,933,614,944,614
137,4,1047,590,1066,590,1047,609,1066,609
138,2,934,603,944,603,934,614,944,614
138,4,1049,590,1069,590,1049,609,1069,609
139,2,934,603,945,603,934,613,945,613
139,4,1051,590,1071,590,1051,609,1071,609
140,2,935,603,945,603,935,613,945,613
140,4,1053,589,1073,589,1053,609,1073,609
141,2,935,602,946,602,935,613,946,613
141,4,1055,588,1076,588,1055,608,1076,608
142,2,936,602,947,602,936,613,947,613
142,4,1058,588,1078,588,1058,608,1078,608
143,2,936,602,947,602,936,613,947,613
143,4,1060,588,1080,588,1060,608,1080,608
144,2,937,602,948,602,937,613,948,613
144,4,1062,587,1083,587,1062,608,1083,608
145,2,938,602,949,602,938,612,949,612
145,4,1065,587,1086,587,1065,608,1086,608
146,2,938,601,949,601,938,612,949,612
146,4,1067,587,1088,587,1067,607,1088,607
147,2,939,601,950,601,939,612,950,612
147,4,1070,586,1091,586,1070,607,1091,607
148,2,940,601,951,601,940,612,951,612
148,4,1072,586,1094,586,1072,607,1094,607
149,2,940,601,951,601,940,612,951,612
149,4,1075,585,1097,585,1075,607,1097,607
150,2,941,601,952,601,941,612,952,612
150,4,1078,585,1100,585,1078,607,1100,607
151,2,942,601,953,601,942,612,953,612
151,4,1080,585,1103,585,1080,607,1103,607
152,2,942,601,954,601,942,612,954,612
152,4,1083,584,1106,584,1083,607,1106,607
153,2,943,601,954,601,943,612,954,612
153,4,1086,584,1109,584,1086,606,1109,606
154,2,944,600,955,600,944,612,955,612
154,4,1089,584,1112,584,1089,606,1112,606
155,2,944,600,956,600,944,612,956,612
155,4,1092,583,1116,583,1092,606,1116,606
156,2,945,600,957,600,945,612,957,612
156,4,1095,583,1119,583,1095,606,1119,606
157,2,946,600,957,600,946,612,957,612
157,4,1098,583,1122,583,1098,606,1122,606
158,2,947,600,958,600,947,612,958,612
158,4,1101,582,1126,582,1101,606,1126,606
159,2,947,600,959,600,947,612,959,612
159,4,1105,582,1129,582,1105,606,1129,606
160,2,948,600,960,600,948,612,960,612
160,4,1108,581,1133,581,1108,606,1133,606
161,2,949,600,961,600,949,612,961,612
161,4,1112,581,1137,581,1112,606,1137,606
162,2,950,600,962,600,950,612,962,612
162,4,1115,580,1141,580,1115,605,1141,605
163,2,950,600,962,600,950,612,962,612
163,4,1119,580,1145,580,1119,605,1145,605
164,2,951,600,963,600,951,612,963,612
164,4,1123,580,1149,580,1123,605,1149,605
165,2,952,600,964,600,952,612,964,612
165,4,1126,579,1153,579,1126,605,1153,605
166,2,953,600,965,600,953,612,965,612
166,4,1130,579,1157,579,1130,605,1157,605
167,2,953,600,966,600,953,612,966,612
167,4,1134,578,1162,578,1134,605,1162,605
168,2,954,600,967,600,954,612,967,612
168,4,1139,578,1166,578,1139,605,1166,605
169,2,955,600,968,600,955,612,968,612
169,4,1143,577,1171,577,1143,605,1171,605
170,2,956,600,969,600,956,612,969,612
170,4,1147,577,1176,577,1147,604,1176,604
171,2,957,600,969,600,957,612,969,612
171,4,1152,576,1181,576,1152,604,1181,604
172,2,958,600,970,600,958,612,970,612
172,4,1157,576,1186,576,1157,604,1186,604
173,2,959,600,971,600,959,612,971,612
173,4,1161,575,1191,575,1161,604,1191,604
174,2,959,599,972,599,959,612,972,612
174,4,1166,574,1196,574,1166,604,1196,604
175,2,960,599,973,599,960,612,973,612
175,4,1172,574,1202,574,1172,603,1202,603
176,2,961,599,974,599,961,612,974,612
176,4,1177,573,1208,573,1177,603,1208,603
177,2,962,599,975,599,962,612,975,612
177,4,1182,572,1214,572,1182,603,1214,603
178,2,963,598,976,598,963,611,976,611
178,4,1188,571,1220,571,1188,602,1220,602
179,2,964,598,977,598,964,611,977,611
179,4,1194,570,1226,570,1194,602,1226,602
180,2,965,598,979,598,965,611,979,611
180,4,1200,569,1233,569,1200,601,1233,601
181,2,966,597,980,597,966,611,980,611
181,4,1206,568,1240,568,1206,601,1240,601
182,2,967,597,981,597,967,611,981,611
182,4,1213,567,1247,567,1213,600,1247,600
183,2,968,597,982,597,968,610,982,610
183,4,1219,566,1254,566,1219,600,1254,600
184,2,969,597,983,597,969,610,983,610
184,4,1226,565,1261,565,1226,599,1261,599
185,2,970,596,984,596,970,610,984,610
185,4,1233,564,1269,564,1233,599,1269,599
186,2,971,596,985,596,971,610,985,610
186,4,1241,563,1277,563,1241,599,1277,599
187,2,972,596,986,596,972,610,986,610
187,4,1248,562,1285,562,1248,598,1285,598
188,2,973,596,988,596,973,610,988,610
188,4,1255,561,1293,561,1255,598,1293,598
189,2,974,596,989,596,974,610,989,610
189,4,1263,560,1301,560,1263,597,1301,597
