frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,4,750,579,776,579,750,605,776,605
2,4,750,578,776,578,750,605,776,605
3,4,749,578,776,578,749,605,776,605
4,4,749,578,776,578,749,604,776,604
5,4,748,577,775,577,748,604,775,604
6,4,747,577,775,577,747,604,775,604
7,4,746,576,774,576,746,604,774,604
8,4,745,575,774,575,745,604,774,604
9,4,744,574,773,574,744,603,773,603
10,4,743,573,773,573,743,603,773,603
11,4,742,572,773,572,742,603,773,603
12,4,742,572,772,572,742,602,772,602
13,4,741,571,772,571,741,602,772,602
14,4,740,570,772,570,740,602,772,602
15,4,739,569,772,569,739,602,772,602
16,4,739,568,772,568,739,601,772,601
17,4,738,568,772,568,738,601,772,601
18,4,738,567,772,567,738,601,772,601
19,4,738,566,772,566,738,601,772,601
20,4,738,565,773,565,738,600,773,600
21,4,738,565,773,565,738,600,773,600
22,4,739,564,775,564,739,600,775,600
23,4,740,564,776,564,740,600,776,600
24,4,741,563,778,563,741,600,778,600
25,4,744,563,780,563,744,599,780,599
26,4,747,562,784,562,747,599,784,599
27,4,763,562,801,562,763,599,801,599
28,4,791,561,829,561,791,599,829,599
29,4,819,560,858,560,819,599,858,599
30,4,847,559,887,559,847,599,887,599
31,4,876,557,916,557,876,598,916,598
32,4,904,556,946,556,904,598,946,598
33,4,933,554,977,554,933,597,977,597
34,4,963,553,1008,553,963,597,1008,597
35,4,993,551,1039,551,993,596,1039,596
36,4,1023,549,1071,549,1023,596,1071,596
37,4,1053,546,1103,546,1053,595,1103,595
38,4,1085,544,1137,544,1085,594,1137,594
39,4,1117,541,1172,541,1117,593,1172,593
40,4,1151,539,1208,539,1151,593,1208,593
41,4,1186,535,1246,535,1186,592,1246,592
42,4,1223,532,1287,532,1223,590,1287,590
43,4,1261,528,1330,528,1261,589,1330,589
44,4,1301,524,1374,524,1301,588,1374,588
45,4,1342,520,1421,520,1342,586,1421,586
46,4,1386,514,1470,514,1386,585,1470,585
47,4,1433,509,1524,509,1433,583,1524,583
48,4,1484,503,1583,503,1484,581,1583,581
49,4,1539,496,1628,496,1539,579,1628,579
86,7,586,602,596,602,586,612,596,612
87,7,594,602,605,602,594,612,605,612
88,7,603,602,613,602,603,612,613,612
89,7,611,602,622,602,611,612,622,612
90,14,563,603,571,603,563,611,571,611
90,7,619,601,630,601,619,612,630,612
91,14,571,601,579,601,571,609,579,609
91,7,628,600,638,600,628,610,638,610
92,14,580,601,587,601,580,608,587,608
92,7,636,599,647,599,636,610,647,610
93,14,588,601,596,601,588,608,596,608
93,7,644,599,655,599,644,610,655,610
94,14,596,600,604,600,596,608,604,608
94,7,652,598,663,598,652,609,663,609
95,14,604,600,612,600,604,607,612,607
95,7,661,598,672,598,661,609,672,609
96,14,613,599,620,599,613,607,620,607
96,7,669,598,680,598,669,609,680,609
97,14,621,599,628,599,621,607,628,607
97,7,677,598,688,598,677,608,688,608
98,14,629,599,636,599,629,607,636,607
98,7,685,597,696,597,685,608,696,608
99,14,637,599,645,599,637,607,645,607
99,7,693,597,704,597,693,608,704,608
100,14,645,599,653,599,645,607,653,607
100,7,702,597,712,597,702,608,712,608
101,14,653,599,661,599,653,606,661,606
101,7,710,597,721,597,710,608,721,608
102,14,661,599,669,599,661,606,669,606
102,7,718,597,729,597,718,608,729,608
103,14,669,598,677,598,669,606,677,606
103,7,726,597,737,597,726,608,737,608
104,14,677,598,685,598,677,606,685,606
104,7,735,597,746,597,735,608,746,608
105,14,686,598,694,598,686,606,694,606
105,7,743,596,754,596,743,608,754,608
106,14,694,598,702,598,694,606,702,606
106,7,751,596,762,596,751,608,762,608
107,14,702,599,710,599,702,607,710,607
107,7,760,597,771,597,760,609,771,609
108,14,711,599,718,599,711,607,718,607
108,7,768,597,780,597,768,609,780,609
109,14,719,601,727,601,719,609,727,609
109,7,777,599,788,599,777,610,788,610
110,14,727,601,735,601,727,609,735,609
110,7,785,599,797,599,785,610,797,610
111,14,735,601,743,601,735,609,743,609
111,7,794,599,805,599,794,611,805,611
112,14,744,601,752,601,744,609,752,609
112,7,802,599,814,599,802,611,814,611
113,14,752,601,760,601,752,609,760,609
113,7,811,599,823,599,811,611,823,611
114,14,761,601,769,601,761,609,769,609
114,7,820,599,832,599,820,611,832,611
115,14,769,601,777,601,769,610,777,610
115,7,829,599,841,599,829,611,841,611
116,14,778,601,786,601,778,610,786,610
116,7,838,599,850,599,838,611,850,611
117,14,787,601,795,601,787,610,795,610
117,7,847,599,859,599,847,611,859,611
118,14,796,601,804,601,796,610,804,610
118,7,856,599,868,599,856,611,868,611
119,14,805,601,813,601,805,610,813,610
119,7,866,599,877,599,866,611,877,611
120,14,813,601,822,601,813,610,822,610
120,7,875,599,887,599,875,611,887,611
121,14,822,601,831,601,822,610,831,610
121,7,884,599,896,599,884,611,896,611
122,14,832,601,840,601,832,610,840,610
122,7,894,599,906,599,894,611,906,611
123,14,841,601,849,601,841,610,849,610
123,7,904,599,916,599,904,611,916,611
124,14,850,601,859,601,850,610,859,610
124,7,913,599,926,599,913,611,926,611
125,14,860,601,868,601,860,610,868,610
125,7,923,599,936,599,923,611,936,611
126,14,869,601,878,601,869,610,878,610
126,7,933,598,946,598,933,611,946,611
127,14,879,601,888,601,879,610,888,610
127,7,944,598,956,598,944,611,956,611
128,14,889,601,897,601,889,609,897,609
128,7,954,598,967,598,954,611,967,611
129,14,899,601,907,601,899,609,907,609
129,7,965,598,978,598,965,611,978,611
130,14,909,600,918,600,909,609,918,609
130,7,975,598,989,598,975,611,989,611
131,14,916,600,925,600,916,609,925,609
131,7,983,598,997,598,983,611,997,611
132,14,917,600,926,600,917,609,926,609
132,7,985,598,998,598,985,611,998,611
133,14,918,600,927,600,918,609,927,609
133,7,986,598,999,598,986,611,999,611
134,14,919,600,928,600,919,609,928,609
134,7,987,598,1001,598,987,611,1001,611
135,14,920,600,929,600,920,609,929,609
135,7,989,597,1002,597,989,611,1002,611
136,14,921,600,930,600,921,609,930,609
136,7,990,597,1003,597,990,611,1003,611
137,14,922,600,931,600,922,609,931,609
137,7,991,597,1005,597,991,611,1005,611
138,14,923,600,932,600,923,609,932,609
138,7,992,597,1006,597,992,611,1006,611
139,14,924,600,933,600,924,609,933,609
139,7,994,597,1007,597,994,611,1007,611
140,14,925,600,934,600,925,609,934,609
140,7,995,597,1009,597,995,611,1009,611
141,14,925,600,935,600,925,609,935,609
141,7,996,597,1010,597,996,611,1010,611
142,14,926,599,936,599,926,609,936,609
142,7,998,597,1012,597,998,611,1012,611
143,14,927,599,937,599,927,609,937,609
143,7,999,597,1013,597,999,610,1013,610
144,14,928,599,938,599,928,609,938,609
144,7,1000,596,1015,596,1000,610,1015,610
145,14,929,599,939,599,929,609,939,609
145,7,1002,596,1016,596,1002,610,1016,610
146,14,930,599,940,599,930,609,940,609
146,7,1003,596,1018,596,1003,610,1018,610
147,14,931,599,941,599,931,609,941,609
147,7,1005,596,1020,596,1005,610,1020,610
148,14,932,599,942,599,932,609,942,609
148,7,1007,596,1021,596,1007,610,1021,610
