frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,1,1150,229,1214,229,1150,296,1214,296
2,1,1150,229,1214,229,1150,296,1214,296
3,1,1150,230,1214,230,1150,297,1214,297
4,1,1150,230,1214,230,1150,297,1214,297
5,1,1150,230,1214,230,1150,297,1214,297
6,1,1150,230,1214,230,1150,297,1214,297
7,1,1150,230,1214,230,1150,297,1214,297
8,1,1150,230,1214,230,1150,297,1214,297
9,1,1150,230,1214,230,1150,297,1214,297
10,1,1150,230,1214,230,1150,297,1214,297
11,1,1150,230,1214,230,1150,297,1214,297
12,1,1150,230,1214,230,1150,297,1214,297
13,1,1150,230,1214,230,1150,297,1214,297
14,1,1150,230,1214,230,1150,297,1214,297
15,1,1150,230,1214,230,1150,297,1214,297
16,1,1150,230,1214,230,1150,297,1214,297
17,1,1150,230,1214,230,1150,297,1214,297
18,1,1150,230,1214,230,1150,297,1214,297
19,1,1150,230,1214,230,1150,297,1214,297
20,1,1150,230,1214,230,1150,297,1214,297
21,1,1150,230,1214,230,1150,297,1214,297
22,1,1150,230,1214,230,1150,297,1214,297
23,1,1150,231,1214,231,1150,298,1214,298
24,1,1149,232,1213,232,1149,299,1213,299
25,1,1148,232,1212,232,1148,299,1212,299
26,1,1147,232,1211,232,1147,299,1211,299
27,1,1145,232,1209,232,1145,299,1209,299
28,1,1143,233,1207,233,1143,300,1207,300
29,1,1140,234,1204,234,1140,301,1204,301
30,1,1137,234,1201,234,1137,301,1201,301
31,1,1133,233,1197,233,1133,300,1197,300
32,1,1127,233,1191,233,1127,300,1191,300
33,1,1121,233,1185,233,1121,300,1185,300
34,1,1115,232,1179,232,1115,299,1179,299
35,1,1108,231,1172,231,1108,298,1172,298
36,1,1099,230,1163,230,1099,297,1163,297
37,1,1090,228,1154,228,1090,295,1154,295
38,1,1080,225,1144,225,1080,292,1144,292
39,1,1069,221,1133,221,1069,288,1133,288
40,1,1056,217,1120,217,1056,284,1120,284
41,1,1042,213,1106,213,1042,283,1106,283
42,1,1027,210,1098,210,1027,280,1098,280
43,1,1011,207,1082,207,1011,277,1082,277
44,1,995,203,1066,203,995,273,1066,273
45,1,978,197,1049,197,978,273,1049,273
46,1,960,191,1031,191,960,267,1031,267
47,1,940,186,1011,186,940,262,1011,262
48,1,919,181,990,181,919,257,990,257
49,1,896,178,967,178,896,254,967,254
50,1,870,175,941,175,870,251,941,251
51,1,835,165,913,165,835,246,913,246
52,1,805,163,883,163,805,244,883,244
53,1,772,164,850,164,772,249,850,249
54,1,731,165,815,165,731,250,815,250
55,1,690,163,779,163,690,253,779,253
56,1,639,160,731,160,639,255,731,255
57,1,588,162,686,162,588,267,686,267
58,1,530,167,628,167,530,273,628,273
59,1,470,171,568,171,470,277,568,277
60,1,407,175,505,175,407,282,505,282
61,1,338,178,449,178,338,293,449,293
62,1,263,178,379,178,263,303,379,303
63,1,187,179,304,179,187,305,304,305
64,1,96,177,223,177,96,313,223,313
65,1,0,177,127,177,0,314,127,314
228,14,1078,230,1088,230,1078,241,1088,241
229,14,1078,233,1088,233,1078,244,1088,244
230,14,1078,234,1088,234,1078,246,1088,246
231,14,1078,233,1088,233,1078,245,1088,245
232,14,1077,231,1087,231,1077,245,1087,245
233,14,1077,231,1087,231,1077,245,1087,245
234,14,1078,232,1089,232,1078,246,1089,246
235,10,1028,227,1043,227,1028,237,1043,237
235,14,1077,233,1088,233,1077,247,1088,247
236,10,1026,227,1041,227,1026,237,1041,237
236,14,1076,233,1087,233,1076,247,1087,247
237,10,1024,227,1039,227,1024,237,1039,237
237,14,1075,233,1086,233,1075,247,1086,247
238,10,1021,227,1036,227,1021,237,1036,237
238,14,1073,233,1084,233,1073,247,1084,247
239,10,1018,229,1033,229,1018,239,1033,239
239,14,1073,233,1084,233,1073,247,1084,247
240,10,1015,230,1030,230,1015,240,1030,240
240,14,1071,234,1082,234,1071,248,1082,248
241,10,1015,231,1031,231,1015,241,1031,241
241,14,1070,235,1081,235,1070,249,1081,249
242,10,1015,232,1026,232,1015,242,1026,242
242,14,1068,236,1079,236,1068,250,1079,250
243,10,1012,228,1023,228,1012,238,1023,238
243,14,1066,232,1077,232,1066,246,1077,246
244,10,1009,224,1020,224,1009,234,1020,234
244,14,1066,228,1078,228,1066,242,1078,242
245,10,1007,224,1018,224,1007,234,1018,234
245,14,1065,228,1077,228,1065,242,1077,242
246,10,1005,225,1016,225,1005,235,1016,235
246,14,1064,229,1076,229,1064,243,1076,243
247,10,1002,225,1013,225,1002,235,1013,235
247,14,1063,229,1075,229,1063,243,1075,243
248,10,1002,225,1015,225,1002,236,1015,236
248,14,1062,230,1074,230,1062,244,1074,244
249,10,1000,225,1013,225,1000,236,1013,236
249,14,1061,230,1073,230,1061,244,1073,244
250,10,996,222,1013,222,996,236,1013,236
250,14,1063,228,1075,228,1063,242,1075,242
251,10,994,222,1011,222,994,236,1011,236
251,14,1063,228,1075,228,1063,242,1075,242
252,10,993,222,1010,222,993,236,1010,236
252,14,1064,228,1076,228,1064,242,1076,242
253,10,993,221,1010,221,993,235,1010,235
253,14,1066,226,1078,226,1066,240,1078,240
254,10,993,223,1010,223,993,237,1010,237
254,14,1068,228,1080,228,1068,242,1080,242
255,10,993,226,1010,226,993,240,1010,240
255,14,1070,231,1082,231,1070,245,1082,245
256,10,993,225,1010,225,993,239,1010,239
256,14,1072,230,1084,230,1072,244,1084,244
257,10,994,219,1011,219,994,233,1011,233
257,2,983,220,993,220,983,234,993,234
257,14,1075,225,1087,225,1075,239,1087,239
258,10,995,217,1012,217,995,231,1012,231
258,2,983,218,993,218,983,232,993,232
258,14,1078,223,1090,223,1078,237,1090,237
259,10,996,218,1013,218,996,232,1013,232
259,2,983,219,993,219,983,233,993,233
259,14,1081,224,1093,224,1081,238,1093,238
260,10,998,223,1015,223,998,237,1015,237
260,2,985,224,995,224,985,238,995,238
260,14,1087,228,1099,228,1087,245,1099,245
261,10,1000,225,1017,225,1000,239,1017,239
261,2,987,226,997,226,987,240,997,240
261,14,1091,231,1103,231,1091,248,1103,248
262,10,1002,223,1019,223,1002,237,1019,237
262,2,989,225,999,225,989,239,999,239
262,14,1095,229,1107,229,1095,246,1107,246
263,10,1004,220,1021,220,1004,234,1021,234
263,2,991,223,1001,223,991,233,1001,233
263,14,1100,227,1112,227,1100,244,1112,244
264,10,1007,216,1024,216,1007,230,1024,230
264,2,993,219,1003,219,993,229,1003,229
264,14,1105,223,1117,223,1105,240,1117,240
265,10,1010,217,1027,217,1010,231,1027,231
265,2,995,220,1005,220,995,230,1005,230
265,14,1110,222,1125,222,1110,239,1125,239
266,10,1013,223,1030,223,1013,237,1030,237
266,2,997,228,1007,228,997,239,1007,239
266,14,1115,228,1130,228,1115,245,1130,245
267,10,1017,223,1034,223,1017,237,1034,237
267,2,1000,230,1010,230,1000,241,1010,241
267,14,1121,230,1136,230,1121,247,1136,247
268,10,1020,225,1037,225,1020,239,1037,239
268,2,1003,232,1013,232,1003,243,1013,243
268,14,1129,232,1144,232,1129,250,1144,250
269,10,1023,226,1040,226,1023,240,1040,240
269,2,1006,233,1016,233,1006,244,1016,244
269,14,1135,234,1150,234,1135,252,1150,252
270,10,1027,222,1044,222,1027,236,1044,236
270,2,1010,229,1020,229,1010,240,1020,240
270,14,1143,230,1158,230,1143,248,1158,248
271,10,1032,219,1049,219,1032,233,1049,233
271,2,1014,226,1024,226,1014,237,1024,237
271,14,1153,227,1168,227,1153,245,1168,245
272,10,1038,218,1055,218,1038,232,1055,232
272,2,1018,224,1028,224,1018,236,1028,236
272,14,1162,226,1177,226,1162,244,1177,244
273,10,1044,218,1061,218,1044,232,1061,232
273,2,1023,224,1033,224,1023,236,1033,236
273,14,1172,226,1187,226,1172,244,1187,244
274,10,1051,216,1068,216,1051,230,1068,230
274,2,1029,223,1039,223,1029,235,1039,235
274,14,1183,222,1199,222,1183,243,1199,243
275,10,1058,218,1075,218,1058,232,1075,232
275,2,1036,223,1046,223,1036,235,1046,235
275,14,1195,224,1211,224,1195,245,1211,245
276,10,1065,222,1082,222,1065,236,1082,236
276,2,1043,227,1053,227,1043,239,1053,239
276,14,1207,228,1223,228,1207,249,1223,249
277,10,1073,221,1090,221,1073,235,1090,235
277,2,1050,226,1060,226,1050,238,1060,238
277,14,1220,227,1236,227,1220,248,1236,248
278,10,1083,217,1103,217,1083,236,1103,236
278,2,1058,225,1068,225,1058,237,1068,237
278,14,1234,226,1251,226,1234,248,1251,248
279,10,1092,218,1112,218,1092,237,1112,237
279,2,1066,226,1076,226,1066,238,1076,238
279,14,1249,227,1266,227,1249,249,1266,249
280,10,1101,217,1121,217,1101,236,1121,236
280,2,1074,225,1084,225,1074,237,1084,237
280,14,1265,226,1282,226,1265,248,1282,248
281,10,1110,216,1130,216,1110,235,1130,235
281,2,1082,224,1092,224,1082,236,1092,236
281,14,1281,225,1298,225,1281,247,1298,247
282,10,1119,217,1139,217,1119,236,1139,236
282,2,1090,225,1100,225,1090,237,1100,237
282,14,1298,226,1315,226,1298,248,1315,248
283,10,1134,217,1148,217,1134,236,1148,236
283,2,1098,225,1108,225,1098,237,1108,237
283,14,1315,227,1332,227,1315,249,1332,249
284,10,1143,216,1160,216,1143,235,1160,235
284,2,1106,224,1116,224,1106,236,1116,236
284,14,1333,223,1353,223,1333,250,1353,250
285,10,1152,215,1169,215,1152,234,1169,234
285,2,1114,223,1124,223,1114,235,1124,235
285,14,1350,223,1370,223,1350,250,1370,250
286,10,1159,212,1180,212,1159,235,1180,235
286,2,1121,223,1131,223,1121,235,1131,235
286,14,1368,224,1388,224,1368,251,1388,251
287,10,1167,212,1188,212,1167,235,1188,235
287,2,1127,223,1137,223,1127,235,1137,235
287,14,1385,225,1405,225,1385,252,1405,252
288,10,1175,212,1196,212,1175,235,1196,235
288,2,1133,220,1143,220,1133,235,1143,235
288,14,1403,222,1427,222,1403,254,1427,254
289,10,1183,213,1204,213,1183,236,1204,236
289,2,1140,221,1150,221,1140,236,1150,236
289,14,1422,223,1446,223,1422,255,1446,255
290,10,1191,215,1212,215,1191,238,1212,238
290,2,1146,223,1156,223,1146,238,1156,238
290,14,1441,225,1465,225,1441,257,1465,257
291,10,1199,217,1220,217,1199,240,1220,240
291,2,1152,225,1162,225,1152,240,1162,240
291,14,1461,227,1485,227,1461,259,1485,259
292,10,1210,217,1231,217,1210,240,1231,240
292,2,1159,225,1169,225,1159,240,1169,240
292,14,1483,228,1507,228,1483,260,1507,260
293,10,1219,216,1240,216,1219,239,1240,239
293,2,1168,224,1178,224,1168,237,1178,237
293,14,1507,227,1533,227,1507,259,1533,259
294,10,1228,217,1249,217,1228,240,1249,240
294,2,1175,226,1185,226,1175,239,1185,239
294,14,1532,227,1558,227,1532,262,1558,262
295,10,1237,216,1258,216,1237,239,1258,239
295,2,1182,226,1192,226,1182,239,1192,239
295,14,1558,225,1584,225,1558,260,1584,260
296,10,1247,215,1268,215,1247,238,1268,238
296,2,1189,226,1199,226,1189,239,1199,239
296,14,1585,224,1611,224,1585,260,1611,260
297,10,1257,217,1278,217,1257,240,1278,240
297,2,1196,228,1206,228,1196,241,1206,241
297,14,1611,225,1626,225,1611,261,1626,261
298,10,1269,217,1290,217,1269,240,1290,240
298,2,1203,228,1213,228,1203,241,1213,241
299,10,1279,215,1300,215,1279,238,1300,238
299,2,1210,226,1220,226,1210,239,1220,239
300,10,1289,213,1310,213,1289,236,1310,236
300,2,1217,224,1227,224,1217,237,1227,237
