frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
1,5,943,601,955,601,943,612,955,612
1,2,1463,532,1523,532,1463,589,1523,589
2,5,944,601,956,601,944,612,956,612
2,2,1481,529,1543,529,1481,588,1543,588
3,5,945,600,957,600,945,612,957,612
3,2,1500,527,1564,527,1500,587,1564,587
4,5,946,600,957,600,946,612,957,612
4,2,1520,524,1586,524,1520,586,1586,586
5,5,946,600,958,600,946,612,958,612
5,2,1542,521,1610,521,1542,585,1610,585
6,5,947,600,959,600,947,612,959,612
6,2,1565,518,1628,518,1565,585,1628,585
7,5,948,600,960,600,948,612,960,612
7,2,1589,515,1628,515,1589,583,1628,583
8,5,949,600,961,600,949,612,961,612
9,5,950,600,962,600,950,612,962,612
10,5,950,600,962,600,950,612,962,612
11,5,951,600,963,600,951,612,963,612
12,5,952,600,964,600,952,612,964,612
13,5,953,600,965,600,953,612,965,612
14,5,953,600,966,600,953,612,966,612
15,5,954,600,967,600,954,613,967,613
16,5,955,600,968,600,955,613,968,613
17,5,956,600,969,600,956,613,969,613
18,5,957,600,970,600,957,613,970,613
19,5,958,600,970,600,958,613,970,613
20,5,958,600,971,600,958,613,971,613
21,5,959,599,972,599,959,612,972,612
22,5,960,599,973,599,960,612,973,612
23,5,961,599,974,599,961,612,974,612
24,5,962,598,975,598,962,612,975,612
25,5,963,598,976,598,963,611,976,611
26,5,964,598,977,598,964,611,977,611
27,5,965,598,978,598,965,611,978,611
28,5,966,598,979,598,966,611,979,611
29,5,967,597,980,597,967,611,980,611
30,5,968,597,981,597,968,611,981,611
31,5,969,597,983,597,969,611,983,611
32,5,970,597,984,597,970,611,984,611
33,5,971,594,985,594,971,608,985,608
34,5,972,593,986,593,972,607,986,607
35,5,973,593,987,593,973,607,987,607
36,5,974,592,988,592,974,607,988,607
37,5,975,592,989,592,975,607,989,607
38,5,976,592,991,592,976,606,991,606
39,5,977,592,992,592,977,606,992,606
40,5,978,591,993,591,978,606,993,606
41,5,980,591,994,591,980,606,994,606
42,5,981,591,996,591,981,606,996,606
43,5,982,591,997,591,982,606,997,606
44,5,983,591,998,591,983,606,998,606
45,5,985,590,1000,590,985,605,1000,605
46,5,986,590,1001,590,986,605,1001,605
47,5,987,590,1003,590,987,605,1003,605
48,5,988,590,1004,590,988,605,1004,605
49,5,990,592,1006,592,990,608,1006,608
50,5,991,592,1007,592,991,608,1007,608
51,5,993,592,1009,592,993,608,1009,608
52,5,994,592,1010,592,994,608,1010,608
53,5,995,592,1012,592,995,608,1012,608
54,5,997,592,1013,592,997,608,1013,608
55,5,998,592,1015,592,998,608,1015,608
56,5,1000,592,1016,592,1000,608,1016,608
57,5,1001,592,1018,592,1001,608,1018,608
58,5,1003,592,1020,592,1003,608,1020,608
59,5,1004,592,1021,592,1004,608,1021,608
60,5,1006,591,1023,591,1006,608,1023,608
61,5,1008,591,1025,591,1008,608,1025,608
62,5,1009,591,1027,591,1009,608,1027,608
63,5,1011,591,1029,591,1011,608,1029,608
64,5,1012,591,1030,591,1012,608,1030,608
65,5,1014,590,1032,590,1014,608,1032,608
66,5,1016,590,1034,590,1016,608,1034,608
67,5,1018,590,1036,590,1018,608,1036,608
68,5,1019,590,1038,590,1019,608,1038,608
69,5,1021,590,1040,590,1021,608,1040,608
70,5,1023,589,1042,589,1023,608,1042,608
71,5,1025,589,1044,589,1025,608,1044,608
72,5,1027,589,1046,589,1027,608,1046,608
73,5,1029,588,1048,588,1029,608,1048,608
74,5,1031,588,1050,588,1031,607,1050,607
75,5,1033,588,1053,588,1033,607,1053,607
76,5,1035,588,1055,588,1035,607,1055,607
77,5,1037,587,1057,587,1037,607,1057,607
78,5,1039,587,1059,587,1039,607,1059,607
79,5,1041,587,1062,587,1041,607,1062,607
80,5,1043,587,1064,587,1043,607,1064,607
81,5,1046,586,1067,586,1046,607,1067,607
82,5,1048,586,1069,586,1048,607,1069,607
83,5,1050,586,1072,586,1050,607,1072,607
84,6,927,602,937,602,927,612,937,612
84,5,1053,585,1074,585,1053,606,1074,606
85,6,928,602,938,602,928,612,938,612
85,5,1055,585,1077,585,1055,606,1077,606
86,6,928,602,939,602,928,612,939,612
86,5,1057,585,1079,585,1057,606,1079,606
87,6,929,602,939,602,929,612,939,612
87,5,1060,584,1082,584,1060,606,1082,606
88,6,929,602,940,602,929,612,940,612
88,5,1062,584,1085,584,1062,606,1085,606
89,6,930,602,940,602,930,612,940,612
89,5,1065,584,1088,584,1065,606,1088,606
90,6,931,602,941,602,931,612,941,612
90,5,1068,583,1091,583,1068,606,1091,606
91,6,931,602,942,602,931,612,942,612
91,5,1070,583,1093,583,1070,606,1093,606
92,6,932,602,942,602,932,612,942,612
92,5,1073,582,1096,582,1073,606,1096,606
93,6,932,602,943,602,932,612,943,612
93,5,1076,582,1099,582,1076,605,1099,605
94,6,933,602,944,602,933,612,944,612
94,5,1079,582,1103,582,1079,605,1103,605
95,6,933,601,944,601,933,612,944,612
95,5,1081,581,1106,581,1081,605,1106,605
96,6,934,601,945,601,934,612,945,612
96,5,1084,581,1109,581,1084,605,1109,605
97,6,935,601,945,601,935,612,945,612
97,5,1087,581,1112,581,1087,605,1112,605
98,6,935,601,946,601,935,612,946,612
98,5,1090,580,1116,580,1090,605,1116,605
99,6,936,601,947,601,936,612,947,612
