frameNumber,signType,llx,lly,lrx,lry,ulx,uly,urx,ury
61,5,1288,241,1307,241,1288,262,1307,262
62,11,607,244,617,244,607,262,617,262
62,5,1295,240,1314,240,1295,261,1314,261
63,11,604,246,614,246,604,264,614,264
63,5,1302,241,1321,241,1302,262,1321,262
64,11,601,249,611,249,601,267,611,267
64,5,1309,243,1328,243,1309,264,1328,264
65,11,599,249,609,249,599,267,609,267
65,5,1317,242,1336,242,1317,265,1336,265
66,11,597,249,607,249,597,267,607,267
66,5,1325,240,1344,240,1325,263,1344,263
67,11,594,251,604,251,594,269,604,269
67,5,1333,241,1354,241,1333,264,1354,264
68,11,592,251,602,251,592,269,602,269
68,5,1341,240,1365,240,1341,264,1365,264
69,11,590,250,600,250,590,268,600,268
69,5,1351,238,1375,238,1351,262,1375,262
70,11,587,248,597,248,587,266,597,266
70,5,1362,235,1387,235,1362,265,1387,265
71,11,585,247,595,247,585,265,595,265
71,5,1372,233,1397,233,1372,263,1397,263
72,11,583,245,593,245,583,263,593,263
72,5,1386,230,1409,230,1386,260,1409,260
73,11,582,245,592,245,582,263,592,263
73,5,1399,228,1422,228,1399,258,1422,258
74,11,581,246,591,246,581,264,591,264
74,5,1412,228,1435,228,1412,258,1435,258
75,11,579,245,592,245,579,264,592,264
75,5,1425,229,1448,229,1425,259,1448,259
76,11,578,246,591,246,578,265,591,265
76,5,1438,231,1461,231,1438,261,1461,261
77,11,575,247,589,247,575,266,589,266
77,5,1451,233,1474,233,1451,263,1474,263
78,11,573,246,587,246,573,265,587,265
78,5,1467,229,1495,229,1467,262,1495,262
79,11,571,246,585,246,571,265,585,265
79,5,1480,227,1508,227,1480,260,1508,260
80,11,569,246,583,246,569,265,583,265
80,5,1497,226,1525,226,1497,259,1525,259
81,11,567,247,581,247,567,266,581,266
81,5,1512,229,1540,229,1512,262,1540,262
82,11,563,244,579,244,563,266,579,266
82,5,1528,229,1556,229,1528,262,1556,262
83,11,561,242,577,242,561,264,577,264
83,5,1545,225,1575,225,1545,263,1575,263
84,11,559,243,575,243,559,265,575,265
84,5,1563,225,1595,225,1563,266,1595,266
85,11,556,244,573,244,556,268,573,268
85,5,1577,225,1612,225,1577,269,1612,269
86,11,554,245,571,245,554,269,571,269
86,5,1599,228,1624,228,1599,272,1624,272
87,11,551,245,568,245,551,269,568,269
88,11,548,245,565,245,548,269,565,269
89,11,545,244,562,244,545,268,562,268
90,11,543,246,560,246,543,270,560,270
91,11,541,245,558,245,541,269,558,269
92,11,536,244,556,244,536,268,556,268
93,11,534,246,554,246,534,272,554,272
94,11,532,249,552,249,532,275,552,275
95,11,531,249,551,249,531,275,551,275
96,11,529,248,552,248,529,278,552,278
97,11,528,249,553,249,528,280,553,280
98,11,528,252,553,252,528,284,553,284
99,11,528,253,554,253,528,286,554,286
100,11,527,254,554,254,527,288,554,288
101,11,526,256,553,256,526,290,553,290
102,11,526,258,551,258,526,290,551,290
103,11,526,258,551,258,526,290,551,290
104,11,526,259,553,259,526,292,553,292
105,11,527,258,555,258,527,295,555,295
106,11,529,259,559,259,529,298,559,298
107,11,535,259,564,259,535,297,564,297
108,11,540,258,571,258,540,298,571,298
109,11,548,256,581,256,548,299,581,299
110,11,559,253,594,253,559,298,594,298
111,11,571,251,606,251,571,296,606,296
112,11,585,252,620,252,585,297,620,297
113,11,600,253,635,253,600,298,635,298
114,11,616,254,651,254,616,299,651,299
115,11,634,257,669,257,634,302,669,302
116,11,653,259,688,259,653,304,688,304
117,11,674,258,709,258,674,303,709,303
118,11,695,257,733,257,695,308,733,308
119,11,718,260,757,260,718,315,757,315
120,11,745,258,784,258,745,313,784,313
121,11,770,258,809,258,770,313,809,313
122,11,795,257,834,257,795,312,834,312
123,11,821,255,860,255,821,312,860,312
124,11,845,257,890,257,845,314,890,314
125,11,874,259,919,259,874,320,919,320
126,11,904,263,949,263,904,324,949,324
127,11,935,262,980,262,935,332,980,332
128,11,967,267,1012,267,967,337,1012,337
129,11,999,270,1049,270,999,340,1049,340
130,11,1032,271,1082,271,1032,348,1082,348
131,11,1068,272,1119,272,1068,352,1119,352
132,11,1105,272,1160,272,1105,355,1160,355
133,11,1143,272,1200,272,1143,360,1200,360
134,11,1183,276,1245,276,1183,367,1245,367
135,11,1226,280,1289,280,1226,376,1289,376
136,11,1275,287,1341,287,1275,388,1341,388
137,11,1328,289,1394,289,1328,398,1394,398
138,11,1381,293,1451,293,1381,411,1451,411
139,11,1442,296,1516,296,1442,419,1516,419
140,11,1505,300,1585,300,1505,432,1585,432
141,11,1580,302,1626,302,1580,442,1626,442
176,14,1010,227,1020,227,1010,249,1020,249
177,14,1009,223,1025,223,1009,245,1025,245
178,14,1011,217,1027,217,1011,239,1027,239
179,14,1012,216,1030,216,1012,238,1030,238
180,14,1010,216,1030,216,1010,241,1030,241
181,14,1010,217,1030,217,1010,242,1030,242
182,14,1010,217,1030,217,1010,242,1030,242
183,14,1011,209,1031,209,1011,235,1031,235
184,14,1011,204,1031,204,1011,230,1031,230
185,14,1010,205,1030,205,1010,231,1030,231
186,14,1014,209,1034,209,1014,235,1034,235
187,14,1014,211,1032,211,1014,236,1032,236
188,14,1014,211,1034,211,1014,235,1034,235
189,14,1014,211,1034,211,1014,235,1034,235
190,14,1014,212,1034,212,1014,236,1034,236
191,14,1014,216,1034,216,1014,240,1034,240
192,14,1013,222,1033,222,1013,246,1033,246
193,14,1011,225,1031,225,1011,249,1031,249
194,14,1010,224,1030,224,1010,247,1030,247
195,14,1008,222,1028,222,1008,245,1028,245
196,14,1006,217,1029,217,1006,245,1029,245
197,14,1005,216,1028,216,1005,244,1028,244
198,14,1003,218,1026,218,1003,246,1026,246
199,14,1001,221,1024,221,1001,249,1024,249
200,14,999,222,1022,222,999,250,1022,250
201,14,998,222,1021,222,998,250,1021,250
202,14,996,222,1019,222,996,250,1019,250
203,14,993,224,1016,224,993,252,1016,252
204,14,990,224,1014,224,990,254,1014,254
205,14,986,225,1010,225,986,255,1010,255
206,14,983,225,1007,225,983,255,1007,255
207,14,979,225,1006,225,979,255,1006,255
208,14,975,225,999,225,975,257,999,257
209,14,970,225,1000,225,970,257,1000,257
210,14,965,225,995,225,965,257,995,257
211,14,960,225,990,225,960,257,990,257
212,14,955,225,985,225,955,257,985,257
213,14,950,224,980,224,950,256,980,256
214,14,944,223,974,223,944,255,974,255
215,14,938,221,967,221,938,261,967,261
216,14,932,222,961,222,932,262,961,262
217,14,926,223,961,223,926,263,961,263
218,14,920,224,955,224,920,264,955,264
219,14,913,224,948,224,913,264,948,264
220,14,907,225,942,225,907,265,942,265
221,14,900,229,935,229,900,269,935,269
222,14,894,233,929,233,894,273,929,273
223,14,888,235,923,235,888,275,923,275
224,14,883,230,918,230,883,273,918,273
225,14,880,227,915,227,880,270,915,270
226,14,878,226,913,226,878,269,913,269
227,14,877,224,912,224,877,267,912,267
228,14,877,219,912,219,877,262,912,262
229,14,879,214,922,214,879,256,922,256
230,14,883,207,926,207,883,260,926,260
231,14,891,208,934,208,891,261,934,261
232,14,903,210,946,210,903,263,946,263
233,14,916,214,959,214,916,269,959,269
234,14,931,219,974,219,931,274,974,274
235,14,946,215,992,215,946,278,992,278
236,14,961,212,1007,212,961,275,1007,275
237,14,975,209,1029,209,975,279,1029,279
238,14,992,213,1046,213,992,283,1046,283
239,14,1011,218,1065,218,1011,288,1065,288
240,14,1033,214,1095,214,1033,293,1095,293
241,14,1061,212,1127,212,1061,296,1127,296
242,14,1091,215,1162,215,1091,306,1162,306
243,14,1127,213,1203,213,1127,311,1203,311
244,14,1166,208,1242,208,1166,312,1242,312
244,14,349,225,359,225,349,235,359,235
244,14,349,240,359,240,349,256,359,256
245,14,1207,206,1298,206,1207,320,1298,320
245,14,355,226,365,226,355,236,365,236
245,14,355,241,365,241,355,257,365,257
246,14,1263,200,1359,200,1263,328,1359,328
246,14,361,226,371,226,361,236,371,236
246,14,361,242,371,242,361,258,371,258
247,14,1327,193,1435,193,1327,336,1435,336
247,14,368,224,378,224,368,234,378,234
247,14,368,240,378,240,368,256,378,256
248,14,1409,192,1529,192,1409,350,1529,350
248,14,376,223,386,223,376,233,386,233
248,14,376,239,386,239,376,255,386,255
249,14,1516,193,1626,193,1516,377,1626,377
249,14,383,224,393,224,383,234,393,234
249,14,383,240,393,240,383,256,393,256
250,14,389,228,399,228,389,238,399,238
250,14,389,244,399,244,389,260,399,260
251,14,395,228,405,228,395,238,405,238
251,14,395,244,405,244,395,260,405,260
252,14,401,225,411,225,401,235,411,235
252,14,401,241,411,241,401,257,411,257
253,14,407,227,417,227,407,237,417,237
253,14,407,243,417,243,407,259,417,259
254,14,413,229,423,229,413,239,423,239
254,14,413,245,423,245,413,261,423,261
255,14,418,230,428,230,418,240,428,240
255,14,418,246,428,246,418,262,428,262
256,14,424,227,434,227,424,237,434,237
256,14,424,244,434,244,424,260,434,260
257,14,430,224,440,224,430,234,440,234
257,14,429,242,439,242,429,258,439,258
258,14,435,226,445,226,435,236,445,236
258,14,433,244,443,244,433,260,443,260
259,14,440,226,450,226,440,236,450,236
259,14,437,244,447,244,437,260,447,260
260,14,445,220,455,220,445,230,455,230
260,14,442,238,452,238,442,254,452,254
261,14,448,219,459,219,448,229,459,229
261,14,447,238,457,238,447,253,457,253
262,14,453,218,464,218,453,228,464,228
262,14,452,237,462,237,452,252,462,252
263,14,457,223,468,223,457,233,468,233
263,14,456,242,466,242,456,257,466,257
264,14,462,223,473,223,462,233,473,233
264,14,461,242,471,242,461,257,471,257
265,14,467,222,478,222,467,232,478,232
265,14,466,241,476,241,466,256,476,256
266,14,471,226,482,226,471,236,482,236
266,14,470,245,480,245,470,260,480,260
267,14,475,231,486,231,475,241,486,241
267,14,474,250,484,250,474,265,484,265
