# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
2.710000000000000000e+02,6.000000000000000000e+00,1.133000000000000000e+03,2.290000000000000000e+02,1.157000000000000000e+03,2.400000000000000000e+02,1.143000000000000000e+03,2.550000000000000000e+02,1.167000000000000000e+03,2.660000000000000000e+02
2.720000000000000000e+02,6.000000000000000000e+00,1.135000000000000000e+03,2.290000000000000000e+02,1.159000000000000000e+03,2.400000000000000000e+02,1.145000000000000000e+03,2.550000000000000000e+02,1.169000000000000000e+03,2.660000000000000000e+02
2.730000000000000000e+02,6.000000000000000000e+00,1.139000000000000000e+03,2.270000000000000000e+02,1.163000000000000000e+03,2.380000000000000000e+02,1.149000000000000000e+03,2.530000000000000000e+02,1.173000000000000000e+03,2.640000000000000000e+02
2.740000000000000000e+02,6.000000000000000000e+00,1.144000000000000000e+03,2.270000000000000000e+02,1.168000000000000000e+03,2.380000000000000000e+02,1.154000000000000000e+03,2.530000000000000000e+02,1.178000000000000000e+03,2.640000000000000000e+02
2.750000000000000000e+02,6.000000000000000000e+00,1.149000000000000000e+03,2.280000000000000000e+02,1.173000000000000000e+03,2.390000000000000000e+02,1.159000000000000000e+03,2.540000000000000000e+02,1.183000000000000000e+03,2.650000000000000000e+02
2.760000000000000000e+02,6.000000000000000000e+00,1.145000000000000000e+03,2.230000000000000000e+02,1.180000000000000000e+03,2.380000000000000000e+02,1.160000000000000000e+03,2.580000000000000000e+02,1.195000000000000000e+03,2.730000000000000000e+02
2.770000000000000000e+02,6.000000000000000000e+00,1.151000000000000000e+03,2.220000000000000000e+02,1.186000000000000000e+03,2.370000000000000000e+02,1.166000000000000000e+03,2.570000000000000000e+02,1.201000000000000000e+03,2.720000000000000000e+02
2.780000000000000000e+02,6.000000000000000000e+00,1.159000000000000000e+03,2.200000000000000000e+02,1.192000000000000000e+03,2.350000000000000000e+02,1.173000000000000000e+03,2.550000000000000000e+02,1.206000000000000000e+03,2.700000000000000000e+02
2.790000000000000000e+02,6.000000000000000000e+00,1.165000000000000000e+03,2.240000000000000000e+02,1.198000000000000000e+03,2.390000000000000000e+02,1.179000000000000000e+03,2.590000000000000000e+02,1.212000000000000000e+03,2.740000000000000000e+02
2.800000000000000000e+02,6.000000000000000000e+00,1.170000000000000000e+03,2.280000000000000000e+02,1.203000000000000000e+03,2.430000000000000000e+02,1.184000000000000000e+03,2.630000000000000000e+02,1.217000000000000000e+03,2.780000000000000000e+02
2.810000000000000000e+02,6.000000000000000000e+00,1.175000000000000000e+03,2.260000000000000000e+02,1.208000000000000000e+03,2.410000000000000000e+02,1.189000000000000000e+03,2.610000000000000000e+02,1.222000000000000000e+03,2.760000000000000000e+02
2.820000000000000000e+02,6.000000000000000000e+00,1.178000000000000000e+03,2.230000000000000000e+02,1.213000000000000000e+03,2.390000000000000000e+02,1.193000000000000000e+03,2.610000000000000000e+02,1.228000000000000000e+03,2.770000000000000000e+02
2.830000000000000000e+02,6.000000000000000000e+00,1.181000000000000000e+03,2.260000000000000000e+02,1.216000000000000000e+03,2.420000000000000000e+02,1.196000000000000000e+03,2.640000000000000000e+02,1.231000000000000000e+03,2.800000000000000000e+02
2.840000000000000000e+02,6.000000000000000000e+00,1.184000000000000000e+03,2.320000000000000000e+02,1.219000000000000000e+03,2.480000000000000000e+02,1.199000000000000000e+03,2.700000000000000000e+02,1.234000000000000000e+03,2.860000000000000000e+02
2.850000000000000000e+02,6.000000000000000000e+00,1.182000000000000000e+03,2.300000000000000000e+02,1.222000000000000000e+03,2.460000000000000000e+02,1.199000000000000000e+03,2.680000000000000000e+02,1.239000000000000000e+03,2.840000000000000000e+02
2.860000000000000000e+02,6.000000000000000000e+00,1.184000000000000000e+03,2.280000000000000000e+02,1.224000000000000000e+03,2.440000000000000000e+02,1.201000000000000000e+03,2.660000000000000000e+02,1.241000000000000000e+03,2.820000000000000000e+02
2.870000000000000000e+02,6.000000000000000000e+00,1.183000000000000000e+03,2.270000000000000000e+02,1.229000000000000000e+03,2.450000000000000000e+02,1.203000000000000000e+03,2.690000000000000000e+02,1.249000000000000000e+03,2.870000000000000000e+02
2.880000000000000000e+02,6.000000000000000000e+00,1.188000000000000000e+03,2.290000000000000000e+02,1.230000000000000000e+03,2.470000000000000000e+02,1.206000000000000000e+03,2.710000000000000000e+02,1.248000000000000000e+03,2.890000000000000000e+02
2.890000000000000000e+02,6.000000000000000000e+00,1.190000000000000000e+03,2.300000000000000000e+02,1.232000000000000000e+03,2.480000000000000000e+02,1.208000000000000000e+03,2.720000000000000000e+02,1.250000000000000000e+03,2.900000000000000000e+02
2.900000000000000000e+02,6.000000000000000000e+00,1.193000000000000000e+03,2.310000000000000000e+02,1.235000000000000000e+03,2.490000000000000000e+02,1.211000000000000000e+03,2.730000000000000000e+02,1.253000000000000000e+03,2.910000000000000000e+02
2.910000000000000000e+02,6.000000000000000000e+00,1.196000000000000000e+03,2.300000000000000000e+02,1.238000000000000000e+03,2.480000000000000000e+02,1.214000000000000000e+03,2.720000000000000000e+02,1.256000000000000000e+03,2.900000000000000000e+02
2.920000000000000000e+02,6.000000000000000000e+00,1.198000000000000000e+03,2.300000000000000000e+02,1.240000000000000000e+03,2.480000000000000000e+02,1.216000000000000000e+03,2.720000000000000000e+02,1.258000000000000000e+03,2.900000000000000000e+02
2.930000000000000000e+02,6.000000000000000000e+00,1.197000000000000000e+03,2.230000000000000000e+02,1.248000000000000000e+03,2.440000000000000000e+02,1.219000000000000000e+03,2.720000000000000000e+02,1.270000000000000000e+03,2.930000000000000000e+02
2.940000000000000000e+02,6.000000000000000000e+00,1.198000000000000000e+03,2.230000000000000000e+02,1.249000000000000000e+03,2.440000000000000000e+02,1.220000000000000000e+03,2.720000000000000000e+02,1.271000000000000000e+03,2.930000000000000000e+02
2.950000000000000000e+02,6.000000000000000000e+00,1.203000000000000000e+03,2.220000000000000000e+02,1.252000000000000000e+03,2.430000000000000000e+02,1.224000000000000000e+03,2.710000000000000000e+02,1.273000000000000000e+03,2.920000000000000000e+02
2.960000000000000000e+02,6.000000000000000000e+00,1.205000000000000000e+03,2.200000000000000000e+02,1.254000000000000000e+03,2.410000000000000000e+02,1.226000000000000000e+03,2.690000000000000000e+02,1.275000000000000000e+03,2.900000000000000000e+02
2.970000000000000000e+02,6.000000000000000000e+00,1.207000000000000000e+03,2.190000000000000000e+02,1.256000000000000000e+03,2.400000000000000000e+02,1.228000000000000000e+03,2.680000000000000000e+02,1.277000000000000000e+03,2.890000000000000000e+02
2.980000000000000000e+02,6.000000000000000000e+00,1.206000000000000000e+03,2.180000000000000000e+02,1.260000000000000000e+03,2.400000000000000000e+02,1.229000000000000000e+03,2.700000000000000000e+02,1.283000000000000000e+03,2.920000000000000000e+02
2.990000000000000000e+02,6.000000000000000000e+00,1.212000000000000000e+03,2.110000000000000000e+02,1.264000000000000000e+03,2.340000000000000000e+02,1.234000000000000000e+03,2.650000000000000000e+02,1.286000000000000000e+03,2.880000000000000000e+02
3.000000000000000000e+02,6.000000000000000000e+00,1.216000000000000000e+03,2.120000000000000000e+02,1.268000000000000000e+03,2.340000000000000000e+02,1.238000000000000000e+03,2.630000000000000000e+02,1.290000000000000000e+03,2.850000000000000000e+02
