# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.630000000000000000e+02,1.000000000000000000e+00,9.900000000000000000e+02,1.730000000000000000e+02,1.046000000000000000e+03,1.980000000000000000e+02,1.014000000000000000e+03,2.310000000000000000e+02,1.070000000000000000e+03,2.560000000000000000e+02
1.640000000000000000e+02,1.000000000000000000e+00,9.960000000000000000e+02,1.730000000000000000e+02,1.052000000000000000e+03,1.980000000000000000e+02,1.020000000000000000e+03,2.310000000000000000e+02,1.076000000000000000e+03,2.560000000000000000e+02
1.650000000000000000e+02,1.000000000000000000e+00,1.002000000000000000e+03,1.730000000000000000e+02,1.058000000000000000e+03,1.980000000000000000e+02,1.026000000000000000e+03,2.310000000000000000e+02,1.082000000000000000e+03,2.560000000000000000e+02
1.660000000000000000e+02,1.000000000000000000e+00,1.009000000000000000e+03,1.730000000000000000e+02,1.065000000000000000e+03,1.980000000000000000e+02,1.033000000000000000e+03,2.310000000000000000e+02,1.089000000000000000e+03,2.560000000000000000e+02
1.670000000000000000e+02,1.000000000000000000e+00,1.014000000000000000e+03,1.730000000000000000e+02,1.070000000000000000e+03,1.980000000000000000e+02,1.038000000000000000e+03,2.310000000000000000e+02,1.094000000000000000e+03,2.560000000000000000e+02
1.680000000000000000e+02,1.000000000000000000e+00,1.021000000000000000e+03,1.740000000000000000e+02,1.077000000000000000e+03,1.990000000000000000e+02,1.045000000000000000e+03,2.320000000000000000e+02,1.101000000000000000e+03,2.570000000000000000e+02
1.690000000000000000e+02,1.000000000000000000e+00,1.024000000000000000e+03,1.710000000000000000e+02,1.085000000000000000e+03,1.970000000000000000e+02,1.050000000000000000e+03,2.320000000000000000e+02,1.111000000000000000e+03,2.580000000000000000e+02
1.700000000000000000e+02,1.000000000000000000e+00,1.032000000000000000e+03,1.710000000000000000e+02,1.092000000000000000e+03,1.970000000000000000e+02,1.058000000000000000e+03,2.320000000000000000e+02,1.118000000000000000e+03,2.580000000000000000e+02
1.710000000000000000e+02,1.000000000000000000e+00,1.038000000000000000e+03,1.710000000000000000e+02,1.104000000000000000e+03,1.970000000000000000e+02,1.066000000000000000e+03,2.320000000000000000e+02,1.132000000000000000e+03,2.580000000000000000e+02
1.720000000000000000e+02,1.000000000000000000e+00,1.047000000000000000e+03,1.660000000000000000e+02,1.110000000000000000e+03,1.950000000000000000e+02,1.074000000000000000e+03,2.340000000000000000e+02,1.137000000000000000e+03,2.630000000000000000e+02
1.730000000000000000e+02,1.000000000000000000e+00,1.055000000000000000e+03,1.650000000000000000e+02,1.121000000000000000e+03,1.950000000000000000e+02,1.083000000000000000e+03,2.350000000000000000e+02,1.149000000000000000e+03,2.650000000000000000e+02
1.740000000000000000e+02,1.000000000000000000e+00,1.061000000000000000e+03,1.650000000000000000e+02,1.131000000000000000e+03,1.950000000000000000e+02,1.091000000000000000e+03,2.350000000000000000e+02,1.161000000000000000e+03,2.650000000000000000e+02
