# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+01,4.000000000000000000e+00,1.156000000000000000e+03,1.850000000000000000e+02,1.186000000000000000e+03,2.170000000000000000e+02,1.169000000000000000e+03,2.600000000000000000e+02,1.199000000000000000e+03,2.920000000000000000e+02
1.100000000000000000e+01,4.000000000000000000e+00,1.168000000000000000e+03,1.820000000000000000e+02,1.198000000000000000e+03,2.140000000000000000e+02,1.181000000000000000e+03,2.570000000000000000e+02,1.211000000000000000e+03,2.890000000000000000e+02
1.200000000000000000e+01,4.000000000000000000e+00,1.182000000000000000e+03,1.840000000000000000e+02,1.212000000000000000e+03,2.160000000000000000e+02,1.195000000000000000e+03,2.590000000000000000e+02,1.225000000000000000e+03,2.910000000000000000e+02
1.300000000000000000e+01,4.000000000000000000e+00,1.194000000000000000e+03,1.840000000000000000e+02,1.231000000000000000e+03,2.160000000000000000e+02,1.210000000000000000e+03,2.590000000000000000e+02,1.247000000000000000e+03,2.910000000000000000e+02
1.400000000000000000e+01,4.000000000000000000e+00,1.211000000000000000e+03,1.800000000000000000e+02,1.249000000000000000e+03,2.120000000000000000e+02,1.227000000000000000e+03,2.550000000000000000e+02,1.265000000000000000e+03,2.870000000000000000e+02
1.500000000000000000e+01,4.000000000000000000e+00,1.227000000000000000e+03,1.690000000000000000e+02,1.269000000000000000e+03,2.060000000000000000e+02,1.245000000000000000e+03,2.550000000000000000e+02,1.287000000000000000e+03,2.920000000000000000e+02
1.600000000000000000e+01,4.000000000000000000e+00,1.242000000000000000e+03,1.570000000000000000e+02,1.293000000000000000e+03,2.000000000000000000e+02,1.264000000000000000e+03,2.570000000000000000e+02,1.315000000000000000e+03,3.000000000000000000e+02
1.700000000000000000e+01,4.000000000000000000e+00,1.264000000000000000e+03,1.580000000000000000e+02,1.315000000000000000e+03,2.010000000000000000e+02,1.286000000000000000e+03,2.580000000000000000e+02,1.337000000000000000e+03,3.010000000000000000e+02
1.800000000000000000e+01,4.000000000000000000e+00,1.288000000000000000e+03,1.530000000000000000e+02,1.342000000000000000e+03,1.970000000000000000e+02,1.311000000000000000e+03,2.560000000000000000e+02,1.365000000000000000e+03,3.000000000000000000e+02
1.900000000000000000e+01,4.000000000000000000e+00,1.312000000000000000e+03,1.420000000000000000e+02,1.373000000000000000e+03,1.940000000000000000e+02,1.338000000000000000e+03,2.630000000000000000e+02,1.399000000000000000e+03,3.150000000000000000e+02
