# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,6.000000000000000000e+00,9.170000000000000000e+02,5.680000000000000000e+02,9.540000000000000000e+02,5.840000000000000000e+02,9.330000000000000000e+02,6.060000000000000000e+02,9.700000000000000000e+02,6.220000000000000000e+02
2.000000000000000000e+00,6.000000000000000000e+00,9.190000000000000000e+02,5.680000000000000000e+02,9.560000000000000000e+02,5.840000000000000000e+02,9.350000000000000000e+02,6.050000000000000000e+02,9.720000000000000000e+02,6.210000000000000000e+02
3.000000000000000000e+00,6.000000000000000000e+00,9.200000000000000000e+02,5.670000000000000000e+02,9.580000000000000000e+02,5.830000000000000000e+02,9.360000000000000000e+02,6.050000000000000000e+02,9.740000000000000000e+02,6.210000000000000000e+02
4.000000000000000000e+00,6.000000000000000000e+00,9.220000000000000000e+02,5.670000000000000000e+02,9.600000000000000000e+02,5.830000000000000000e+02,9.380000000000000000e+02,6.050000000000000000e+02,9.760000000000000000e+02,6.210000000000000000e+02
5.000000000000000000e+00,6.000000000000000000e+00,9.240000000000000000e+02,5.670000000000000000e+02,9.620000000000000000e+02,5.830000000000000000e+02,9.400000000000000000e+02,6.050000000000000000e+02,9.780000000000000000e+02,6.210000000000000000e+02
6.000000000000000000e+00,6.000000000000000000e+00,9.260000000000000000e+02,5.620000000000000000e+02,9.640000000000000000e+02,5.790000000000000000e+02,9.420000000000000000e+02,6.020000000000000000e+02,9.800000000000000000e+02,6.190000000000000000e+02
7.000000000000000000e+00,6.000000000000000000e+00,9.280000000000000000e+02,5.630000000000000000e+02,9.660000000000000000e+02,5.790000000000000000e+02,9.440000000000000000e+02,6.010000000000000000e+02,9.820000000000000000e+02,6.170000000000000000e+02
8.000000000000000000e+00,6.000000000000000000e+00,9.290000000000000000e+02,5.610000000000000000e+02,9.690000000000000000e+02,5.780000000000000000e+02,9.460000000000000000e+02,6.010000000000000000e+02,9.860000000000000000e+02,6.180000000000000000e+02
9.000000000000000000e+00,6.000000000000000000e+00,9.310000000000000000e+02,5.600000000000000000e+02,9.710000000000000000e+02,5.770000000000000000e+02,9.480000000000000000e+02,6.000000000000000000e+02,9.880000000000000000e+02,6.170000000000000000e+02
1.000000000000000000e+01,6.000000000000000000e+00,9.330000000000000000e+02,5.590000000000000000e+02,9.730000000000000000e+02,5.770000000000000000e+02,9.500000000000000000e+02,6.010000000000000000e+02,9.900000000000000000e+02,6.190000000000000000e+02
