# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.000000000000000000e+00,1.199000000000000000e+03,1.970000000000000000e+02,1.239000000000000000e+03,2.170000000000000000e+02,1.216000000000000000e+03,2.440000000000000000e+02,1.256000000000000000e+03,2.640000000000000000e+02
1.000000000000000000e+00,7.000000000000000000e+00,1.212000000000000000e+03,2.630000000000000000e+02,1.236000000000000000e+03,2.740000000000000000e+02,1.222000000000000000e+03,2.890000000000000000e+02,1.246000000000000000e+03,3.000000000000000000e+02
1.000000000000000000e+00,1.400000000000000000e+01,1.057000000000000000e+03,2.300000000000000000e+02,1.075000000000000000e+03,2.380000000000000000e+02,1.065000000000000000e+03,2.490000000000000000e+02,1.083000000000000000e+03,2.570000000000000000e+02
2.000000000000000000e+00,1.000000000000000000e+00,1.199000000000000000e+03,1.970000000000000000e+02,1.239000000000000000e+03,2.170000000000000000e+02,1.216000000000000000e+03,2.440000000000000000e+02,1.256000000000000000e+03,2.640000000000000000e+02
2.000000000000000000e+00,7.000000000000000000e+00,1.212000000000000000e+03,2.630000000000000000e+02,1.236000000000000000e+03,2.740000000000000000e+02,1.222000000000000000e+03,2.890000000000000000e+02,1.246000000000000000e+03,3.000000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+01,1.057000000000000000e+03,2.300000000000000000e+02,1.075000000000000000e+03,2.380000000000000000e+02,1.065000000000000000e+03,2.490000000000000000e+02,1.083000000000000000e+03,2.570000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+00,1.199000000000000000e+03,1.970000000000000000e+02,1.239000000000000000e+03,2.170000000000000000e+02,1.216000000000000000e+03,2.440000000000000000e+02,1.256000000000000000e+03,2.640000000000000000e+02
3.000000000000000000e+00,7.000000000000000000e+00,1.212000000000000000e+03,2.630000000000000000e+02,1.236000000000000000e+03,2.740000000000000000e+02,1.222000000000000000e+03,2.890000000000000000e+02,1.246000000000000000e+03,3.000000000000000000e+02
3.000000000000000000e+00,1.400000000000000000e+01,1.057000000000000000e+03,2.300000000000000000e+02,1.075000000000000000e+03,2.380000000000000000e+02,1.065000000000000000e+03,2.490000000000000000e+02,1.083000000000000000e+03,2.570000000000000000e+02
4.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+03,1.970000000000000000e+02,1.237000000000000000e+03,2.170000000000000000e+02,1.216000000000000000e+03,2.440000000000000000e+02,1.253000000000000000e+03,2.640000000000000000e+02
