# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
8.100000000000000000e+01,3.000000000000000000e+00,9.000000000000000000e+02,2.100000000000000000e+02,9.240000000000000000e+02,2.260000000000000000e+02,9.100000000000000000e+02,2.470000000000000000e+02,9.340000000000000000e+02,2.630000000000000000e+02
8.200000000000000000e+01,3.000000000000000000e+00,8.970000000000000000e+02,2.100000000000000000e+02,9.210000000000000000e+02,2.260000000000000000e+02,9.070000000000000000e+02,2.470000000000000000e+02,9.310000000000000000e+02,2.630000000000000000e+02
8.300000000000000000e+01,3.000000000000000000e+00,8.940000000000000000e+02,2.100000000000000000e+02,9.180000000000000000e+02,2.260000000000000000e+02,9.040000000000000000e+02,2.470000000000000000e+02,9.280000000000000000e+02,2.630000000000000000e+02
8.400000000000000000e+01,3.000000000000000000e+00,8.910000000000000000e+02,2.100000000000000000e+02,9.150000000000000000e+02,2.260000000000000000e+02,9.010000000000000000e+02,2.480000000000000000e+02,9.250000000000000000e+02,2.640000000000000000e+02
8.500000000000000000e+01,3.000000000000000000e+00,8.880000000000000000e+02,2.100000000000000000e+02,9.120000000000000000e+02,2.260000000000000000e+02,8.980000000000000000e+02,2.480000000000000000e+02,9.220000000000000000e+02,2.640000000000000000e+02
8.600000000000000000e+01,3.000000000000000000e+00,8.850000000000000000e+02,2.100000000000000000e+02,9.090000000000000000e+02,2.260000000000000000e+02,8.950000000000000000e+02,2.480000000000000000e+02,9.190000000000000000e+02,2.640000000000000000e+02
8.700000000000000000e+01,3.000000000000000000e+00,8.820000000000000000e+02,2.080000000000000000e+02,9.060000000000000000e+02,2.240000000000000000e+02,8.920000000000000000e+02,2.460000000000000000e+02,9.160000000000000000e+02,2.620000000000000000e+02
8.800000000000000000e+01,3.000000000000000000e+00,8.780000000000000000e+02,2.050000000000000000e+02,9.020000000000000000e+02,2.220000000000000000e+02,8.880000000000000000e+02,2.450000000000000000e+02,9.120000000000000000e+02,2.620000000000000000e+02
8.900000000000000000e+01,3.000000000000000000e+00,8.730000000000000000e+02,2.040000000000000000e+02,8.970000000000000000e+02,2.210000000000000000e+02,8.830000000000000000e+02,2.440000000000000000e+02,9.070000000000000000e+02,2.610000000000000000e+02
9.000000000000000000e+01,3.000000000000000000e+00,8.670000000000000000e+02,2.040000000000000000e+02,8.910000000000000000e+02,2.220000000000000000e+02,8.770000000000000000e+02,2.460000000000000000e+02,9.010000000000000000e+02,2.640000000000000000e+02
9.100000000000000000e+01,3.000000000000000000e+00,8.590000000000000000e+02,2.020000000000000000e+02,8.850000000000000000e+02,2.200000000000000000e+02,8.700000000000000000e+02,2.440000000000000000e+02,8.960000000000000000e+02,2.620000000000000000e+02
