# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.400000000000000000e+01,3.230000000000000000e+02,2.270000000000000000e+02,3.860000000000000000e+02,2.640000000000000000e+02,3.500000000000000000e+02,3.130000000000000000e+02,4.130000000000000000e+02,3.500000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+01,3.770000000000000000e+02,2.260000000000000000e+02,4.400000000000000000e+02,2.630000000000000000e+02,4.040000000000000000e+02,3.120000000000000000e+02,4.670000000000000000e+02,3.490000000000000000e+02
3.000000000000000000e+00,1.400000000000000000e+01,4.320000000000000000e+02,2.200000000000000000e+02,4.950000000000000000e+02,2.570000000000000000e+02,4.590000000000000000e+02,3.060000000000000000e+02,5.220000000000000000e+02,3.430000000000000000e+02
4.000000000000000000e+00,1.400000000000000000e+01,4.920000000000000000e+02,2.120000000000000000e+02,5.550000000000000000e+02,2.490000000000000000e+02,5.190000000000000000e+02,2.980000000000000000e+02,5.820000000000000000e+02,3.350000000000000000e+02
5.000000000000000000e+00,1.400000000000000000e+01,5.490000000000000000e+02,2.080000000000000000e+02,6.120000000000000000e+02,2.450000000000000000e+02,5.760000000000000000e+02,2.940000000000000000e+02,6.390000000000000000e+02,3.310000000000000000e+02
6.000000000000000000e+00,1.400000000000000000e+01,6.050000000000000000e+02,2.030000000000000000e+02,6.680000000000000000e+02,2.400000000000000000e+02,6.320000000000000000e+02,2.890000000000000000e+02,6.950000000000000000e+02,3.260000000000000000e+02
7.000000000000000000e+00,1.400000000000000000e+01,6.650000000000000000e+02,1.920000000000000000e+02,7.280000000000000000e+02,2.320000000000000000e+02,6.920000000000000000e+02,2.850000000000000000e+02,7.550000000000000000e+02,3.250000000000000000e+02
8.000000000000000000e+00,1.400000000000000000e+01,7.190000000000000000e+02,1.900000000000000000e+02,7.870000000000000000e+02,2.300000000000000000e+02,7.480000000000000000e+02,2.830000000000000000e+02,8.160000000000000000e+02,3.230000000000000000e+02
9.000000000000000000e+00,1.400000000000000000e+01,7.720000000000000000e+02,1.880000000000000000e+02,8.400000000000000000e+02,2.280000000000000000e+02,8.010000000000000000e+02,2.810000000000000000e+02,8.690000000000000000e+02,3.210000000000000000e+02
1.000000000000000000e+01,1.400000000000000000e+01,8.260000000000000000e+02,1.790000000000000000e+02,8.980000000000000000e+02,2.230000000000000000e+02,8.570000000000000000e+02,2.820000000000000000e+02,9.290000000000000000e+02,3.260000000000000000e+02
1.100000000000000000e+01,1.400000000000000000e+01,8.800000000000000000e+02,1.730000000000000000e+02,9.520000000000000000e+02,2.190000000000000000e+02,9.110000000000000000e+02,2.800000000000000000e+02,9.830000000000000000e+02,3.260000000000000000e+02
1.200000000000000000e+01,1.400000000000000000e+01,9.350000000000000000e+02,1.690000000000000000e+02,1.007000000000000000e+03,2.180000000000000000e+02,9.660000000000000000e+02,2.830000000000000000e+02,1.038000000000000000e+03,3.320000000000000000e+02
1.300000000000000000e+01,1.400000000000000000e+01,9.800000000000000000e+02,1.610000000000000000e+02,1.066000000000000000e+03,2.160000000000000000e+02,1.017000000000000000e+03,2.890000000000000000e+02,1.103000000000000000e+03,3.440000000000000000e+02
1.400000000000000000e+01,1.400000000000000000e+01,1.031000000000000000e+03,1.650000000000000000e+02,1.129000000000000000e+03,2.200000000000000000e+02,1.073000000000000000e+03,2.930000000000000000e+02,1.171000000000000000e+03,3.480000000000000000e+02
1.500000000000000000e+01,1.400000000000000000e+01,1.081000000000000000e+03,1.530000000000000000e+02,1.183000000000000000e+03,2.130000000000000000e+02,1.125000000000000000e+03,2.930000000000000000e+02,1.227000000000000000e+03,3.530000000000000000e+02
