# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.400000000000000000e+01,6.200000000000000000e+02,2.310000000000000000e+02,6.520000000000000000e+02,2.470000000000000000e+02,6.340000000000000000e+02,2.690000000000000000e+02,6.660000000000000000e+02,2.850000000000000000e+02
1.000000000000000000e+00,1.400000000000000000e+01,6.280000000000000000e+02,2.030000000000000000e+02,6.490000000000000000e+02,2.170000000000000000e+02,6.370000000000000000e+02,2.350000000000000000e+02,6.580000000000000000e+02,2.490000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+01,6.250000000000000000e+02,2.320000000000000000e+02,6.570000000000000000e+02,2.480000000000000000e+02,6.390000000000000000e+02,2.700000000000000000e+02,6.710000000000000000e+02,2.860000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+01,6.330000000000000000e+02,2.030000000000000000e+02,6.540000000000000000e+02,2.170000000000000000e+02,6.420000000000000000e+02,2.350000000000000000e+02,6.630000000000000000e+02,2.490000000000000000e+02
3.000000000000000000e+00,1.400000000000000000e+01,6.300000000000000000e+02,2.340000000000000000e+02,6.620000000000000000e+02,2.500000000000000000e+02,6.440000000000000000e+02,2.720000000000000000e+02,6.760000000000000000e+02,2.880000000000000000e+02
3.000000000000000000e+00,1.400000000000000000e+01,6.380000000000000000e+02,2.050000000000000000e+02,6.590000000000000000e+02,2.190000000000000000e+02,6.470000000000000000e+02,2.370000000000000000e+02,6.680000000000000000e+02,2.510000000000000000e+02
4.000000000000000000e+00,1.400000000000000000e+01,6.340000000000000000e+02,2.380000000000000000e+02,6.660000000000000000e+02,2.540000000000000000e+02,6.480000000000000000e+02,2.760000000000000000e+02,6.800000000000000000e+02,2.920000000000000000e+02
4.000000000000000000e+00,1.400000000000000000e+01,6.420000000000000000e+02,2.090000000000000000e+02,6.630000000000000000e+02,2.230000000000000000e+02,6.510000000000000000e+02,2.410000000000000000e+02,6.720000000000000000e+02,2.550000000000000000e+02
5.000000000000000000e+00,1.400000000000000000e+01,6.390000000000000000e+02,2.370000000000000000e+02,6.710000000000000000e+02,2.530000000000000000e+02,6.530000000000000000e+02,2.750000000000000000e+02,6.850000000000000000e+02,2.910000000000000000e+02
5.000000000000000000e+00,1.400000000000000000e+01,6.470000000000000000e+02,2.070000000000000000e+02,6.680000000000000000e+02,2.210000000000000000e+02,6.560000000000000000e+02,2.390000000000000000e+02,6.770000000000000000e+02,2.530000000000000000e+02
6.000000000000000000e+00,1.400000000000000000e+01,6.440000000000000000e+02,2.330000000000000000e+02,6.760000000000000000e+02,2.490000000000000000e+02,6.580000000000000000e+02,2.710000000000000000e+02,6.900000000000000000e+02,2.870000000000000000e+02
