# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
2.520000000000000000e+02,1.300000000000000000e+01,0.000000000000000000e+00,1.250000000000000000e+02,4.100000000000000000e+01,1.900000000000000000e+02,0.000000000000000000e+00,2.770000000000000000e+02,7.200000000000000000e+01,3.420000000000000000e+02
2.530000000000000000e+02,1.300000000000000000e+01,0.000000000000000000e+00,1.230000000000000000e+02,8.800000000000000000e+01,1.870000000000000000e+02,0.000000000000000000e+00,2.720000000000000000e+02,1.540000000000000000e+02,3.360000000000000000e+02
2.540000000000000000e+02,1.300000000000000000e+01,0.000000000000000000e+00,1.160000000000000000e+02,1.380000000000000000e+02,1.800000000000000000e+02,4.100000000000000000e+01,2.650000000000000000e+02,2.110000000000000000e+02,3.290000000000000000e+02
2.550000000000000000e+02,1.300000000000000000e+01,2.500000000000000000e+01,1.080000000000000000e+02,1.890000000000000000e+02,1.730000000000000000e+02,9.500000000000000000e+01,2.600000000000000000e+02,2.590000000000000000e+02,3.250000000000000000e+02
2.560000000000000000e+02,1.300000000000000000e+01,7.600000000000000000e+01,1.050000000000000000e+02,2.460000000000000000e+02,1.700000000000000000e+02,1.490000000000000000e+02,2.570000000000000000e+02,3.190000000000000000e+02,3.220000000000000000e+02
2.570000000000000000e+02,1.300000000000000000e+01,1.340000000000000000e+02,9.600000000000000000e+01,3.040000000000000000e+02,1.650000000000000000e+02,2.070000000000000000e+02,2.570000000000000000e+02,3.770000000000000000e+02,3.260000000000000000e+02
2.580000000000000000e+02,1.300000000000000000e+01,1.930000000000000000e+02,9.000000000000000000e+01,3.660000000000000000e+02,1.600000000000000000e+02,2.670000000000000000e+02,2.540000000000000000e+02,4.400000000000000000e+02,3.240000000000000000e+02
2.590000000000000000e+02,1.300000000000000000e+01,2.520000000000000000e+02,8.800000000000000000e+01,4.300000000000000000e+02,1.580000000000000000e+02,3.280000000000000000e+02,2.510000000000000000e+02,5.060000000000000000e+02,3.210000000000000000e+02
2.600000000000000000e+02,1.300000000000000000e+01,3.090000000000000000e+02,8.300000000000000000e+01,4.960000000000000000e+02,1.530000000000000000e+02,3.890000000000000000e+02,2.470000000000000000e+02,5.760000000000000000e+02,3.170000000000000000e+02
2.610000000000000000e+02,1.300000000000000000e+01,3.730000000000000000e+02,7.100000000000000000e+01,5.600000000000000000e+02,1.460000000000000000e+02,4.530000000000000000e+02,2.460000000000000000e+02,6.400000000000000000e+02,3.210000000000000000e+02
2.620000000000000000e+02,1.300000000000000000e+01,4.300000000000000000e+02,6.600000000000000000e+01,6.280000000000000000e+02,1.440000000000000000e+02,5.150000000000000000e+02,2.480000000000000000e+02,7.130000000000000000e+02,3.260000000000000000e+02
2.630000000000000000e+02,1.300000000000000000e+01,4.890000000000000000e+02,6.500000000000000000e+01,6.950000000000000000e+02,1.460000000000000000e+02,5.770000000000000000e+02,2.540000000000000000e+02,7.830000000000000000e+02,3.350000000000000000e+02
