# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.000000000000000000e+01,2.090000000000000000e+02,5.400000000000000000e+02,2.490000000000000000e+02,5.660000000000000000e+02,2.260000000000000000e+02,6.010000000000000000e+02,2.660000000000000000e+02,6.270000000000000000e+02
1.000000000000000000e+00,1.200000000000000000e+01,3.890000000000000000e+02,5.610000000000000000e+02,4.360000000000000000e+02,5.800000000000000000e+02,4.090000000000000000e+02,6.050000000000000000e+02,4.560000000000000000e+02,6.240000000000000000e+02
2.000000000000000000e+00,1.000000000000000000e+01,1.930000000000000000e+02,5.380000000000000000e+02,2.350000000000000000e+02,5.650000000000000000e+02,2.110000000000000000e+02,6.010000000000000000e+02,2.530000000000000000e+02,6.280000000000000000e+02
2.000000000000000000e+00,1.200000000000000000e+01,3.800000000000000000e+02,5.590000000000000000e+02,4.270000000000000000e+02,5.790000000000000000e+02,4.000000000000000000e+02,6.050000000000000000e+02,4.470000000000000000e+02,6.250000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+01,1.750000000000000000e+02,5.370000000000000000e+02,2.190000000000000000e+02,5.640000000000000000e+02,1.940000000000000000e+02,6.000000000000000000e+02,2.380000000000000000e+02,6.270000000000000000e+02
3.000000000000000000e+00,1.200000000000000000e+01,3.700000000000000000e+02,5.590000000000000000e+02,4.170000000000000000e+02,5.790000000000000000e+02,3.900000000000000000e+02,6.050000000000000000e+02,4.370000000000000000e+02,6.250000000000000000e+02
4.000000000000000000e+00,1.000000000000000000e+01,1.570000000000000000e+02,5.340000000000000000e+02,2.030000000000000000e+02,5.620000000000000000e+02,1.770000000000000000e+02,6.000000000000000000e+02,2.230000000000000000e+02,6.280000000000000000e+02
4.000000000000000000e+00,1.200000000000000000e+01,3.580000000000000000e+02,5.580000000000000000e+02,4.070000000000000000e+02,5.780000000000000000e+02,3.790000000000000000e+02,6.050000000000000000e+02,4.280000000000000000e+02,6.250000000000000000e+02
5.000000000000000000e+00,1.000000000000000000e+01,1.380000000000000000e+02,5.320000000000000000e+02,1.850000000000000000e+02,5.610000000000000000e+02,1.580000000000000000e+02,6.000000000000000000e+02,2.050000000000000000e+02,6.290000000000000000e+02
5.000000000000000000e+00,1.200000000000000000e+01,3.460000000000000000e+02,5.580000000000000000e+02,3.970000000000000000e+02,5.780000000000000000e+02,3.680000000000000000e+02,6.040000000000000000e+02,4.190000000000000000e+02,6.240000000000000000e+02
6.000000000000000000e+00,1.000000000000000000e+01,1.160000000000000000e+02,5.310000000000000000e+02,1.670000000000000000e+02,5.600000000000000000e+02,1.380000000000000000e+02,5.990000000000000000e+02,1.890000000000000000e+02,6.280000000000000000e+02
6.000000000000000000e+00,1.200000000000000000e+01,3.340000000000000000e+02,5.570000000000000000e+02,3.860000000000000000e+02,5.770000000000000000e+02,3.560000000000000000e+02,6.040000000000000000e+02,4.080000000000000000e+02,6.240000000000000000e+02
7.000000000000000000e+00,1.000000000000000000e+01,9.600000000000000000e+01,5.290000000000000000e+02,1.470000000000000000e+02,5.590000000000000000e+02,1.180000000000000000e+02,5.990000000000000000e+02,1.690000000000000000e+02,6.290000000000000000e+02
7.000000000000000000e+00,1.200000000000000000e+01,3.220000000000000000e+02,5.550000000000000000e+02,3.740000000000000000e+02,5.760000000000000000e+02,3.440000000000000000e+02,6.040000000000000000e+02,3.960000000000000000e+02,6.250000000000000000e+02
8.000000000000000000e+00,1.000000000000000000e+01,7.300000000000000000e+01,5.260000000000000000e+02,1.270000000000000000e+02,5.570000000000000000e+02,9.600000000000000000e+01,5.980000000000000000e+02,1.500000000000000000e+02,6.290000000000000000e+02
8.000000000000000000e+00,1.200000000000000000e+01,3.080000000000000000e+02,5.550000000000000000e+02,3.620000000000000000e+02,5.760000000000000000e+02,3.310000000000000000e+02,6.040000000000000000e+02,3.850000000000000000e+02,6.250000000000000000e+02
9.000000000000000000e+00,1.000000000000000000e+01,4.800000000000000000e+01,5.240000000000000000e+02,1.060000000000000000e+02,5.560000000000000000e+02,7.300000000000000000e+01,5.980000000000000000e+02,1.310000000000000000e+02,6.300000000000000000e+02
9.000000000000000000e+00,1.200000000000000000e+01,2.950000000000000000e+02,5.530000000000000000e+02,3.490000000000000000e+02,5.750000000000000000e+02,3.180000000000000000e+02,6.040000000000000000e+02,3.720000000000000000e+02,6.260000000000000000e+02
1.000000000000000000e+01,1.000000000000000000e+01,2.300000000000000000e+01,5.210000000000000000e+02,8.300000000000000000e+01,5.540000000000000000e+02,4.900000000000000000e+01,5.980000000000000000e+02,1.090000000000000000e+02,6.310000000000000000e+02
1.000000000000000000e+01,1.200000000000000000e+01,2.800000000000000000e+02,5.520000000000000000e+02,3.360000000000000000e+02,5.740000000000000000e+02,3.040000000000000000e+02,6.030000000000000000e+02,3.600000000000000000e+02,6.250000000000000000e+02
1.100000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,5.180000000000000000e+02,5.800000000000000000e+01,5.520000000000000000e+02,2.100000000000000000e+01,5.970000000000000000e+02,8.600000000000000000e+01,6.310000000000000000e+02
1.100000000000000000e+01,1.200000000000000000e+01,2.650000000000000000e+02,5.510000000000000000e+02,3.210000000000000000e+02,5.730000000000000000e+02,2.890000000000000000e+02,6.030000000000000000e+02,3.450000000000000000e+02,6.250000000000000000e+02
1.200000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,5.160000000000000000e+02,2.900000000000000000e+01,5.500000000000000000e+02,1.000000000000000000e+00,5.960000000000000000e+02,5.000000000000000000e+01,6.300000000000000000e+02
1.200000000000000000e+01,1.200000000000000000e+01,2.450000000000000000e+02,5.510000000000000000e+02,3.050000000000000000e+02,5.730000000000000000e+02,2.710000000000000000e+02,6.030000000000000000e+02,3.310000000000000000e+02,6.250000000000000000e+02
1.300000000000000000e+01,1.200000000000000000e+01,2.260000000000000000e+02,5.490000000000000000e+02,2.870000000000000000e+02,5.720000000000000000e+02,2.520000000000000000e+02,6.030000000000000000e+02,3.130000000000000000e+02,6.260000000000000000e+02
1.400000000000000000e+01,1.200000000000000000e+01,2.050000000000000000e+02,5.480000000000000000e+02,2.680000000000000000e+02,5.710000000000000000e+02,2.320000000000000000e+02,6.020000000000000000e+02,2.950000000000000000e+02,6.250000000000000000e+02
