# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.000000000000000000e+01,1.279000000000000000e+03,1.920000000000000000e+02,1.323000000000000000e+03,2.110000000000000000e+02,1.298000000000000000e+03,2.360000000000000000e+02,1.342000000000000000e+03,2.550000000000000000e+02
1.000000000000000000e+00,2.000000000000000000e+00,1.212000000000000000e+03,2.150000000000000000e+02,1.238000000000000000e+03,2.240000000000000000e+02,1.223000000000000000e+03,2.360000000000000000e+02,1.249000000000000000e+03,2.450000000000000000e+02
2.000000000000000000e+00,1.000000000000000000e+01,1.287000000000000000e+03,1.950000000000000000e+02,1.333000000000000000e+03,2.120000000000000000e+02,1.307000000000000000e+03,2.350000000000000000e+02,1.353000000000000000e+03,2.520000000000000000e+02
2.000000000000000000e+00,2.000000000000000000e+00,1.219000000000000000e+03,2.140000000000000000e+02,1.245000000000000000e+03,2.230000000000000000e+02,1.230000000000000000e+03,2.350000000000000000e+02,1.256000000000000000e+03,2.440000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+01,1.303000000000000000e+03,1.950000000000000000e+02,1.343000000000000000e+03,2.120000000000000000e+02,1.320000000000000000e+03,2.350000000000000000e+02,1.360000000000000000e+03,2.520000000000000000e+02
3.000000000000000000e+00,2.000000000000000000e+00,1.225000000000000000e+03,2.140000000000000000e+02,1.251000000000000000e+03,2.230000000000000000e+02,1.236000000000000000e+03,2.350000000000000000e+02,1.262000000000000000e+03,2.440000000000000000e+02
4.000000000000000000e+00,1.000000000000000000e+01,1.311000000000000000e+03,1.920000000000000000e+02,1.353000000000000000e+03,2.110000000000000000e+02,1.329000000000000000e+03,2.360000000000000000e+02,1.371000000000000000e+03,2.550000000000000000e+02
4.000000000000000000e+00,2.000000000000000000e+00,1.231000000000000000e+03,2.150000000000000000e+02,1.257000000000000000e+03,2.240000000000000000e+02,1.242000000000000000e+03,2.360000000000000000e+02,1.268000000000000000e+03,2.450000000000000000e+02
5.000000000000000000e+00,1.000000000000000000e+01,1.321000000000000000e+03,1.930000000000000000e+02,1.363000000000000000e+03,2.120000000000000000e+02,1.339000000000000000e+03,2.370000000000000000e+02,1.381000000000000000e+03,2.560000000000000000e+02
5.000000000000000000e+00,2.000000000000000000e+00,1.237000000000000000e+03,2.160000000000000000e+02,1.263000000000000000e+03,2.250000000000000000e+02,1.248000000000000000e+03,2.370000000000000000e+02,1.274000000000000000e+03,2.460000000000000000e+02
6.000000000000000000e+00,1.000000000000000000e+01,1.331000000000000000e+03,1.930000000000000000e+02,1.373000000000000000e+03,2.120000000000000000e+02,1.349000000000000000e+03,2.370000000000000000e+02,1.391000000000000000e+03,2.560000000000000000e+02
6.000000000000000000e+00,2.000000000000000000e+00,1.243000000000000000e+03,2.160000000000000000e+02,1.269000000000000000e+03,2.250000000000000000e+02,1.254000000000000000e+03,2.370000000000000000e+02,1.280000000000000000e+03,2.460000000000000000e+02
7.000000000000000000e+00,1.000000000000000000e+01,1.342000000000000000e+03,1.930000000000000000e+02,1.384000000000000000e+03,2.120000000000000000e+02,1.360000000000000000e+03,2.370000000000000000e+02,1.402000000000000000e+03,2.560000000000000000e+02
7.000000000000000000e+00,2.000000000000000000e+00,1.249000000000000000e+03,2.160000000000000000e+02,1.275000000000000000e+03,2.250000000000000000e+02,1.260000000000000000e+03,2.370000000000000000e+02,1.286000000000000000e+03,2.460000000000000000e+02
8.000000000000000000e+00,1.000000000000000000e+01,1.350000000000000000e+03,1.910000000000000000e+02,1.396000000000000000e+03,2.110000000000000000e+02,1.370000000000000000e+03,2.380000000000000000e+02,1.416000000000000000e+03,2.580000000000000000e+02
8.000000000000000000e+00,2.000000000000000000e+00,1.255000000000000000e+03,2.170000000000000000e+02,1.281000000000000000e+03,2.260000000000000000e+02,1.266000000000000000e+03,2.380000000000000000e+02,1.292000000000000000e+03,2.470000000000000000e+02
9.000000000000000000e+00,1.000000000000000000e+01,1.359000000000000000e+03,1.910000000000000000e+02,1.405000000000000000e+03,2.110000000000000000e+02,1.379000000000000000e+03,2.370000000000000000e+02,1.425000000000000000e+03,2.570000000000000000e+02
9.000000000000000000e+00,2.000000000000000000e+00,1.261000000000000000e+03,2.180000000000000000e+02,1.287000000000000000e+03,2.270000000000000000e+02,1.272000000000000000e+03,2.390000000000000000e+02,1.298000000000000000e+03,2.480000000000000000e+02
1.000000000000000000e+01,1.000000000000000000e+01,1.370000000000000000e+03,1.900000000000000000e+02,1.416000000000000000e+03,2.100000000000000000e+02,1.390000000000000000e+03,2.360000000000000000e+02,1.436000000000000000e+03,2.560000000000000000e+02
1.000000000000000000e+01,2.000000000000000000e+00,1.267000000000000000e+03,2.170000000000000000e+02,1.293000000000000000e+03,2.260000000000000000e+02,1.278000000000000000e+03,2.380000000000000000e+02,1.304000000000000000e+03,2.470000000000000000e+02
1.100000000000000000e+01,1.000000000000000000e+01,1.383000000000000000e+03,1.870000000000000000e+02,1.427000000000000000e+03,2.080000000000000000e+02,1.402000000000000000e+03,2.360000000000000000e+02,1.446000000000000000e+03,2.570000000000000000e+02
1.100000000000000000e+01,2.000000000000000000e+00,1.272000000000000000e+03,2.160000000000000000e+02,1.298000000000000000e+03,2.250000000000000000e+02,1.283000000000000000e+03,2.370000000000000000e+02,1.309000000000000000e+03,2.460000000000000000e+02
1.200000000000000000e+01,1.000000000000000000e+01,1.390000000000000000e+03,1.870000000000000000e+02,1.442000000000000000e+03,2.080000000000000000e+02,1.412000000000000000e+03,2.360000000000000000e+02,1.464000000000000000e+03,2.570000000000000000e+02
1.200000000000000000e+01,2.000000000000000000e+00,1.277000000000000000e+03,2.160000000000000000e+02,1.303000000000000000e+03,2.250000000000000000e+02,1.288000000000000000e+03,2.370000000000000000e+02,1.314000000000000000e+03,2.460000000000000000e+02
1.300000000000000000e+01,1.000000000000000000e+01,1.401000000000000000e+03,1.860000000000000000e+02,1.453000000000000000e+03,2.070000000000000000e+02,1.423000000000000000e+03,2.350000000000000000e+02,1.475000000000000000e+03,2.560000000000000000e+02
1.300000000000000000e+01,2.000000000000000000e+00,1.281000000000000000e+03,2.160000000000000000e+02,1.307000000000000000e+03,2.250000000000000000e+02,1.292000000000000000e+03,2.370000000000000000e+02,1.318000000000000000e+03,2.460000000000000000e+02
1.400000000000000000e+01,1.000000000000000000e+01,1.411000000000000000e+03,1.850000000000000000e+02,1.462000000000000000e+03,2.060000000000000000e+02,1.433000000000000000e+03,2.340000000000000000e+02,1.484000000000000000e+03,2.550000000000000000e+02
1.400000000000000000e+01,2.000000000000000000e+00,1.286000000000000000e+03,2.150000000000000000e+02,1.312000000000000000e+03,2.240000000000000000e+02,1.297000000000000000e+03,2.360000000000000000e+02,1.323000000000000000e+03,2.450000000000000000e+02
1.500000000000000000e+01,1.000000000000000000e+01,1.421000000000000000e+03,1.810000000000000000e+02,1.475000000000000000e+03,2.050000000000000000e+02,1.444000000000000000e+03,2.370000000000000000e+02,1.498000000000000000e+03,2.610000000000000000e+02
1.500000000000000000e+01,2.000000000000000000e+00,1.290000000000000000e+03,2.150000000000000000e+02,1.316000000000000000e+03,2.240000000000000000e+02,1.301000000000000000e+03,2.360000000000000000e+02,1.327000000000000000e+03,2.450000000000000000e+02
1.600000000000000000e+01,1.000000000000000000e+01,1.432000000000000000e+03,1.800000000000000000e+02,1.488000000000000000e+03,2.040000000000000000e+02,1.456000000000000000e+03,2.360000000000000000e+02,1.512000000000000000e+03,2.600000000000000000e+02
1.600000000000000000e+01,2.000000000000000000e+00,1.300000000000000000e+03,2.140000000000000000e+02,1.321000000000000000e+03,2.230000000000000000e+02,1.309000000000000000e+03,2.350000000000000000e+02,1.330000000000000000e+03,2.440000000000000000e+02
1.700000000000000000e+01,1.000000000000000000e+01,1.442000000000000000e+03,1.780000000000000000e+02,1.498000000000000000e+03,2.020000000000000000e+02,1.466000000000000000e+03,2.340000000000000000e+02,1.522000000000000000e+03,2.580000000000000000e+02
1.700000000000000000e+01,2.000000000000000000e+00,1.303000000000000000e+03,2.130000000000000000e+02,1.327000000000000000e+03,2.220000000000000000e+02,1.313000000000000000e+03,2.340000000000000000e+02,1.337000000000000000e+03,2.430000000000000000e+02
1.800000000000000000e+01,1.000000000000000000e+01,1.453000000000000000e+03,1.770000000000000000e+02,1.509000000000000000e+03,2.010000000000000000e+02,1.477000000000000000e+03,2.330000000000000000e+02,1.533000000000000000e+03,2.570000000000000000e+02
1.800000000000000000e+01,2.000000000000000000e+00,1.306000000000000000e+03,2.120000000000000000e+02,1.330000000000000000e+03,2.210000000000000000e+02,1.316000000000000000e+03,2.330000000000000000e+02,1.340000000000000000e+03,2.420000000000000000e+02
1.900000000000000000e+01,1.000000000000000000e+01,1.464000000000000000e+03,1.750000000000000000e+02,1.520000000000000000e+03,1.990000000000000000e+02,1.488000000000000000e+03,2.310000000000000000e+02,1.544000000000000000e+03,2.550000000000000000e+02
1.900000000000000000e+01,2.000000000000000000e+00,1.309000000000000000e+03,2.100000000000000000e+02,1.333000000000000000e+03,2.190000000000000000e+02,1.319000000000000000e+03,2.310000000000000000e+02,1.343000000000000000e+03,2.400000000000000000e+02
2.000000000000000000e+01,1.000000000000000000e+01,1.472000000000000000e+03,1.700000000000000000e+02,1.532000000000000000e+03,1.970000000000000000e+02,1.498000000000000000e+03,2.330000000000000000e+02,1.558000000000000000e+03,2.600000000000000000e+02
2.000000000000000000e+01,2.000000000000000000e+00,1.312000000000000000e+03,2.100000000000000000e+02,1.336000000000000000e+03,2.190000000000000000e+02,1.322000000000000000e+03,2.310000000000000000e+02,1.346000000000000000e+03,2.400000000000000000e+02
2.100000000000000000e+01,1.000000000000000000e+01,1.483000000000000000e+03,1.700000000000000000e+02,1.543000000000000000e+03,1.970000000000000000e+02,1.509000000000000000e+03,2.330000000000000000e+02,1.569000000000000000e+03,2.600000000000000000e+02
2.100000000000000000e+01,2.000000000000000000e+00,1.315000000000000000e+03,2.110000000000000000e+02,1.339000000000000000e+03,2.200000000000000000e+02,1.325000000000000000e+03,2.320000000000000000e+02,1.349000000000000000e+03,2.410000000000000000e+02
2.200000000000000000e+01,1.000000000000000000e+01,1.493000000000000000e+03,1.670000000000000000e+02,1.558000000000000000e+03,1.950000000000000000e+02,1.521000000000000000e+03,2.320000000000000000e+02,1.586000000000000000e+03,2.600000000000000000e+02
2.200000000000000000e+01,2.000000000000000000e+00,1.314000000000000000e+03,2.070000000000000000e+02,1.346000000000000000e+03,2.170000000000000000e+02,1.328000000000000000e+03,2.310000000000000000e+02,1.360000000000000000e+03,2.410000000000000000e+02
2.300000000000000000e+01,1.000000000000000000e+00,1.132000000000000000e+03,2.160000000000000000e+02,1.156000000000000000e+03,2.260000000000000000e+02,1.142000000000000000e+03,2.400000000000000000e+02,1.166000000000000000e+03,2.500000000000000000e+02
2.300000000000000000e+01,1.000000000000000000e+01,1.505000000000000000e+03,1.650000000000000000e+02,1.570000000000000000e+03,1.930000000000000000e+02,1.533000000000000000e+03,2.310000000000000000e+02,1.598000000000000000e+03,2.590000000000000000e+02
2.300000000000000000e+01,2.000000000000000000e+00,1.317000000000000000e+03,2.050000000000000000e+02,1.349000000000000000e+03,2.150000000000000000e+02,1.331000000000000000e+03,2.290000000000000000e+02,1.363000000000000000e+03,2.390000000000000000e+02
2.400000000000000000e+01,1.000000000000000000e+00,1.130000000000000000e+03,2.180000000000000000e+02,1.154000000000000000e+03,2.280000000000000000e+02,1.140000000000000000e+03,2.420000000000000000e+02,1.164000000000000000e+03,2.520000000000000000e+02
2.400000000000000000e+01,1.000000000000000000e+01,1.514000000000000000e+03,1.670000000000000000e+02,1.580000000000000000e+03,1.950000000000000000e+02,1.542000000000000000e+03,2.320000000000000000e+02,1.608000000000000000e+03,2.600000000000000000e+02
2.400000000000000000e+01,2.000000000000000000e+00,1.324000000000000000e+03,2.070000000000000000e+02,1.350000000000000000e+03,2.170000000000000000e+02,1.335000000000000000e+03,2.310000000000000000e+02,1.361000000000000000e+03,2.410000000000000000e+02
2.500000000000000000e+01,1.000000000000000000e+00,1.127000000000000000e+03,2.200000000000000000e+02,1.151000000000000000e+03,2.300000000000000000e+02,1.137000000000000000e+03,2.440000000000000000e+02,1.161000000000000000e+03,2.540000000000000000e+02
2.500000000000000000e+01,1.000000000000000000e+01,1.524000000000000000e+03,1.670000000000000000e+02,1.594000000000000000e+03,1.960000000000000000e+02,1.554000000000000000e+03,2.350000000000000000e+02,1.624000000000000000e+03,2.640000000000000000e+02
2.500000000000000000e+01,2.000000000000000000e+00,1.325000000000000000e+03,2.090000000000000000e+02,1.351000000000000000e+03,2.190000000000000000e+02,1.336000000000000000e+03,2.330000000000000000e+02,1.362000000000000000e+03,2.430000000000000000e+02
2.600000000000000000e+01,1.000000000000000000e+00,1.124000000000000000e+03,2.190000000000000000e+02,1.148000000000000000e+03,2.290000000000000000e+02,1.134000000000000000e+03,2.430000000000000000e+02,1.158000000000000000e+03,2.530000000000000000e+02
2.600000000000000000e+01,1.000000000000000000e+01,1.537000000000000000e+03,1.650000000000000000e+02,1.605000000000000000e+03,1.950000000000000000e+02,1.566000000000000000e+03,2.350000000000000000e+02,1.627000000000000000e+03,2.650000000000000000e+02
2.600000000000000000e+01,2.000000000000000000e+00,1.328000000000000000e+03,2.080000000000000000e+02,1.354000000000000000e+03,2.180000000000000000e+02,1.339000000000000000e+03,2.320000000000000000e+02,1.365000000000000000e+03,2.420000000000000000e+02
2.700000000000000000e+01,1.000000000000000000e+00,1.121000000000000000e+03,2.190000000000000000e+02,1.145000000000000000e+03,2.290000000000000000e+02,1.131000000000000000e+03,2.430000000000000000e+02,1.155000000000000000e+03,2.530000000000000000e+02
2.700000000000000000e+01,1.000000000000000000e+01,1.548000000000000000e+03,1.640000000000000000e+02,1.618000000000000000e+03,1.940000000000000000e+02,1.578000000000000000e+03,2.340000000000000000e+02,1.627000000000000000e+03,2.640000000000000000e+02
2.700000000000000000e+01,2.000000000000000000e+00,1.331000000000000000e+03,2.070000000000000000e+02,1.357000000000000000e+03,2.170000000000000000e+02,1.342000000000000000e+03,2.310000000000000000e+02,1.368000000000000000e+03,2.410000000000000000e+02
2.800000000000000000e+01,1.000000000000000000e+00,1.118000000000000000e+03,2.210000000000000000e+02,1.142000000000000000e+03,2.310000000000000000e+02,1.128000000000000000e+03,2.450000000000000000e+02,1.152000000000000000e+03,2.550000000000000000e+02
