# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.400000000000000000e+01,1.519000000000000000e+03,1.610000000000000000e+02,1.601000000000000000e+03,2.080000000000000000e+02,1.554000000000000000e+03,2.710000000000000000e+02,1.627000000000000000e+03,3.180000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+01,1.572000000000000000e+03,1.530000000000000000e+02,1.626000000000000000e+03,2.050000000000000000e+02,1.595000000000000000e+03,2.750000000000000000e+02,1.627000000000000000e+03,3.270000000000000000e+02
1.260000000000000000e+02,1.000000000000000000e+00,1.002000000000000000e+03,2.190000000000000000e+02,1.023000000000000000e+03,2.280000000000000000e+02,1.011000000000000000e+03,2.400000000000000000e+02,1.032000000000000000e+03,2.490000000000000000e+02
1.260000000000000000e+02,1.000000000000000000e+00,7.310000000000000000e+02,2.190000000000000000e+02,7.540000000000000000e+02,2.290000000000000000e+02,7.410000000000000000e+02,2.420000000000000000e+02,7.640000000000000000e+02,2.520000000000000000e+02
1.270000000000000000e+02,1.000000000000000000e+00,1.002000000000000000e+03,2.200000000000000000e+02,1.023000000000000000e+03,2.290000000000000000e+02,1.011000000000000000e+03,2.410000000000000000e+02,1.032000000000000000e+03,2.500000000000000000e+02
1.270000000000000000e+02,1.000000000000000000e+00,7.290000000000000000e+02,2.200000000000000000e+02,7.520000000000000000e+02,2.300000000000000000e+02,7.390000000000000000e+02,2.430000000000000000e+02,7.620000000000000000e+02,2.530000000000000000e+02
1.280000000000000000e+02,1.000000000000000000e+00,1.002000000000000000e+03,2.200000000000000000e+02,1.023000000000000000e+03,2.290000000000000000e+02,1.011000000000000000e+03,2.410000000000000000e+02,1.032000000000000000e+03,2.500000000000000000e+02
1.280000000000000000e+02,1.000000000000000000e+00,7.280000000000000000e+02,2.200000000000000000e+02,7.510000000000000000e+02,2.300000000000000000e+02,7.380000000000000000e+02,2.430000000000000000e+02,7.610000000000000000e+02,2.530000000000000000e+02
1.290000000000000000e+02,1.000000000000000000e+00,1.005000000000000000e+03,2.220000000000000000e+02,1.026000000000000000e+03,2.310000000000000000e+02,1.014000000000000000e+03,2.430000000000000000e+02,1.035000000000000000e+03,2.520000000000000000e+02
1.290000000000000000e+02,1.000000000000000000e+00,7.270000000000000000e+02,2.200000000000000000e+02,7.500000000000000000e+02,2.300000000000000000e+02,7.370000000000000000e+02,2.430000000000000000e+02,7.600000000000000000e+02,2.530000000000000000e+02
1.300000000000000000e+02,1.000000000000000000e+00,1.005000000000000000e+03,2.220000000000000000e+02,1.026000000000000000e+03,2.310000000000000000e+02,1.014000000000000000e+03,2.430000000000000000e+02,1.035000000000000000e+03,2.520000000000000000e+02
1.300000000000000000e+02,1.000000000000000000e+00,7.260000000000000000e+02,2.200000000000000000e+02,7.490000000000000000e+02,2.300000000000000000e+02,7.360000000000000000e+02,2.430000000000000000e+02,7.590000000000000000e+02,2.530000000000000000e+02
1.310000000000000000e+02,1.000000000000000000e+00,1.009000000000000000e+03,2.230000000000000000e+02,1.030000000000000000e+03,2.320000000000000000e+02,1.018000000000000000e+03,2.440000000000000000e+02,1.039000000000000000e+03,2.530000000000000000e+02
1.310000000000000000e+02,1.000000000000000000e+00,7.250000000000000000e+02,2.200000000000000000e+02,7.480000000000000000e+02,2.300000000000000000e+02,7.350000000000000000e+02,2.430000000000000000e+02,7.580000000000000000e+02,2.530000000000000000e+02
1.320000000000000000e+02,1.000000000000000000e+00,1.009000000000000000e+03,2.240000000000000000e+02,1.030000000000000000e+03,2.330000000000000000e+02,1.018000000000000000e+03,2.450000000000000000e+02,1.039000000000000000e+03,2.540000000000000000e+02
1.320000000000000000e+02,1.000000000000000000e+00,7.240000000000000000e+02,2.190000000000000000e+02,7.470000000000000000e+02,2.290000000000000000e+02,7.340000000000000000e+02,2.420000000000000000e+02,7.570000000000000000e+02,2.520000000000000000e+02
1.330000000000000000e+02,1.000000000000000000e+00,1.010000000000000000e+03,2.230000000000000000e+02,1.031000000000000000e+03,2.320000000000000000e+02,1.019000000000000000e+03,2.440000000000000000e+02,1.040000000000000000e+03,2.530000000000000000e+02
1.330000000000000000e+02,1.000000000000000000e+00,7.230000000000000000e+02,2.180000000000000000e+02,7.460000000000000000e+02,2.280000000000000000e+02,7.330000000000000000e+02,2.410000000000000000e+02,7.560000000000000000e+02,2.510000000000000000e+02
1.340000000000000000e+02,1.000000000000000000e+00,1.011000000000000000e+03,2.250000000000000000e+02,1.032000000000000000e+03,2.340000000000000000e+02,1.020000000000000000e+03,2.460000000000000000e+02,1.041000000000000000e+03,2.550000000000000000e+02
1.340000000000000000e+02,1.000000000000000000e+00,7.220000000000000000e+02,2.200000000000000000e+02,7.450000000000000000e+02,2.300000000000000000e+02,7.320000000000000000e+02,2.430000000000000000e+02,7.550000000000000000e+02,2.530000000000000000e+02
1.350000000000000000e+02,1.000000000000000000e+00,1.012000000000000000e+03,2.250000000000000000e+02,1.033000000000000000e+03,2.340000000000000000e+02,1.021000000000000000e+03,2.460000000000000000e+02,1.042000000000000000e+03,2.550000000000000000e+02
1.350000000000000000e+02,1.000000000000000000e+00,7.210000000000000000e+02,2.200000000000000000e+02,7.440000000000000000e+02,2.300000000000000000e+02,7.310000000000000000e+02,2.430000000000000000e+02,7.540000000000000000e+02,2.530000000000000000e+02
1.360000000000000000e+02,1.000000000000000000e+00,1.018000000000000000e+03,2.220000000000000000e+02,1.039000000000000000e+03,2.310000000000000000e+02,1.027000000000000000e+03,2.430000000000000000e+02,1.048000000000000000e+03,2.520000000000000000e+02
1.360000000000000000e+02,1.000000000000000000e+00,7.180000000000000000e+02,2.190000000000000000e+02,7.410000000000000000e+02,2.290000000000000000e+02,7.280000000000000000e+02,2.420000000000000000e+02,7.510000000000000000e+02,2.520000000000000000e+02
1.370000000000000000e+02,1.000000000000000000e+00,1.019000000000000000e+03,2.230000000000000000e+02,1.040000000000000000e+03,2.320000000000000000e+02,1.028000000000000000e+03,2.440000000000000000e+02,1.049000000000000000e+03,2.530000000000000000e+02
1.370000000000000000e+02,1.000000000000000000e+00,7.170000000000000000e+02,2.210000000000000000e+02,7.400000000000000000e+02,2.310000000000000000e+02,7.270000000000000000e+02,2.440000000000000000e+02,7.500000000000000000e+02,2.540000000000000000e+02
1.380000000000000000e+02,1.000000000000000000e+00,1.020000000000000000e+03,2.240000000000000000e+02,1.041000000000000000e+03,2.330000000000000000e+02,1.029000000000000000e+03,2.450000000000000000e+02,1.050000000000000000e+03,2.540000000000000000e+02
1.380000000000000000e+02,1.000000000000000000e+00,7.160000000000000000e+02,2.230000000000000000e+02,7.390000000000000000e+02,2.330000000000000000e+02,7.260000000000000000e+02,2.460000000000000000e+02,7.490000000000000000e+02,2.560000000000000000e+02
