# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,5.000000000000000000e+00,8.810000000000000000e+02,2.140000000000000000e+02,9.090000000000000000e+02,2.240000000000000000e+02,8.930000000000000000e+02,2.370000000000000000e+02,9.210000000000000000e+02,2.470000000000000000e+02
2.000000000000000000e+00,5.000000000000000000e+00,8.810000000000000000e+02,2.140000000000000000e+02,9.090000000000000000e+02,2.240000000000000000e+02,8.930000000000000000e+02,2.370000000000000000e+02,9.210000000000000000e+02,2.470000000000000000e+02
3.000000000000000000e+00,5.000000000000000000e+00,8.810000000000000000e+02,2.130000000000000000e+02,9.090000000000000000e+02,2.230000000000000000e+02,8.930000000000000000e+02,2.360000000000000000e+02,9.210000000000000000e+02,2.460000000000000000e+02
4.000000000000000000e+00,5.000000000000000000e+00,8.840000000000000000e+02,2.160000000000000000e+02,9.120000000000000000e+02,2.260000000000000000e+02,8.960000000000000000e+02,2.400000000000000000e+02,9.240000000000000000e+02,2.500000000000000000e+02
5.000000000000000000e+00,5.000000000000000000e+00,8.850000000000000000e+02,2.190000000000000000e+02,9.130000000000000000e+02,2.290000000000000000e+02,8.970000000000000000e+02,2.430000000000000000e+02,9.250000000000000000e+02,2.530000000000000000e+02
6.000000000000000000e+00,5.000000000000000000e+00,8.850000000000000000e+02,2.190000000000000000e+02,9.130000000000000000e+02,2.290000000000000000e+02,8.970000000000000000e+02,2.430000000000000000e+02,9.250000000000000000e+02,2.530000000000000000e+02
7.000000000000000000e+00,5.000000000000000000e+00,8.850000000000000000e+02,2.180000000000000000e+02,9.130000000000000000e+02,2.280000000000000000e+02,8.970000000000000000e+02,2.420000000000000000e+02,9.250000000000000000e+02,2.520000000000000000e+02
8.000000000000000000e+00,5.000000000000000000e+00,8.860000000000000000e+02,2.180000000000000000e+02,9.140000000000000000e+02,2.280000000000000000e+02,8.980000000000000000e+02,2.420000000000000000e+02,9.260000000000000000e+02,2.520000000000000000e+02
9.000000000000000000e+00,5.000000000000000000e+00,8.860000000000000000e+02,2.190000000000000000e+02,9.140000000000000000e+02,2.290000000000000000e+02,8.980000000000000000e+02,2.430000000000000000e+02,9.260000000000000000e+02,2.530000000000000000e+02
1.000000000000000000e+01,5.000000000000000000e+00,8.870000000000000000e+02,2.200000000000000000e+02,9.150000000000000000e+02,2.300000000000000000e+02,8.990000000000000000e+02,2.440000000000000000e+02,9.270000000000000000e+02,2.540000000000000000e+02
1.100000000000000000e+01,5.000000000000000000e+00,8.830000000000000000e+02,2.150000000000000000e+02,9.180000000000000000e+02,2.290000000000000000e+02,8.980000000000000000e+02,2.470000000000000000e+02,9.330000000000000000e+02,2.610000000000000000e+02
1.200000000000000000e+01,5.000000000000000000e+00,8.860000000000000000e+02,2.170000000000000000e+02,9.180000000000000000e+02,2.290000000000000000e+02,9.000000000000000000e+02,2.450000000000000000e+02,9.320000000000000000e+02,2.570000000000000000e+02
1.300000000000000000e+01,5.000000000000000000e+00,8.860000000000000000e+02,2.150000000000000000e+02,9.180000000000000000e+02,2.270000000000000000e+02,9.000000000000000000e+02,2.430000000000000000e+02,9.320000000000000000e+02,2.550000000000000000e+02
1.400000000000000000e+01,5.000000000000000000e+00,8.850000000000000000e+02,2.140000000000000000e+02,9.170000000000000000e+02,2.260000000000000000e+02,8.990000000000000000e+02,2.420000000000000000e+02,9.310000000000000000e+02,2.540000000000000000e+02
