# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.790000000000000000e+02,1.214000000000000000e+03,2.290000000000000000e+02,1.150000000000000000e+03,2.960000000000000000e+02,1.262000000000000000e+03,3.460000000000000000e+02
2.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.790000000000000000e+02,1.214000000000000000e+03,2.290000000000000000e+02,1.150000000000000000e+03,2.960000000000000000e+02,1.262000000000000000e+03,3.460000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
4.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
5.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
6.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
7.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
8.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
9.000000000000000000e+00,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
1.000000000000000000e+01,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
1.100000000000000000e+01,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
1.200000000000000000e+01,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
1.300000000000000000e+01,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
1.400000000000000000e+01,1.000000000000000000e+00,1.102000000000000000e+03,1.800000000000000000e+02,1.214000000000000000e+03,2.300000000000000000e+02,1.150000000000000000e+03,2.970000000000000000e+02,1.262000000000000000e+03,3.470000000000000000e+02
