# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,4.000000000000000000e+00,6.180000000000000000e+02,2.400000000000000000e+02,6.740000000000000000e+02,2.640000000000000000e+02,6.420000000000000000e+02,2.960000000000000000e+02,6.980000000000000000e+02,3.200000000000000000e+02
1.000000000000000000e+00,1.400000000000000000e+01,9.980000000000000000e+02,2.380000000000000000e+02,1.016000000000000000e+03,2.460000000000000000e+02,1.006000000000000000e+03,2.560000000000000000e+02,1.024000000000000000e+03,2.640000000000000000e+02
2.000000000000000000e+00,4.000000000000000000e+00,6.100000000000000000e+02,2.440000000000000000e+02,6.660000000000000000e+02,2.670000000000000000e+02,6.340000000000000000e+02,2.980000000000000000e+02,6.900000000000000000e+02,3.210000000000000000e+02
2.000000000000000000e+00,1.400000000000000000e+01,9.960000000000000000e+02,2.400000000000000000e+02,1.014000000000000000e+03,2.480000000000000000e+02,1.004000000000000000e+03,2.580000000000000000e+02,1.022000000000000000e+03,2.660000000000000000e+02
3.000000000000000000e+00,4.000000000000000000e+00,6.040000000000000000e+02,2.450000000000000000e+02,6.600000000000000000e+02,2.680000000000000000e+02,6.280000000000000000e+02,2.990000000000000000e+02,6.840000000000000000e+02,3.220000000000000000e+02
3.000000000000000000e+00,1.400000000000000000e+01,9.940000000000000000e+02,2.410000000000000000e+02,1.012000000000000000e+03,2.490000000000000000e+02,1.002000000000000000e+03,2.590000000000000000e+02,1.020000000000000000e+03,2.670000000000000000e+02
4.000000000000000000e+00,4.000000000000000000e+00,5.940000000000000000e+02,2.410000000000000000e+02,6.540000000000000000e+02,2.660000000000000000e+02,6.200000000000000000e+02,2.990000000000000000e+02,6.800000000000000000e+02,3.240000000000000000e+02
4.000000000000000000e+00,1.400000000000000000e+01,9.930000000000000000e+02,2.390000000000000000e+02,1.011000000000000000e+03,2.470000000000000000e+02,1.001000000000000000e+03,2.570000000000000000e+02,1.019000000000000000e+03,2.650000000000000000e+02
5.000000000000000000e+00,4.000000000000000000e+00,5.840000000000000000e+02,2.390000000000000000e+02,6.470000000000000000e+02,2.650000000000000000e+02,6.110000000000000000e+02,3.000000000000000000e+02,6.740000000000000000e+02,3.260000000000000000e+02
5.000000000000000000e+00,1.400000000000000000e+01,9.910000000000000000e+02,2.370000000000000000e+02,1.009000000000000000e+03,2.450000000000000000e+02,9.990000000000000000e+02,2.550000000000000000e+02,1.017000000000000000e+03,2.630000000000000000e+02
6.000000000000000000e+00,4.000000000000000000e+00,5.770000000000000000e+02,2.410000000000000000e+02,6.380000000000000000e+02,2.670000000000000000e+02,6.030000000000000000e+02,3.010000000000000000e+02,6.640000000000000000e+02,3.270000000000000000e+02
6.000000000000000000e+00,1.400000000000000000e+01,9.880000000000000000e+02,2.380000000000000000e+02,1.006000000000000000e+03,2.460000000000000000e+02,9.960000000000000000e+02,2.560000000000000000e+02,1.014000000000000000e+03,2.640000000000000000e+02
7.000000000000000000e+00,4.000000000000000000e+00,5.660000000000000000e+02,2.420000000000000000e+02,6.270000000000000000e+02,2.680000000000000000e+02,5.920000000000000000e+02,3.020000000000000000e+02,6.530000000000000000e+02,3.280000000000000000e+02
7.000000000000000000e+00,1.400000000000000000e+01,9.860000000000000000e+02,2.380000000000000000e+02,1.004000000000000000e+03,2.460000000000000000e+02,9.940000000000000000e+02,2.560000000000000000e+02,1.012000000000000000e+03,2.640000000000000000e+02
8.000000000000000000e+00,4.000000000000000000e+00,5.560000000000000000e+02,2.410000000000000000e+02,6.190000000000000000e+02,2.670000000000000000e+02,5.830000000000000000e+02,3.020000000000000000e+02,6.460000000000000000e+02,3.280000000000000000e+02
8.000000000000000000e+00,1.400000000000000000e+01,9.840000000000000000e+02,2.360000000000000000e+02,1.002000000000000000e+03,2.440000000000000000e+02,9.920000000000000000e+02,2.540000000000000000e+02,1.010000000000000000e+03,2.620000000000000000e+02
9.000000000000000000e+00,4.000000000000000000e+00,5.450000000000000000e+02,2.390000000000000000e+02,6.100000000000000000e+02,2.660000000000000000e+02,5.730000000000000000e+02,3.020000000000000000e+02,6.380000000000000000e+02,3.290000000000000000e+02
9.000000000000000000e+00,1.400000000000000000e+01,9.820000000000000000e+02,2.340000000000000000e+02,1.000000000000000000e+03,2.420000000000000000e+02,9.900000000000000000e+02,2.520000000000000000e+02,1.008000000000000000e+03,2.600000000000000000e+02
1.000000000000000000e+01,4.000000000000000000e+00,5.350000000000000000e+02,2.350000000000000000e+02,6.000000000000000000e+02,2.620000000000000000e+02,5.630000000000000000e+02,2.980000000000000000e+02,6.280000000000000000e+02,3.250000000000000000e+02
1.000000000000000000e+01,1.400000000000000000e+01,9.800000000000000000e+02,2.300000000000000000e+02,9.980000000000000000e+02,2.380000000000000000e+02,9.880000000000000000e+02,2.480000000000000000e+02,1.006000000000000000e+03,2.560000000000000000e+02
1.100000000000000000e+01,4.000000000000000000e+00,5.220000000000000000e+02,2.350000000000000000e+02,5.900000000000000000e+02,2.630000000000000000e+02,5.510000000000000000e+02,3.010000000000000000e+02,6.190000000000000000e+02,3.290000000000000000e+02
1.100000000000000000e+01,1.400000000000000000e+01,9.770000000000000000e+02,2.300000000000000000e+02,9.950000000000000000e+02,2.380000000000000000e+02,9.850000000000000000e+02,2.480000000000000000e+02,1.003000000000000000e+03,2.560000000000000000e+02
1.200000000000000000e+01,4.000000000000000000e+00,5.090000000000000000e+02,2.350000000000000000e+02,5.810000000000000000e+02,2.640000000000000000e+02,5.400000000000000000e+02,3.030000000000000000e+02,6.120000000000000000e+02,3.320000000000000000e+02
1.200000000000000000e+01,1.400000000000000000e+01,9.750000000000000000e+02,2.310000000000000000e+02,9.930000000000000000e+02,2.390000000000000000e+02,9.830000000000000000e+02,2.490000000000000000e+02,1.001000000000000000e+03,2.570000000000000000e+02
1.300000000000000000e+01,4.000000000000000000e+00,4.990000000000000000e+02,2.340000000000000000e+02,5.710000000000000000e+02,2.650000000000000000e+02,5.300000000000000000e+02,3.060000000000000000e+02,6.020000000000000000e+02,3.370000000000000000e+02
1.300000000000000000e+01,1.400000000000000000e+01,9.730000000000000000e+02,2.310000000000000000e+02,9.910000000000000000e+02,2.390000000000000000e+02,9.810000000000000000e+02,2.490000000000000000e+02,9.990000000000000000e+02,2.570000000000000000e+02
1.400000000000000000e+01,4.000000000000000000e+00,4.850000000000000000e+02,2.350000000000000000e+02,5.620000000000000000e+02,2.670000000000000000e+02,5.180000000000000000e+02,3.100000000000000000e+02,5.950000000000000000e+02,3.420000000000000000e+02
1.400000000000000000e+01,1.400000000000000000e+01,9.710000000000000000e+02,2.320000000000000000e+02,9.890000000000000000e+02,2.400000000000000000e+02,9.790000000000000000e+02,2.500000000000000000e+02,9.970000000000000000e+02,2.580000000000000000e+02
1.500000000000000000e+01,4.000000000000000000e+00,4.730000000000000000e+02,2.330000000000000000e+02,5.500000000000000000e+02,2.670000000000000000e+02,5.060000000000000000e+02,3.120000000000000000e+02,5.830000000000000000e+02,3.460000000000000000e+02
1.500000000000000000e+01,1.400000000000000000e+01,9.690000000000000000e+02,2.340000000000000000e+02,9.870000000000000000e+02,2.420000000000000000e+02,9.770000000000000000e+02,2.520000000000000000e+02,9.950000000000000000e+02,2.600000000000000000e+02
1.600000000000000000e+01,4.000000000000000000e+00,4.590000000000000000e+02,2.340000000000000000e+02,5.380000000000000000e+02,2.680000000000000000e+02,4.930000000000000000e+02,3.130000000000000000e+02,5.720000000000000000e+02,3.470000000000000000e+02
1.600000000000000000e+01,1.400000000000000000e+01,9.670000000000000000e+02,2.340000000000000000e+02,9.850000000000000000e+02,2.420000000000000000e+02,9.750000000000000000e+02,2.520000000000000000e+02,9.930000000000000000e+02,2.600000000000000000e+02
1.700000000000000000e+01,4.000000000000000000e+00,4.460000000000000000e+02,2.320000000000000000e+02,5.260000000000000000e+02,2.670000000000000000e+02,4.800000000000000000e+02,3.140000000000000000e+02,5.600000000000000000e+02,3.490000000000000000e+02
1.700000000000000000e+01,1.400000000000000000e+01,9.650000000000000000e+02,2.320000000000000000e+02,9.830000000000000000e+02,2.400000000000000000e+02,9.730000000000000000e+02,2.500000000000000000e+02,9.910000000000000000e+02,2.580000000000000000e+02
1.800000000000000000e+01,4.000000000000000000e+00,4.340000000000000000e+02,2.320000000000000000e+02,5.140000000000000000e+02,2.670000000000000000e+02,4.680000000000000000e+02,3.140000000000000000e+02,5.480000000000000000e+02,3.490000000000000000e+02
1.800000000000000000e+01,1.400000000000000000e+01,9.630000000000000000e+02,2.310000000000000000e+02,9.810000000000000000e+02,2.390000000000000000e+02,9.710000000000000000e+02,2.490000000000000000e+02,9.890000000000000000e+02,2.570000000000000000e+02
1.900000000000000000e+01,4.000000000000000000e+00,4.180000000000000000e+02,2.290000000000000000e+02,5.020000000000000000e+02,2.660000000000000000e+02,4.540000000000000000e+02,3.150000000000000000e+02,5.380000000000000000e+02,3.520000000000000000e+02
1.900000000000000000e+01,1.400000000000000000e+01,9.610000000000000000e+02,2.250000000000000000e+02,9.790000000000000000e+02,2.350000000000000000e+02,9.690000000000000000e+02,2.480000000000000000e+02,9.870000000000000000e+02,2.580000000000000000e+02
2.000000000000000000e+01,4.000000000000000000e+00,4.010000000000000000e+02,2.300000000000000000e+02,4.900000000000000000e+02,2.680000000000000000e+02,4.390000000000000000e+02,3.180000000000000000e+02,5.280000000000000000e+02,3.560000000000000000e+02
2.000000000000000000e+01,1.400000000000000000e+01,9.590000000000000000e+02,2.250000000000000000e+02,9.770000000000000000e+02,2.350000000000000000e+02,9.670000000000000000e+02,2.480000000000000000e+02,9.850000000000000000e+02,2.580000000000000000e+02
2.100000000000000000e+01,4.000000000000000000e+00,3.850000000000000000e+02,2.310000000000000000e+02,4.760000000000000000e+02,2.700000000000000000e+02,4.240000000000000000e+02,3.220000000000000000e+02,5.150000000000000000e+02,3.610000000000000000e+02
2.100000000000000000e+01,1.400000000000000000e+01,9.570000000000000000e+02,2.260000000000000000e+02,9.750000000000000000e+02,2.350000000000000000e+02,9.650000000000000000e+02,2.470000000000000000e+02,9.830000000000000000e+02,2.560000000000000000e+02
2.200000000000000000e+01,4.000000000000000000e+00,3.680000000000000000e+02,2.340000000000000000e+02,4.610000000000000000e+02,2.740000000000000000e+02,4.080000000000000000e+02,3.270000000000000000e+02,5.010000000000000000e+02,3.670000000000000000e+02
2.200000000000000000e+01,1.400000000000000000e+01,9.540000000000000000e+02,2.270000000000000000e+02,9.720000000000000000e+02,2.370000000000000000e+02,9.620000000000000000e+02,2.500000000000000000e+02,9.800000000000000000e+02,2.600000000000000000e+02
2.300000000000000000e+01,4.000000000000000000e+00,3.520000000000000000e+02,2.350000000000000000e+02,4.460000000000000000e+02,2.760000000000000000e+02,3.920000000000000000e+02,3.310000000000000000e+02,4.860000000000000000e+02,3.720000000000000000e+02
2.300000000000000000e+01,1.400000000000000000e+01,9.520000000000000000e+02,2.290000000000000000e+02,9.700000000000000000e+02,2.380000000000000000e+02,9.600000000000000000e+02,2.500000000000000000e+02,9.780000000000000000e+02,2.590000000000000000e+02
2.400000000000000000e+01,4.000000000000000000e+00,3.340000000000000000e+02,2.360000000000000000e+02,4.300000000000000000e+02,2.780000000000000000e+02,3.750000000000000000e+02,3.340000000000000000e+02,4.710000000000000000e+02,3.760000000000000000e+02
2.400000000000000000e+01,1.400000000000000000e+01,9.500000000000000000e+02,2.300000000000000000e+02,9.680000000000000000e+02,2.380000000000000000e+02,9.580000000000000000e+02,2.490000000000000000e+02,9.760000000000000000e+02,2.570000000000000000e+02
2.500000000000000000e+01,4.000000000000000000e+00,3.110000000000000000e+02,2.360000000000000000e+02,4.140000000000000000e+02,2.800000000000000000e+02,3.550000000000000000e+02,3.390000000000000000e+02,4.580000000000000000e+02,3.830000000000000000e+02
2.500000000000000000e+01,1.400000000000000000e+01,9.480000000000000000e+02,2.310000000000000000e+02,9.660000000000000000e+02,2.390000000000000000e+02,9.560000000000000000e+02,2.500000000000000000e+02,9.740000000000000000e+02,2.580000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+00,2.920000000000000000e+02,2.340000000000000000e+02,3.950000000000000000e+02,2.800000000000000000e+02,3.360000000000000000e+02,3.410000000000000000e+02,4.390000000000000000e+02,3.870000000000000000e+02
2.600000000000000000e+01,1.400000000000000000e+01,9.460000000000000000e+02,2.310000000000000000e+02,9.640000000000000000e+02,2.390000000000000000e+02,9.540000000000000000e+02,2.500000000000000000e+02,9.720000000000000000e+02,2.580000000000000000e+02
2.700000000000000000e+01,4.000000000000000000e+00,2.690000000000000000e+02,2.340000000000000000e+02,3.770000000000000000e+02,2.820000000000000000e+02,3.150000000000000000e+02,3.460000000000000000e+02,4.230000000000000000e+02,3.940000000000000000e+02
2.700000000000000000e+01,1.400000000000000000e+01,9.430000000000000000e+02,2.300000000000000000e+02,9.610000000000000000e+02,2.380000000000000000e+02,9.510000000000000000e+02,2.490000000000000000e+02,9.690000000000000000e+02,2.570000000000000000e+02
2.800000000000000000e+01,4.000000000000000000e+00,2.460000000000000000e+02,2.340000000000000000e+02,3.560000000000000000e+02,2.840000000000000000e+02,2.930000000000000000e+02,3.500000000000000000e+02,4.030000000000000000e+02,4.000000000000000000e+02
2.800000000000000000e+01,1.400000000000000000e+01,9.410000000000000000e+02,2.300000000000000000e+02,9.590000000000000000e+02,2.380000000000000000e+02,9.490000000000000000e+02,2.490000000000000000e+02,9.670000000000000000e+02,2.570000000000000000e+02
2.900000000000000000e+01,4.000000000000000000e+00,2.190000000000000000e+02,2.340000000000000000e+02,3.360000000000000000e+02,2.850000000000000000e+02,2.690000000000000000e+02,3.530000000000000000e+02,3.860000000000000000e+02,4.040000000000000000e+02
2.900000000000000000e+01,1.400000000000000000e+01,9.380000000000000000e+02,2.290000000000000000e+02,9.560000000000000000e+02,2.370000000000000000e+02,9.460000000000000000e+02,2.480000000000000000e+02,9.640000000000000000e+02,2.560000000000000000e+02
3.000000000000000000e+01,4.000000000000000000e+00,1.900000000000000000e+02,2.300000000000000000e+02,3.140000000000000000e+02,2.850000000000000000e+02,2.430000000000000000e+02,3.580000000000000000e+02,3.670000000000000000e+02,4.130000000000000000e+02
3.000000000000000000e+01,1.400000000000000000e+01,9.340000000000000000e+02,2.290000000000000000e+02,9.520000000000000000e+02,2.370000000000000000e+02,9.420000000000000000e+02,2.470000000000000000e+02,9.600000000000000000e+02,2.550000000000000000e+02
3.100000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+02,2.320000000000000000e+02,2.900000000000000000e+02,2.880000000000000000e+02,2.160000000000000000e+02,3.620000000000000000e+02,3.460000000000000000e+02,4.180000000000000000e+02
3.100000000000000000e+01,1.400000000000000000e+01,9.310000000000000000e+02,2.290000000000000000e+02,9.490000000000000000e+02,2.370000000000000000e+02,9.390000000000000000e+02,2.480000000000000000e+02,9.570000000000000000e+02,2.560000000000000000e+02
3.200000000000000000e+01,4.000000000000000000e+00,1.290000000000000000e+02,2.320000000000000000e+02,2.640000000000000000e+02,2.900000000000000000e+02,1.870000000000000000e+02,3.680000000000000000e+02,3.220000000000000000e+02,4.260000000000000000e+02
